...1,es_score,brier_score,location,target_date,X21L_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
225,0.580185913662864,0.179656990408389,CO,2023-01-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
226,1.32290293462003,0.355822920842004,CO,2023-01-09,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0
227,1.15573312001323,0.3732814707915345,CO,2023-01-10,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
228,2.78676657805996,0.4480969320755585,CO,2023-01-11,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0
229,0.762200813890548,0.341708486714006,CO,2023-01-12,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
230,0.977937502945628,0.693635608289505,CO,2023-01-13,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
231,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1.09002802446362,0.3492876827397615,CO,2023-01-15,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0
233,1.4658673057055,0.369994379970955,CO,2023-01-16,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0
234,1.86013342810282,0.35026210090556,CO,2023-01-17,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0
235,0.36724053229092,0.253757077710234,CO,2023-01-18,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
236,0.396275454576043,0.2472985751234925,CO,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
237,3.89623644789263,0.3070534618620885,CO,2023-01-20,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
238,0.200559317054645,0.252374589734495,CO,2023-01-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
239,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.35906153799973,0.2279202957964085,CO,2023-01-23,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
241,1.11812733248004,0.3881427676449485,CO,2023-01-24,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
242,2.36150068312688,0.29694582987324,CO,2023-01-25,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0
243,0.975843095208563,0.354364602441857,CO,2023-01-26,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
244,1.28246007091851,0.2480999468204995,CO,2023-01-27,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
245,1.05447778161336,0.1932082578185815,CO,2023-01-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
246,0.299167931309735,0.275067534805885,CO,2023-01-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
247,2.54676738945485,0.140002018797137,CO,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
248,4.00699693378042,0.098627949707328,CO,2023-01-31,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
249,1.5497680245788,0.165130636860177,CO,2023-02-01,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
250,2.13874796052938,0.350360426742927,CO,2023-02-02,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1
251,1.27191426204955,0.188573796423077,CO,2023-02-03,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
252,0.910606009527615,0.311130091410328,CO,2023-02-04,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
253,2.2152236293906298,0.651592534467535,CT,2022-12-25,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
254,10.2186261219083,0.4607665695949185,CT,2022-12-26,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
255,2.77157213341701,0.637141063371875,CT,2022-12-27,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
256,2.41433763476529,0.3476777855115235,CT,2022-12-28,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
257,1.9629234734029,0.355797898799828,CT,2022-12-29,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1
258,7.84796043794667,0.572260210633275,CT,2022-12-30,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
259,14.589337637077,0.571799388480205,CT,2022-12-31,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
260,1.00156082329294,0.70946075624272,CT,2023-01-01,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
261,20.4199399101391,0.465602298184678,CT,2023-01-02,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
262,3.76229809251363,0.59011299285082,CT,2023-01-03,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
263,8.7562049629821,0.4409841502124825,CT,2023-01-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
264,5.40775348722581,0.401082036321478,CT,2023-01-05,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
265,8.00933326857123,0.414347769446556,CT,2023-01-06,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0
266,16.0846732179592,0.4634259913950595,CT,2023-01-07,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
267,5.36599809671521,0.456756513984924,CT,2023-01-08,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
268,22.945543187077,0.482236678574984,CT,2023-01-09,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0
269,3.53486371001384,0.358482513351632,CT,2023-01-10,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
270,1.40956518682424,0.3670000220799465,CT,2023-01-11,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
271,0.799537086262227,0.270995122272014,CT,2023-01-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
272,2.01208627947616,0.3386005871043875,CT,2023-01-13,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0
273,6.68684693053177,0.331656144809085,CT,2023-01-14,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
274,3.20326514336193,0.283908259882694,CT,2023-01-15,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
275,5.60390533092557,0.345037453130245,CT,2023-01-16,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0
276,3.1075485394525,0.3242246388920575,CT,2023-01-17,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
277,2.84902606834644,0.286979723942584,CT,2023-01-18,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
278,1.64637229540968,0.3137765021815585,CT,2023-01-19,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0
279,5.3221666530925,0.275909622387649,CT,2023-01-20,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
280,6.3667179686527,0.2906762179082185,CT,2023-01-21,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1
281,5.63797930116302,0.2541079952864025,CT,2023-01-22,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
282,8.19636028806318,0.207222925515599,CT,2023-01-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
283,1.81821650462714,0.2906739556119975,CT,2023-01-24,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1
284,2.68177731195616,0.1907540640600425,CT,2023-01-25,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
285,7.11633324786245,0.1902779027813175,CT,2023-01-26,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
286,3.61162655224919,0.164340963485337,CT,2023-01-27,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
287,2.14116543460975,0.131514432442423,CT,2023-01-28,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
288,0.499079250727493,0.208522168866815,CT,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,5.64374337928312,0.146165915956136,CT,2023-01-30,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
290,0.694645235566421,0.1610279907383865,CT,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
291,0.658963374714781,0.089156591019691,CT,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
292,0.370002928422655,0.16743252092723,CT,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293,2.34515786723622,0.108047767477149,CT,2023-02-03,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
294,0.811838462167717,0.1264847417794715,CT,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
295,NA,NA,DC,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.666883267672729,0.2950629723234135,DC,2022-12-26,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
297,3.70486070835879,0.307331124105098,DC,2022-12-27,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
298,0.944889452891857,0.196854419113443,DC,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
299,3.02891128659156,0.4589606719270785,DC,2022-12-29,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0
300,2.18141542708738,0.3053338384935275,DC,2022-12-30,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
301,1.0921867759803,0.330668478427819,DC,2022-12-31,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
302,0.0982843493662724,0.0701545808785,DC,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
303,1.75012836926265,0.371365461250929,DC,2023-01-02,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
304,3.86430155448469,0.400754676950665,DC,2023-01-03,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0
305,2.32208013811965,0.3352599263616955,DC,2023-01-04,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1
306,3.36748445709222,0.398690507090159,DC,2023-01-05,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
307,1.03343701280114,0.270396766667795,DC,2023-01-06,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
308,2.68837488622655,0.3884538287179035,DC,2023-01-07,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0
309,3.72623227348906,0.508251291912875,DC,2023-01-08,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
310,3.12397674974192,0.4877897145227955,DC,2023-01-09,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1
311,2.74398569486405,0.50363578289673006,DC,2023-01-10,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
312,2.8205748025796,0.3863250589714395,DC,2023-01-11,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
313,5.57968565304471,0.4746433459000535,DC,2023-01-12,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
314,0.489517239243202,0.2670248514819385,DC,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,2.86595024488909,0.3797327203542285,DC,2023-01-14,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
316,1.13878603613787,0.3444876749318905,DC,2023-01-15,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
317,3.89719507257051,0.3753592522402895,DC,2023-01-16,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
318,1.55170477785417,0.3623473554458765,DC,2023-01-17,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
319,4.1482098712373,0.320052426909887,DC,2023-01-18,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1
320,2.83894149405157,0.340166624093271,DC,2023-01-19,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
321,5.73962846870702,0.251198042996383,DC,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
322,3.63545564271912,0.2340013541430305,DC,2023-01-21,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
323,0.706678410411433,0.235247684076166,DC,2023-01-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
324,1.55497136217082,0.706550065832805,DC,2023-01-23,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0
325,2.14159467956264,0.1859169108720855,DC,2023-01-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
326,2.00688397460358,0.2528211168346365,DC,2023-01-25,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0
327,0.939844652515248,0.279144315984086,DC,2023-01-26,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0
328,2.12438649952607,0.3104837877850655,DC,2023-01-27,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
329,2.13436838551777,0.131514432442423,DC,2023-01-28,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
330,2.34179930634441,0.150849518386287,DC,2023-01-29,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
331,1.15852266238707,0.108835780084998,DC,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
332,1.42385755100375,0.2133820479155865,DC,2023-01-31,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0
333,2.88597703894745,0.149604660978569,DC,2023-02-01,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
334,0.347129659733101,0.0804013978703,DC,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,0.567915459427215,0.0723375018889335,DC,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
336,0.518337717515708,0.064936291902519,DC,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
337,2.43976074387868,0.454368992106245,DE,2022-12-25,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
338,1.31613811224742,0.2141637257515025,DE,2022-12-26,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0
339,0.516270156220811,0.2042655180842295,DE,2022-12-27,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
340,1.88730510878003,0.344359291683707,DE,2022-12-28,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
341,1.00672741582862,0.3071227271903695,DE,2022-12-29,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
342,0.925997467422647,0.267221401628793,DE,2022-12-30,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0
343,1.33005068249276,0.067229884313478,DE,2022-12-31,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
344,1.05693804996074,0.325782855096348,DE,2023-01-01,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
345,2.12993176412763,0.3207680775927135,DE,2023-01-02,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
346,1.85674920015821,0.3756241238592445,DE,2023-01-03,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1
347,1.21249990028833,0.383957332642844,DE,2023-01-04,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0
348,0.924923324893485,0.2472869557571905,DE,2023-01-05,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
349,4.13820725748682,0.403551446033368,DE,2023-01-06,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
350,2.70518019767899,0.3436751852461795,DE,2023-01-07,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0
351,2.38726792677456,0.3997190460377305,DE,2023-01-08,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
352,3.49891418820271,0.429706320160195,DE,2023-01-09,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
353,0.920929804723439,0.4189758308287025,DE,2023-01-10,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
354,1.14361063136332,0.3039559043447825,DE,2023-01-11,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
355,1.64064471902953,0.494143628015786,DE,2023-01-12,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1
356,1.47243697020871,0.334592799504999,DE,2023-01-13,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1
357,4.22408747986221,0.3373413068319265,DE,2023-01-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
358,1.93376923072388,0.274059112040075,DE,2023-01-15,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
359,0.226013998719267,0.2575771087554525,DE,2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,1.03332130711891,0.305420226502497,DE,2023-01-17,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
361,0.397705901555359,0.286979723942584,DE,2023-01-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
362,NA,NA,DE,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,1.19071556280097,0.338911118989695,DE,2023-01-20,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
364,0.778673940934836,0.2462501778706735,DE,2023-01-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
365,0.710746303990197,0.235247684076166,DE,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
366,2.80967554693242,0.2013093911496535,DE,2023-01-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
367,1.15979186840499,0.1859169108720855,DE,2023-01-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
368,0.882297784419793,0.2063853602103835,DE,2023-01-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
369,2.07931636190752,0.243438562358728,DE,2023-01-26,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
370,1.3924649602668,0.143995946819468,DE,2023-01-27,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
371,0.642141830446428,0.1870388752809655,DE,2023-01-28,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
372,0.827500694934343,0.1197950142813875,DE,2023-01-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
373,1.02519069921693,0.322405303854791,DE,2023-01-30,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
374,0.412126539826564,0.098627949707328,DE,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
375,0.679204014133528,0.089156591019691,DE,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
376,0.392147044405735,0.297979205512625,DE,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
377,1.15272475389339,0.123918996627467,DE,2023-02-03,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
378,0.761129307104746,0.064936291902519,DE,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,0.915221388259074,0.64671788738805,FL,2022-12-25,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
380,1.11070065753546,0.2421438958608715,FL,2022-12-26,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
381,9.27541683024798,0.362558693530031,FL,2022-12-27,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
382,2.7372594105873,0.2742693680768685,FL,2022-12-28,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
383,4.88875129325132,0.346566389404284,FL,2022-12-29,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0
384,2.58964732691495,0.2935791279393295,FL,2022-12-30,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0
385,4.49374335934061,0.2161328587914745,FL,2022-12-31,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
386,1.60586688776707,0.183071140481594,FL,2023-01-01,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
387,15.79461847573,0.2130261019487655,FL,2023-01-02,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
388,11.8243395870582,0.251755032559139,FL,2023-01-03,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
389,28.6988722572911,0.337605924416753,FL,2023-01-04,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
390,6.73661575972074,0.3302152211658975,FL,2023-01-05,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
391,13.2252418542145,0.3279284640301355,FL,2023-01-06,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
392,9.07907755992114,0.3567329115810945,FL,2023-01-07,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
393,2.59368340634668,0.399686526435333,FL,2023-01-08,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
394,16.8695379758643,0.4037156663795945,FL,2023-01-09,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
395,21.0318473117476,0.4072702777905345,FL,2023-01-10,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
396,20.3606533681813,0.369434060860039,FL,2023-01-11,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
397,17.4128749752014,0.351564248151448,FL,2023-01-12,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
398,8.48862698639419,0.3147048787756755,FL,2023-01-13,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0
399,8.47871493810123,0.3403317991476275,FL,2023-01-14,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0
400,9.52528583865491,0.321599997323857,FL,2023-01-15,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0
401,12.1530694962694,0.3281390803115505,FL,2023-01-16,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
402,9.66527785928303,0.3334342626662395,FL,2023-01-17,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
403,10.7668824716701,0.321525619728228,FL,2023-01-18,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
404,2.37504066130765,0.356649043591429,FL,2023-01-19,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
405,6.86525973931789,0.3126641349577695,FL,2023-01-20,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
406,6.79809525211066,0.295515244545242,FL,2023-01-21,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
407,6.84916486364719,0.354728556278009,FL,2023-01-22,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1
408,13.7651210997408,0.2915823045646855,FL,2023-01-23,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
409,7.08643447105127,0.308619827071013,FL,2023-01-24,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
410,7.21468574181992,0.29090983201397,FL,2023-01-25,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
411,13.4340267249888,0.289122490170974,FL,2023-01-26,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
412,5.37524236144953,0.290787324153087,FL,2023-01-27,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
413,6.8236235250542,0.1797775428530155,FL,2023-01-28,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0
414,5.76770111251595,0.2295974542257865,FL,2023-01-29,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1
415,7.11835034791496,0.29101352373272,FL,2023-01-30,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
416,1.03160997208526,0.23173253892122,FL,2023-01-31,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
417,1.23904525789931,0.22997705711499,FL,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
418,2.40592529152507,0.2538988264884035,FL,2023-02-02,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1
419,6.66124198878265,0.3245570049382365,FL,2023-02-03,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
420,2.06831579541193,0.2516136346969235,FL,2023-02-04,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1
421,1.18897929936508,0.2643004701166255,GA,2022-12-25,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
422,3.80387992943469,0.209068473250134,GA,2022-12-26,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
423,2.42294420607353,0.2527303512603795,GA,2022-12-27,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
424,2.4650179637259,0.284080993432855,GA,2022-12-28,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0
425,1.86744011182975,0.274669341722614,GA,2022-12-29,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
426,5.40604251775307,0.2492666375053605,GA,2022-12-30,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0
427,2.5672972960158,0.17784886148397,GA,2022-12-31,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0
428,0.0979995833231874,0.0701545808785,GA,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429,8.68108009648643,0.3146245324907555,GA,2023-01-02,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
430,7.64793467126311,0.2499238802436005,GA,2023-01-03,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
431,4.07222051878473,0.3401002296489875,GA,2023-01-04,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
432,6.63664900301014,0.3226878078437765,GA,2023-01-05,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
433,3.83615441730583,0.2676929938127605,GA,2023-01-06,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
434,2.83919653371667,0.2464743395234405,GA,2023-01-07,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0
435,5.78490085987904,0.3876713205744705,GA,2023-01-08,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
436,5.89794384727758,0.303227047675968,GA,2023-01-09,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
437,2.88655111751362,0.321586996760739,GA,2023-01-10,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
438,5.44565376275869,0.3925124406986625,GA,2023-01-11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
439,3.46446442204041,0.3166749269200515,GA,2023-01-12,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0
440,5.62359003245479,0.2851550803187365,GA,2023-01-13,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
441,2.25287873316746,0.308106849523763,GA,2023-01-14,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0
442,3.39292586075658,0.2579836489098355,GA,2023-01-15,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0
443,2.35000234333964,0.3000347890330595,GA,2023-01-16,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0
444,4.36074779286399,0.3333862517086805,GA,2023-01-17,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
445,4.35190534070536,0.308849174326917,GA,2023-01-18,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0
446,1.64063120618854,0.3137765021815585,GA,2023-01-19,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
447,3.46245727346488,0.27899463213463,GA,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
448,1.36370197323452,0.2702615245895635,GA,2023-01-21,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
449,2.59355760609775,0.3530482607970425,GA,2023-01-22,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
450,5.65002903902655,0.3581963598869135,GA,2023-01-23,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
451,4.30621903979865,0.314773035038183,GA,2023-01-24,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
452,1.95116914962082,0.268580411996013,GA,2023-01-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
