"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23H_50_CI","X24A_50_CI","recombinant_50_CI","other_50_CI","X23F_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23H_95_CI","X24A_95_CI","recombinant_95_CI","other_95_CI","X23F_95_CI"
"739",0.0157890721350267,0.0207260717462898,"KY",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"740",0.0923605209204769,0.0179752621662884,"KY",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"741",0.0113064111314006,0.0155702662694685,"KY",2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"742",0.0360690869914671,0.0134715027249598,"KY",2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"743",NA,NA,"KY",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,"KY",2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",0.076333139220463,0.00867185672507299,"KY",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"746",2.22191938120017,0.890674054017224,"KY",2024-01-17,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"747",0.00449775066464844,0.00643676165264306,"KY",2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"748",0.0146829378471336,0.0055393291841947,"KY",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"749",NA,NA,"KY",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",0.00242527726700224,0.00351698855717335,"KY",2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"752",1.04100537302766,0.465929072631675,"KY",2024-01-23,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"753",0.014116098332735,0.00259110451543237,"KY",2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"754",1.25884222320267,0.640820550286164,"KY",2024-01-25,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"755",NA,NA,"KY",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",NA,NA,"KY",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",0.784700695085311,0.790164251498588,"LA",2023-12-17,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"758",2.40577063016819,0.731664259139459,"LA",2023-12-18,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"759",1.56240530693653,0.48006407491028,"LA",2023-12-19,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0
"760",4.21854875206372,0.924432623216891,"LA",2023-12-20,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
"761",5.40705359587716,0.919997131274406,"LA",2023-12-21,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0
"762",0.951033744547697,1.34921997611542,"LA",2023-12-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"763",1.58438783402335,0.775371591010153,"LA",2023-12-23,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"764",2.70801695015407,0.963269273737494,"LA",2023-12-24,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
"765",2.83588096653932,1.04716641817447,"LA",2023-12-25,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0
"766",5.30409982562318,1.05641630039567,"LA",2023-12-26,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"767",2.04344472262181,0.738877477657852,"LA",2023-12-27,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0
"768",2.39680620906453,1.03882784198045,"LA",2023-12-28,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0
"769",3.7598721229765,0.907111423135599,"LA",2023-12-29,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0
"770",0.839403039103628,0.471189069996292,"LA",2023-12-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"771",1.41832263475388,0.828976277578796,"LA",2023-12-31,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0
"772",1.7458218352635,0.690767705663335,"LA",2024-01-01,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0
"773",8.6874917650687,1.05112699421464,"LA",2024-01-02,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
"774",5.18030302531768,0.881287436977579,"LA",2024-01-03,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"775",1.43041725427062,0.436603982311512,"LA",2024-01-04,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"776",2.41184171034281,0.808951774736499,"LA",2024-01-05,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0
"777",1.97580421535401,0.837780288385064,"LA",2024-01-06,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0
"778",2.38134862871879,0.747293601876484,"LA",2024-01-07,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1
"779",5.45362943631391,0.847727865557787,"LA",2024-01-08,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0
"780",4.61942815781817,0.78574357106824,"LA",2024-01-09,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0
"781",1.03426941249485,0.393065509982809,"LA",2024-01-10,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"782",5.55501882730304,0.735163926091574,"LA",2024-01-11,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0
"783",5.95967911740097,0.579075748163809,"LA",2024-01-12,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0
"784",0.768180067521465,0.435048409245103,"LA",2024-01-13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"785",3.3511223161291,0.7351659787905,"LA",2024-01-14,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1
"786",1.17389872163063,0.912380815803688,"LA",2024-01-15,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"787",0.0810386881052688,0.00867185672507299,"LA",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"788",0.708999237851747,0.301874111818427,"LA",2024-01-17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"789",2.19629239981922,0.404191708470705,"LA",2024-01-18,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1
"790",3.29152937205239,0.74422883248222,"LA",2024-01-19,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0
"791",1.9935919879643,0.928317027747582,"LA",2024-01-20,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0
"792",2.63603051152592,0.703683349085473,"LA",2024-01-21,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0
"793",3.66907270328452,0.586780033841961,"LA",2024-01-22,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1
"794",1.6464917159533,0.37825292353636,"LA",2024-01-23,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1
"795",5.30699878524478,0.722467304858829,"LA",2024-01-24,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
"796",2.60055628774055,0.379643586795756,"LA",2024-01-25,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0
"797",0.0661848605134763,0.00190566958731716,"LA",2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"798",1.10869067615824,0.242513268257166,"LA",2024-01-27,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
"799",1.05418089063025,0.336683110820896,"MA",2023-12-17,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0
"800",3.04714105569327,0.924179616813832,"MA",2023-12-18,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0
"801",1.35458403797514,0.478820535153232,"MA",2023-12-19,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0
"802",1.83554708087524,0.777040341609939,"MA",2023-12-20,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0
"803",1.05743679643041,0.639802981049443,"MA",2023-12-21,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1
"804",1.15292173649267,0.819997291699506,"MA",2023-12-22,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"805",0.826026440516664,0.791668927422915,"MA",2023-12-23,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"806",0.999431003516759,1.41094181544793,"MA",2023-12-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"807",NA,NA,"MA",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808",1.30654293349435,0.350434673797594,"MA",2023-12-26,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0
"809",1.27872736231986,0.44655090903873,"MA",2023-12-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0
"810",0.673807936516265,0.425212348852864,"MA",2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"811",0.830678414588554,0.100316997273449,"MA",2023-12-29,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"812",0.915922948048759,0.619435898289641,"MA",2023-12-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"813",0.33883806012641,0.0787473785918905,"MA",2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"814",0.820036905878794,0.448298922491599,"MA",2024-01-01,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"815",0.88171258043212,0.385400258171098,"MA",2024-01-02,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
"816",1.50019228409299,0.490344317712324,"MA",2024-01-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0
"817",3.12359778590607,0.638075237329974,"MA",2024-01-04,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0
"818",0.758607096639533,0.331460602924227,"MA",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"819",0.0850645796665881,0.03611771054739,"MA",2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"820",0.0763872683768156,0.0315084338067537,"MA",2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"821",1.13756061464835,0.493287557334853,"MA",2024-01-08,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
"822",1.19288332500689,0.419482041131584,"MA",2024-01-09,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"823",0.509927070625411,0.0207260717462898,"MA",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"824",0.379747358901797,0.0179752621662884,"MA",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"825",0.199322678091079,0.0155702662694685,"MA",2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"826",0.0092402309788337,0.0134715027249598,"MA",2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"827",0.00851789312021096,0.0116431416240565,"MA",2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"828",0.0543632877823567,0.0100529074488176,"MA",2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"829",0.0233652909581042,0.00867185672507299,"MA",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"830",0.584301681470339,0.228274119043578,"MA",2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"831",0.63902002530701,0.229341376622713,"MA",2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"832",0.718234870377464,0.262530259076529,"MA",2024-01-19,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"833",0.00348783248003903,0.00476382235944211,"MA",2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"834",NA,NA,"MA",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",0.0521965172080984,0.00351698855717335,"MA",2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"836",0.842232259409144,0.267539243071001,"MA",2024-01-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"837",1.07569639728935,0.468238378651023,"MA",2024-01-24,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"838",0.0468220696788325,0.00222255015409796,"MA",2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"839",0.018632245171721,0.00190566958731716,"MA",2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"840",0.0088948949872632,0.00163338595913233,"MA",2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"841",0.809956199760192,0.804296109413996,"MD",2023-12-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"842",3.54561348644508,0.930369993408628,"MD",2023-12-18,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
"843",7.66372419947888,0.862497037730769,"MD",2023-12-19,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0
"844",1.10754256334715,0.627649388652125,"MD",2023-12-20,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1
"845",0.470196316257024,0.408883171642321,"MD",2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"846",1.12677043661611,0.729210389922995,"MD",2023-12-22,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"847",0.83732979378782,0.791668927422915,"MD",2023-12-23,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"848",0.527058886803917,0.349483845732249,"MD",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"849",0.77374592420324,1.08645208831229,"MD",2023-12-25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"850",1.04666653119102,0.559499351282337,"MD",2023-12-26,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0
"851",0.90951061769309,0.392201185104655,"MD",2023-12-27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
"852",1.51610216860205,0.628421573878956,"MD",2023-12-28,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0
"853",2.1006327229874,0.628856442146215,"MD",2023-12-29,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0
"854",0.943245568397731,0.331740006589885,"MD",2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1
"855",0.337516695984067,0.0787473785918905,"MD",2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"856",0.837034958195597,0.0695191040505469,"MD",2024-01-01,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"857",1.15904267907313,0.465487313464335,"MD",2024-01-02,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0
"858",1.47166531510675,0.465789845816665,"MD",2024-01-03,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"859",1.83180432780124,0.511458305054919,"MD",2024-01-04,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"860",1.27933088775181,0.450594823650833,"MD",2024-01-05,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0
"861",0.662738807798424,0.531592229154061,"MD",2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"862",0.857562638827076,0.79165066535369,"MD",2024-01-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"863",0.898983708429446,0.370076650239324,"MD",2024-01-08,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"864",0.280575389982652,0.0238661871354356,"MD",2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"865",0.4911117526365,0.28920827804833,"MD",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"866",0.100577866534074,0.0179752621662884,"MD",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"867",0.0821967070607935,0.0155702662694685,"MD",2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"868",0.0371630332036783,0.0134715027249598,"MD",2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"869",0.91962909088664,0.581103834558788,"MD",2024-01-14,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"870",0.0270790544963289,0.0100529074488176,"MD",2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"871",0.00713408515328608,0.00867185672507299,"MD",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"872",1.00988228068166,0.596274082917826,"MD",2024-01-17,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"873",3.28238033079751,0.680862959240811,"MD",2024-01-18,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1
"874",0.0149213945476657,0.0055393291841947,"MD",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"875",1.81465609594929,0.620163840513705,"MD",2024-01-20,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0
"876",0.0248175182631108,0.00409436089975617,"MD",2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"877",0.754189253400318,0.23349888886219,"MD",2024-01-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0
"878",0.0183049606221803,0.00301947032343595,"MD",2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"879",0.0732920906995791,0.00259110451543237,"MD",2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"880",0.762915145465818,0.189498627615532,"MD",2024-01-25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"881",0.0449187799716677,0.00190566958731716,"MD",2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"882",0.00129274676283628,0.00163338595913233,"MD",2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"883",0.555264820446,0.775163146324762,"ME",2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"884",NA,NA,"ME",2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",NA,NA,"ME",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",NA,NA,"ME",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",NA,NA,"ME",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",NA,NA,"ME",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",NA,NA,"ME",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",NA,NA,"ME",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",NA,NA,"ME",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",NA,NA,"ME",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",NA,NA,"ME",2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",NA,NA,"ME",2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",NA,NA,"ME",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",NA,NA,"ME",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",NA,NA,"ME",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",NA,NA,"ME",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",NA,NA,"ME",2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",NA,NA,"ME",2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",0.116779318635828,0.047209473158714,"ME",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"902",NA,NA,"ME",2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,"ME",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",NA,NA,"ME",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",0.886717996159765,0.803583143981625,"ME",2024-01-08,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"906",NA,NA,"ME",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",NA,NA,"ME",2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",NA,NA,"ME",2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",NA,NA,"ME",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",NA,NA,"ME",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",NA,NA,"ME",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",NA,NA,"ME",2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",NA,NA,"ME",2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",1.31564533779897,1.85565092714001,"ME",2024-01-17,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
"915",NA,NA,"ME",2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",NA,NA,"ME",2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",NA,NA,"ME",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",NA,NA,"ME",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",NA,NA,"ME",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",NA,NA,"ME",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",NA,NA,"ME",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",NA,NA,"ME",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",NA,NA,"ME",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",NA,NA,"ME",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",3.92056222023073,0.817928284103943,"MI",2023-12-17,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
"926",5.02855030669042,0.735084585343014,"MI",2023-12-18,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0
"927",13.6428598545164,0.800956583020399,"MI",2023-12-19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
