"","es_score","brier_score","location","target_date","X22F_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","other_50_CI","X23A_50_CI","X22F_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","other_95_CI","X23A_95_CI"
"185",2.10702776654208,0.673684796865787,"CA",2023-06-13,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0
"186",3.06299665859897,0.798662704693278,"CA",2023-06-14,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"187",1.72719469343292,0.732765621809768,"CA",2023-06-15,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
"188",2.04497914108294,0.811307385446075,"CA",2023-06-16,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
"189",1.26878002858025,0.951568525086552,"CA",2023-06-17,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1
"190",0.587708944455332,0.842287531425421,"CA",2023-06-18,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"191",2.59057410072483,0.77593728675364,"CA",2023-06-19,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0
"192",2.65404135194721,0.777946918528983,"CA",2023-06-20,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1
"193",3.15069965538359,0.883195473159059,"CA",2023-06-21,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
"194",2.88897441374486,0.863137355822526,"CA",2023-06-22,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
"195",4.7857939437899,0.850896177219125,"CA",2023-06-23,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1
"196",1.74807507564015,0.847654741690476,"CA",2023-06-24,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0
"197",1.53873504841852,0.758871128479509,"CA",2023-06-25,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0
"198",1.70721747994269,0.792514296965785,"CA",2023-06-26,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"199",2.08072688750363,0.80430245108275,"CA",2023-06-27,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"200",3.87438760415845,0.958473822794825,"CA",2023-06-28,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0
"201",2.24999596516563,0.769411283488041,"CA",2023-06-29,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1
"202",2.62874402645371,0.796214299948993,"CA",2023-06-30,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
"203",1.57381461357777,0.945907041441151,"CA",2023-07-01,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"204",1.58934226103669,0.764604231721436,"CA",2023-07-02,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"205",3.22738226327448,0.858815763436929,"CA",2023-07-03,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0
"206",1.8819397284717,0.805733200815706,"CA",2023-07-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"207",7.16193656886297,0.929580851850952,"CA",2023-07-05,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0
"208",2.52367773340689,0.736698625019887,"CA",2023-07-06,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0
"209",2.24450442637995,0.95843780345209,"CA",2023-07-07,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0
"210",1.90555422154509,0.691318719269931,"CA",2023-07-08,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
"211",0.216666215015647,0.311944831096447,"CO",2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"212",0.225258241226647,0.325680414917891,"CO",2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"213",0.238181296472832,0.339784090404033,"CO",2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"214",0.656477555544259,0.354245899065392,"CO",2023-05-31,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"215",0.26127660602408,0.3690543539787,"CO",2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"216",NA,NA,"CO",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",0.862624339278269,1.22559791522465,"CO",2023-06-06,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"221",0.324463144787125,0.464352817649996,"CO",2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"222",0.741598490228024,0.782747608076188,"CO",2023-06-08,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
"223",1.15176292555742,0.751540434041693,"CO",2023-06-09,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
"224",0.601161650914824,0.870825021266845,"CO",2023-06-10,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"225",NA,NA,"CO",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,NA,"CO",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",0.389053474362504,0.567650406246878,"CO",2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"228",0.398963561770163,0.585288650533157,"CO",2023-06-14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"229",0.420028088941473,0.602977627816434,"CO",2023-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"230",0.462870458450293,0.636615894312617,"CO",2023-06-16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"231",0.436914604983735,0.638399444082187,"CO",2023-06-17,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"232",NA,NA,"CO",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"CO",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",0.947996820200936,0.942114499857882,"CO",2023-06-20,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
"235",0.490651534680466,0.642904420314714,"CO",2023-06-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"236",1.40209567290418,0.72365958822936,"CO",2023-06-22,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
"237",NA,NA,"CO",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",1.28652099257656,0.844097893304981,"CO",2023-06-26,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"241",0.74672568214924,0.82782912588705,"CO",2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"242",NA,NA,"CO",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",0.841639969870948,1.19529829806901,"CO",2023-06-29,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"244",0.352068918908698,0.499837846544277,"CO",2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"245",NA,NA,"CO",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",0.851455729438555,0.843016569870839,"CO",2023-07-02,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"247",0.624965495705699,0.900950475995657,"CO",2023-07-03,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"248",NA,NA,"CO",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",NA,NA,"CO",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",0.664030727047466,0.942092716085992,"CO",2023-07-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"251",NA,NA,"CO",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",1.10105539236968,1.06834178427031,"CT",2023-05-30,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"256",0.847306944763991,0.623432681670477,"CT",2023-05-31,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0
"257",0.884556147001554,1.25163087743045,"CT",2023-06-01,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"258",NA,NA,"CT",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",0.536649736784185,0.661430168531249,"CT",2023-06-03,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"260",NA,NA,"CT",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",0.647150843515193,0.905675327072697,"CT",2023-06-05,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"262",0.864035924197634,0.846729127330413,"CT",2023-06-06,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
"263",0.812403286645093,0.761471562860912,"CT",2023-06-07,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0
"264",0.865441735543273,1.21739250822141,"CT",2023-06-08,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"265",1.19284638790044,0.916346241229835,"CT",2023-06-09,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1
"266",NA,NA,"CT",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",NA,NA,"CT",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",0.888921982581621,0.886671409001399,"CT",2023-06-13,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0
"270",0.81439019579616,1.16446155412457,"CT",2023-06-14,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
"271",NA,NA,"CT",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,NA,"CT",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",0.717213048275364,1.02190727368932,"CT",2023-06-17,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"274",NA,NA,"CT",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",0.484289387559109,0.673699113033909,"CT",2023-06-19,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"276",NA,NA,"CT",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",1.26166422356013,0.847716078933425,"CT",2023-06-21,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"278",0.505046125288308,0.725954571107553,"CT",2023-06-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"279",NA,NA,"CT",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",NA,NA,"CT",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",NA,NA,"CT",2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",0.939342724396982,0.8794500536105,"CT",2023-06-27,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
"284",0.366835472251916,0.513675640937291,"CT",2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"285",0.581942743250599,0.84125786069503,"CT",2023-06-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"286",NA,NA,"CT",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",NA,NA,"CT",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",0.606062692955764,0.864703678184556,"CT",2023-07-03,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"290",0.353449658049172,0.47785837815601,"CT",2023-07-04,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"291",0.641489974824992,0.721633148793154,"CT",2023-07-05,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"292",0.959353914570279,0.980825910092135,"CT",2023-07-06,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
"293",NA,NA,"CT",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,NA,"CT",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",0.213770358187837,0.311944831096447,"DC",2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"296",0.475806134553715,0.628566761772278,"DC",2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"297",0.6437892035219,0.339784090404033,"DC",2023-05-30,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
"298",1.11741675978014,1.07595930655488,"DC",2023-05-31,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"299",1.76120271814536,1.25163087743045,"DC",2023-06-01,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"300",0.616687848973142,0.857632022507254,"DC",2023-06-02,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"301",NA,NA,"DC",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",0.794232985500774,1.12069925313636,"DC",2023-06-04,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
"303",0.630257356412673,0.555865447397959,"DC",2023-06-05,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"304",NA,NA,"DC",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,NA,"DC",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,NA,"DC",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",0.993652365033232,0.69957888112261,"DC",2023-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"309",NA,NA,"DC",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",0.604115985483591,0.860574332077521,"DC",2023-06-12,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"311",0.675797862219092,0.766965546208189,"DC",2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"312",NA,NA,"DC",2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",0.462592636188943,0.649872486763268,"DC",2023-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"314",0.440521683949533,0.620690277921312,"DC",2023-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"315",NA,NA,"DC",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",0.59056303956415,0.840979100259025,"DC",2023-06-19,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"318",0.488558047520276,0.639674526312901,"DC",2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"319",0.590579925280029,0.839751850260918,"DC",2023-06-21,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"320",1.5951030045101,0.868045862631691,"DC",2023-06-22,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1
"321",0.863055306835806,1.22359775457324,"DC",2023-06-23,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"322",NA,NA,"DC",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",0.688294855825305,0.985352162831046,"DC",2023-06-26,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
"325",NA,NA,"DC",2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",0.598545214493375,0.84125786069503,"DC",2023-06-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"328",NA,NA,"DC",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",0.871767719047987,0.852811609285572,"DC",2023-07-03,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"332",NA,NA,"DC",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",0.645427836588155,0.928741014018881,"DC",2023-07-05,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"334",0.677790289623168,0.992620072251435,"DC",2023-07-06,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"335",1.23287946827476,0.792155157204331,"DC",2023-07-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"336",0.660303963183803,0.972912371974269,"DC",2023-07-08,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
"337",NA,NA,"DE",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",0.679792363298997,0.963940440251809,"DE",2023-05-30,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"340",0.803373243744442,0.803404841356885,"DE",2023-05-31,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
"341",0.266996067507013,0.3690543539787,"DE",2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"342",NA,NA,"DE",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",0.64835682825537,0.914191236342958,"DE",2023-06-04,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"345",NA,NA,"DE",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",0.538103551863384,0.672727113380882,"DE",2023-06-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"347",0.541292828909681,0.770783543095244,"DE",2023-06-07,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"348",0.330565886435122,0.481142078011293,"DE",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"349",NA,NA,"DE",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.970509290165663,0.957311624843119,"DE",2023-06-11,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
"352",NA,NA,"DE",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",NA,NA,"DE",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",0.730442153458316,1.03970130044351,"DE",2023-06-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"355",NA,NA,"DE",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",NA,NA,"DE",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",1.31154987938392,1.03169246080847,"DE",2023-06-19,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
"360",NA,NA,"DE",2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",0.411238864816993,0.577145716963126,"DE",2023-06-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"362",0.591949704257433,0.839804933638171,"DE",2023-06-22,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"363",0.524333495122394,0.743085860133484,"DE",2023-06-23,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"364",0.388731995386658,0.547082334922991,"DE",2023-06-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"365",NA,NA,"DE",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",NA,NA,"DE",2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",NA,NA,"DE",2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",NA,NA,"DE",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",NA,NA,"DE",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",NA,NA,"DE",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,NA,"DE",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",0.642848113056104,0.915024808368938,"DE",2023-07-04,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"375",NA,NA,"DE",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",0.552170918635424,0.673571508753813,"DE",2023-07-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"377",NA,NA,"DE",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",2.08487668787076,0.888152794945163,"FL",2023-05-28,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"380",0.559281228632388,0.527604646154149,"FL",2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"381",2.94069726073694,0.681543862393788,"FL",2023-05-30,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
"382",4.11957460903836,0.617740295377806,"FL",2023-05-31,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0
"383",4.62098127554199,0.917642338756934,"FL",2023-06-01,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0
