"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22D_50_CI","X22E_50_CI","other_50_CI","X22B_50_CI","X21L_95_CI","X22A_95_CI","X22D_95_CI","X22E_95_CI","other_95_CI","X22B_95_CI"
"1020",1.81339134550305,0.447295831954132,"MO",2022-10-13,1,0,1,0,1,1,1,1,0,0,1,0
"1021",4.43089093507384,0.777508731536397,"MO",2022-10-14,1,0,1,0,0,0,1,0,0,1,0,0
"1022",1.83279517553113,0.178314991705508,"MO",2022-10-15,1,1,1,0,1,0,1,0,0,0,1,0
"1023",0.197185497998546,0.0882576032846025,"MO",2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1
"1024",0.869139102190783,0.35651790323801,"MO",2022-10-17,1,1,1,1,1,1,1,1,0,0,1,0
"1025",1.66625778111,0.555742791843616,"MO",2022-10-18,1,1,1,0,1,1,1,0,0,0,1,0
"1026",1.43214689759679,0.494700660017319,"MO",2022-10-19,1,1,1,1,0,1,1,1,0,1,0,1
"1027",3.18533658438402,0.18936591036356,"MO",2022-10-20,1,1,1,0,1,0,1,1,0,0,1,0
"1028",1.05161057814918,0.42446129267571,"MO",2022-10-21,1,1,1,1,1,1,1,1,0,1,1,0
"1029",2.77086868200266,0.487669195437077,"MO",2022-10-22,1,0,1,0,1,1,1,0,0,0,1,1
"1030",1.51679243856787,0.653156685890884,"MO",2022-10-23,1,0,1,1,1,1,1,1,1,0,1,0
"1031",2.92365981310891,0.402158891720826,"MO",2022-10-24,1,0,0,0,1,0,1,0,0,0,1,0
"1032",2.86090032914019,0.212320468398918,"MO",2022-10-25,1,1,1,0,1,0,1,1,0,0,1,0
"1033",4.55608536570714,0.303886261100583,"MO",2022-10-26,1,1,1,0,1,0,1,0,1,0,1,0
"1034",3.693815074912,0.509671601024759,"MO",2022-10-27,1,0,1,0,1,0,1,0,0,0,1,0
"1035",3.62688817687659,0.40796347513807,"MO",2022-10-28,1,1,1,0,1,0,1,1,0,0,1,0
"1036",3.85371033591316,0.523440119251734,"MO",2022-10-29,1,1,1,0,1,0,1,0,0,0,1,0
"1037",3.22581626387418,0.527491015158332,"MO",2022-10-30,1,1,1,0,1,0,1,0,1,0,1,0
"1038",0.947667156603187,0.434553147543551,"MO",2022-10-31,1,1,1,1,1,0,1,1,1,0,1,0
"1039",6.39226637627147,0.531427444412663,"MO",2022-11-01,1,1,1,0,0,0,1,1,1,0,0,0
"1040",5.77297206897007,0.453704838651907,"MO",2022-11-02,1,1,1,0,1,0,1,0,1,0,1,0
"1041",3.58256686747987,0.659103016850314,"MO",2022-11-03,0,1,1,0,1,0,0,1,0,0,1,0
"1042",7.07318972787488,0.658512777520751,"MO",2022-11-04,1,0,1,0,1,0,1,0,1,0,1,0
"1043",1.25512010067847,0.598625286784257,"MO",2022-11-05,1,1,1,1,1,1,1,0,1,0,1,0
"1044",4.30269159619029,0.58475478103778,"MO",2022-11-06,1,1,1,0,1,0,1,0,0,0,1,0
"1045",10.8971077613513,0.772010962357607,"MO",2022-11-07,0,1,0,0,1,0,0,1,0,0,1,0
"1046",9.01257325421744,0.892820107086868,"MO",2022-11-08,1,0,1,0,1,0,1,0,1,0,1,0
"1047",6.99363355595462,0.795936179912221,"MO",2022-11-09,1,0,1,0,1,1,1,0,0,0,1,0
"1048",4.51910479299387,0.608962499871226,"MO",2022-11-10,1,0,1,0,1,0,1,0,1,0,1,0
"1049",6.42121597462185,0.860828342081299,"MO",2022-11-11,1,1,0,0,1,0,1,1,0,0,1,0
"1050",0.313742441401977,0.567291195702885,"MO",2022-11-12,1,1,1,1,1,1,1,1,1,0,1,0
"1051",NA,NA,"MS",2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",0.189030130702431,0.0386926407431396,"MS",2022-10-03,1,1,1,1,1,1,1,1,0,1,1,0
"1053",0.189281782344947,0.0401853071893681,"MS",2022-10-04,1,1,1,1,1,1,1,1,1,1,1,1
"1054",0.099540260539795,0.0419062687476908,"MS",2022-10-05,1,1,1,1,1,1,1,1,1,1,1,1
"1055",0.111738385976475,0.0438862342677514,"MS",2022-10-06,1,1,1,1,1,1,1,1,1,1,1,1
"1056",NA,NA,"MS",2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057",0.0341272359422892,0.048767230947451,"MS",2022-10-08,1,1,1,1,1,1,1,1,1,1,1,1
"1058",0.0365557093259526,0.0517523006505608,"MS",2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
"1059",0.807717207914722,0.770258723552947,"MS",2022-10-10,1,1,1,0,1,1,1,1,0,0,1,1
"1060",0.137074731346495,0.0590627906220247,"MS",2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1
"1061",NA,NA,"MS",2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062",0.158444761932955,0.068568128682077,"MS",2022-10-13,1,1,1,1,1,1,1,1,1,1,1,1
"1063",0.655983259550006,0.534156978390281,"MS",2022-10-14,1,0,1,1,1,1,1,0,1,1,1,0
"1064",0.179497484029996,0.0808551658427792,"MS",2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
"1065",NA,NA,"MS",2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",NA,NA,"MS",2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067",0.440309987816502,0.483879776231718,"MS",2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
"1068",NA,NA,"MS",2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069",3.54635427465456,0.971577416859805,"MS",2022-10-20,1,1,0,0,1,0,1,1,1,0,1,0
"1070",0.763664566898845,0.532797747056223,"MS",2022-10-21,1,1,1,1,1,1,1,0,1,0,1,0
"1071",0.108765397211482,0.156961695677733,"MS",2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1
"1072",NA,NA,"MS",2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073",1.21884368722551,0.587219546426008,"MS",2022-10-24,1,1,1,1,1,1,1,1,1,0,1,0
"1074",1.00396739051137,1.40591680876539,"MS",2022-10-25,1,1,0,1,1,1,1,1,0,1,1,0
"1075",1.14509198655914,0.234685545328885,"MS",2022-10-26,1,1,1,1,1,0,1,1,0,1,1,0
"1076",0.618544414440177,0.84441570144348,"MS",2022-10-27,1,1,1,1,1,1,1,1,1,0,1,0
"1077",0.500656204786592,0.456085479876219,"MS",2022-10-28,1,1,1,1,1,1,1,1,0,1,1,0
"1078",0.210442501574615,0.314842774284804,"MS",2022-10-29,1,1,1,1,1,1,1,1,1,1,1,1
"1079",NA,NA,"MS",2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080",0.67062966930091,0.379699620061885,"MS",2022-10-31,1,1,1,1,1,1,1,1,1,1,1,1
"1081",NA,NA,"MS",2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082",NA,NA,"MS",2022-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083",0.345450187168282,0.493988755725719,"MS",2022-11-03,1,1,1,1,1,1,1,1,1,1,1,1
"1084",0.351886004389378,0.476396592550521,"MS",2022-11-04,1,1,1,1,1,1,1,1,1,1,1,1
"1085",NA,NA,"MS",2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086",NA,NA,"MS",2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",0.573269148839835,0.569385671211299,"MS",2022-11-07,1,1,1,1,1,1,1,1,1,0,1,0
"1088",0.641239950189099,0.590330579367435,"MS",2022-11-08,1,1,1,1,1,1,1,1,0,0,1,0
"1089",0.52036512688681,0.77234414911174,"MS",2022-11-09,1,1,1,1,1,1,1,1,1,1,1,1
"1090",0.936551790432649,0.263209967874565,"MS",2022-11-10,1,1,1,0,1,1,1,1,1,0,1,0
"1091",0.597032585676001,0.873825180680999,"MS",2022-11-11,1,1,1,1,1,1,1,1,1,0,1,0
"1092",0.158953432372199,0.209555465307421,"MS",2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1
"1093",NA,NA,"MT",2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",NA,NA,"MT",2022-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095",0.0278550856642463,0.0401853071893681,"MT",2022-10-04,1,1,1,1,1,1,1,1,1,1,1,1
"1096",NA,NA,"MT",2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",NA,NA,"MT",2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098",1.05030703949869,1.50204634003662,"MT",2022-10-07,1,0,1,1,1,0,1,0,1,1,1,0
"1099",NA,NA,"MT",2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100",NA,NA,"MT",2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",NA,NA,"MT",2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102",NA,NA,"MT",2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",NA,NA,"MT",2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",NA,NA,"MT",2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105",NA,NA,"MT",2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106",0.056589090938001,0.0808551658427792,"MT",2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
"1107",0.191802405663064,0.0882576032846025,"MT",2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1
"1108",0.208902831970849,0.0966294142069404,"MT",2022-10-17,1,1,1,1,1,1,1,1,1,1,1,1
"1109",NA,NA,"MT",2022-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110",NA,NA,"MT",2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",NA,NA,"MT",2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",NA,NA,"MT",2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113",NA,NA,"MT",2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114",NA,NA,"MT",2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",NA,NA,"MT",2022-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",NA,NA,"MT",2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117",0.164020700979724,0.234685545328885,"MT",2022-10-26,1,1,1,1,1,1,1,1,1,1,1,1
"1118",NA,NA,"MT",2022-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119",0.192098893022342,0.2858762303425,"MT",2022-10-28,1,1,1,1,1,1,1,1,1,0,1,0
"1120",NA,NA,"MT",2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121",NA,NA,"MT",2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122",NA,NA,"MT",2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123",NA,NA,"MT",2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124",NA,NA,"MT",2022-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125",NA,NA,"MT",2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126",NA,NA,"MT",2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",NA,NA,"MT",2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128",NA,NA,"MT",2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",NA,NA,"MT",2022-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130",NA,NA,"MT",2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131",NA,NA,"MT",2022-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132",NA,NA,"MT",2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",NA,NA,"MT",2022-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",NA,NA,"MT",2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",2.58846916332163,0.388461648194804,"NC",2022-10-02,1,0,1,0,1,0,1,0,0,0,1,0
"1136",16.6721322727808,0.545219193510796,"NC",2022-10-03,1,0,0,0,0,0,1,0,0,0,0,0
"1137",9.87850277278887,0.550550071304754,"NC",2022-10-04,1,0,1,1,1,0,1,0,0,1,1,0
"1138",5.64280623492095,0.454603471386523,"NC",2022-10-05,1,0,1,1,1,0,1,0,0,0,1,0
"1139",13.5710517157827,0.633588575442399,"NC",2022-10-06,1,0,1,0,1,0,1,0,0,1,1,0
"1140",4.65970908334984,0.431969356393045,"NC",2022-10-07,1,0,1,1,0,0,1,0,0,0,0,0
"1141",3.45351511036109,0.4264399624907,"NC",2022-10-08,1,0,1,0,1,0,1,0,1,0,1,0
"1142",1.50555239574906,0.340220854113926,"NC",2022-10-09,1,0,1,1,1,1,1,0,0,1,1,0
"1143",8.46993448784716,0.486268146268542,"NC",2022-10-10,1,0,1,0,1,0,1,0,1,0,1,0
"1144",4.02285304321171,0.33763296869903,"NC",2022-10-11,1,0,0,0,1,1,1,0,1,0,1,0
"1145",15.9269023528706,0.534561105721339,"NC",2022-10-12,0,0,0,0,0,0,0,0,0,0,0,0
"1146",9.03695526563626,0.559739905545785,"NC",2022-10-13,1,0,1,1,1,0,1,0,1,0,1,0
"1147",2.38522655697298,0.426386211435354,"NC",2022-10-14,1,1,1,1,0,1,1,0,1,0,0,0
"1148",3.45423479329503,0.296952593972736,"NC",2022-10-15,1,1,1,0,0,0,1,0,1,0,0,0
"1149",3.5808966851684,0.519009732390119,"NC",2022-10-16,1,0,1,0,0,0,1,0,0,1,0,0
"1150",6.03891103540895,0.492016465380224,"NC",2022-10-17,0,0,1,0,0,0,0,0,0,0,0,0
"1151",2.46117988002578,0.470339551338901,"NC",2022-10-18,1,0,1,1,1,1,1,0,1,0,1,0
"1152",4.50656789506683,0.470581784483245,"NC",2022-10-19,0,0,0,0,1,1,0,0,0,0,1,0
"1153",6.28325572174144,0.470779096522245,"NC",2022-10-20,1,0,0,0,0,1,1,0,0,0,0,0
"1154",2.2271527144392,0.460508909427276,"NC",2022-10-21,1,0,1,1,1,1,1,0,0,0,1,0
"1155",1.34348819098718,0.474910938579613,"NC",2022-10-22,1,1,1,1,1,1,1,0,0,0,1,0
"1156",3.01906001314616,0.491607943759872,"NC",2022-10-23,1,0,1,0,0,1,1,1,0,1,0,0
"1157",8.48923307951431,0.57075949834262,"NC",2022-10-24,1,0,0,0,0,1,1,0,0,0,0,0
"1158",5.03284600698958,0.598308248151887,"NC",2022-10-25,1,0,1,0,1,1,1,0,1,0,1,0
"1159",4.8323004256844,0.551074110156397,"NC",2022-10-26,0,0,1,0,0,1,0,0,0,0,0,0
"1160",7.63271215358146,0.560138526318757,"NC",2022-10-27,1,0,0,0,0,1,1,0,0,0,0,0
"1161",15.3114746657894,0.470810820525973,"NC",2022-10-28,1,0,0,0,0,0,1,0,0,0,0,0
"1162",7.57772710518483,0.659287988575422,"NC",2022-10-29,1,0,1,0,1,1,1,0,0,0,1,0
"1163",5.68788883842629,0.597989100972267,"NC",2022-10-30,0,0,1,0,1,0,0,0,1,0,1,0
"1164",13.4785301987657,0.640662402122392,"NC",2022-10-31,1,0,1,0,0,0,1,0,0,0,0,0
"1165",18.1309497195866,0.622992806596794,"NC",2022-11-01,1,0,0,0,0,0,1,0,0,0,0,0
"1166",16.973173094661,0.631929838767955,"NC",2022-11-02,1,0,1,0,1,0,1,0,0,0,1,0
"1167",17.4635058612092,0.610689550284591,"NC",2022-11-03,1,1,1,0,0,0,1,0,0,0,0,0
"1168",16.0719942076945,0.687556794707216,"NC",2022-11-04,1,0,1,0,0,0,1,0,0,0,0,0
"1169",4.50878864839327,0.595899743350943,"NC",2022-11-05,1,1,1,0,1,0,1,0,0,0,1,0
"1170",4.05021553520069,0.630832102864168,"NC",2022-11-06,1,1,1,0,0,0,1,1,0,0,0,0
"1171",21.952630642768,0.730068300286966,"NC",2022-11-07,0,0,0,0,0,0,0,0,0,0,0,0
"1172",15.4750772851704,0.680923509622519,"NC",2022-11-08,1,0,1,0,1,0,1,0,0,0,1,0
"1173",9.96794818248698,0.68977258532219,"NC",2022-11-09,1,0,1,0,0,0,1,0,0,0,0,0
"1174",12.5631250558257,0.806633826004642,"NC",2022-11-10,1,0,0,0,1,0,1,0,0,0,1,0
"1175",8.72837963730808,0.787655314486067,"NC",2022-11-11,1,0,0,0,0,0,1,0,0,0,0,0
"1176",4.22556756018789,0.697296094827306,"NC",2022-11-12,1,0,1,0,1,1,1,0,0,0,1,0
"1177",NA,NA,"ND",2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178",0.851972454833533,0.242383443327065,"ND",2022-10-03,1,1,0,1,1,1,1,1,0,1,1,0
"1179",0.697358108015636,0.0401853071893681,"ND",2022-10-04,1,1,1,1,1,1,1,1,1,0,1,0
"1180",0.469006305909653,0.335873909485728,"ND",2022-10-05,1,1,1,1,1,1,1,0,0,1,1,1
"1181",0.207833140961393,0.0438862342677514,"ND",2022-10-06,1,1,1,1,1,1,1,1,1,1,1,1
"1182",0.474087234847075,0.0461600639740857,"ND",2022-10-07,1,1,1,1,1,1,1,1,1,1,1,1
"1183",NA,NA,"ND",2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184",NA,NA,"ND",2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185",NA,NA,"ND",2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186",1.49642774951555,0.431563447085016,"ND",2022-10-11,1,1,0,1,1,1,1,0,0,1,1,0
"1187",0.956261060638448,0.253252891875933,"ND",2022-10-12,1,1,0,1,1,1,1,1,0,1,1,0
"1188",0.466451590879614,0.068568128682077,"ND",2022-10-13,1,1,1,1,1,1,1,0,1,1,1,0
"1189",NA,NA,"ND",2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190",NA,NA,"ND",2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191",NA,NA,"ND",2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192",1.04616114679529,0.0966294142069404,"ND",2022-10-17,1,1,1,1,1,0,1,1,1,0,1,0
"1193",0.873833299394597,0.106077141638788,"ND",2022-10-18,1,1,1,1,1,0,1,0,1,0,1,0
"1194",0.688384463439184,0.116713802066232,"ND",2022-10-19,1,1,1,1,1,1,1,1,0,0,1,0
"1195",0.731770435563904,0.128657918747137,"ND",2022-10-20,1,1,1,1,1,1,1,0,1,1,1,0
"1196",1.64763037719587,0.142032180894645,"ND",2022-10-21,1,1,1,0,1,0,1,1,1,0,1,0
"1197",NA,NA,"ND",2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198",NA,NA,"ND",2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199",1.00873981647217,0.191985527968537,"ND",2022-10-24,1,1,1,1,1,0,1,1,1,0,1,0
"1200",0.727058243997748,0.212320468398918,"ND",2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1
"1201",0.790226567184994,0.234685545328885,"ND",2022-10-26,1,1,1,1,1,0,1,1,1,0,1,0
"1202",1.32526495635687,0.484121805381365,"ND",2022-10-27,1,1,0,0,1,1,1,0,0,0,1,0
"1203",0.535161219225502,0.2858762303425,"ND",2022-10-28,1,1,1,1,1,1,1,1,1,0,1,0
"1204",NA,NA,"ND",2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205",0.225042432268984,0.346113885763429,"ND",2022-10-30,1,1,1,1,1,1,1,1,1,1,1,1
"1206",0.255283904373607,0.379699620061885,"ND",2022-10-31,1,1,1,1,1,1,1,1,1,1,1,1
"1207",0.293406435108038,0.415580378268252,"ND",2022-11-01,1,1,1,1,1,1,1,1,1,1,1,1
"1208",2.89325562936397,0.581958849751873,"ND",2022-11-02,1,1,0,0,1,0,1,1,1,0,1,0
"1209",1.35659821799083,0.493988755725719,"ND",2022-11-03,1,1,1,0,1,0,1,1,1,0,1,0
"1210",2.54438873574052,0.527755012646386,"ND",2022-11-04,1,1,1,0,1,0,1,0,1,0,1,0
"1211",NA,NA,"ND",2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",NA,NA,"ND",2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213",7.41476006027102,0.649781148455888,"ND",2022-11-07,1,1,1,0,1,0,1,1,1,0,1,0
"1214",4.72019986273723,0.722609749195234,"ND",2022-11-08,1,1,1,0,1,0,1,1,0,0,1,0
"1215",0.213875264585216,0.29337733758659,"ND",2022-11-09,1,1,1,1,1,1,1,1,1,0,1,0
"1216",0.562043655204684,0.822839718757123,"ND",2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1
"1217",0.600631122796436,0.873825180680999,"ND",2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
"1218",NA,NA,"ND",2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219",0.0257418404832617,0.0374012755250621,"NE",2022-10-02,1,1,1,1,1,1,1,0,1,1,1,0
"1220",NA,NA,"NE",2022-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",NA,NA,"NE",2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222",NA,NA,"NE",2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",NA,NA,"NE",2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224",0.0319001748526085,0.0461600639740857,"NE",2022-10-07,1,1,1,1,1,1,1,1,1,0,1,0
"1225",1.07342210562024,1.49651270186324,"NE",2022-10-08,1,0,1,1,1,0,1,1,1,1,1,1
"1226",NA,NA,"NE",2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227",NA,NA,"NE",2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228",NA,NA,"NE",2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229",NA,NA,"NE",2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230",0.0522008852515434,0.068568128682077,"NE",2022-10-13,1,1,1,1,1,1,1,1,1,1,1,1
"1231",0.0499038771593703,0.074322666885827,"NE",2022-10-14,1,1,1,1,1,1,1,1,1,1,1,1
"1232",NA,NA,"NE",2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233",0.206127385343671,0.0882576032846025,"NE",2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1
"1234",0.213897273633956,0.0966294142069404,"NE",2022-10-17,1,1,1,1,1,1,1,0,1,1,1,0
"1235",0.0713083105398081,0.106077141638788,"NE",2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
"1236",NA,NA,"NE",2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237",NA,NA,"NE",2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238",0.292018193557463,0.142032180894645,"NE",2022-10-21,1,1,1,1,1,1,1,1,1,1,1,1
"1239",0.102456392521728,0.156961695677733,"NE",2022-10-22,1,1,1,1,1,1,1,1,1,0,1,0
"1240",0.116900618299742,0.173571813762,"NE",2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1
"1241",0.992660286347696,0.191985527968537,"NE",2022-10-24,1,1,1,1,1,0,1,1,1,0,1,0
"1242",0.359830631971024,0.394062246551733,"NE",2022-10-25,1,1,1,1,1,1,1,1,0,1,1,0
"1243",0.807642574220865,0.234685545328885,"NE",2022-10-26,1,1,1,1,1,0,1,1,0,1,1,0
"1244",0.48445841530057,0.259177321926612,"NE",2022-10-27,1,1,1,1,1,1,1,1,1,1,1,1
"1245",0.519453629228305,0.2858762303425,"NE",2022-10-28,1,1,1,1,1,1,1,1,1,1,1,1
"1246",0.274222799766371,0.531728966440432,"NE",2022-10-29,1,1,1,1,1,1,1,1,1,1,1,1
"1247",1.50438623628817,0.346113885763429,"NE",2022-10-30,1,1,1,0,1,0,1,1,1,0,1,0
"1248",0.890876912722496,0.8571497214061,"NE",2022-10-31,1,0,1,1,1,1,1,1,1,1,1,1
"1249",1.70655300958075,0.415580378268252,"NE",2022-11-01,1,1,1,0,1,0,1,1,0,0,1,0
"1250",0.778879993305974,0.453704838651907,"NE",2022-11-02,1,1,1,1,1,0,1,1,1,1,1,1
"1251",0.342574115188107,0.493988755725719,"NE",2022-11-03,1,1,1,1,1,1,1,1,1,1,1,1
"1252",2.143468796132,0.699088005942344,"NE",2022-11-04,1,0,1,0,1,0,1,0,1,0,1,0
"1253",NA,NA,"NE",2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254",1.02842511108185,0.569113835567148,"NE",2022-11-06,1,1,1,1,1,0,1,1,0,1,1,0
"1255",NA,NA,"NE",2022-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256",0.252482658437662,0.325772239711837,"NE",2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1
"1257",1.60409077424874,0.981077829561616,"NE",2022-11-09,1,1,0,0,1,1,1,1,0,0,1,1
"1258",0.266631547654521,0.543024843315844,"NE",2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1
"1259",0.179936217987589,0.235276644072122,"NE",2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
"1260",2.16968761821435,0.925026926098348,"NE",2022-11-12,1,1,1,0,1,0,1,1,1,0,1,0
"1261",1.88680650445108,1.02781883472184,"NH",2022-10-02,1,0,1,1,1,0,1,0,1,1,1,0
"1262",1.05197950246028,0.160051986185016,"NH",2022-10-03,1,1,1,1,1,1,1,1,0,0,1,0
"1263",0.296765703468981,0.0401853071893681,"NH",2022-10-04,1,1,1,1,1,1,1,0,0,1,1,0
"1264",0.791029268957875,0.286879302696055,"NH",2022-10-05,1,1,1,1,1,1,1,0,1,1,1,0
"1265",1.39578708668954,0.226790580230851,"NH",2022-10-06,1,1,1,0,1,1,1,0,0,1,1,0
"1266",0.721723820285942,0.178513361797953,"NH",2022-10-07,1,1,1,1,1,1,1,0,1,0,1,0
"1267",0.228415072522229,0.048767230947451,"NH",2022-10-08,1,1,1,1,1,1,1,1,1,1,1,1
"1268",0.560321712950153,0.411443253110867,"NH",2022-10-09,1,1,1,1,1,1,1,0,1,1,1,0
