...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X23A_95_CI
1192,NA,NA,ND,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,NA,NA,ND,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,0.669309121877186,0.0529892232467795,ND,2023-05-03,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1195,0.0874620235209848,0.056839041929718,ND,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1196,0.899369199743491,0.640561560588845,ND,2023-05-05,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1197,NA,NA,ND,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,0.320296580566784,0.0749128358407525,ND,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1200,NA,NA,ND,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,NA,NA,ND,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,NA,NA,ND,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,NA,NA,ND,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,NA,NA,ND,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,NA,NA,ND,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,NA,NA,ND,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,NA,NA,ND,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,NA,NA,ND,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,NA,NA,ND,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,NA,NA,ND,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,0.244203357244024,0.1793457487654385,ND,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1214,0.554972488363699,0.3828598610625415,ND,2023-05-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1215,NA,NA,ND,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,NA,NA,ND,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,NA,NA,ND,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,NA,NA,ND,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,0.0246346243990405,0.01718703180846735,NE,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1221,NA,NA,NE,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,NA,NA,NE,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,1.16862629795165,0.832051978675415,NE,2023-04-22,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1226,NA,NA,NE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,0.152459451416013,0.0322317005837534,NE,2023-04-26,1,1,1,1,1,1,1,1,0,1,1,0,1,0
1230,NA,NA,NE,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,NA,NA,NE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,0.101141881008781,0.069970211202322,NE,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1241,NA,NA,NE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,0.817732505617238,0.580000098830445,NE,2023-05-09,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1243,NA,NA,NE,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,NA,NA,NE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,NA,NA,NE,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,NA,NA,NE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,0.246580607815681,0.1793457487654385,NE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1256,NA,NA,NE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,0.861461332431225,0.615981908689775,NE,2023-05-24,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1258,NA,NA,NE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,0.022033008849745,0.01607319352547095,NH,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1262,0.178239134350523,0.01718703180846735,NH,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1263,0.0914590573348271,0.01839290718365165,NH,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1264,NA,NA,NH,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,NA,NA,NH,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,0.0309955307208431,0.0226307395813001,NH,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1267,NA,NA,NH,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,0.134189570384509,0.0279591540143054,NH,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1270,0.041617151375797,0.0300171950629317,NH,2023-04-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1271,0.153003333531571,0.0322317005837534,NH,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1272,NA,NA,NH,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,NA,NA,NH,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,0.220397095812374,0.04938353923280165,NH,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1278,0.906229625166273,0.233054566275854,NH,2023-05-03,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1279,0.0759144041060582,0.056839041929718,NH,2023-05-04,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1280,0.896109281917572,0.640561560588845,NH,2023-05-05,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1281,NA,NA,NH,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,0.617150780102051,0.346827947651947,NH,2023-05-07,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1283,NA,NA,NH,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,1.04609942882815,0.74006073060259,NH,2023-05-09,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1285,NA,NA,NH,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,0.131691029406426,0.091589749679149,NH,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1287,NA,NA,NH,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,NA,NA,NH,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,NA,NA,NH,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,0.246905367818435,0.1793457487654385,NH,2023-05-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1298,0.264326385869104,0.1894757621950835,NH,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1299,NA,NA,NH,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,1.98564728093417,0.2469073723557255,NJ,2023-04-16,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1304,1.06415771797531,0.173760728018279,NJ,2023-04-17,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1305,0.877539417842555,0.1820839090148735,NJ,2023-04-18,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1306,5.23067252352924,0.2957727384105615,NJ,2023-04-19,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1307,3.26459794575699,0.2675303413898165,NJ,2023-04-20,0,0,1,1,1,1,0,0,1,1,0,1,1,1
1308,2.74737042970526,0.299630432944699,NJ,2023-04-21,1,0,1,1,1,0,0,1,0,1,1,0,0,0
1309,0.668943501701596,0.117443817936676,NJ,2023-04-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1310,1.15112276201061,0.1893603565193745,NJ,2023-04-23,1,0,1,1,1,1,1,1,0,1,0,0,1,0
1311,2.49624352760525,0.2797341608218425,NJ,2023-04-24,0,1,1,1,1,0,0,0,0,1,0,1,0,0
1312,1.45133453490733,0.20718340602153,NJ,2023-04-25,1,1,1,0,1,1,1,1,0,1,0,1,0,0
1313,1.78885846681886,0.281268172334606,NJ,2023-04-26,0,1,1,1,1,1,1,0,1,1,1,0,1,1
1314,1.65112494892799,0.316807650288784,NJ,2023-04-27,1,0,1,1,1,0,0,1,0,1,1,0,0,0
1315,2.4863865104275,0.41683136657787,NJ,2023-04-28,1,0,1,1,0,1,0,1,0,1,1,1,1,0
1316,0.19052168483139,0.03991488903035385,NJ,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1317,0.0616829043364655,0.0428578850015796,NJ,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1318,2.46716854198193,0.138398901077198,NJ,2023-05-01,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1319,1.35367230109807,0.2944548948461145,NJ,2023-05-02,0,1,1,1,1,0,1,0,1,1,0,1,0,1
1320,1.77071044170606,0.1841007570936375,NJ,2023-05-03,1,0,0,0,1,0,1,1,0,0,0,1,0,0
1321,1.57160376935442,0.1354909599780055,NJ,2023-05-04,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1322,1.83979042651712,0.272200556754954,NJ,2023-05-05,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1323,0.980838936487768,0.2300062575042935,NJ,2023-05-06,0,1,1,1,1,1,1,0,1,1,0,1,1,0
1324,1.00142153547692,0.2758387355273935,NJ,2023-05-07,1,1,1,1,1,0,1,1,1,1,1,0,0,0
1325,3.31034921732225,0.3588021709818625,NJ,2023-05-08,0,1,1,1,1,0,0,0,0,1,0,1,0,0
1326,3.77613676459558,0.4732462470288825,NJ,2023-05-09,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1327,5.46238624460316,0.3833087696813715,NJ,2023-05-10,0,0,1,0,1,1,0,0,0,1,0,0,1,0
1328,0.97476497146724606,0.2691131765163835,NJ,2023-05-11,1,1,1,1,1,0,1,1,0,1,0,1,0,0
1329,1.62691941777303,0.3634874307822885,NJ,2023-05-12,1,1,1,0,1,1,0,1,0,1,0,0,1,0
1330,0.539600384463055,0.2094735269408585,NJ,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1331,0.727169352054639,0.51073991260204,NJ,2023-05-14,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1332,NA,NA,NJ,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1333,0.434393408476908,0.3041800482147755,NJ,2023-05-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1334,2.97738678779564,0.3258639431984705,NJ,2023-05-17,1,1,1,0,0,1,1,1,0,1,0,0,1,1
1335,1.51945054346929,0.3631685804458705,NJ,2023-05-18,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1336,1.40194593826026,0.343576400861243,NJ,2023-05-19,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1337,1.89164705349381,0.3813133348985895,NJ,2023-05-20,1,0,1,0,1,1,1,1,0,1,0,1,1,0
1338,2.07359960146505,0.4349778048515055,NJ,2023-05-21,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1339,2.15725821769168,0.388323674493281,NJ,2023-05-22,0,1,1,0,1,1,0,0,0,1,0,0,1,0
1340,2.22192352948081,0.4788986674410215,NJ,2023-05-23,0,1,1,1,0,0,1,0,1,1,1,0,0,0
1341,0.527736168378341,0.359654500283747,NJ,2023-05-24,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1342,1.42888353923408,0.4179578759242575,NJ,2023-05-25,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1343,1.71643308130808,0.315657185679998,NJ,2023-05-26,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1344,2.47859234902854,0.53220036444285,NJ,2023-05-27,0,1,1,0,1,1,0,0,0,1,0,1,1,0
1345,1.26025753170358,0.0761665059095645,NM,2023-04-16,1,1,0,1,1,1,1,1,0,0,1,1,1,1
1346,0.938923080684209,0.109952284681534,NM,2023-04-17,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1347,0.80693939704149,0.16137788252929,NM,2023-04-18,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1348,0.566728821087477,0.2063378334298265,NM,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1349,1.66421590844564,0.0211075499653835,NM,2023-04-20,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1350,2.62720611006271,0.0226307395813001,NM,2023-04-21,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1351,2.6877277375208,0.0242748227675346,NM,2023-04-22,1,1,1,0,1,1,0,0,0,1,0,0,1,0
1352,0.534828195540446,0.115039389525042,NM,2023-04-23,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1353,3.49826234248395,0.0279591540143054,NM,2023-04-24,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1354,1.36349645304993,0.103987268131841,NM,2023-04-25,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1355,1.14643838677454,0.152388257876585,NM,2023-04-26,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1356,2.64975972472902,0.09065455652331,NM,2023-04-27,1,0,1,1,1,1,0,1,0,1,0,1,1,0
1357,1.51510248312842,0.0371700975573266,NM,2023-04-28,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1358,0.744034503660426,0.03991488903035385,NM,2023-04-29,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1359,0.367379288935397,0.0428578850015796,NM,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1360,3.9058406701683,0.0745702513957165,NM,2023-05-01,1,0,1,1,1,1,0,1,0,0,0,0,1,0
1361,1.90335731115581,0.096998644268615,NM,2023-05-02,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1362,1.99449614304329,0.1537405905138195,NM,2023-05-03,1,0,1,1,1,1,0,1,0,1,0,1,1,1
1363,1.58495784794976,0.154831992124364,NM,2023-05-04,1,0,1,1,1,1,0,0,0,1,0,0,1,0
1364,2.23251761125162,0.105530632344214,NM,2023-05-05,1,0,1,1,1,1,0,0,0,1,0,1,1,0
1365,0.280667770614717,0.0653179351813895,NM,2023-05-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1366,0.31017915136948,0.069970211202322,NM,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1367,1.18759810992266,0.1397169646417375,NM,2023-05-08,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1368,2.41841295260065,0.121810359244596,NM,2023-05-09,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1369,1.73649256839907,0.295321254388133,NM,2023-05-10,1,1,1,0,1,1,1,1,0,1,0,0,1,1
1370,1.73307111728002,0.20513480432444,NM,2023-05-11,0,0,1,1,1,1,0,0,0,1,0,1,1,1
1371,1.57304363935591,0.2003976877306665,NM,2023-05-12,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1372,0.424780498166829,0.1043453229351755,NM,2023-05-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1373,1.85847640855174,0.2025512807648075,NM,2023-05-14,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1374,1.15226222297201,0.2658425276822325,NM,2023-05-15,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1375,1.25617677141999,0.2629855414879065,NM,2023-05-16,1,0,1,1,1,1,1,1,0,1,0,0,1,0
1376,1.36953219982115,0.25200681725031,NM,2023-05-17,1,0,1,1,1,1,1,1,0,1,0,1,1,0
1377,4.32870578483977,0.195470002359077,NM,2023-05-18,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1378,2.85455420693429,0.2537008020514875,NM,2023-05-19,0,0,1,0,1,1,0,0,0,1,0,0,1,0
1379,1.4101304905463,0.3599081708200645,NM,2023-05-20,0,0,1,1,0,1,1,0,0,1,0,0,1,1
1380,1.52169591825001,0.169566835950103,NM,2023-05-21,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1381,1.09671323510236,0.304569831015687,NM,2023-05-22,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1382,1.11769560416604,0.3919455161695445,NM,2023-05-23,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1383,1.86660377099179,0.251620393289243,NM,2023-05-24,1,0,1,1,1,1,0,1,0,1,0,1,1,0
1384,1.26229355445974,0.2107553076392295,NM,2023-05-25,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1385,1.57251393428396,0.278147655797235,NM,2023-05-26,1,0,1,1,1,1,0,1,0,1,0,1,1,0
1386,0.347867209124138,0.2809991888167535,NM,2023-05-27,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1387,1.26304279384263,0.235915268601904,NV,2023-04-16,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1388,0.90649571326692,0.01718703180846735,NV,2023-04-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1389,0.606358264309088,0.1302091604542185,NV,2023-04-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1390,0.935355773432951,0.1690097492196115,NV,2023-04-19,1,1,1,0,1,1,1,1,0,1,0,0,1,1
1391,0.453006651226112,0.0211075499653835,NV,2023-04-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1392,1.1429488913506,0.159966312679561,NV,2023-04-21,1,0,1,1,1,1,1,1,0,1,0,1,1,0
1393,0.846048938602771,0.268672791908658,NV,2023-04-22,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1394,0.623047914291902,0.1310345380995875,NV,2023-04-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1395,2.19164427328981,0.0279591540143054,NV,2023-04-24,1,1,1,0,1,1,0,1,0,1,1,0,1,0
1396,1.99198703451083,0.453626084267174,NV,2023-04-25,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1397,0.880574785973929,0.227275339014921,NV,2023-04-26,1,1,1,1,1,0,1,1,1,1,0,1,0,1
1398,0.581136100716982,0.2587804990951415,NV,2023-04-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1399,0.89328693731353,0.1122299155862215,NV,2023-04-28,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1400,0.540537069446323,0.1484143190077435,NV,2023-04-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1401,1.19597798548908,0.2987787596960665,NV,2023-04-30,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1402,1.22669120242164,0.227390810359064,NV,2023-05-01,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1403,1.97239870644286,0.345585799482892,NV,2023-05-02,1,1,1,1,0,1,0,1,0,1,1,0,1,1
1404,1.54779242862897,0.1078578531386795,NV,2023-05-03,1,1,1,0,1,1,0,1,1,1,1,1,1,1
1405,1.27894742903588,0.245425447499045,NV,2023-05-04,0,1,1,1,1,1,1,0,0,1,1,1,1,0
1406,0.581923403345013,0.1768680894434985,NV,2023-05-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1407,NA,NA,NV,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,2.3864056267546,0.4852568158767595,NV,2023-05-07,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1409,0.503906039096239,0.204521093442723,NV,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1410,1.14952270567448,0.199666695883303,NV,2023-05-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1411,1.07135425249159,0.2323322117621285,NV,2023-05-10,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1412,1.11404319547007,0.1574683371851185,NV,2023-05-11,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1413,0.397835838805664,0.097797930066662,NV,2023-05-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1414,0.137501552100126,0.1043453229351755,NV,2023-05-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1415,NA,NA,NV,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,0.569070217004732,0.2658425276822325,NV,2023-05-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1417,2.95481991350541,0.524770561032365,NV,2023-05-16,0,1,0,0,1,1,0,0,0,0,0,1,1,1
1418,1.71798928780057,0.1340581073420465,NV,2023-05-17,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1419,1.35181401611435,0.1423891073254795,NV,2023-05-18,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1420,0.219584840691493,0.1510850745409285,NV,2023-05-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1421,1.19575672843149,0.555078301125105,NV,2023-05-20,1,1,0,1,1,1,0,1,0,0,1,1,1,0
1422,0.376959245918718,0.2902426894767285,NV,2023-05-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1423,1.88609585471041,0.4469183382561065,NV,2023-05-22,1,0,1,1,1,0,1,1,0,1,0,1,0,0
1424,NA,NA,NV,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1425,NA,NA,NV,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
