...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,recombinant_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,recombinant_95_CI,other_95_CI,X23A_95_CI
744,NA,NA,KY,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,NA,NA,KY,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,0.829267722543273,0.588321222311425,KY,2023-07-05,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
747,NA,NA,KY,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,0.359983607553948,0.2586552786062185,KY,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
749,NA,NA,KY,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,NA,NA,KY,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,NA,NA,KY,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,0.357034802563696,0.2565257700827185,KY,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
754,NA,NA,KY,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,NA,NA,KY,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,NA,NA,KY,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,0.593847352432679,0.427190050846042,LA,2023-06-04,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
758,0.286917104028606,0.2053900729844485,LA,2023-06-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
759,0.306747291483412,0.213025690752595,LA,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
760,0.710925867985123,0.3823073712087555,LA,2023-06-07,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
761,NA,NA,LA,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,0.754136377079948,0.414962208106177,LA,2023-06-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
763,NA,NA,LA,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,0.358239670018648,0.2528999347622485,LA,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
765,NA,NA,LA,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,NA,NA,LA,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
767,0.394112187003411,0.277830537003399,LA,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
768,NA,NA,LA,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,1.13474046316402,0.54801853329099,LA,2023-06-16,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
770,NA,NA,LA,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,NA,NA,LA,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,0.860601824448308,0.3202575824738265,LA,2023-06-19,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0
773,0.788769360410175,0.41202904341397,LA,2023-06-20,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
774,0.481011990059304,0.337005540655525,LA,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
775,0.808291217186633,0.4224471631767645,LA,2023-06-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
776,0.937309488113553,0.392978427733848,LA,2023-06-23,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
777,1.14643461909746,0.3620495527180155,LA,2023-06-24,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
778,0.517285156539275,0.3306158624172645,LA,2023-06-25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
779,0.537574211036672,0.3784218380801215,LA,2023-06-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
780,0.842216450558592,0.4333314416519135,LA,2023-06-27,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
781,1.0604296649829,0.386722747739472,LA,2023-06-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
782,1.23897479794017,0.4714303684336425,LA,2023-06-29,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
783,0.674384651243483,0.475803454997029,LA,2023-06-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
784,0.914091299078944,0.4246169476411305,LA,2023-07-01,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
785,NA,NA,LA,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,0.374996630040946,0.265260542257485,LA,2023-07-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
787,NA,NA,LA,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,2.44547970932138,0.506596741948865,LA,2023-07-05,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0
789,0.885395049996782,0.324565930712921,LA,2023-07-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
790,2.4114756161441,0.4542047229932195,LA,2023-07-07,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
791,0.843042642576694,0.4241250341256245,LA,2023-07-08,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
792,0.359712686659261,0.2569736421639005,LA,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
793,0.658679097347395,0.3684439011909865,LA,2023-07-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
794,1.09085221239661,0.445354519489632,LA,2023-07-11,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
795,1.22485694601256,0.42664449178853,LA,2023-07-12,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
796,1.68266766861757,0.5952279405644,LA,2023-07-13,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
797,1.60589818925963,0.483410659105152,LA,2023-07-14,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
798,0.859606583207488,0.428018535719722,LA,2023-07-15,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
799,0.275200486077124,0.1978874620698825,MA,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
800,NA,NA,MA,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,0.707241937565793,0.3808087014251605,MA,2023-06-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
802,1.07369551070809,0.3556342504169535,MA,2023-06-07,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
803,1.46900164983005,0.463558237595456,MA,2023-06-08,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0
804,1.33521059603533,0.4426779591863125,MA,2023-06-09,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
805,0.451286777816967,0.31222495318957,MA,2023-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
806,0.844127147179257,0.595076808153645,MA,2023-06-11,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
807,0.51343921402922,0.3651928253293725,MA,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
808,0.383679971952871,0.26946113604949,MA,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
809,NA,NA,MA,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,0.459081292729149,0.3155323634554145,MA,2023-06-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
811,0.411484315703505,0.294690447483864,MA,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
812,0.892661404146629,0.445349392951089,MA,2023-06-17,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
813,NA,NA,MA,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,0.710065386674736,0.498279033257721,MA,2023-06-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
815,0.469307704060036,0.3285700376208165,MA,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
816,0.65930463779914406,0.377929959618056,MA,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
817,1.78321347614904,0.3454045438620755,MA,2023-06-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
818,0.611599343182704,0.3590229495592445,MA,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
819,NA,NA,MA,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,NA,NA,MA,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,0.593549575803633,0.4187365600180725,MA,2023-06-26,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
822,1.52740345712391,0.283016291086538,MA,2023-06-27,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
823,0.592461875865885,0.420111925869637,MA,2023-06-28,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
824,0.978355615744916,0.491311058465289,MA,2023-06-29,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
825,0.846942401580689,0.318673922843953,MA,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
826,NA,NA,MA,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,NA,NA,MA,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,0.614431895691725,0.4267000320287875,MA,2023-07-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
829,NA,NA,MA,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,NA,NA,MA,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,0.365414498766244,0.259904567542689,MA,2023-07-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
832,1.39426231139538,0.4607153434188525,MA,2023-07-07,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
833,0.359586581239851,0.2576775848241615,MA,2023-07-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
834,0.617185312934393,0.4397539024042225,MA,2023-07-09,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
835,0.682859057306967,0.4803421982728155,MA,2023-07-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
836,NA,NA,MA,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
837,0.644122545746966,0.4480956875952425,MA,2023-07-12,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
838,1.3259965708677,0.521712182838315,MA,2023-07-13,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
839,0.519227417214286,0.3332025163807875,MA,2023-07-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
840,NA,NA,MA,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,0.843018994958014,0.445005631685375,MD,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
842,1.74827684844572,0.2053900729844485,MD,2023-06-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0
843,0.452325933804788,0.311905094034105,MD,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
844,0.785217056932421,0.426412761758369,MD,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
845,0.665116331288862,0.284088299349702,MD,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
846,0.915243656861879,0.3648208734691135,MD,2023-06-09,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
847,0.538201457089227,0.379719933969903,MD,2023-06-10,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
848,1.35872567703776,0.527986041040365,MD,2023-06-11,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
849,1.065466795984,0.4640349368380685,MD,2023-06-12,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0
850,0.774691924972272,0.3541827531202095,MD,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
851,0.465325242958973,0.3146221003853225,MD,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
852,NA,NA,MD,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
853,1.44407314759285,0.397430684772585,MD,2023-06-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
854,0.901872669113182,0.445349392951089,MD,2023-06-17,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
855,0.44748726559116,0.3262949567637465,MD,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
856,0.592437721080315,0.4204357392035675,MD,2023-06-19,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
857,1.02407323629001,0.315038121414338,MD,2023-06-20,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
858,0.767336284199835,0.54479803527615,MD,2023-06-21,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
859,0.829192302505743,0.584814321963125,MD,2023-06-22,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
860,2.15392009647858,0.3560969152672745,MD,2023-06-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
861,0.680580151142206,0.4858494685880275,MD,2023-06-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
862,0.595065152458323,0.3546496921566725,MD,2023-06-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
863,1.49836833743465,0.32410174650585,MD,2023-06-26,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
864,0.681666465164176,0.4801812137625685,MD,2023-06-27,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
865,0.593735983300135,0.420111925869637,MD,2023-06-28,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
866,1.43163159198453,0.477121795022028,MD,2023-06-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
867,0.889426229597323,0.439928246128795,MD,2023-06-30,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
868,0.593319370133771,0.417684588021873,MD,2023-07-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
869,1.31335528886579,0.4251912543875465,MD,2023-07-02,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
870,0.375137075591329,0.265260542257485,MD,2023-07-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
871,0.633164625104242,0.4398132028281825,MD,2023-07-04,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
872,0.361809781525583,0.261423300861185,MD,2023-07-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
873,NA,NA,MD,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,1.18994835925369,0.3916867493361905,MD,2023-07-07,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
875,1.43456527575681,0.45686918848829,MD,2023-07-08,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0
876,0.36403469301372,0.2569736421639005,MD,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
877,0.725986270207103,0.391607626621712,MD,2023-07-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
878,0.362971600391871,0.2563956100878385,MD,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
879,1.27453721442174,0.608392486005425,MD,2023-07-12,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
880,0.924608883482426,0.3659277259342295,MD,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
881,0.614723555422305,0.3559510623357555,MD,2023-07-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
882,0.892761305708565,0.4557105043239385,MD,2023-07-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
883,NA,NA,ME,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,ME,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,NA,NA,ME,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,NA,NA,ME,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,NA,NA,ME,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,NA,NA,ME,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,NA,NA,ME,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,NA,NA,ME,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,ME,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,0.576089270894224,0.4023054613244855,ME,2023-06-29,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
909,NA,NA,ME,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,0.685151950038308,0.4803421982728155,ME,2023-07-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
920,NA,NA,ME,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,ME,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,ME,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,0.272226211096703,0.1978874620698825,MI,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
926,0.293471701064823,0.2053900729844485,MI,2023-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
927,0.522157501715155,0.3592939203942295,MI,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
928,0.646692863161526,0.281453203634262,MI,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
929,NA,NA,MI,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,1.50196342098656,0.467127547594653,MI,2023-06-09,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0
931,0.811868643337153,0.3096056782018145,MI,2023-06-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
932,0.355927077281451,0.2528999347622485,MI,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
933,1.26497101203662,0.4785693967306915,MI,2023-06-12,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0
934,0.783376712224448,0.3541827531202095,MI,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
