"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X23F_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI","X23F_95_CI"
"1883",0.380110674410768,0.477295545720221,"TX",2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1884",0.242133105068836,0.100436514045726,"TX",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1885",NA,NA,"TX",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886",2.36697432499315,0.895340897877487,"TX",2023-12-26,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1
"1887",2.34580337530748,0.787504023554905,"TX",2023-12-27,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1
"1888",3.29039751970277,0.766838007484322,"TX",2023-12-28,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0
"1889",1.22778782464023,0.795837016097679,"TX",2023-12-29,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
"1890",1.02909489672182,1.47911497920297,"TX",2023-12-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"1891",NA,NA,"UT",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1892",0.921467646732706,0.849828321479611,"UT",2023-11-20,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"1893",NA,NA,"UT",2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894",0.227876586975591,0.320908704093761,"UT",2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1895",NA,NA,"UT",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1896",NA,NA,"UT",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1897",NA,NA,"UT",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898",NA,NA,"UT",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899",2.04950597165434,1.10493694674412,"UT",2023-11-27,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0
"1900",NA,NA,"UT",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1901",2.38164685229593,0.698895118132016,"UT",2023-11-29,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0
"1902",1.50980653566847,0.538532963918196,"UT",2023-11-30,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0
"1903",NA,NA,"UT",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904",NA,NA,"UT",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905",NA,NA,"UT",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906",0.788751125227318,0.815230914350584,"UT",2023-12-04,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"1907",0.860622826658699,0.504774840597148,"UT",2023-12-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"1908",1.33834221979419,0.856859857886391,"UT",2023-12-06,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0
"1909",0.87462722232804,1.23820093841812,"UT",2023-12-07,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"1910",1.82808934749941,0.799133861973818,"UT",2023-12-08,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
"1911",NA,NA,"UT",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912",NA,NA,"UT",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1913",1.70110370667455,1.23840991608936,"UT",2023-12-11,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1
"1914",0.85858427049585,1.22812101863655,"UT",2023-12-12,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"1915",NA,NA,"UT",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916",1.24861902177489,0.809679931692683,"UT",2023-12-14,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"1917",0.709526593834494,0.471039790075936,"UT",2023-12-15,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"1918",NA,NA,"UT",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1919",NA,NA,"UT",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920",0.939314284853756,0.855190568806484,"UT",2023-12-18,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"1921",NA,NA,"UT",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922",1.53468753969507,1.07147851399242,"UT",2023-12-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"1923",0.344809535850713,0.145921796694854,"UT",2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1924",0.0963847777139956,0.12924370457231,"UT",2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1925",NA,NA,"UT",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926",NA,NA,"UT",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927",NA,NA,"UT",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928",0.924645182544023,0.82192573256311,"UT",2023-12-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1929",0.0542358678534593,0.0673436881863928,"UT",2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1930",NA,NA,"UT",2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931",NA,NA,"UT",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932",NA,NA,"UT",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1933",1.30628181547199,0.635915283388111,"VA",2023-11-19,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1934",4.01102159691505,0.891241306795626,"VA",2023-11-20,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
"1935",2.76169171777217,0.598281460130293,"VA",2023-11-21,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
"1936",2.14001534561673,0.676591633118866,"VA",2023-11-22,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0
"1937",2.28576960725505,0.798668052954176,"VA",2023-11-23,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
"1938",3.73697354887321,0.532442953374428,"VA",2023-11-24,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0
"1939",1.9362214082469,0.787555815046466,"VA",2023-11-25,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
"1940",3.08391134396308,0.634573708273766,"VA",2023-11-26,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0
"1941",2.88649215759149,0.776723890218124,"VA",2023-11-27,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
"1942",2.31036796479602,0.854389318006776,"VA",2023-11-28,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"1943",4.42619906474595,0.654861196370161,"VA",2023-11-29,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
"1944",3.82697008822442,0.604284822978585,"VA",2023-11-30,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0
"1945",5.42293544928659,0.670222437311124,"VA",2023-12-01,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0
"1946",2.40711237477682,0.645888796559439,"VA",2023-12-02,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0
"1947",4.78141033070608,0.626428145771461,"VA",2023-12-03,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
"1948",11.2818456140209,0.669816044211915,"VA",2023-12-04,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1949",3.07355058845518,0.759605380057292,"VA",2023-12-05,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0
"1950",4.5911951113864,0.74238884631424,"VA",2023-12-06,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1951",2.30170993410008,0.679578164792469,"VA",2023-12-07,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0
"1952",3.86348934831531,0.744280566432871,"VA",2023-12-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"1953",2.21123163839089,0.711004455360545,"VA",2023-12-09,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
"1954",1.46300619241897,0.673448428328784,"VA",2023-12-10,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
"1955",2.87988859180778,0.74735644055578,"VA",2023-12-11,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0
"1956",4.74192052079171,0.921433504590655,"VA",2023-12-12,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
"1957",4.98904705570066,0.858501101292646,"VA",2023-12-13,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
"1958",3.8398223426054,0.783692939031119,"VA",2023-12-14,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0
"1959",3.94015462215427,0.825471796416317,"VA",2023-12-15,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0
"1960",4.48429559051234,0.865804175999148,"VA",2023-12-16,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0
"1961",1.79624879558703,0.795487811803206,"VA",2023-12-17,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"1962",5.7666693123769,0.930630911650874,"VA",2023-12-18,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
"1963",3.89250218927748,0.822877680065756,"VA",2023-12-19,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0
"1964",4.60439812310236,0.76300044664021,"VA",2023-12-20,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
"1965",5.84713657754062,0.814503642444521,"VA",2023-12-21,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
"1966",8.44151461651055,0.782423790520991,"VA",2023-12-22,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"1967",3.20289206901377,0.728563830973072,"VA",2023-12-23,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1
"1968",4.0775350770634,1.30637879272475,"VA",2023-12-24,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0
"1969",1.91364392617836,1.0428034171017,"VA",2023-12-25,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0
"1970",4.53753405350275,0.676389102964305,"VA",2023-12-26,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"1971",7.10387945811564,0.831527922263454,"VA",2023-12-27,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0
"1972",7.08112099712419,0.705585500089886,"VA",2023-12-28,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1973",1.37163917196342,0.292448117075507,"VA",2023-12-29,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
"1974",1.72349381247732,0.52247953818958,"VA",2023-12-30,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
"1975",2.314580232089,1.20118593053946,"VT",2023-11-19,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1
"1976",0.635222321049221,0.705378818360187,"VT",2023-11-20,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"1977",1.72287361703001,0.83126120765238,"VT",2023-11-21,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0
"1978",1.5313866679072,0.910476880000866,"VT",2023-11-22,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"1979",0.648601472624415,0.71603903331764,"VT",2023-11-23,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
"1980",1.13748623701215,0.746471190887354,"VT",2023-11-24,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0
"1981",0.665658543318488,0.94022650192984,"VT",2023-11-25,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
"1982",1.67325040464607,0.609560630469236,"VT",2023-11-26,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"1983",1.00744278331798,1.00359311810313,"VT",2023-11-27,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"1984",1.40044091462258,0.748017280955834,"VT",2023-11-28,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"1985",2.11300718532506,0.98333728283221,"VT",2023-11-29,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
"1986",1.16819541376499,0.751757913527704,"VT",2023-11-30,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"1987",1.75173813708598,0.649303716996202,"VT",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
"1988",1.92649335945262,1.00048373069376,"VT",2023-12-02,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1
"1989",1.92524497949333,0.794083061851396,"VT",2023-12-03,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0
"1990",1.22446625455635,0.787504056138975,"VT",2023-12-04,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0
"1991",1.44234856583882,0.816084469411485,"VT",2023-12-05,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
"1992",1.82674285667466,0.795352280151271,"VT",2023-12-06,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"1993",1.28795481186883,0.614013753283434,"VT",2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"1994",2.16729763510781,0.796163908217246,"VT",2023-12-08,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0
"1995",1.46193910531898,0.879310002362621,"VT",2023-12-09,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0
"1996",1.09267403440624,0.731648957713796,"VT",2023-12-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
"1997",1.04802395355299,0.685001161653596,"VT",2023-12-11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
"1998",1.04845023447287,0.776513945378731,"VT",2023-12-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0
"1999",3.45924449454203,0.791825896488506,"VT",2023-12-13,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0
"2000",0.658924317821924,0.667743330512634,"VT",2023-12-14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2001",2.61222838355577,0.761090448209071,"VT",2023-12-15,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0
"2002",1.66515211564612,0.948932590600496,"VT",2023-12-16,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
"2003",0.984489819281067,0.72815142537472,"VT",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"2004",0.899502565173525,0.486734747709291,"VT",2023-12-18,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
"2005",1.23553805688627,0.839728257261328,"VT",2023-12-19,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
"2006",1.26655622892554,0.676351251982223,"VT",2023-12-20,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0
"2007",0.83845343119877,0.583293882231003,"VT",2023-12-21,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"2008",0.806450752517932,0.574491692681885,"VT",2023-12-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"2009",0.989298263887007,0.11410726867834,"VT",2023-12-23,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
"2010",1.91426525614984,0.635140579273191,"VT",2023-12-24,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0
"2011",0.99146106710802,0.518165755572887,"VT",2023-12-25,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0
"2012",0.383339278777298,0.390148348187,"VT",2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"2013",1.12675368295621,1.60419168709513,"VT",2023-12-27,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
"2014",0.700698531719522,0.732803832090615,"VT",2023-12-28,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"2015",0.0381026892542054,0.05094445367523,"VT",2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"2016",1.04207630242451,1.47911497920297,"VT",2023-12-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0
"2017",1.97712407623182,0.823643259099263,"WA",2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"2018",2.07785716749784,0.870616123135225,"WA",2023-11-20,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0
"2019",1.47883036601581,0.556696402808872,"WA",2023-11-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"2020",1.66940339557965,0.572672099429974,"WA",2023-11-22,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
"2021",1.47935638880772,0.722580917049465,"WA",2023-11-23,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
"2022",1.4965218498279,0.760744278868204,"WA",2023-11-24,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
"2023",2.11274350349941,0.55949243743975,"WA",2023-11-25,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0
"2024",1.26624380906745,0.946951423733569,"WA",2023-11-26,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0
"2025",4.92928779099636,0.533183237674933,"WA",2023-11-27,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0
"2026",1.72131949092029,0.672790518836303,"WA",2023-11-28,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0
"2027",3.81641404192111,0.900812766515848,"WA",2023-11-29,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"2028",3.25858189558486,0.882771928412262,"WA",2023-11-30,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
"2029",1.43399929702349,0.743464526265054,"WA",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1
"2030",1.70861628679142,0.86925261382086,"WA",2023-12-02,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
"2031",0.966261547413255,0.766543218239292,"WA",2023-12-03,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"2032",1.79755700044835,0.676157238374535,"WA",2023-12-04,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0
"2033",1.55924671679892,0.713081860373749,"WA",2023-12-05,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0
"2034",13.7403184829516,0.657614034793319,"WA",2023-12-06,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"2035",3.01075657646485,0.808785770284454,"WA",2023-12-07,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0
"2036",1.61195491769429,0.79605269090828,"WA",2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
"2037",2.04548044039678,0.676046888311585,"WA",2023-12-09,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1
"2038",5.499731871383,1.16871107377277,"WA",2023-12-10,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2039",1.19869687780658,0.731147678647292,"WA",2023-12-11,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0
"2040",2.24356540732141,0.976313364431155,"WA",2023-12-12,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0
"2041",2.02746216690029,0.782099591087854,"WA",2023-12-13,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
"2042",2.89309030071058,0.86553752231545,"WA",2023-12-14,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0
"2043",0.892334289044715,0.617602806530203,"WA",2023-12-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
"2044",1.61503648365092,0.734349555743294,"WA",2023-12-16,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"2045",2.25159008032702,0.799746766344866,"WA",2023-12-17,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0
"2046",0.739668748328315,0.588189302225096,"WA",2023-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"2047",1.36228239729075,0.599282127649908,"WA",2023-12-19,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
"2048",4.22982754170093,0.873875679094067,"WA",2023-12-20,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0
"2049",1.9615001091297,0.765072448816181,"WA",2023-12-21,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0
"2050",0.683452579447058,0.472863944452966,"WA",2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"2051",1.96935325154282,0.779141541257758,"WA",2023-12-23,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0
"2052",1.33650898906164,0.763777838178498,"WA",2023-12-24,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
"2053",0.712954049579644,0.431064755074445,"WA",2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2054",0.798557115171856,0.469753137048573,"WA",2023-12-26,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
"2055",2.51186262465074,0.765272883707664,"WA",2023-12-27,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0
"2056",1.25739177932902,0.328306125555521,"WA",2023-12-28,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
"2057",1.20398465560575,0.411272879792345,"WA",2023-12-29,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"2058",0.784460124825948,0.16374124780956,"WA",2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"2059",NA,NA,"WI",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2060",NA,NA,"WI",2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061",NA,NA,"WI",2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2062",0.226552289112196,0.320908704093761,"WI",2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"2063",NA,NA,"WI",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2064",NA,NA,"WI",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2065",NA,NA,"WI",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2066",0.756491929584604,0.775758094949937,"WI",2023-11-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"2067",0.261220772967486,0.36196555072346,"WI",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2068",2.83174261903852,1.0267183460906,"WI",2023-11-28,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0
"2069",0.707230881067045,0.754583185514888,"WI",2023-11-29,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"2070",1.20781834160998,0.402537239289283,"WI",2023-11-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0
"2071",0.796083724442945,1.13068519472762,"WI",2023-12-01,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"2072",1.15025515528218,0.720423241084607,"WI",2023-12-02,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
