...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI,X22B_95_CI
1819,2.09774233416405,0.2488504999196275,TN,2022-09-23,1,0,1,1,1,0,1,0,1,1,1,0
1820,1.06216121926405,0.196665317576774,TN,2022-09-24,1,1,1,1,0,1,1,0,1,1,0,0
1821,0.444944487618263,0.1437702800977305,TN,2022-09-25,1,1,1,1,1,1,1,0,1,1,1,0
1822,1.5923020487363,0.0553596776267115,TN,2022-09-26,1,0,1,1,1,0,1,0,0,0,1,0
1823,0.79201367489558006,0.100548087446855,TN,2022-09-27,1,1,1,1,1,1,1,1,1,0,1,0
1824,2.70785373903281,0.223728764911368,TN,2022-09-28,1,0,1,1,0,0,1,0,1,0,0,0
1825,0.539130191685957,0.170475967130653,TN,2022-09-29,1,1,1,1,1,1,1,1,1,1,1,1
1826,0.69860297829611,0.2147688390462765,TN,2022-09-30,1,1,1,0,1,1,1,1,1,0,1,0
1827,NA,NA,TN,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1828,NA,NA,TN,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829,0.201029713858549,0.0197500216173869,TN,2022-10-03,1,1,1,1,1,1,1,0,1,1,1,0
1830,0.614009003568687,0.0215965998759969,TN,2022-10-04,1,1,1,1,1,1,1,0,1,1,1,0
1831,0.357181626820715,0.0237858881125337,TN,2022-10-05,1,1,1,1,1,1,1,0,1,1,1,0
1832,0.135562606699811,0.02637584862151305,TN,2022-10-06,1,1,1,1,1,1,1,1,1,0,1,0
1833,0.431309735473506,0.02943269891141695,TN,2022-10-07,1,1,1,1,1,1,1,1,1,1,1,1
1834,0.72461442551915,0.2739255656861595,TN,2022-10-08,1,0,1,1,1,1,1,1,1,1,1,1
1835,0.339642073760845,0.03725584123427775,TN,2022-10-09,1,1,1,1,1,1,1,1,1,0,1,0
1836,0.912297885866751,0.142392464242753,TN,2022-10-10,1,1,1,1,1,1,1,0,1,0,1,1
1837,1.12038192453901,0.04796177299604685,TN,2022-10-11,1,1,1,1,1,0,1,1,1,0,1,0
1838,1.7452925441832,0.054653091704676,TN,2022-10-12,1,1,1,0,1,0,1,1,1,0,1,0
1839,1.22329391706345,0.331981685752536,TN,2022-10-13,1,0,0,1,1,1,1,0,0,0,1,0
1840,2.40128356100171,0.07128165222517,TN,2022-10-14,1,1,1,0,1,0,1,1,1,0,1,0
1841,0.129280870099998,0.081454456355885,TN,2022-10-15,1,1,1,1,1,1,1,1,1,0,1,0
1842,0.426990496680075,0.0930198835029085,TN,2022-10-16,1,1,1,1,1,1,1,1,0,1,1,0
1843,0.791879054450639,0.264810014306647,TN,2022-10-17,1,0,1,1,1,1,1,0,1,1,1,0
1844,NA,NA,TN,2022-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1845,1.81802217043678,0.507090604176325,TN,2022-10-19,1,0,1,1,1,1,1,0,1,1,1,0
1846,2.39314895961591,0.2314145660071165,TN,2022-10-20,1,0,1,0,1,0,1,0,1,0,1,0
1847,2.14218590696871,0.174890765196973,TN,2022-10-21,1,1,1,0,1,0,1,1,1,1,1,1
1848,0.413650961487246,0.3150577976497535,TN,2022-10-22,1,1,1,1,1,1,1,1,1,0,1,0
1849,3.13719375086398,0.1150614143458305,TX,2022-09-11,1,1,1,1,0,1,1,0,0,0,0,0
1850,9.81918025402511,0.1310881024808265,TX,2022-09-12,1,0,1,0,1,0,1,0,1,0,1,0
1851,6.14846848545311,0.1196813660554115,TX,2022-09-13,0,0,0,0,1,0,0,0,0,0,0,0
1852,3.73589832671351,0.1803010287308045,TX,2022-09-14,1,0,0,1,1,0,1,0,0,1,1,0
1853,2.88560717867874,0.1244589258592075,TX,2022-09-15,1,1,1,0,1,0,1,0,1,0,0,0
1854,5.7311829804793,0.1388838542057865,TX,2022-09-16,0,0,1,1,1,0,0,0,0,0,1,0
1855,11.2625190463722,0.2023363837488315,TX,2022-09-17,1,0,1,1,1,0,1,0,0,0,1,0
1856,1.96434417873086,0.1207133021647325,TX,2022-09-18,1,0,1,1,1,1,1,0,0,1,1,0
1857,5.14611990387856,0.1262375601479425,TX,2022-09-19,1,0,0,1,0,0,1,0,0,0,0,0
1858,2.40567441230028,0.1345102254449695,TX,2022-09-20,1,0,1,1,1,1,1,0,1,0,1,0
1859,1.6284670229008,0.0939698171825415,TX,2022-09-21,1,1,1,1,1,1,1,0,0,0,1,0
1860,6.39013076575222,0.1377182193765945,TX,2022-09-22,1,0,1,1,1,0,1,0,0,0,1,0
1861,6.71742350654972,0.141116604407001,TX,2022-09-23,1,0,1,0,1,0,1,0,0,1,1,0
1862,4.31644640969235,0.1551108827483595,TX,2022-09-24,1,0,1,1,1,0,1,0,1,0,1,0
1863,6.30981077960321,0.164797292245075,TX,2022-09-25,1,0,1,1,1,0,1,0,0,1,1,0
1864,2.76341514438656,0.0995097930852835,TX,2022-09-26,1,1,0,0,1,1,1,0,0,0,1,0
1865,1.81522783090018,0.154134909265307,TX,2022-09-27,1,1,1,1,1,1,1,0,0,0,1,1
1866,2.59978525627277,0.15981079024256,TX,2022-09-28,1,0,0,1,1,0,1,0,0,0,1,0
1867,2.2187719365244,0.0919900847801825,TX,2022-09-29,1,1,1,1,1,0,1,0,1,0,1,0
1868,2.26194094253701,0.0913541711479385,TX,2022-09-30,1,1,1,0,1,0,1,0,1,0,1,0
1869,2.72259121692022,0.1251727851416165,TX,2022-10-01,1,0,1,0,1,1,1,0,0,0,1,0
1870,1.25703545228689,0.139069429237995,TX,2022-10-02,1,1,1,1,1,1,1,1,0,0,1,1
1871,8.55207361394732,0.234683714852511,TX,2022-10-03,1,0,1,0,0,0,1,0,1,0,0,0
1872,0.794165863094472,0.157593894568699,TX,2022-10-04,1,1,1,1,1,1,1,0,1,0,1,0
1873,3.42666521323014,0.146307402734739,TX,2022-10-05,1,0,1,0,1,1,1,0,0,0,1,0
1874,2.70892313715945,0.1861445508489885,TX,2022-10-06,0,1,0,0,1,1,0,1,0,0,1,0
1875,5.19396179417716,0.136250069907985,TX,2022-10-07,1,1,1,0,0,0,1,0,0,0,0,0
1876,3.46173807815446,0.1755504557430815,TX,2022-10-08,0,1,1,0,1,1,0,0,1,0,1,1
1877,4.33675395349278,0.2163191162013785,TX,2022-10-09,0,1,1,0,0,1,0,0,1,1,0,0
1878,6.71748727810714,0.2021670298336155,TX,2022-10-10,0,0,0,0,1,1,0,0,0,0,1,0
1879,6.67300155790263,0.240944971330392,TX,2022-10-11,0,0,0,0,0,1,0,0,0,0,0,0
1880,2.18657818324671,0.2353877670598445,TX,2022-10-12,1,0,1,1,1,1,1,0,0,0,1,0
1881,12.4248665836359,0.199609681535322,TX,2022-10-13,1,0,1,0,1,0,1,0,1,0,1,0
1882,11.6135749546902,0.2307238652378805,TX,2022-10-14,0,0,0,0,1,1,0,0,0,0,1,0
1883,12.2441669281177,0.17201253787406,TX,2022-10-15,1,1,1,0,0,0,1,0,0,0,0,0
1884,3.95098410644713,0.2066989538701,TX,2022-10-16,1,1,0,0,1,0,1,1,0,0,1,0
1885,15.4001117384999,0.2555784502439075,TX,2022-10-17,0,0,1,0,0,0,0,0,0,0,0,0
1886,6.87891117493485,0.3332836966702955,TX,2022-10-18,0,0,0,0,1,1,0,0,0,0,1,0
1887,18.4182083645932,0.244967951085835,TX,2022-10-19,0,0,1,0,1,0,0,0,0,0,1,0
1888,13.7117492351103,0.276139213500058,TX,2022-10-20,1,0,0,0,1,0,1,0,0,0,1,0
1889,12.6094749298705,0.2440117931875675,TX,2022-10-21,1,1,1,0,1,0,1,0,0,0,1,0
1890,6.10027053278919,0.296250921680432,TX,2022-10-22,0,0,1,0,1,0,0,0,0,0,1,0
1891,1.61904149914665,0.3256720621948415,UT,2022-09-11,1,0,1,1,1,0,1,0,1,1,1,0
1892,0.353512616995464,0.1239136979140465,UT,2022-09-12,1,1,1,1,1,1,1,0,1,1,1,0
1893,0.540368466272225,0.083080487912017,UT,2022-09-13,1,1,1,1,1,1,1,0,1,1,1,0
1894,0.351234287704989,0.0114272229475908,UT,2022-09-14,1,1,1,1,1,1,1,0,1,1,1,0
1895,0.360973006771502,0.0113656198810747,UT,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,0
1896,0.0160235770334684,0.0113259240122854,UT,2022-09-16,1,1,1,1,1,1,1,1,1,1,1,1
1897,0.87668337718391,0.135436837772972,UT,2022-09-17,1,1,0,1,1,1,1,1,0,1,1,0
1898,0.0603834197258684,0.0113223685046045,UT,2022-09-18,1,1,1,1,1,1,1,0,1,1,1,0
1899,0.531356942203905,0.01136477342721005,UT,2022-09-19,1,1,1,1,1,1,1,0,1,1,1,0
1900,1.18963554425597,0.209230338726227,UT,2022-09-20,1,0,1,1,1,0,1,0,1,1,1,0
1901,1.28402606155827,0.287101983967636,UT,2022-09-21,1,1,0,1,1,0,1,1,0,1,1,0
1902,0.356919034725542,0.0995492565247445,UT,2022-09-22,1,1,1,1,1,1,1,0,1,1,1,0
1903,0.480650305353732,0.0119333490982977,UT,2022-09-23,1,1,1,1,1,1,1,1,1,1,1,1
1904,0.613068850005463,0.209378221799204,UT,2022-09-24,1,1,1,1,1,1,1,0,1,0,1,1
1905,0.016838206466461,0.0125500379238852,UT,2022-09-25,1,1,1,1,1,1,1,0,1,1,1,0
1906,1.55657723823779,0.01297432419967075,UT,2022-09-26,1,1,1,1,1,0,1,0,1,0,1,0
1907,1.58547819806389,0.1668837869438645,UT,2022-09-27,1,1,0,1,1,1,1,1,0,1,1,0
1908,0.664576658260959,0.0141234367231678,UT,2022-09-28,1,1,1,1,1,1,1,1,0,1,1,0
1909,0.999577794253079,0.170475967130653,UT,2022-09-29,1,0,1,1,1,1,1,0,1,1,1,0
1910,1.0595179977516,0.1961668084777245,UT,2022-09-30,1,1,1,1,1,1,1,0,1,0,1,0
1911,0.5088763422212,0.0168906051549127,UT,2022-10-01,1,1,1,1,1,1,1,0,1,0,1,0
1912,0.0247524001062085,0.01819582361190165,UT,2022-10-02,1,1,1,1,1,1,1,1,1,1,1,1
1913,0.30939946650159,0.0197500216173869,UT,2022-10-03,1,1,1,1,1,1,1,1,1,0,1,0
1914,1.55627434320272,0.3233984009585385,UT,2022-10-04,1,0,1,1,1,0,1,0,1,1,1,0
1915,0.973985081259189,0.0237858881125337,UT,2022-10-05,1,1,1,1,1,0,1,0,1,1,1,0
1916,0.452651641621665,0.167390511397992,UT,2022-10-06,1,1,1,1,1,1,1,1,1,0,1,0
1917,0.99594374454704,0.102625141065335,UT,2022-10-07,1,1,1,1,1,1,1,1,1,0,1,0
1918,0.822093159613395,0.2227915540717115,UT,2022-10-08,1,1,0,1,1,1,1,1,0,1,1,0
1919,0.90315405843588,0.03725584123427775,UT,2022-10-09,1,1,1,1,1,0,1,1,1,1,1,1
1920,0.448736341980552,0.2453853100392745,UT,2022-10-10,1,1,1,1,1,1,1,1,0,1,1,0
1921,1.25642084094739,0.265604688988718,UT,2022-10-11,1,0,1,1,1,1,1,0,1,1,1,0
1922,1.2465640983683,0.334205897026554,UT,2022-10-12,1,1,1,1,0,1,1,0,1,0,0,1
1923,1.62692011279686,0.062387164162205,UT,2022-10-13,1,1,1,0,1,0,1,1,1,1,1,1
1924,1.47232613014642,0.07128165222517,UT,2022-10-14,1,1,1,0,1,0,1,1,0,0,1,0
1925,0.325699245841751,0.191709489563686,UT,2022-10-15,1,1,1,1,1,1,1,1,1,0,1,0
1926,1.16193879200582,0.215572597083832,UT,2022-10-16,1,0,1,0,1,1,1,0,1,0,1,1
1927,2.53809642248424,0.173807314987933,UT,2022-10-17,1,1,0,0,1,0,1,0,0,0,1,0
1928,3.08228051687238,0.189085327151493,UT,2022-10-18,1,1,1,0,1,0,1,0,1,0,1,0
1929,4.12555223848375,0.1370640079827085,UT,2022-10-19,1,1,1,0,1,0,1,0,1,0,1,0
1930,2.4539197009115,0.1551062144743285,UT,2022-10-20,1,1,1,0,1,0,1,1,0,0,1,0
1931,3.63779273138436,0.231848096194306,UT,2022-10-21,1,1,1,0,1,0,1,0,0,0,1,0
1932,3.25108269023947,0.209592440968622,UT,2022-10-22,1,1,1,0,1,0,1,1,1,0,1,0
1933,10.9888844931313,0.2110563308001735,VA,2022-09-11,1,0,1,1,1,0,1,0,0,0,1,0
1934,18.7738848837431,0.1863212265435735,VA,2022-09-12,1,0,1,1,1,0,1,0,1,1,1,0
1935,8.03550696682476,0.154038607130685,VA,2022-09-13,1,0,1,1,1,0,1,0,0,0,1,0
1936,5.78650645802252,0.176166467317938,VA,2022-09-14,0,0,1,1,1,0,0,0,0,1,1,0
1937,6.66698124039852,0.201164207366127,VA,2022-09-15,0,0,0,1,1,0,0,0,0,0,1,0
1938,19.6245465795139,0.211921798726186,VA,2022-09-16,1,0,1,1,1,0,1,0,0,0,1,0
1939,2.89115887719124,0.139891881540238,VA,2022-09-17,1,0,1,1,1,0,1,0,1,0,1,1
1940,8.4704266141113,0.2184890656269825,VA,2022-09-18,1,0,1,1,1,0,1,0,0,1,1,0
1941,12.6906293078582,0.2078056961258285,VA,2022-09-19,1,0,0,1,0,0,1,0,1,1,1,0
1942,25.0899834238547,0.226221279940308,VA,2022-09-20,1,0,1,1,0,0,1,0,0,0,0,0
1943,20.5796573355928,0.2627574720657185,VA,2022-09-21,1,0,1,0,1,0,1,0,1,0,1,0
1944,6.87515490392614,0.1781334702786025,VA,2022-09-22,1,0,1,1,1,0,1,0,1,0,1,0
1945,15.6586833675107,0.222173351792995,VA,2022-09-23,1,0,1,1,1,0,1,0,1,0,1,0
1946,9.22654947934853,0.182653711018905,VA,2022-09-24,1,0,1,1,1,0,1,0,0,1,1,0
1947,1.98660239428832,0.185361142747845,VA,2022-09-25,1,0,1,1,1,0,1,1,0,0,1,0
1948,5.21178226226299,0.154526287502837,VA,2022-09-26,1,0,1,0,1,0,1,0,1,0,1,0
1949,3.08489238436879,0.155649711132877,VA,2022-09-27,1,0,0,1,1,0,1,0,0,0,1,0
1950,12.4160719867235,0.2446660985512285,VA,2022-09-28,1,0,1,1,0,0,1,0,0,1,0,0
1951,14.4359499334637,0.2345591443463845,VA,2022-09-29,1,0,1,0,0,0,1,0,0,0,0,0
1952,10.2208295538889,0.2457140667921005,VA,2022-09-30,1,0,1,1,0,0,1,0,1,0,0,0
1953,4.54751084489103,0.2129839042347545,VA,2022-10-01,1,0,1,0,0,0,1,0,1,0,0,0
1954,0.798344152943382,0.1281315046729955,VA,2022-10-02,1,1,1,1,1,1,1,1,1,1,1,1
1955,3.75186111543079,0.2040380963750635,VA,2022-10-03,1,0,1,1,0,0,1,0,0,0,0,0
1956,5.15094688662506,0.234903644327208,VA,2022-10-04,1,0,1,1,1,0,1,0,0,0,1,0
1957,6.24792896336673,0.216073853989722,VA,2022-10-05,1,0,1,0,1,0,1,0,1,0,1,0
1958,3.44841749172652,0.2061483976870195,VA,2022-10-06,0,0,1,1,1,1,0,0,1,0,1,0
1959,6.61347795103614,0.2228627367107685,VA,2022-10-07,0,0,1,0,1,0,0,0,1,1,1,0
1960,7.7195436193397,0.281443274933832,VA,2022-10-08,1,0,0,0,0,0,1,0,0,0,0,0
1961,4.53422161035626,0.253578597937385,VA,2022-10-09,1,0,0,0,1,0,1,0,0,0,1,0
1962,4.74428727911287,0.1993425729132605,VA,2022-10-10,1,0,1,0,1,1,1,0,0,0,1,0
1963,3.29417161260506,0.231579036701203,VA,2022-10-11,1,0,0,0,1,1,1,0,0,0,1,0
1964,5.98947512945619,0.1972546123893145,VA,2022-10-12,1,0,1,0,1,0,1,0,0,0,1,1
1965,6.13306094370401,0.254456901889899,VA,2022-10-13,1,0,1,0,1,1,1,0,0,1,1,0
1966,19.961873697207,0.181596556469885,VA,2022-10-14,1,0,0,0,1,0,1,0,0,0,1,0
1967,4.26965310924733,0.297516711709967,VA,2022-10-15,1,0,0,0,0,1,1,0,0,0,0,0
1968,6.29643253733823,0.198634465605123,VA,2022-10-16,1,0,1,0,1,0,1,0,1,0,1,0
1969,16.4520096034842,0.281419774963224,VA,2022-10-17,1,0,1,0,1,1,1,0,0,0,1,0
1970,11.8321862387746,0.2177089176445805,VA,2022-10-18,1,1,1,0,0,0,1,0,0,0,0,0
1971,28.7835807260678,0.2216075846561915,VA,2022-10-19,1,0,0,0,1,0,1,0,0,0,1,0
1972,14.9135022678075,0.2566985973446725,VA,2022-10-20,1,0,1,0,1,0,1,0,0,0,1,0
1973,24.3229496152014,0.274353080853155,VA,2022-10-21,0,0,0,0,1,0,0,0,1,0,1,0
1974,5.19597819752307,0.273169658095893,VA,2022-10-22,0,1,1,0,1,0,0,0,0,0,1,0
1975,NA,NA,VT,2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,0.0164236297665873,0.01160831175361105,VT,2022-09-12,1,1,1,1,1,1,1,1,1,1,1,1
1977,NA,NA,VT,2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,0.0159917572291815,0.0114272229475908,VT,2022-09-14,1,1,1,1,1,1,1,1,1,1,1,1
1979,NA,NA,VT,2022-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,1.13846692097751,0.801271965593855,VT,2022-09-16,1,0,1,1,1,0,1,0,1,1,1,0
1981,NA,NA,VT,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,NA,NA,VT,2022-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,NA,VT,2022-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,NA,NA,VT,2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,0.0169123678276231,0.011558257041431,VT,2022-09-21,1,1,1,1,1,1,1,1,1,1,1,1
1986,1.21943122724629,0.865512852904605,VT,2022-09-22,1,1,1,0,1,0,1,1,1,0,1,0
1987,NA,NA,VT,2022-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,0.0173143721724379,0.0122068700563173,VT,2022-09-24,1,1,1,1,1,1,1,1,1,1,1,1
1989,NA,NA,VT,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,NA,NA,VT,2022-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,0.0193397098373076,0.01349338060232635,VT,2022-09-27,1,1,1,1,1,1,1,1,1,1,1,1
1992,NA,NA,VT,2022-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,NA,NA,VT,2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,0.0754668802271655,0.0157971612615149,VT,2022-09-30,1,1,1,1,1,1,1,0,1,1,1,0
1995,0.170042647842855,0.0168906051549127,VT,2022-10-01,1,1,1,1,1,1,1,1,0,1,1,0
1996,NA,NA,VT,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,0.741057471052301,0.273243662367758,VT,2022-10-03,1,0,1,1,1,1,1,0,1,0,1,1
1998,0.0325866906835494,0.02159659987599685,VT,2022-10-04,1,1,1,1,1,1,1,1,1,1,1,1
1999,NA,NA,VT,2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,NA,NA,VT,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,NA,NA,VT,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,0.0493962734879234,0.03303138741551895,VT,2022-10-08,1,1,1,1,1,1,1,0,1,1,1,0
2003,NA,NA,VT,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,NA,NA,VT,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,NA,NA,VT,2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,NA,VT,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,NA,VT,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,NA,VT,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,NA,VT,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,NA,VT,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,NA,NA,VT,2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,VT,2022-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,NA,NA,VT,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,NA,NA,VT,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,NA,NA,VT,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,0.318986744172414,0.1964092713834805,VT,2022-10-22,1,1,1,1,1,1,1,1,1,0,1,0
2017,4.08820045817843,0.0607750988351515,WA,2022-09-11,1,0,1,1,0,0,1,0,0,1,0,0
2018,2.9038846490256,0.1166901022208275,WA,2022-09-12,1,1,1,0,1,1,1,0,0,0,1,0
2019,3.80105115636935,0.0670901261311545,WA,2022-09-13,1,0,1,0,1,0,1,0,0,0,1,0
2020,1.87710386430936,0.095915454864498,WA,2022-09-14,1,1,1,0,1,1,1,1,1,1,1,1
2021,3.1113901963943,0.0113656198810747,WA,2022-09-15,1,0,1,1,1,0,1,0,1,1,1,0
2022,2.09554081720343,0.1307169173805475,WA,2022-09-16,0,1,1,1,0,1,0,0,1,0,0,0
2023,2.00665964547685,0.04606591191262125,WA,2022-09-17,1,0,1,1,1,0,1,0,1,1,1,0
2024,3.75222032919959,0.04384225835075915,WA,2022-09-18,1,0,1,1,1,0,1,0,0,0,1,0
2025,9.62575498306579,0.0812495629785855,WA,2022-09-19,1,0,0,0,0,0,1,0,0,0,0,0
2026,5.14866180641124,0.0710559477040295,WA,2022-09-20,1,0,1,1,0,0,1,0,0,1,0,0
2027,5.57950072409649,0.0825346227669235,WA,2022-09-21,1,0,1,1,1,0,1,0,1,1,1,0
2028,4.96225369747172,0.085716103194732,WA,2022-09-22,1,0,1,1,0,0,1,0,0,1,0,0
2029,3.44712438956911,0.1395116084510205,WA,2022-09-23,1,1,1,1,0,1,1,0,0,0,0,0
2030,1.40417856385393,0.0634849752610945,WA,2022-09-24,0,0,1,1,1,1,0,0,1,1,1,1
2031,3.0397123553176,0.133676415315127,WA,2022-09-25,1,0,1,0,1,1,1,0,0,1,1,0
2032,3.9427320105277,0.119673419585888,WA,2022-09-26,0,1,0,1,0,1,0,0,0,1,0,0
2033,1.96802499630224,0.1204652190574255,WA,2022-09-27,1,0,1,1,1,1,1,0,0,1,1,0
2034,3.01789411348149,0.142543149165502,WA,2022-09-28,1,1,1,0,0,1,1,0,0,0,0,0
2035,4.2589466263826,0.03340663932706265,WA,2022-09-29,1,0,1,0,1,0,1,0,1,0,1,0
2036,2.83372392066149,0.152023870596834,WA,2022-09-30,0,1,1,1,0,1,0,0,0,0,0,0
2037,2.78437901704546,0.0800647022490605,WA,2022-10-01,1,1,1,0,1,0,1,1,0,0,1,0
2038,3.15763316125113,0.184414737299227,WA,2022-10-02,0,1,1,0,0,0,0,0,1,0,0,0
2039,3.88900050985807,0.1253526654850345,WA,2022-10-03,0,0,1,1,1,0,0,0,0,0,1,0
2040,8.8340235601167,0.1226527514523365,WA,2022-10-04,0,1,0,0,1,0,0,0,1,0,1,0
2041,5.25220823640677,0.1692176082223705,WA,2022-10-05,0,1,0,0,0,1,0,0,0,0,0,0
2042,4.34299384078538,0.126252431384039,WA,2022-10-06,1,0,1,0,1,0,1,0,0,0,1,0
2043,2.37498488107924,0.150526614782467,WA,2022-10-07,1,1,0,0,0,1,1,0,1,0,0,0
2044,7.95390664735169,0.14701526354614,WA,2022-10-08,0,1,1,0,0,0,0,1,0,0,0,0
2045,5.29960834696049,0.1483532295434615,WA,2022-10-09,1,1,0,0,1,0,1,0,0,0,1,0
2046,15.8271076894515,0.131142807076858,WA,2022-10-10,0,0,1,0,0,0,0,1,0,0,0,0
2047,4.37597452373023,0.155932348581581,WA,2022-10-11,0,1,1,0,0,0,0,0,1,0,0,0
2048,1.21880235509642,0.170227643456953,WA,2022-10-12,1,1,1,1,1,1,1,0,1,0,1,0
2049,6.38752442394222,0.1204817678503275,WA,2022-10-13,1,1,1,0,1,0,1,0,0,0,1,0
2050,12.9988993397789,0.163578462040327,WA,2022-10-14,1,1,1,0,1,0,1,0,0,0,1,0
2051,3.51670307884596,0.2242803760007615,WA,2022-10-15,1,1,0,0,1,1,1,0,1,0,1,0
2052,6.73790153798014,0.2074516824635515,WA,2022-10-16,1,1,1,0,0,0,1,0,0,0,0,0
2053,22.5358363828774,0.229536225194007,WA,2022-10-17,0,0,1,0,0,0,0,0,0,0,0,0
2054,23.4240847717333,0.2004687961756425,WA,2022-10-18,1,1,1,0,1,0,1,0,1,0,1,0
2055,11.4068641676465,0.2365278370776285,WA,2022-10-19,0,1,1,0,0,0,0,1,1,0,0,0
2056,1.35531922704662,0.2550328258195195,WA,2022-10-20,1,1,1,1,1,1,1,1,1,0,1,0
2057,8.30041490601718,0.231716822809658,WA,2022-10-21,1,0,1,0,1,0,1,0,1,0,1,0
2058,22.5673209393834,0.242227213278185,WA,2022-10-22,1,0,0,0,1,0,1,0,0,0,1,0
2059,1.93822164474711,0.0117246240268387,WI,2022-09-11,1,0,1,1,1,0,1,0,0,1,1,0
2060,2.27562305964999,0.04393288423007405,WI,2022-09-12,1,0,1,1,1,0,1,0,0,0,1,0
2061,0.816770757626537,0.10213361550258,WI,2022-09-13,1,1,1,1,1,1,1,0,1,1,1,0
2062,1.03437537818196,0.186608446722039,WI,2022-09-14,1,0,1,1,1,1,1,1,1,1,1,1
2063,1.14017610340451,0.077856632722884,WI,2022-09-15,1,1,1,0,1,1,1,0,1,0,1,0
2064,1.78388138706063,0.0113259240122854,WI,2022-09-16,1,0,1,1,1,0,1,1,1,1,1,1
2065,1.51820002359309,0.0113105518558182,WI,2022-09-17,1,0,1,1,1,0,1,0,0,1,1,0
2066,0.933748019519272,0.169508815099908,WI,2022-09-18,1,0,1,1,1,1,1,0,1,1,1,0
2067,1.05302417185247,0.075511845690363,WI,2022-09-19,1,1,1,1,1,1,1,0,1,0,1,0
2068,3.08450903801522,0.17512886714756,WI,2022-09-20,1,0,1,1,1,0,1,0,0,0,1,0
2069,4.27157421892893,0.2053272472279515,WI,2022-09-21,1,0,1,1,1,0,1,0,1,0,1,0
2070,0.762895719653739,0.109452787419292,WI,2022-09-22,1,1,1,1,1,1,1,0,1,0,1,0
2071,1.14977348492546,0.15623583217009,WI,2022-09-23,1,1,1,1,0,1,1,0,1,1,0,0
2072,2.47656642982546,0.2395612783845585,WI,2022-09-24,0,0,1,1,1,0,0,0,0,1,1,0
2073,0.713362632438282,0.061757628739077,WI,2022-09-25,1,1,1,1,1,1,1,0,1,0,1,0
2074,1.36047173575249,0.111174508129274,WI,2022-09-26,1,0,1,1,1,1,1,0,1,0,1,1
2075,1.13489080387302,0.110672568909563,WI,2022-09-27,1,1,1,1,0,1,1,1,1,1,0,0
2076,2.48218082655238,0.2140458090818895,WI,2022-09-28,1,0,1,1,0,0,1,0,0,1,0,0
