...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
1537,0.0072273821543038,0.00142435561801771,OK,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1538,0.0157400142781219,0.001305407180154135,OK,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1539,NA,NA,OK,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1540,0.00133552672315148,0.001105199485757395,OK,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1541,NA,NA,OK,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,0.00552373625632668,9.46548980059085e-4,OK,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1543,2.30262172780537,0.956121456931765,OK,2023-03-21,1,0,1,1,0,0,1,0,1,1,0,0
1544,0.00130418775054026,8.209394491617e-4,OK,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1545,9.804601233604e-4,7.68363443405805e-4,OK,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1546,NA,NA,OK,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1547,NA,NA,OK,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,NA,NA,OK,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1549,NA,NA,OK,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1550,7.6521681861134e-4,5.81888333102965e-4,OK,2023-03-28,1,1,1,1,1,1,1,0,1,0,1,1
1551,0.00266776435212752,5.5640616286169e-4,OK,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1552,NA,NA,OK,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553,8.1137674929693e-4,5.14227086281505e-4,OK,2023-03-31,1,1,1,1,1,1,1,0,1,0,1,1
1554,1.36282090009744,0.96555671330422,OK,2023-04-01,1,0,1,1,1,0,1,0,1,1,1,0
1555,0.324153287113198,0.1098938445924555,OR,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1556,3.39054435267951,0.3849811893078965,OR,2023-02-20,0,0,1,1,0,1,0,0,1,1,0,0
1557,4.62330932295652,0.4351038891209665,OR,2023-02-21,0,0,0,0,1,1,0,0,0,0,1,0
1558,1.39882695904738,0.272545052503442,OR,2023-02-22,1,0,1,1,1,0,1,0,1,1,1,0
1559,4.02520546837137,0.378474315883976,OR,2023-02-23,1,0,1,0,1,0,1,0,1,0,1,0
1560,6.05707035275169,0.549284328730305,OR,2023-02-24,0,0,1,1,0,0,0,0,1,1,0,0
1561,1.28619037138729,0.2514736080161215,OR,2023-02-25,0,0,1,1,1,1,0,0,1,1,1,0
1562,5.7187441227502,0.4634733725571025,OR,2023-02-26,1,0,0,1,1,0,1,0,0,1,1,0
1563,1.02534801259417,0.1643625037440615,OR,2023-02-27,0,1,1,1,1,1,0,0,1,1,1,0
1564,3.25670998523522,0.51194866347411,OR,2023-02-28,1,0,1,1,1,0,1,0,1,1,1,0
1565,0.868546944084161,0.0963499629313225,OR,2023-03-01,0,1,1,1,1,1,0,0,1,1,1,1
1566,1.22314097814035,0.864207990089225,OR,2023-03-02,1,0,1,1,1,0,1,0,1,1,1,0
1567,2.1136272167658,0.89714699492148,OR,2023-03-03,1,0,1,1,0,0,1,0,1,1,0,0
1568,0.00596365372994427,0.00422088967728773,OR,2023-03-04,1,1,1,1,1,1,1,0,1,1,1,0
1569,0.714725703571538,0.1505416394129745,OR,2023-03-05,1,1,1,1,1,0,1,1,1,1,0,0
1570,1.54080215564697,0.230513389194959,OR,2023-03-06,1,0,1,1,0,1,1,0,1,1,0,0
1571,1.34265083364854,0.1687419671098065,OR,2023-03-07,1,0,0,1,1,1,1,0,0,1,1,1
1572,1.15360415146248,0.4519991066971345,OR,2023-03-08,1,0,1,1,1,0,1,0,1,1,1,0
1573,1.71286114433153,0.2658397083140245,OR,2023-03-09,1,0,1,1,0,0,1,0,1,1,0,0
1574,0.0250429036383535,0.00227770245288356,OR,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1575,2.05889614347761,0.263033286276599,OR,2023-03-11,1,0,1,1,1,0,1,0,1,1,1,0
1576,0.945186743945565,0.1854329745465885,OR,2023-03-12,1,0,1,1,1,0,1,0,1,1,1,0
1577,0.255550002524195,0.001707928268235815,OR,2023-03-13,1,1,1,1,1,1,1,0,1,0,1,0
1578,1.74995451199845,0.235842859375723,OR,2023-03-14,1,0,0,1,1,0,1,0,0,1,1,1
1579,0.940506218725556,0.1563269295871755,OR,2023-03-15,1,0,1,1,1,0,1,0,1,0,1,1
1580,3.06635204442928,0.4028233374527905,OR,2023-03-16,1,0,1,0,1,0,1,0,1,0,1,0
1581,2.107291488023,0.3837847827492725,OR,2023-03-17,0,0,1,1,0,1,0,0,1,1,0,1
1582,1.05220730405022,0.1207347662299975,OR,2023-03-18,0,1,1,1,1,1,0,0,1,1,1,1
1583,0.745971928060891,0.079504672019604,OR,2023-03-19,1,1,1,1,1,0,1,0,1,1,1,0
1584,1.78942259719372,0.211488784571317,OR,2023-03-20,1,0,1,0,1,0,1,0,1,0,1,0
1585,0.0184222985116115,8.8007177685563e-4,OR,2023-03-21,1,1,1,1,1,1,1,0,1,0,1,1
1586,0.0160614031892973,8.209394491617e-4,OR,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1587,0.00859731230954155,7.68363443405805e-4,OR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1588,0.0216005874780072,7.2164341477396e-4,OR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1589,1.19140364620432,0.2394695893577125,OR,2023-03-25,1,0,1,1,1,0,1,0,1,1,1,0
1590,0.0551922993314373,6.43353794945145e-4,OR,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1591,3.46625814798806,0.2151836019080635,OR,2023-03-27,0,0,0,0,0,1,0,0,0,0,1,1
1592,0.053080543106663,5.81888333102965e-4,OR,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1593,0.173471863406899,5.5640616286169e-4,OR,2023-03-29,1,1,1,1,1,1,1,0,1,1,1,0
1594,3.18378287624435,0.580557274477955,OR,2023-03-30,1,0,0,0,0,1,1,0,0,0,0,1
1595,1.21895286081318,0.2414985229585135,OR,2023-03-31,1,0,1,1,1,0,1,0,1,1,1,0
1596,1.20378937511592,0.1623711995494165,OR,2023-04-01,1,0,0,1,1,1,1,0,0,1,1,1
1597,4.35929001668851,0.0525230767283175,PA,2023-02-19,1,0,1,1,1,0,0,0,0,1,0,0
1598,3.19934799357954,0.092921549521999,PA,2023-02-20,1,0,1,1,0,0,0,0,0,1,0,0
1599,4.11548904784052,0.0730307810733255,PA,2023-02-21,1,0,1,1,1,0,0,0,1,1,0,0
1600,3.74303137000167,0.0853243726439295,PA,2023-02-22,1,0,1,1,0,0,1,0,1,0,0,0
1601,1.71306543370229,0.1152921630628965,PA,2023-02-23,1,1,1,1,0,1,0,0,1,1,0,0
1602,1.58929013905041,0.0377315607487862,PA,2023-02-24,1,0,1,1,1,1,1,0,1,1,1,0
1603,1.17792737191655,0.127901353575879,PA,2023-02-25,1,1,1,1,0,1,1,0,1,1,0,0
1604,2.05735671489959,0.071755177936911,PA,2023-02-26,1,1,1,1,0,0,1,0,1,0,0,0
1605,1.55095582708401,0.096086286280437,PA,2023-02-27,1,1,1,1,0,1,1,0,1,1,0,1
1606,2.66807256511206,0.0279295406338511,PA,2023-02-28,1,0,1,1,1,0,1,0,1,0,1,0
1607,0.891045812501135,0.0793988588055385,PA,2023-03-01,1,1,1,1,1,1,0,0,1,1,0,0
1608,2.19112370571544,0.0507275469005055,PA,2023-03-02,1,1,0,1,1,0,1,1,0,1,1,0
1609,2.7961811873433,0.004695310638177415,PA,2023-03-03,1,0,1,1,1,0,1,0,1,1,1,0
1610,1.21105992603093,0.03690256540686735,PA,2023-03-04,1,1,1,0,1,0,1,0,1,0,1,0
1611,3.26861707409703,0.1468584814275105,PA,2023-03-05,1,0,1,1,0,1,1,0,1,1,0,1
1612,1.00783531090972,0.04273915029379635,PA,2023-03-06,1,1,1,1,1,1,0,0,1,0,1,0
1613,2.03229616079007,0.127336461271811,PA,2023-03-07,1,0,1,1,1,0,1,0,1,0,1,0
1614,0.888136948281222,0.076423361126717,PA,2023-03-08,1,1,1,1,1,1,1,1,1,0,1,0
1615,0.912953346878312,0.073410823277262,PA,2023-03-09,1,1,1,1,0,1,1,0,1,1,0,0
1616,0.403970145977299,0.04178673593869,PA,2023-03-10,1,1,1,1,1,1,1,0,1,1,1,0
1617,1.36424228196689,0.101033132898428,PA,2023-03-11,1,1,1,0,0,1,1,0,1,1,0,1
1618,3.79312800925982,0.211875946750529,PA,2023-03-12,1,0,1,0,0,1,1,0,1,0,0,1
1619,2.56449844757912,0.117817699665045,PA,2023-03-13,1,0,1,1,0,0,1,0,1,0,0,0
1620,1.79052382920377,0.112329029306268,PA,2023-03-14,1,0,1,0,1,1,1,0,1,0,1,1
1621,1.58195818899465,0.1022871897586165,PA,2023-03-15,0,0,1,1,1,1,0,0,1,0,1,0
1622,3.24636969040156,0.147335780245067,PA,2023-03-16,0,0,1,0,1,1,0,0,1,0,1,1
1623,0.884901426719167,0.04110125421517775,PA,2023-03-17,1,1,1,1,0,1,1,0,0,1,0,0
1624,3.17116167309631,0.1665628981828145,PA,2023-03-18,1,0,1,0,0,1,1,0,1,0,0,0
1625,2.10018909132998,0.189381450738161,PA,2023-03-19,1,0,1,1,1,0,1,0,1,1,1,0
1626,1.79201895126563,0.089674672476285,PA,2023-03-20,1,0,1,1,1,0,1,0,1,1,1,0
1627,2.70417250644868,0.1163849604368215,PA,2023-03-21,0,0,1,0,1,1,0,0,1,0,1,0
1628,1.03220593609132,0.055427332027428,PA,2023-03-22,1,1,0,1,1,1,1,0,0,0,1,1
1629,6.68490354069559,0.2576948966590415,PA,2023-03-23,1,0,0,0,1,0,1,0,0,0,1,0
1630,0.616284931208931,0.0388980020915159,PA,2023-03-24,1,1,1,1,1,1,1,1,1,0,1,0
1631,3.21420434358932,0.137999437108294,PA,2023-03-25,0,0,1,0,0,1,0,0,0,0,0,1
1632,3.18674429675323,0.151576399943539,PA,2023-03-26,1,0,1,0,1,1,1,0,1,0,1,1
1633,6.22829310049513,0.192316307343776,PA,2023-03-27,0,0,1,0,1,1,0,0,1,0,1,0
1634,0.774692091710716,0.0539164096427855,PA,2023-03-28,1,1,1,1,1,0,1,0,1,1,1,0
1635,3.78286062998762,0.215719258954258,PA,2023-03-29,0,0,1,1,0,0,0,0,1,0,0,0
1636,5.30542482481156,0.3016921396257155,PA,2023-03-30,1,0,1,0,0,1,1,0,1,0,0,0
1637,1.76836541042247,0.1292631519099435,PA,2023-03-31,1,0,1,0,0,1,1,0,1,1,0,1
1638,3.1898223098616,0.225007785820994,PA,2023-04-01,0,0,1,1,0,1,0,0,1,1,0,0
1639,NA,NA,PR,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,NA,NA,PR,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1641,NA,NA,PR,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,NA,NA,PR,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1643,0.0539483118932052,0.011192084141827,PR,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1644,NA,NA,PR,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,NA,NA,PR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,0.0101371817894211,0.0072331605529250996,PR,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1648,1.18951253525545,0.848922373277855,PR,2023-02-28,1,0,1,1,1,0,1,0,1,1,1,0
1649,0.00830130631607059,0.00582198680274835,PR,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1650,NA,NA,PR,2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,0.0518500901753042,0.004695310638177415,PR,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1652,NA,NA,PR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,NA,NA,PR,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,NA,NA,PR,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,0.00401144505028259,0.002783380713820485,PR,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1657,0.0313938875163704,0.00251597089529707,PR,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1658,0.978538237979757,0.2294546449962705,PR,2023-03-10,1,0,1,1,1,0,1,0,1,1,1,0
1659,NA,NA,PR,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,0.0201560572016929,0.001707928268235815,PR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1662,0.0024865127141669,0.001557933320592765,PR,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1663,0.00181159343545685,0.00142435561801771,PR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1664,NA,NA,PR,2023-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,PR,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,PR,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,PR,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,0.38889549208915,0.0172840725651493,RI,2023-02-19,1,1,1,1,1,1,1,0,1,1,1,0
1682,0.152221859325501,0.015512559046989,RI,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1683,1.1167754952401,0.01391704961827295,RI,2023-02-21,1,0,1,1,1,1,1,0,1,0,1,1
1684,0.388463190082478,0.0124817767049364,RI,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1685,0.0170704486199613,0.011192084141827,RI,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1686,0.24270810337182,0.01003440067914845,RI,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1687,0.0127562204493173,0.00899620396159275,RI,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1688,0.27503555061312,0.00806597720741635,RI,2023-02-26,1,1,1,1,1,1,1,0,1,1,1,0
1689,2.03873412124894,0.264149475089854,RI,2023-02-27,1,0,1,1,0,1,1,0,1,1,0,0
1690,0.493431014874987,0.1268358522698305,RI,2023-02-28,1,1,1,1,1,1,1,0,1,1,1,0
1691,0.00908131580362435,0.00582198680274835,RI,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1692,0.0898330645390754,0.0052268143772295,RI,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1693,0.168829697715078,0.004695310638177415,RI,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1694,NA,NA,RI,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,0.0732280773290714,0.003797597560030035,RI,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1696,1.15860003938001,0.3120863353163335,RI,2023-03-06,1,0,0,1,1,1,1,0,0,1,1,1
1697,2.71386541174854,0.3429506861909275,RI,2023-03-07,1,0,1,1,0,0,1,0,1,0,0,0
1698,0.720590689936497,0.1311307309947675,RI,2023-03-08,1,1,1,1,1,0,1,1,1,0,1,0
1699,0.106530929441795,0.00251597089529707,RI,2023-03-09,1,1,1,1,1,1,0,0,1,1,1,1
1700,0.0439878771312186,0.00227770245288356,RI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1701,0.114685415788881,0.00206543180134299,RI,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1702,0.117931687739017,0.001876345520538965,RI,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1703,0.049559448886396,0.001707928268235815,RI,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1704,1.10132085412883,0.1602162385701535,RI,2023-03-14,1,1,1,1,0,1,1,0,1,1,0,1
1705,0.0415731578090383,0.00142435561801771,RI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1706,0.015595925237127,0.001305407180154135,RI,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1707,0.0149115154827826,0.00119949474533046,RI,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1708,0.01209220995103,0.001105199485757395,RI,2023-03-18,1,1,1,1,1,1,1,0,1,1,1,0
1709,NA,NA,RI,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,0.0279036152217151,9.46548980059085e-4,RI,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1711,0.0276329276609411,8.8007177685563e-4,RI,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1712,0.00944575438466722,8.209394491617e-4,RI,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1713,0.00102943433909262,7.68363443405805e-4,RI,2023-03-23,1,1,1,1,1,1,1,0,1,1,1,0
1714,1.11280377106029,0.121393576985161,RI,2023-03-24,0,0,1,1,1,1,0,0,1,1,1,1
1715,8.5764981726975e-4,6.80157530130245e-4,RI,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1716,NA,NA,RI,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,0.00333910362581494,6.1074230520522e-4,RI,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1718,0.0119161038923817,5.81888333102965e-4,RI,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1719,0.0119382360116825,5.5640616286169e-4,RI,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1720,0.0310889470095354,5.33953600264695e-4,RI,2023-03-30,1,1,1,1,1,1,1,0,1,0,1,1
1721,NA,NA,RI,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722,7.6566936692236e-4,4.9695735158681e-4,RI,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1723,0.343115522429975,0.099603869922755,SC,2023-02-19,1,1,1,1,1,1,1,0,0,1,1,0
1724,1.56494837739142,0.1988640544695885,SC,2023-02-20,1,0,1,1,0,1,0,0,1,1,1,1
1725,2.01261468205304,0.1926328438997665,SC,2023-02-21,1,0,1,1,0,0,1,0,0,1,0,0
1726,1.13982736316371,0.174380798287693,SC,2023-02-22,1,1,1,1,0,1,1,0,0,1,0,0
1727,0.545853228103719,0.011192084141827,SC,2023-02-23,1,1,1,1,1,1,1,0,1,1,1,0
1728,0.64217494016642,0.210838811184022,SC,2023-02-24,1,1,1,1,1,1,1,0,1,1,1,0
1729,0.156080220066238,0.00899620396159275,SC,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1730,0.345921731450617,0.0904565678691,SC,2023-02-26,1,1,1,1,1,1,1,0,1,1,1,0
1731,4.14894653898098,0.3325490874896825,SC,2023-02-27,1,0,0,1,1,0,1,0,0,1,1,0
1732,0.486067449347719,0.1268358522698305,SC,2023-02-28,1,1,1,1,1,1,1,0,1,1,1,0
1733,0.597098907055292,0.00582198680274835,SC,2023-03-01,1,1,1,1,1,1,1,0,1,1,1,0
1734,0.0941161888072923,0.0052268143772295,SC,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1735,0.0862373204888498,0.004695310638177415,SC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1736,1.05758076866194,0.232992619784345,SC,2023-03-04,1,1,1,0,1,1,1,1,1,0,1,0
1737,0.0726212124583231,0.003797597560030035,SC,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1738,1.81470526595366,0.3660565024848175,SC,2023-03-06,0,0,1,1,1,0,0,0,1,0,1,0
1739,0.082836325081359,0.003083440475482245,SC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1740,0.63967451384304,0.115087312209649,SC,2023-03-08,1,1,1,1,1,1,1,0,1,1,1,0
1741,0.0979127331945421,0.00251597089529707,SC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1742,1.24189257494914,0.4687956136551125,SC,2023-03-10,1,0,1,0,1,1,1,0,1,0,1,1
1743,0.0107066275317418,0.00206543180134299,SC,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1744,0.00913663715494634,0.001876345520538965,SC,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1745,0.136849044412787,0.001707928268235815,SC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1746,0.0481396916565628,0.001557933320592765,SC,2023-03-14,1,1,1,1,1,1,1,0,1,1,1,0
1747,0.0296828362150462,0.00142435561801771,SC,2023-03-15,1,1,1,1,1,1,1,0,1,1,1,0
1748,1.08953940943364,0.137858541328693,SC,2023-03-16,1,1,1,1,0,1,1,0,1,1,0,1
1749,1.1024559595909,0.160271204592809,SC,2023-03-17,1,0,0,1,1,1,1,0,0,1,1,1
1750,0.00586560332272168,0.001105199485757395,SC,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1751,2.45638990061293,0.3205797062368835,SC,2023-03-19,0,0,1,1,1,1,0,0,1,1,1,1
1752,0.027466270350934,9.46548980059085e-4,SC,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1753,0.050545954750403,8.8007177685563e-4,SC,2023-03-21,1,1,1,1,1,1,1,0,1,1,1,0
1754,0.0243540844158147,8.209394491617e-4,SC,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1755,2.98107162284825,0.4108917553759215,SC,2023-03-23,1,0,1,0,0,0,1,0,1,0,0,0
1756,1.28555668165087,0.477926126874048,SC,2023-03-24,1,0,1,0,1,1,1,0,1,0,1,1
1757,0.00401717960441554,6.80157530130245e-4,SC,2023-03-25,1,1,1,1,1,1,1,0,0,1,1,1
1758,0.00799885729362078,6.43353794945145e-4,SC,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1759,0.103862185890375,6.1074230520522e-4,SC,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1760,2.37708922494592,0.239866410466087,SC,2023-03-28,1,0,1,0,1,1,1,0,1,0,1,1
1761,0.0239487980413237,5.5640616286169e-4,SC,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1762,2.04918156933713,0.24238473915557,SC,2023-03-30,1,0,1,1,0,0,1,0,1,1,0,0
1763,1.3610058277009,0.96445141057521,SC,2023-03-31,1,0,1,1,1,0,1,0,1,1,1,0
1764,0.00563410618269258,4.9695735158681e-4,SC,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1765,NA,NA,SD,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,SD,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,NA,NA,SD,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,NA,NA,SD,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,NA,NA,SD,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,NA,NA,SD,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,1.20016678183,0.848922373277855,SD,2023-02-28,1,0,1,1,1,0,1,0,1,1,1,0
1775,0.0283157774897775,0.00582198680274835,SD,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1776,1.68770725733207,0.3585051910042685,SD,2023-03-02,1,0,1,0,1,1,1,0,1,0,1,1
1777,0.00675772050014803,0.004695310638177415,SD,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1778,NA,NA,SD,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,NA,NA,SD,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,NA,NA,SD,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,0.00377623305104674,0.00251597089529707,SD,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1784,NA,NA,SD,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,SD,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,SD,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,SD,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,NA,NA,SD,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,NA,NA,SD,2023-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,NA,NA,SD,2023-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
