...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23G_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23G_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1267,NA,NA,NH,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,NA,NA,NH,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,NA,NA,NH,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,NA,NA,NH,2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,0.889278672783311,0.62532582745065,NH,2023-10-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1277,NA,NA,NH,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,0.232947787083697,0.162867934576768,NH,2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1279,NA,NA,NH,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,0.230428606054046,0.168781400232841,NH,2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1284,NA,NA,NH,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,NA,NA,NH,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,NA,NA,NH,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,NA,NA,NH,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,NA,NA,NH,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,0.38271737328539,0.237504835723153,NH,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1297,0.78154888995457,0.57078276914778,NH,2023-11-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1298,0.904379744201902,0.65224044736136,NH,2023-11-21,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1299,NA,NA,NH,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,NA,NA,NJ,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1304,2.84637308745677,0.4531957713386805,NJ,2023-10-16,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
1305,1.5175900132204,0.314524917712607,NJ,2023-10-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1306,1.81449820295193,0.3408894261679545,NJ,2023-10-18,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0
1307,1.54032745846567,0.302503693434786,NJ,2023-10-19,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
1308,1.54177714492002,0.2827110429831735,NJ,2023-10-20,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0
1309,0.881512738755532,0.313731370745077,NJ,2023-10-21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0
1310,1.29996005114029,0.517378538698345,NJ,2023-10-22,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
1311,2.69974991290326,0.409723073478891,NJ,2023-10-23,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1312,2.38494730752477,0.4044255964074485,NJ,2023-10-24,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1
1313,1.18251727161443,0.289375331582918,NJ,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1314,1.47451189789567,0.383879353386834,NJ,2023-10-26,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
1315,3.19076003382673,0.3126840380922455,NJ,2023-10-27,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1316,0.860364937492165,0.3556800035871405,NJ,2023-10-28,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
1317,1.15491348428281,0.3377249560840375,NJ,2023-10-29,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1318,2.74671285856459,0.384536313495372,NJ,2023-10-30,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0
1319,2.71719492445572,0.319591861616863,NJ,2023-10-31,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
1320,3.33356096063734,0.4295080472909445,NJ,2023-11-01,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1321,1.95574540485839,0.3567455737132505,NJ,2023-11-02,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1
1322,0.897765953512748,0.2522491773697345,NJ,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1323,1.42057931863333,0.256522764814652,NJ,2023-11-04,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0
1324,0.864137643988022,0.3509510233649755,NJ,2023-11-05,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
1325,2.15168401820653,0.346116109368865,NJ,2023-11-06,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0
1326,3.98604249221303,0.3285795973894855,NJ,2023-11-07,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0
1327,1.87431527375102,0.3865092438650175,NJ,2023-11-08,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
1328,1.38325828553928,0.350583917693424,NJ,2023-11-09,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0
1329,2.13335798845419,0.496278135907034,NJ,2023-11-10,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0
1330,0.680787768274431,0.195155468873843,NJ,2023-11-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1331,0.779131524291144,0.399915304600012,NJ,2023-11-12,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1332,3.72389886636629,0.415186786437453,NJ,2023-11-13,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1333,3.25511954321105,0.385122069333375,NJ,2023-11-14,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0
1334,2.91648223145022,0.3913514736782605,NJ,2023-11-15,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1335,2.20201021769118,0.3516088718498875,NJ,2023-11-16,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
1336,2.74600197129008,0.376907695769165,NJ,2023-11-17,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0
1337,5.15498991316107,0.423565530642591,NJ,2023-11-18,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1338,3.49200894115177,0.4400870693167445,NJ,2023-11-19,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1
1339,8.7583145163511,0.410115599851359,NJ,2023-11-20,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0
1340,8.34126242741747,0.4439423101699735,NJ,2023-11-21,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1341,2.52497636672391,0.4198093737113625,NJ,2023-11-22,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
1342,0.635512683666821,0.144530590644168,NJ,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1343,2.0382399280037,0.4960669468463595,NJ,2023-11-24,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
1344,7.35974439771428,0.4909710230978965,NJ,2023-11-25,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0
1345,1.46544308254831,0.3729024959071205,NM,2023-10-15,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
1346,1.78423538575951,0.3184513555858165,NM,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
1347,1.56466967649479,0.364377720900277,NM,2023-10-17,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0
1348,3.53278768282255,0.4310424419562905,NM,2023-10-18,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0
1349,2.93301627539815,0.351542452126765,NM,2023-10-19,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1350,1.32411106066842,0.376555834757842,NM,2023-10-20,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1351,2.51660812421713,0.2971644173244075,NM,2023-10-21,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0
1352,1.50629301219504,0.279310350047385,NM,2023-10-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
1353,3.06082423521121,0.3112921690572535,NM,2023-10-23,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1354,2.13215032316027,0.296362277856631,NM,2023-10-24,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0
1355,1.73313684177674,0.342988661943534,NM,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
1356,1.41108093566932,0.328116441442392,NM,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
1357,4.44175751129649,0.3861054644879795,NM,2023-10-27,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0
1358,0.773358545979049,0.377855418224018,NM,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1359,3.59729951599794,0.3705836679155085,NM,2023-10-29,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0
1360,3.04619714793479,0.2975427203069555,NM,2023-10-30,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1
1361,5.94456956772411,0.430311675555411,NM,2023-10-31,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0
1362,4.1233418661674,0.304353308308277,NM,2023-11-01,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0
1363,2.57330962625435,0.333649370786092,NM,2023-11-02,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0
1364,1.45518608247387,0.347941443635659,NM,2023-11-03,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
1365,1.73645415679797,0.380914472746665,NM,2023-11-04,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0
1366,1.26079574133871,0.3793272766979005,NM,2023-11-05,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1367,1.45305541011106,0.3414513795207765,NM,2023-11-06,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0
1368,1.90399772469997,0.3438906752591165,NM,2023-11-07,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0
1369,1.76060288196863,0.3752903902249595,NM,2023-11-08,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
1370,2.58935676851362,0.3225029136151115,NM,2023-11-09,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1
1371,1.24272022064972,0.312104235384031,NM,2023-11-10,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1372,1.88518366254026,0.384084440161878,NM,2023-11-11,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0
1373,3.66886518938811,0.437840227186987,NM,2023-11-12,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0
1374,3.03415092210447,0.402305705553999,NM,2023-11-13,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0
1375,2.89455647346097,0.419152068328451,NM,2023-11-14,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0
1376,2.51002247774596,0.4782946655779845,NM,2023-11-15,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0
1377,3.03417285955183,0.464813807788329,NM,2023-11-16,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0
1378,4.07687013210284,0.497959514895451,NM,2023-11-17,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0
1379,2.3353087072227,0.4905871405479585,NM,2023-11-18,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1
1380,1.82234830542448,0.4544695969404635,NM,2023-11-19,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
1381,2.5329878403516,0.447006641989161,NM,2023-11-20,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0
1382,5.42525198235387,0.4862303895687355,NM,2023-11-21,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0
1383,6.68188677941841,0.4506391080790565,NM,2023-11-22,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0
1384,2.95052985495875,0.4743220345019605,NM,2023-11-23,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0
1385,5.91290330298112,0.56913699867836,NM,2023-11-24,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1386,3.55537574628504,0.57449156409789,NM,2023-11-25,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0
1387,1.24658083968143,0.503700216495055,NV,2023-10-15,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1388,1.0300500661895,0.326789505857799,NV,2023-10-16,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1389,1.19393795346785,0.289640497094076,NV,2023-10-17,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
1390,1.20965838402272,0.234802060752297,NV,2023-10-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
1391,0.700411667783685,0.4920787201741075,NV,2023-10-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1392,NA,NA,NV,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1393,0.642742082266751,0.1771487105335805,NV,2023-10-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1394,0.652637346900278,0.175082809678078,NV,2023-10-22,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1395,1.07612825043838,0.3905359274405455,NV,2023-10-23,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0
1396,0.835788562115786,0.593960626691105,NV,2023-10-24,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1397,0.728639198138467,0.3783093071226755,NV,2023-10-25,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1398,1.04169882564984,0.4397636620020895,NV,2023-10-26,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
1399,1.53527727613914,0.459511404994405,NV,2023-10-27,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1400,1.14620889898261,0.55780620681211,NV,2023-10-28,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
1401,NA,NA,NV,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,0.732264523084924,0.51268056435795,NV,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1403,0.775579208063475,0.3780566115085835,NV,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0
1404,0.769139685434173,0.388204345228136,NV,2023-11-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0
1405,1.43778087077844,0.47994043746267,NV,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1406,1.79310589727457,0.546789183998785,NV,2023-11-03,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0
1407,1.05141878688979,0.4429448390975215,NV,2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1408,NA,NA,NV,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,1.61324571977243,0.327899158647641,NV,2023-11-06,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0
1410,1.40331536832549,0.384168584907892,NV,2023-11-07,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0
1411,0.716722328352406,0.2918418273088635,NV,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
1412,1.02208260155193,0.2725355689546415,NV,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1413,0.254063452263255,0.18744619088759,NV,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1414,0.711529889565267,0.2975783725953345,NV,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
1415,NA,NA,NV,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,2.28760254800322,0.3033607501604525,NV,2023-11-13,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
1417,1.80808858328335,0.331587515152064,NV,2023-11-14,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
1418,0.32646055181231,0.2429281590497195,NV,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1419,1.46181858656801,0.4167510433683605,NV,2023-11-16,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
1420,1.621235073145,0.4828248016774245,NV,2023-11-17,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1
1421,NA,NA,NV,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,1.22054713283,0.422479895334359,NV,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1423,1.98681188366105,0.566549469716625,NV,2023-11-20,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
1424,0.965678064984529,0.438485364880414,NV,2023-11-21,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1425,NA,NA,NV,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1426,NA,NA,NV,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1427,1.5915014050943601,0.460743402596664,NV,2023-11-24,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0
1428,1.34711690589989,0.4483572167243135,NV,2023-11-25,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1429,4.21220545004105,0.340360731536731,NY,2023-10-15,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
1430,5.17986347537205,0.3752620356269005,NY,2023-10-16,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1431,6.27361802655672,0.350310607823362,NY,2023-10-17,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1432,8.39098827777821,0.352051037336144,NY,2023-10-18,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1
1433,11.433124803976,0.3589480847072235,NY,2023-10-19,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1434,5.33361960532887,0.3353993134918805,NY,2023-10-20,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0
1435,4.76373881049277,0.359474442020692,NY,2023-10-21,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
1436,4.27034548887711,0.364212927250738,NY,2023-10-22,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
1437,6.99339529994486,0.345717457125484,NY,2023-10-23,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1438,6.7607439499155,0.3962584898644555,NY,2023-10-24,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1439,10.731870910116,0.4080671936444705,NY,2023-10-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1440,7.47259052713002,0.3813446112396905,NY,2023-10-26,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1441,4.23958345424679,0.3624490216682785,NY,2023-10-27,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1442,6.86034160617841,0.384788349332643,NY,2023-10-28,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
1443,4.16560930862994,0.3646251081009465,NY,2023-10-29,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1444,10.5212232475728,0.350503960927746,NY,2023-10-30,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1445,7.05193458836808,0.376096126397617,NY,2023-10-31,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1446,5.65590291484991,0.39886564731292,NY,2023-11-01,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1447,6.30275156935233,0.3929737059682225,NY,2023-11-02,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1448,4.64228189131386,0.3671489595808765,NY,2023-11-03,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1449,6.17026877825731,0.384998713677073,NY,2023-11-04,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1450,5.94515730856729,0.3888281108303015,NY,2023-11-05,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1451,9.78061365865717,0.3752134119837485,NY,2023-11-06,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1452,8.4999586163831,0.3741541311705815,NY,2023-11-07,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1453,7.73596900206731,0.395464741640192,NY,2023-11-08,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1454,6.98033267545051,0.348516824935671,NY,2023-11-09,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1455,7.08393067082729,0.350076681925804,NY,2023-11-10,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1456,4.84227148756464,0.4302341012076015,NY,2023-11-11,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,8.19514440194633,0.339117687935965,NY,2023-11-12,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1458,11.4799860370917,0.353306190399663,NY,2023-11-13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1459,5.94504674904229,0.388922850778915,NY,2023-11-14,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
