...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI,X22B_95_CI
1867,6.91279127292615,0.261237409005557,TX,2022-12-01,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1868,9.24447415585507,0.2450690420028505,TX,2022-12-02,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
1869,3.94599211125872,0.229071267974603,TX,2022-12-03,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1870,3.01530033937015,0.221609758518443,TX,2022-12-04,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0
1871,2.35171161510936,0.2304074565048645,TX,2022-12-05,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0
1872,2.59307482164653,0.2519265452803595,TX,2022-12-06,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
1873,2.86225453812415,0.271858757128021,TX,2022-12-07,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0
1874,5.30835820175094,0.2663373470413655,TX,2022-12-08,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
1875,7.30864544187111,0.1791848984702015,TX,2022-12-09,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1876,5.78250267325763,0.241013330727644,TX,2022-12-10,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1
1877,9.69213777944272,0.2396073067781825,TX,2022-12-11,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1878,15.9877041072185,0.2083908785887605,TX,2022-12-12,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1879,10.2709836939537,0.206882987237917,TX,2022-12-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1880,8.33162760622676,0.201950873480832,TX,2022-12-14,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1881,11.5584284705798,0.1905761463589435,TX,2022-12-15,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0
1882,5.56921889715952,0.2422571357698625,TX,2022-12-16,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
1883,9.8041475710946,0.240362249430649,TX,2022-12-17,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1884,10.6162344262858,0.229275383490858,TX,2022-12-18,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1885,22.7528379071952,0.238509201332346,TX,2022-12-19,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1886,6.2775278592785,0.183790179386099,TX,2022-12-20,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1887,6.62527086551062,0.2412067489442475,TX,2022-12-21,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1888,8.23009001242153,0.245794765899666,TX,2022-12-22,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0
1889,5.04770362692033,0.2175536150610405,TX,2022-12-23,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1890,2.77931160079614,0.2224504924317185,TX,2022-12-24,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0
1891,1.52371088792474,0.33875527439497,UT,2022-11-13,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0
1892,1.12061567151107,0.2928943145949385,UT,2022-11-14,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1893,3.3232989093331,0.276260533609286,UT,2022-11-15,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1894,4.17241261833073,0.3210802522327765,UT,2022-11-16,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
1895,1.05711236158401,0.283978497865139,UT,2022-11-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1896,1.72270871494212,0.304453600394265,UT,2022-11-18,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
1897,2.25795605350484,0.311604733678097,UT,2022-11-19,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
1898,0.328568548568842,0.234655275592745,UT,2022-11-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1899,2.29606830919977,0.352450042380513,UT,2022-11-21,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
1900,0.980243174994553,0.2821550934253025,UT,2022-11-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1901,0.86752021449422,0.3066571533939615,UT,2022-11-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1902,0.312414993667009,0.275556806063007,UT,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1903,1.21813348335754,0.253687744525771,UT,2022-11-25,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
1904,3.58275038949207,0.307675613232397,UT,2022-11-26,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
1905,0.791939054049353,0.273851379098489,UT,2022-11-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1906,1.08092641145441,0.2100682291774495,UT,2022-11-28,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1907,1.30849077726344,0.2098376890607845,UT,2022-11-29,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
1908,2.34712075876525,0.3483975356282985,UT,2022-11-30,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1909,3.43663393037998,0.4045335673080045,UT,2022-12-01,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
1910,0.943837502794689,0.3122182393836425,UT,2022-12-02,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1911,1.11577059890637,0.30865226696398,UT,2022-12-03,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
1912,0.825692583276675,0.270774480775112,UT,2022-12-04,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
1913,2.53158915660494,0.3323019200540475,UT,2022-12-05,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0
1914,1.88939268235934,0.3103586443185115,UT,2022-12-06,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1
1915,1.55476591818142,0.290437176422658,UT,2022-12-07,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1
1916,0.604710871915891,0.340871206188272,UT,2022-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1917,1.16962580534274,0.332459284754528,UT,2022-12-09,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
1918,4.4263945883366,0.3766480142666635,UT,2022-12-10,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0
1919,0.923381033573458,0.222189415227804,UT,2022-12-11,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1920,3.37391144275466,0.3287610901805295,UT,2022-12-12,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
1921,2.23097872904103,0.2558316318070995,UT,2022-12-13,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
1922,1.15013214781534,0.2633182224615765,UT,2022-12-14,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
1923,3.38050396446231,0.696096763846975,UT,2022-12-15,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0
1924,0.658910237117614,0.258346878305053,UT,2022-12-16,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1925,3.26349243587499,0.4187416939188585,UT,2022-12-17,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
1926,0.711704689376394,0.2200981921393155,UT,2022-12-18,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
1927,0.474564352476075,0.1692739706641895,UT,2022-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1928,2.1423178623668,0.5436363846725,UT,2022-12-20,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0
1929,2.00936211456409,0.172706772939735,UT,2022-12-21,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0
1930,0.755470415955376,0.282575622523589,UT,2022-12-22,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
1931,1.31821616797656,0.1689851466004185,UT,2022-12-23,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0
1932,1.00280080574589,0.70061016965612,UT,2022-12-24,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1933,1.78872638886313,0.325465388461453,VA,2022-11-13,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0
1934,5.37751012637841,0.271124362416165,VA,2022-11-14,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1935,7.80508250085096,0.344306740836551,VA,2022-11-15,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0
1936,4.518714596796,0.3515641851309295,VA,2022-11-16,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0
1937,2.22315526745705,0.2973615611315015,VA,2022-11-17,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
1938,4.91069834890579,0.296735204717075,VA,2022-11-18,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0
1939,1.66916206502931,0.312687073748837,VA,2022-11-19,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
1940,3.17050443567259,0.2302929660329135,VA,2022-11-20,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
1941,9.17160210279943,0.344814373321254,VA,2022-11-21,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1942,2.99867380743411,0.3064478631952245,VA,2022-11-22,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1943,5.20361773592668,0.242953499908014,VA,2022-11-23,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0
1944,1.34008268120434,0.174515147711305,VA,2022-11-24,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
1945,9.50217868118366,0.3194821107038425,VA,2022-11-25,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1946,8.79655826004397,0.344805359443414,VA,2022-11-26,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0
1947,3.63488956237024,0.3133115963970255,VA,2022-11-27,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
1948,6.83171963257663,0.2967972943872435,VA,2022-11-28,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0
1949,4.61810060949094,0.276231279153193,VA,2022-11-29,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1950,8.34269184509126,0.294770085208152,VA,2022-11-30,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1951,5.1279435027089,0.309998603504372,VA,2022-12-01,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
1952,3.98058953609125,0.266640831917102,VA,2022-12-02,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
1953,10.5477015365691,0.361896062750009,VA,2022-12-03,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0
1954,4.2330239051738,0.272451222331404,VA,2022-12-04,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1955,8.3486302282841809,0.269486438024776,VA,2022-12-05,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1956,10.9369172454896,0.296459734797171,VA,2022-12-06,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
1957,8.57029968046228,0.2646614746590855,VA,2022-12-07,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1958,7.9318409541038,0.274891351400604,VA,2022-12-08,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1959,8.27544812034139,0.2587969359472285,VA,2022-12-09,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1960,17.6402534420156,0.337492344034256,VA,2022-12-10,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
1961,6.07407170855816,0.290532114204448,VA,2022-12-11,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0
1962,20.9109072242439,0.303407198508567,VA,2022-12-12,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1963,14.7643074713432,0.3170291022172945,VA,2022-12-13,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1964,16.0966944274792,0.292997261805504,VA,2022-12-14,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1965,13.9199027185745,0.3198004402523955,VA,2022-12-15,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1966,14.0262786848953,0.3192168371389705,VA,2022-12-16,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1967,4.19422017377925,0.2637591314588245,VA,2022-12-17,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
1968,4.146738452334,0.303272754710945,VA,2022-12-18,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0
1969,26.3823463747841,0.3642353003625235,VA,2022-12-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1970,28.03132066601,0.4055993284758,VA,2022-12-20,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1971,14.0064496894997,0.288990543470667,VA,2022-12-21,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1972,10.9496219347585,0.2749004195552795,VA,2022-12-22,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1973,7.18725383609015,0.297022715799934,VA,2022-12-23,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1974,5.37745953850547,0.3277173377690225,VA,2022-12-24,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0
1975,0.38041503356806,0.2761221924337465,VT,2022-11-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1976,0.876829379089214,0.2542152372687645,VT,2022-11-14,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1977,1.70536015718951,0.3839551365328315,VT,2022-11-15,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1
1978,0.775921011000261,0.2439247902685365,VT,2022-11-16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1979,0.296987096561784,0.216968508418014,VT,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1980,0.702595479646497,0.240492624801283,VT,2022-11-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1981,0.244394908553543,0.260813244457502,VT,2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1982,0.2502922254675,0.1779452513149365,VT,2022-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1983,0.637049353910611,0.2513898695730975,VT,2022-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1984,4.10935340064617,0.349041489155597,VT,2022-11-22,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0
1985,2.46811664292515,0.326660281965777,VT,2022-11-23,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0
1986,1.14893917045478,0.3038484704014835,VT,2022-11-24,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1987,0.51908620695079,0.227879889138148,VT,2022-11-25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1988,0.53509068823487,0.2501130476870915,VT,2022-11-26,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1989,1.07562627239185,0.288108268618065,VT,2022-11-27,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1990,1.13627581703526,0.2927102035104125,VT,2022-11-28,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
1991,5.67746469302431,0.4160595313361795,VT,2022-11-29,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0
1992,1.25798433415178,0.2943392477012265,VT,2022-11-30,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0
1993,0.349412491971977,0.193754559335117,VT,2022-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1994,4.15387875298653,0.481721046864909,VT,2022-12-02,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0
1995,1.64540882253755,0.3936078673627385,VT,2022-12-03,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
1996,0.802984635142593,0.300843831687276,VT,2022-12-04,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1997,0.477374838654046,0.061447042623747,VT,2022-12-05,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1998,4.98727862319865,0.4481809675762545,VT,2022-12-06,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
1999,1.41532914118027,0.2910072857529185,VT,2022-12-07,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
2000,1.62932053586254,0.420316032527825,VT,2022-12-08,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0
2001,1.99853292073243,0.357820115101445,VT,2022-12-09,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0
2002,0.404622474102612,0.0486358768535047,VT,2022-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2003,0.859360269487881,0.3966580292152365,VT,2022-12-11,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
2004,2.31111701613543,0.2803099359710975,VT,2022-12-12,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0
2005,1.4956410419967,0.336204919879215,VT,2022-12-13,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0
2006,1.05372081066245,0.2279608765321545,VT,2022-12-14,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2007,0.217077280662858,0.04769557812474005,VT,2022-12-15,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
2008,NA,NA,VT,2022-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,0.0698428458705507,0.051212521923104,VT,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
2010,NA,NA,VT,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,3.58436894459197,0.326618180321349,VT,2022-12-19,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0
2012,1.77176044610853,0.311203324060624,VT,2022-12-20,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
2013,1.75605914131092,0.2260935910033735,VT,2022-12-21,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
2014,2.39280178435978,0.4381158944962915,VT,2022-12-22,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
2015,0.942063209697091,0.2044664461682645,VT,2022-12-23,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
2016,1.4203283610307,0.323920249586711,VT,2022-12-24,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
2017,1.42013126075707,0.3413585816066655,WA,2022-11-13,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
2018,13.5618756299598,0.32988272962411,WA,2022-11-14,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
2019,7.46570896362134,0.324106119102621,WA,2022-11-15,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0
2020,2.33165026754383,0.298903274967381,WA,2022-11-16,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
2021,6.2136981709326,0.3494072354750485,WA,2022-11-17,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2022,2.74449647669286,0.295139897278242,WA,2022-11-18,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
2023,4.80337155064955,0.323378589444849,WA,2022-11-19,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0
2024,4.22684966465306,0.2988594475552345,WA,2022-11-20,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0
2025,19.6771352742959,0.3427643013198965,WA,2022-11-21,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
2026,6.46224390873588,0.2938472987118045,WA,2022-11-22,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
2027,12.4557571758704,0.313568881812504,WA,2022-11-23,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
2028,0.305726242448306,0.275556806063007,WA,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2029,8.49482765337054,0.302506674217497,WA,2022-11-25,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0
2030,13.5328637987421,0.339399391969604,WA,2022-11-26,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
2031,8.15662798253436,0.3139249503389175,WA,2022-11-27,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
2032,13.7664874228898,0.3133183936008235,WA,2022-11-28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2033,13.2695012241295,0.3039462250332615,WA,2022-11-29,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2034,3.81643790817905,0.27765201126352,WA,2022-11-30,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0
2035,9.80270099139862,0.3362118164675625,WA,2022-12-01,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2036,9.84574592304632,0.3195001733590025,WA,2022-12-02,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2037,12.327189161138,0.327145570111214,WA,2022-12-03,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2038,7.37062961050931,0.348561374688895,WA,2022-12-04,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2039,30.7379779260788,0.341249532412177,WA,2022-12-05,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2040,33.5138959009936,0.380874274271743,WA,2022-12-06,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2041,6.06016250117072,0.340188187682372,WA,2022-12-07,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
2042,1.77135298638482,0.114721986725104,WA,2022-12-08,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
2043,21.0948842966913,0.3341881140141645,WA,2022-12-09,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2044,15.9776536461077,0.323133321878035,WA,2022-12-10,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
2045,1.04027065701883,0.04745428717971835,WA,2022-12-11,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
2046,7.13839035701896,0.2519695016210005,WA,2022-12-12,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2047,19.4450838204509,0.30269070186331,WA,2022-12-13,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2048,1.04206988876224,0.2053209184938265,WA,2022-12-14,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
2049,26.5672279393786,0.375198509337539,WA,2022-12-15,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2050,20.572970765924,0.3444059038618725,WA,2022-12-16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2051,9.37234029141166,0.3133973818531365,WA,2022-12-17,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2052,16.4162075883348,0.354733863853562,WA,2022-12-18,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
2053,19.0724537360799,0.3006983290879995,WA,2022-12-19,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0
2054,1.51635190606525,0.2759457870901225,WA,2022-12-20,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0
2055,5.78569174871001,0.247991074100169,WA,2022-12-21,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
2056,17.7479079870661,0.3424252146361815,WA,2022-12-22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2057,3.89186854761193,0.3565628182161095,WA,2022-12-23,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2058,21.3028905742865,0.3376988574241905,WA,2022-12-24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2059,0.967154239603794,0.252008753703298,WI,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
2060,1.46968975872226,0.25493194653442,WI,2022-11-14,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
2061,2.77350896961569,0.2599276218722305,WI,2022-11-15,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
2062,1.24844159317393,0.2764711988938485,WI,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
2063,0.974913463131211,0.3120687468830175,WI,2022-11-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
2064,1.06597483827205,0.240492624801283,WI,2022-11-18,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
2065,2.15472937259536,0.3416921066314915,WI,2022-11-19,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
2066,0.467479557347416,0.2459972804483065,WI,2022-11-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
2067,4.07792295930462,0.3651321258880095,WI,2022-11-21,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
2068,2.46702396942564,0.3637197783792895,WI,2022-11-22,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0
2069,2.8003658719907,0.291422834549665,WI,2022-11-23,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
2070,NA,NA,WI,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2071,4.53298242227282,0.3834210515074315,WI,2022-11-25,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
2072,2.20376018743989,0.2724984898435995,WI,2022-11-26,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
2073,1.91886056820485,0.187796526470384,WI,2022-11-27,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0
2074,15.4688903694175,0.3705867269789905,WI,2022-11-28,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0
2075,4.63877964551811,0.3261213073702775,WI,2022-11-29,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
2076,13.7037302496024,0.3905311649021135,WI,2022-11-30,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
2077,4.85523361059164,0.319119948305072,WI,2022-12-01,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0
2078,9.37622780143653,0.3570956637993695,WI,2022-12-02,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
2079,1.16518127724315,0.2144018434477705,WI,2022-12-03,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
2080,1.22586124225613,0.2718013498878515,WI,2022-12-04,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
2081,10.1711380218874,0.3564392673679965,WI,2022-12-05,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2082,10.9282144661049,0.4196677594125285,WI,2022-12-06,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2083,11.6347109494904,0.48980440825228,WI,2022-12-07,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0
2084,14.1105382329041,0.3370015578965125,WI,2022-12-08,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2085,11.98806102883,0.4488271416852715,WI,2022-12-09,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2086,4.60016965323898,0.3482941316088695,WI,2022-12-10,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0
2087,3.2993349565365,0.263303563003824,WI,2022-12-11,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
2088,20.8564306071752,0.4565266626284175,WI,2022-12-12,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0
2089,3.81441730494419,0.2839622263495905,WI,2022-12-13,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0
2090,6.61814785300367,0.441918016292521,WI,2022-12-14,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
