...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI,X22B_95_CI
1696,1.29453690065845,0.1363143504790355,RI,2022-09-19,1,1,1,0,1,0,0,0,0,0
1697,1.22987887741011,0.1321036501694455,RI,2022-09-20,1,1,1,0,1,1,1,1,0,0
1698,1.39375886771737,0.1290792047001075,RI,2022-09-21,0,1,1,1,1,1,0,0,1,0
1699,2.41110829238464,0.198741683561812,RI,2022-09-22,0,1,1,1,0,0,0,0,1,0
1700,3.45000509704056,0.355426912396037,RI,2022-09-23,0,0,1,0,0,0,0,1,0,0
1701,2.63106270601182,0.2237942455620225,RI,2022-09-24,0,1,1,1,0,0,1,0,1,0
1702,0.502649700204346,0.0728404540727305,RI,2022-09-25,1,1,1,1,1,0,1,1,1,0
1703,1.07075043177466,0.1112755785352105,RI,2022-09-26,1,1,1,1,1,0,1,1,1,0
1704,1.20482073791481,0.13981867105503,RI,2022-09-27,1,1,1,0,1,0,0,1,0,0
1705,1.09238088631485,0.0546372862673475,RI,2022-09-28,1,1,1,1,0,0,1,0,1,1
1706,1.14833983453747,0.0551812800511325,RI,2022-09-29,1,1,1,1,0,0,1,0,1,0
1707,1.98256434100579,0.0145999110455065,RI,2022-09-30,1,1,1,1,0,0,1,0,1,0
1708,0.826873110511294,0.01559269570992555,RI,2022-10-01,1,1,1,1,0,0,0,1,1,0
1709,1.33759561485511,0.238303420806001,RI,2022-10-02,0,1,1,1,1,0,1,1,1,0
1710,1.96233921526399,0.1957513203628625,RI,2022-10-03,0,1,1,1,1,0,0,1,1,0
1711,0.848356558819081,0.154104243834927,RI,2022-10-04,1,1,1,1,1,0,1,1,1,0
1712,1.22117075008107,0.130169928287476,RI,2022-10-05,0,1,1,1,1,0,1,0,1,1
1713,0.543678697192284,0.171146491844637,RI,2022-10-06,1,1,1,1,1,0,1,0,1,0
1714,2.82712177796873,0.0607170850771965,RI,2022-10-07,1,1,0,1,0,0,1,0,1,0
1715,1.10535322056738,0.164490521668878,RI,2022-10-08,1,1,1,0,1,0,0,1,0,0
1716,1.34273209549796,0.0998827101357025,RI,2022-10-09,1,1,0,1,1,1,1,1,1,1
1717,1.75802587944285,0.148331361308185,RI,2022-10-10,0,1,0,1,1,0,1,0,1,1
1718,0.735086980937605,0.2001934500692595,RI,2022-10-11,1,1,1,1,1,0,1,0,1,0
1719,1.31621632016989,0.2122804208119475,RI,2022-10-12,0,1,1,1,1,0,1,0,1,1
1720,2.64002504676365,0.2838669575101,RI,2022-10-13,0,1,0,1,1,0,0,0,1,0
1721,3.4987112290644,0.142587118788633,RI,2022-10-14,0,1,0,1,0,0,1,0,1,0
1722,0.907302267556618,0.2354975146098675,RI,2022-10-15,0,1,1,1,1,0,0,0,1,0
1723,2.0623412266777,0.149134683629742,SC,2022-09-04,1,1,0,1,0,0,1,0,1,0
1724,0.124607085553428,0.01194356569331885,SC,2022-09-05,1,1,1,1,1,1,1,1,1,1
1725,4.70950554759001,0.134954529043656,SC,2022-09-06,0,1,1,0,0,0,0,1,0,0
1726,1.02046473510888,0.186203181204278,SC,2022-09-07,0,1,1,1,1,0,1,1,1,0
1727,0.299725019908865,0.0901525898879635,SC,2022-09-08,1,1,1,1,1,0,1,1,1,0
1728,2.60197481518592,0.34946058437752747,SC,2022-09-09,0,1,1,1,0,0,1,1,1,0
1729,5.98334773080625,0.175201587823299,SC,2022-09-10,0,1,1,1,0,0,1,1,1,0
1730,8.90378533433734,0.25684884438487,SC,2022-09-11,0,1,1,1,0,0,0,1,1,0
1731,8.09235497251624,0.16744531934503,SC,2022-09-12,0,1,1,1,0,0,0,1,1,0
1732,4.926730482305,0.178063127610665,SC,2022-09-13,0,1,1,1,0,0,0,1,1,0
1733,1.03218448725154,0.1167569574916285,SC,2022-09-14,1,1,1,1,1,1,0,1,1,0
1734,7.31757803164227,0.184412493525962,SC,2022-09-15,0,1,1,1,0,0,1,0,1,0
1735,0.694086480819793,0.0930494710699185,SC,2022-09-16,1,1,1,1,1,0,1,0,1,0
1736,1.8405271987816,0.2100542566019525,SC,2022-09-17,0,1,1,1,0,0,0,1,1,0
1737,3.52268658668513,0.2083295190739875,SC,2022-09-18,0,1,0,1,0,0,0,0,1,0
1738,1.1789856773187,0.0974038393626195,SC,2022-09-19,1,1,1,1,1,0,1,0,1,0
1739,4.52977962389708,0.1604350077810265,SC,2022-09-20,0,1,1,1,0,0,1,1,1,0
1740,2.13631362576259,0.215601378846678,SC,2022-09-21,0,1,1,0,0,0,1,1,0,0
1741,6.56214415911045,0.22347645840459399,SC,2022-09-22,0,1,1,0,0,0,0,1,0,0
1742,1.30573024743859,0.1375044483386395,SC,2022-09-23,0,1,1,1,1,0,1,0,1,0
1743,0.932448606955273,0.4097252298124875,SC,2022-09-24,0,1,1,1,0,0,1,1,1,0
1744,0.0577391779141868,0.0116451218927898,SC,2022-09-25,1,1,1,1,1,1,1,1,1,1
1745,1.88626445053187,0.3265313193767465,SC,2022-09-26,1,0,1,0,0,1,0,1,0,0
1746,0.306398126925851,0.0125042549666106,SC,2022-09-27,1,1,1,1,1,1,1,1,1,1
1747,6.06289856386043,0.2470418234235225,SC,2022-09-28,0,1,1,1,0,0,0,0,1,0
1748,4.60435061447065,0.2554778263894655,SC,2022-09-29,0,1,1,1,0,0,0,0,1,0
1749,3.11855734657094,0.412552005995892,SC,2022-09-30,0,0,1,1,0,0,0,1,1,0
1750,0.0795575526241863,0.01559269570992555,SC,2022-10-01,1,1,1,1,1,1,1,1,1,1
1751,0.7406553729213,0.275224601024114,SC,2022-10-02,0,1,1,1,1,0,1,0,1,1
1752,4.80154890070247,0.4031378705113175,SC,2022-10-03,0,1,1,1,0,0,1,1,1,0
1753,1.56814677406046,0.2533624520306715,SC,2022-10-04,0,0,1,1,0,0,0,1,1,0
1754,1.22659769545587,0.130169928287476,SC,2022-10-05,0,1,1,1,1,0,1,0,1,0
1755,1.7291891088701,0.2223213548413395,SC,2022-10-06,0,1,1,1,1,0,0,0,1,1
1756,5.89346525747309,0.429819017238785,SC,2022-10-07,0,1,0,1,0,0,0,0,1,0
1757,0.857112477882003,0.3974590356861605,SC,2022-10-08,0,1,1,1,1,0,1,1,1,0
1758,NA,NA,SC,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,3.40411548657075,0.615339388471465,SC,2022-10-10,0,0,1,1,0,0,0,0,1,0
1760,2.35415146346069,0.307158459471551,SC,2022-10-11,0,1,0,1,1,0,1,0,1,0
1761,1.45310257448815,0.25134846257967153,SC,2022-10-12,1,1,1,1,1,0,0,0,1,0
1762,3.78837789612474,0.226813194446823,SC,2022-10-13,0,1,0,1,1,0,1,0,1,0
1763,2.15149604400002,0.268886249931998,SC,2022-10-14,0,1,0,1,1,0,1,0,1,1
1764,2.28402870932956,0.2745221795202575,SC,2022-10-15,0,1,0,1,1,0,1,0,1,0
1765,0.0614197289231384,0.01214926621856975,SD,2022-09-04,1,1,1,1,1,1,1,1,1,1
1766,0.723233377418517,0.272678766405677,SD,2022-09-05,1,1,1,1,1,0,1,1,1,0
1767,0.965184456791446,0.1091095267068995,SD,2022-09-06,1,0,1,1,1,0,1,1,1,0
1768,1.6276822025296,0.325912735571944,SD,2022-09-07,0,1,1,1,0,0,1,1,1,0
1769,0.059465820496841,0.0113954053287423,SD,2022-09-08,1,1,1,1,1,1,1,1,1,1
1770,0.490416568296209,0.1690747507237155,SD,2022-09-09,1,1,1,1,1,0,1,1,1,0
1771,0.0161881914936207,0.0110921144850956,SD,2022-09-10,1,1,1,1,1,1,1,1,1,1
1772,1.12594999957973,0.80309052281607,SD,2022-09-11,0,1,1,1,0,0,1,1,1,0
1773,1.03672836393973,0.187165356743264,SD,2022-09-12,0,1,1,1,1,0,1,1,1,0
1774,0.626044318052796,0.0107450121091705,SD,2022-09-13,1,1,1,1,1,0,1,1,1,0
1775,1.16683222396553,0.4539554407781505,SD,2022-09-14,1,1,1,0,0,0,1,1,0,1
1776,0.0560197729813716,0.01059870634744935,SD,2022-09-15,1,1,1,1,1,0,1,1,1,0
1777,0.749356154019333,0.2763686732706755,SD,2022-09-16,0,1,1,1,1,1,1,1,1,1
1778,0.0144559920124483,0.01053595097216955,SD,2022-09-17,1,1,1,1,1,1,1,1,1,1
1779,NA,NA,SD,2022-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,0.883002699829547,0.155815252130204,SD,2022-09-19,0,1,1,1,1,0,1,1,1,0
1781,0.0161238447737064,0.0106427895384588,SD,2022-09-20,1,1,1,1,1,1,1,1,1,1
1782,0.0143193224122444,0.01074618234926855,SD,2022-09-21,1,1,1,1,1,1,1,1,1,1
1783,0.0553717840851395,0.01089139187312375,SD,2022-09-22,1,1,1,1,1,1,0,1,1,0
1784,0.0158520187831841,0.01108453816212845,SD,2022-09-23,1,1,1,1,1,1,1,1,1,1
1785,0.0155142621581711,0.01133289740071115,SD,2022-09-24,1,1,1,1,1,1,1,1,1,1
1786,0.0609117993214344,0.0116451218927898,SD,2022-09-25,1,1,1,1,1,0,1,1,1,0
1787,0.123930630801671,0.0120314991148357,SD,2022-09-26,1,1,1,1,1,1,0,1,1,0
1788,0.211331700942783,0.0125042549666106,SD,2022-09-27,1,1,1,1,1,1,1,1,1,1
1789,0.223527567121135,0.01307790624161395,SD,2022-09-28,1,1,1,1,1,0,1,1,1,0
1790,0.232216203388123,0.0137696668258975,SD,2022-09-29,1,1,1,1,1,1,0,1,1,0
1791,NA,NA,SD,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,0.0873021520838963,0.0167763394973233,SD,2022-10-02,1,1,1,1,1,1,1,0,1,0
1794,0.0938267763221797,0.01818405412937055,SD,2022-10-03,1,1,1,1,1,1,1,1,1,1
1795,0.317769215249883,0.01985461602043165,SD,2022-10-04,1,1,1,1,1,1,0,0,1,0
1796,NA,NA,SD,2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,0.655674218358067,0.2119836868104,SD,2022-10-06,0,1,1,1,1,0,1,0,1,1
1798,1.57190351000273,0.3242634392858405,SD,2022-10-07,0,1,1,1,1,0,1,1,1,0
1799,0.0452256445589458,0.0301739304628131,SD,2022-10-08,1,1,1,1,1,0,1,1,1,0
1800,0.163693476195654,0.0339820706705404,SD,2022-10-09,1,1,1,1,1,1,1,1,1,1
1801,NA,NA,SD,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,0.0712970534030347,0.04363594878615495,SD,2022-10-11,1,1,1,1,1,1,1,1,1,1
1803,0.438199798796899,0.04967594693942765,SD,2022-10-12,1,1,1,1,1,0,1,0,1,0
1804,NA,NA,SD,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,0.0981958478972771,0.0647183827716345,SD,2022-10-14,1,1,1,1,1,1,1,0,1,0
1806,NA,NA,SD,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,0.291584975111365,0.09017512436433,TN,2022-09-04,1,1,1,1,1,0,1,1,1,0
1808,NA,NA,TN,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1809,0.484311155530426,0.0640208432863915,TN,2022-09-06,1,1,1,1,1,0,1,1,1,0
1810,0.891424519925865,0.404499359903756,TN,2022-09-07,0,1,1,1,0,0,1,1,1,0
1811,0.314233577224639,0.109841886027769,TN,2022-09-08,1,1,1,1,1,0,1,1,1,0
1812,0.41169775320832,0.142768483315868,TN,2022-09-09,1,1,1,1,1,1,1,1,1,1
1813,1.91103066517645,0.22674010011133,TN,2022-09-10,0,1,1,1,0,0,1,1,1,0
1814,0.322941236467299,0.1099772729287915,TN,2022-09-11,1,1,1,1,1,0,1,1,1,0
1815,2.40112938629568,0.169533323304843,TN,2022-09-12,0,1,1,1,0,1,1,0,1,0
1816,0.467641003963601,0.0637208590543655,TN,2022-09-13,1,1,1,1,1,0,1,1,1,0
1817,0.504313744642399,0.1698042437713005,TN,2022-09-14,1,1,1,1,1,1,0,1,1,0
1818,0.813620107527926,0.139113305034572,TN,2022-09-15,1,0,1,1,1,1,0,1,1,0
1819,1.61809536359195,0.1492407917444985,TN,2022-09-16,0,1,1,1,1,0,0,1,1,0
1820,0.885424111717661,0.156162372605727,TN,2022-09-17,1,1,0,1,1,1,1,0,1,0
1821,0.354211710839643,0.1103588164576065,TN,2022-09-18,1,1,1,1,1,0,1,1,1,0
1822,3.6639211908419,0.1703391709805225,TN,2022-09-19,0,1,1,1,0,0,0,0,1,0
1823,1.11617203626914,0.136783604900621,TN,2022-09-20,0,1,1,1,1,0,1,1,1,0
1824,2.39943335686193,0.1675004940397605,TN,2022-09-21,0,1,1,1,0,0,0,1,1,0
1825,0.94925862918099,0.0992191198243165,TN,2022-09-22,1,1,1,0,1,0,0,0,0,0
1826,2.13113366048593,0.250399746256824,TN,2022-09-23,0,1,1,1,0,0,1,1,1,0
1827,1.09619664760261,0.197183502519995,TN,2022-09-24,1,1,1,0,1,1,1,0,0,1
1828,0.470766537804175,0.144235008282661,TN,2022-09-25,1,1,1,1,1,0,1,0,1,1
1829,1.50047655275967,0.054604957047384,TN,2022-09-26,0,1,1,1,0,1,0,1,1,0
1830,0.763510072293488,0.1005035310328495,TN,2022-09-27,1,1,1,1,1,0,1,1,1,0
1831,2.79565271251476,0.2247747727131195,TN,2022-09-28,0,1,1,0,0,0,0,0,0,0
1832,0.560156658765479,0.171133797081791,TN,2022-09-29,1,1,1,1,1,0,1,0,1,1
1833,0.71163776028095,0.2156412251350575,TN,2022-09-30,1,1,0,1,1,1,1,0,1,0
1834,NA,NA,TN,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1835,NA,NA,TN,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,0.181522602640223,0.01818405412937055,TN,2022-10-03,1,1,1,1,1,1,0,0,1,0
1837,0.575240392149974,0.01985461602043165,TN,2022-10-04,1,1,1,1,1,1,1,0,1,0
1838,0.343275415546203,0.02183305952729285,TN,2022-10-05,1,1,1,1,1,1,1,1,1,1
1839,0.121992836179685,0.02417136343649255,TN,2022-10-06,1,1,1,1,1,1,1,1,1,1
1840,0.400233286241242,0.02692909094788325,TN,2022-10-07,1,1,1,1,1,1,1,0,1,0
1841,0.737810185716228,0.275030667278378,TN,2022-10-08,0,1,1,1,1,0,1,1,1,0
1842,0.329793450758711,0.0339820706705404,TN,2022-10-09,1,1,1,1,1,1,1,1,1,1
1843,0.89906249140857,0.14048185906858,TN,2022-10-10,1,1,1,1,1,0,1,0,1,0
1844,1.04737048201609,0.04363594878615495,TN,2022-10-11,1,1,1,1,0,1,1,0,1,0
1845,1.66590882313071,0.04967594693942765,TN,2022-10-12,1,1,0,1,0,1,1,0,1,0
1846,1.22690652609474,0.3313352445061155,TN,2022-10-13,0,0,1,1,1,0,0,0,1,1
1847,2.25454118424994,0.0647183827716345,TN,2022-10-14,1,1,0,1,0,1,1,0,1,0
1848,0.122562931417158,0.0739480131366215,TN,2022-10-15,1,1,1,1,1,1,1,0,1,0
1849,3.95780861066367,0.1113190571451335,TX,2022-09-04,1,0,1,0,1,0,0,1,0,0
1850,0.294889896298742,0.098855299264105,TX,2022-09-05,1,1,1,1,1,1,1,1,1,1
1851,1.57057466193454,0.094738362560141,TX,2022-09-06,1,1,1,1,1,0,0,0,1,0
1852,3.24610662198687,0.1369137902348615,TX,2022-09-07,0,1,1,1,0,0,1,0,1,0
1853,2.15920329019316,0.08484404885393,TX,2022-09-08,0,1,1,1,1,0,0,0,1,0
1854,1.66520405032615,0.1164622159080205,TX,2022-09-09,0,1,1,1,1,0,1,1,1,0
1855,11.9588748823938,0.1418696699046655,TX,2022-09-10,0,1,0,0,0,0,1,1,0,0
1856,3.8687231443648,0.1151760249358365,TX,2022-09-11,0,1,1,0,0,1,0,0,0,0
1857,11.3388609816914,0.1313020260127845,TX,2022-09-12,0,1,0,1,0,0,0,0,1,0
1858,7.27918459475607,0.1198508242867845,TX,2022-09-13,0,0,0,0,0,0,0,0,0,0
1859,3.9405622595776,0.1808845702135175,TX,2022-09-14,0,0,1,1,0,0,0,0,1,0
1860,3.09440062886848,0.124563652405896,TX,2022-09-15,1,1,0,1,0,0,0,0,1,0
1861,6.42225859538755,0.13915130115333,TX,2022-09-16,0,1,1,0,0,0,1,0,0,0
1862,11.8509046127176,0.203215641900994,TX,2022-09-17,0,1,1,1,0,0,0,0,1,0
1863,2.17387356895061,0.1209309223043565,TX,2022-09-18,0,1,1,1,1,0,1,0,1,0
1864,5.78804080355718,0.1264672635341385,TX,2022-09-19,0,0,1,0,0,0,0,1,0,0
1865,2.58766600986153,0.134914852080441,TX,2022-09-20,0,1,1,1,1,1,0,0,1,0
1866,1.50348088318742,0.0938912224811165,TX,2022-09-21,1,1,1,1,1,1,0,0,1,0
1867,7.2607471150948,0.138028956115574,TX,2022-09-22,0,1,1,1,0,0,0,0,1,0
1868,7.35011423433641,0.141474829172108,TX,2022-09-23,0,1,0,1,0,0,0,1,1,0
1869,4.7833752531498,0.155521088720903,TX,2022-09-24,0,1,1,1,0,0,0,0,1,0
1870,6.78381634787649,0.1653601026731035,TX,2022-09-25,0,1,1,1,0,0,0,1,1,0
1871,2.70402773727949,0.0994411548375875,TX,2022-09-26,1,0,1,1,1,1,0,0,1,0
1872,2.01191796054269,0.1544632239700715,TX,2022-09-27,1,1,1,1,0,0,0,0,1,0
1873,2.8265075883492,0.1600872943178215,TX,2022-09-28,0,0,1,1,0,0,0,0,1,0
1874,2.0644584127676,0.091621647349063,TX,2022-09-29,1,1,1,1,0,0,0,0,1,0
1875,2.22868910251264,0.091042062759522,TX,2022-09-30,1,1,0,1,1,0,1,0,1,0
1876,2.70214225561571,0.1251034738746495,TX,2022-10-01,0,1,0,1,1,0,0,0,1,0
1877,1.23257418815745,0.1390806943509155,TX,2022-10-02,1,1,1,1,1,0,1,0,1,0
1878,8.84195443388848,0.2357023686233195,TX,2022-10-03,0,1,0,0,0,0,1,0,0,0
1879,0.840877517514212,0.1578121299325425,TX,2022-10-04,1,1,1,1,1,0,1,0,1,0
1880,3.3919051663236,0.1460714006947455,TX,2022-10-05,0,1,0,1,1,0,0,0,1,0
1881,2.71849891382692,0.186179111953695,TX,2022-10-06,1,1,1,0,1,1,1,0,0,1
1882,4.82685977985808,0.1354468314917315,TX,2022-10-07,1,1,0,0,0,0,1,0,0,0
1883,3.2666149995077,0.174989196977209,TX,2022-10-08,1,1,0,0,1,0,1,0,0,0
1884,4.85818911720741,0.2163427256268255,TX,2022-10-09,1,1,0,0,1,0,0,0,0,0
1885,6.40429224621004,0.2017676902202985,TX,2022-10-10,0,0,0,0,1,0,0,0,0,0
1886,6.70500044784831,0.240679352138255,TX,2022-10-11,0,0,0,0,1,0,0,0,0,0
1887,2.16656261698876,0.235392026688361,TX,2022-10-12,0,1,1,1,1,0,0,0,1,1
1888,11.3525757825001,0.1980466053688595,TX,2022-10-13,0,1,0,1,0,0,0,0,1,0
1889,10.7991780523892,0.228990513550537,TX,2022-10-14,0,0,0,0,1,0,0,0,0,0
1890,11.1912068666854,0.1677205510267165,TX,2022-10-15,1,1,0,0,0,0,0,0,0,0
1891,NA,NA,UT,2022-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,NA,NA,UT,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,0.918120573136373,0.099134361235189,UT,2022-09-06,1,0,1,1,1,0,0,1,1,1
1894,0.565237700262537,0.01156623824469505,UT,2022-09-07,1,1,1,1,1,1,1,1,1,1
1895,0.116978199701012,0.0113954053287423,UT,2022-09-08,1,1,1,1,1,1,1,1,1,1
1896,0.340643818896674,0.0112371462766302,UT,2022-09-09,1,1,1,1,1,0,1,1,1,0
1897,0.0596898625420985,0.0110921144850956,UT,2022-09-10,1,1,1,1,1,1,1,1,1,1
1898,1.66969955990377,0.327812865750508,UT,2022-09-11,0,1,1,1,0,0,1,1,1,0
1899,0.357692086317586,0.124193808748903,UT,2022-09-12,1,1,1,1,1,0,1,1,1,0
1900,0.527393914967162,0.082984803398073,UT,2022-09-13,1,1,1,1,1,0,0,1,1,0
1901,0.353554810583505,0.0106623849322846,UT,2022-09-14,1,1,1,1,1,1,1,1,1,1
1902,0.336693634436265,0.01059870634744935,UT,2022-09-15,1,1,1,1,1,1,1,1,1,1
1903,0.015256479314206,0.01055583007957785,UT,2022-09-16,1,1,1,1,1,1,1,1,1,1
1904,0.864181725739979,0.135113859928933,UT,2022-09-17,1,0,1,1,1,0,0,1,1,1
1905,0.0539942439167197,0.0105416685922557,UT,2022-09-18,1,1,1,1,1,1,1,1,1,1
1906,0.544563042169699,0.01057606362702025,UT,2022-09-19,1,1,1,1,1,1,1,1,1,1
1907,1.19996166225271,0.2103657471952155,UT,2022-09-20,0,1,1,1,0,0,1,0,1,1
1908,1.30003470516555,0.2881448588380355,UT,2022-09-21,1,0,1,1,0,0,0,0,1,0
1909,0.370931604814087,0.099598474059449,UT,2022-09-22,1,1,1,1,1,1,1,1,1,1
1910,0.449605724666803,0.01108453816212845,UT,2022-09-23,1,1,1,1,1,1,1,0,1,0
1911,0.6248934987975,0.2105290636065995,UT,2022-09-24,1,1,1,1,1,0,1,1,1,0
1912,0.0152885678156093,0.0116451218927898,UT,2022-09-25,1,1,1,1,1,1,1,1,1,1
1913,1.48870719488719,0.0120314991148357,UT,2022-09-26,1,1,1,1,0,0,1,1,1,0
1914,1.56706218267413,0.1666042249926445,UT,2022-09-27,1,0,1,1,1,0,0,1,1,0
1915,0.618513058578684,0.01307790624161395,UT,2022-09-28,1,1,1,1,1,1,1,0,1,0
1916,1.03374928970116,0.171133797081791,UT,2022-09-29,0,1,1,1,1,0,1,0,1,1
1917,1.09380895495972,0.1970021700067005,UT,2022-09-30,0,1,1,1,1,0,1,1,1,0
1918,0.472627380413547,0.01559269570992555,UT,2022-10-01,1,1,1,1,1,0,1,0,1,0
1919,0.0258346411751185,0.0167763394973233,UT,2022-10-02,1,1,1,1,1,1,1,1,1,1
1920,0.291059645752916,0.01818405412937055,UT,2022-10-03,1,1,1,1,1,1,1,1,1,1
1921,1.60480817204596,0.3257390239457105,UT,2022-10-04,0,1,1,1,0,0,1,1,1,0
1922,0.929011953542161,0.02183305952729285,UT,2022-10-05,1,1,1,1,0,1,1,0,1,0
1923,0.452033152247979,0.1678717615536555,UT,2022-10-06,1,1,1,1,1,1,1,1,1,1
1924,0.942505329621235,0.1012626780323725,UT,2022-10-07,1,1,1,1,1,0,0,1,1,1
1925,0.816165259143449,0.221797769848398,UT,2022-10-08,1,0,1,1,1,1,0,1,1,0
1926,0.883637659164197,0.0339820706705404,UT,2022-10-09,1,1,1,1,0,1,1,1,1,1
1927,0.455515291496004,0.2478796711182425,UT,2022-10-10,1,1,1,1,1,1,1,0,1,0
1928,1.29056989030285,0.2665453375393015,UT,2022-10-11,0,1,1,1,1,0,0,1,1,0
1929,1.2621977614802,0.3360376988781345,UT,2022-10-12,1,1,1,0,1,0,1,0,0,1
1930,1.54524265479727,0.05666594778221,UT,2022-10-13,1,1,0,1,0,1,1,0,1,0
1931,1.38846012452904,0.0647183827716345,UT,2022-10-14,1,1,0,1,0,0,0,1,1,0
1932,0.315079159829288,0.1910220078677905,UT,2022-10-15,1,1,1,1,1,1,1,1,1,1
1933,7.33174632593824,0.168421312489886,VA,2022-09-04,0,0,1,0,0,0,0,1,0,0
1934,11.1887974867421,0.2533078240327345,VA,2022-09-05,0,1,1,1,0,0,1,1,1,0
1935,20.6521169688233,0.182116421077044,VA,2022-09-06,0,1,1,0,0,0,0,1,0,0
1936,2.75260583196738,0.1253100366196865,VA,2022-09-07,0,1,1,1,0,0,0,1,1,0
1937,3.02715641848567,0.131867589990628,VA,2022-09-08,0,0,1,1,0,0,0,1,1,0
1938,8.59436891554584,0.2048115668249425,VA,2022-09-09,0,1,1,1,0,0,1,1,1,0
1939,6.11190391373791,0.214417358075545,VA,2022-09-10,0,1,1,1,0,0,1,1,1,0
1940,11.3851912835476,0.212136822231905,VA,2022-09-11,0,1,1,1,0,0,1,1,1,0
1941,19.4671065924691,0.18711725783849,VA,2022-09-12,0,1,1,1,0,0,0,0,1,0
1942,8.82906288638809,0.1544680376848165,VA,2022-09-13,0,1,1,1,0,0,0,1,1,0
1943,6.12253638576033,0.176858735757071,VA,2022-09-14,0,1,1,0,0,0,0,1,0,0
1944,7.04794770719316,0.201848037418898,VA,2022-09-15,0,0,1,0,0,0,0,1,0,0
1945,20.3300395387066,0.212965421101532,VA,2022-09-16,0,1,1,1,0,0,1,1,1,0
1946,3.1647385728992,0.1402230992080365,VA,2022-09-17,0,1,1,1,0,0,0,0,1,0
1947,5.61047457869568,0.2179667639654145,VA,2022-09-18,0,1,1,1,0,0,1,1,0,0
1948,9.51145783439836,0.201159393737501,VA,2022-09-19,0,1,1,0,0,0,0,0,0,0
1949,25.9239815576041,0.2274198450854205,VA,2022-09-20,0,1,1,0,0,0,0,0,0,0
1950,21.0342225773851,0.264361293474589,VA,2022-09-21,0,1,0,1,0,0,0,0,1,0
1951,7.22323790417494,0.1789679686472135,VA,2022-09-22,0,1,1,1,0,0,0,0,1,0
1952,16.079874039654,0.2233554953403065,VA,2022-09-23,0,1,1,1,0,0,0,1,1,0
1953,9.71082322746504,0.1834318885631415,VA,2022-09-24,0,1,1,1,0,0,0,1,1,0
1954,2.07944966622305,0.185973402713436,VA,2022-09-25,0,1,1,1,0,0,0,1,1,0
1955,5.59797048101582,0.1549436153921385,VA,2022-09-26,0,1,0,1,0,1,0,0,1,0
1956,3.39842958109559,0.1559476034110795,VA,2022-09-27,0,0,1,1,0,0,0,0,1,0
1957,12.8105627366783,0.2460535989234915,VA,2022-09-28,0,1,1,0,0,0,0,0,0,0
1958,15.0171028504733,0.2356982818977825,VA,2022-09-29,0,1,0,0,0,0,1,0,0,0
1959,10.6902652190722,0.2469306359941,VA,2022-09-30,0,1,1,0,0,0,0,0,0,0
1960,4.71251769290571,0.213788587405438,VA,2022-10-01,0,1,0,0,0,0,0,1,0,0
1961,0.794485774073262,0.1280874863635515,VA,2022-10-02,1,1,1,1,1,0,1,0,1,1
1962,3.95592097478128,0.2046855571076065,VA,2022-10-03,0,1,1,0,0,0,0,0,0,0
1963,5.32977196130888,0.2359825069286785,VA,2022-10-04,0,1,1,1,0,0,0,1,1,0
1964,6.37819798389384,0.2168394232956225,VA,2022-10-05,0,1,0,1,0,0,0,0,1,0
1965,3.67531021837364,0.2067640318538515,VA,2022-10-06,0,1,1,0,0,0,1,0,0,0
1966,6.77766225486169,0.223261075963149,VA,2022-10-07,0,1,0,0,0,0,0,0,0,0
1967,7.90422079503526,0.28239094540356,VA,2022-10-08,0,0,0,0,0,0,0,0,0,1
1968,4.59910196176185,0.2539994553975025,VA,2022-10-09,0,0,0,1,0,0,0,0,1,0
1969,4.69893497471964,0.1988686113284745,VA,2022-10-10,0,1,0,1,1,0,1,0,1,0
1970,3.25249433113104,0.230828000861312,VA,2022-10-11,0,0,0,1,1,0,1,0,1,0
1971,5.6224585593000604,0.195508704124102,VA,2022-10-12,0,1,0,1,1,0,0,0,1,0
1972,6.1728157508691,0.2545218454961425,VA,2022-10-13,0,1,0,1,1,0,1,0,1,0
1973,18.421317200301,0.1785853222661465,VA,2022-10-14,0,0,0,1,0,0,0,0,1,0
1974,4.20880969036156,0.297548406395679,VA,2022-10-15,0,0,0,0,1,0,0,0,0,0
