...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
1856,2.81072197741134,0.279256576201673,TX,2023-01-08,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
1857,17.6037923632086,0.284849483699681,TX,2023-01-09,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1858,11.8533292175716,0.296419273762272,TX,2023-01-10,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
1859,18.47892088688,0.2965548530856495,TX,2023-01-11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1860,18.2021803743618,0.2948301672269825,TX,2023-01-12,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1861,13.7772719991946,0.311440266186232,TX,2023-01-13,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
1862,5.79634215298756,0.348301351847106,TX,2023-01-14,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1863,9.16906162021614,0.302905552053959,TX,2023-01-15,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0
1864,16.2908805291912,0.311651889520025,TX,2023-01-16,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1865,16.3673877987731,0.3020363421072795,TX,2023-01-17,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1866,10.1475923106004,0.3008585401446015,TX,2023-01-18,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
1867,11.1750613707654,0.3111289833479155,TX,2023-01-19,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
1868,14.2163182266558,0.3165527711274755,TX,2023-01-20,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1869,12.2793029212486,0.328437504391277,TX,2023-01-21,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
1870,9.47083406700544,0.3050391959244435,TX,2023-01-22,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
1871,32.2894205566825,0.3393041427943465,TX,2023-01-23,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1872,6.57787663528099,0.326389714264986,TX,2023-01-24,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1873,3.46908764610653,0.317674888502587,TX,2023-01-25,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1874,4.55506080449928,0.289527223129041,TX,2023-01-26,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1
1875,2.09049257177512,0.2947526758464075,TX,2023-01-27,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0
1876,8.86835719160457,0.279868983624768,TX,2023-01-28,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0
1877,7.45136384334107,0.3094360152188565,TX,2023-01-29,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1
1878,17.4161652137016,0.3167253633661175,TX,2023-01-30,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1879,12.2190622002147,0.3855131137575455,TX,2023-01-31,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0
1880,2.76907081793248,0.4051925178952835,TX,2023-02-01,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1881,8.63145989546824,0.290366680097146,TX,2023-02-02,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
1882,8.49899529144546,0.258594961022327,TX,2023-02-03,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1
1883,15.3524069692723,0.375616956733143,TX,2023-02-04,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1884,0.893899151814722,0.162770585983063,TX,2023-02-05,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
1885,16.6447994818292,0.367326951090188,TX,2023-02-06,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1886,6.12627864366886,0.264489165727786,TX,2023-02-07,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
1887,2.4709122552131,0.3284745301472725,TX,2023-02-08,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0
1888,1.90120348342362,0.180772230388477,TX,2023-02-09,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0
1889,11.5139240808922,0.3025571278683795,TX,2023-02-10,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1890,0.402273730678012,0.1657670792241185,TX,2023-02-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1891,NA,NA,UT,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1.32673958512067,0.1686048390090465,UT,2023-01-02,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1
1893,1.0047242447429101,0.324197671461156,UT,2023-01-03,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1894,1.48401849430441,0.178617152483242,UT,2023-01-04,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
1895,0.604764669702776,0.231501542770713,UT,2023-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1896,1.8422516673195,0.152055031240091,UT,2023-01-06,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0
1897,0.924399132100282,0.3131030460136505,UT,2023-01-07,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
1898,0.509361315918073,0.1303067505283375,UT,2023-01-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1899,0.980581146232742,0.356281100970911,UT,2023-01-09,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1900,1.44920553865052,0.254156728913124,UT,2023-01-10,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1
1901,1.93693644927713,0.521744691100025,UT,2023-01-11,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1
1902,0.24944992904427,0.2623431769700205,UT,2023-01-12,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1903,1.98355369473696,0.41431446152428,UT,2023-01-13,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1
1904,0.291096981929202,0.2048777317350395,UT,2023-01-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1905,1.1674571645324,0.3715546170975255,UT,2023-01-15,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
1906,2.25498815950643,0.2881298231553935,UT,2023-01-16,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1907,1.21453044558557,0.349667055038884,UT,2023-01-17,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0
1908,2.69141474564494,0.2677612644225555,UT,2023-01-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1909,0.512073947581967,0.2670226504363445,UT,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1910,1.8099100718418,0.354211411503869,UT,2023-01-20,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1
1911,0.854271720380525,0.3451007289825075,UT,2023-01-21,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
1912,1.27374270781525,0.307844829843853,UT,2023-01-22,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
1913,2.29161117134775,0.356746365798261,UT,2023-01-23,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0
1914,2.48221984496677,0.40953452092213,UT,2023-01-24,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1915,0.603941962417544,0.184533519606303,UT,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1916,1.34949581619629,0.3438071461310265,UT,2023-01-26,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1
1917,0.406864730616224,0.2236249405965805,UT,2023-01-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1918,1.23840219858511,0.381515706797134,UT,2023-01-28,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
1919,1.52305903018177,0.3401809846752475,UT,2023-01-29,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1920,0.853748512108245,0.265969043423282,UT,2023-01-30,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
1921,1.06333549284659,0.065389582336248,UT,2023-01-31,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
1922,0.937385339510434,0.2149672473803225,UT,2023-02-01,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
1923,1.11725595394938,0.376165175008792,UT,2023-02-02,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1924,2.60814134519279,0.4613490556187355,UT,2023-02-03,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
1925,0.340396282479485,0.04024536989363475,UT,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1926,0.636143067553613,0.3482892884330675,UT,2023-02-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1927,3.09084800764082,0.3706690561651335,UT,2023-02-06,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
1928,1.90117539173771,0.2847324414445745,UT,2023-02-07,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1
1929,0.723690252767182,0.370146178902735,UT,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1930,0.927644498173995,0.1877894638285765,UT,2023-02-09,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
1931,1.3007598880076,0.333393750334595,UT,2023-02-10,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
1932,0.0217530228586645,0.0159398015301675,UT,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1933,3.49030813228324,0.3176633906942535,VA,2023-01-01,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0
1934,11.4195910445917,0.379985705727698,VA,2023-01-02,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1935,16.9901633532964,0.331061282823424,VA,2023-01-03,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1936,8.02855282659628,0.3220464594663465,VA,2023-01-04,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
1937,13.487925096289,0.3175420767844785,VA,2023-01-05,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1938,17.6893220892286,0.3476579929700035,VA,2023-01-06,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1939,7.7923818631554,0.3015857466955785,VA,2023-01-07,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1940,7.12160286757435,0.37770422527517,VA,2023-01-08,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
1941,18.1218944331509,0.38959946881978,VA,2023-01-09,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1942,21.5619314373636,0.357623840416992,VA,2023-01-10,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1943,33.7069742883982,0.3751008209242095,VA,2023-01-11,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1944,12.6399357138301,0.32919838139744,VA,2023-01-12,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
1945,3.90144313834956,0.2948848228901965,VA,2023-01-13,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1
1946,7.70922460747731,0.3228645029426705,VA,2023-01-14,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0
1947,5.18147363332509,0.3541189980179945,VA,2023-01-15,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1948,16.6712839505936,0.2922834934032715,VA,2023-01-16,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0
1949,5.6086131810942,0.3240498445965555,VA,2023-01-17,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0
1950,7.68573215956225,0.317650894274455,VA,2023-01-18,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1951,5.71117143310822,0.330151193035041,VA,2023-01-19,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1952,6.21843245872787,0.2992413114586005,VA,2023-01-20,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0
1953,3.60355831696157,0.257279982688756,VA,2023-01-21,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
1954,3.57652974270548,0.2608882481393185,VA,2023-01-22,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
1955,8.56681649857919,0.307827780559114,VA,2023-01-23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1956,6.03444733291533,0.281621414663696,VA,2023-01-24,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
1957,14.1321701699041,0.2753460378936015,VA,2023-01-25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1958,3.36961574540743,0.2617635187223595,VA,2023-01-26,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0
1959,3.93413863635019,0.251975804644132,VA,2023-01-27,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0
1960,4.51524095859826,0.2542872338010575,VA,2023-01-28,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
1961,4.54624467345829,0.175650583683609,VA,2023-01-29,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1962,7.29115848990011,0.240282144773341,VA,2023-01-30,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1963,4.6311588625712,0.227185355957183,VA,2023-01-31,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
1964,4.36927867373325,0.1834180303263975,VA,2023-02-01,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1
1965,3.5540564339039,0.1743094500607695,VA,2023-02-02,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0
1966,3.10114817134989,0.1605270955613045,VA,2023-02-03,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0
1967,2.56953689908576,0.185351481244961,VA,2023-02-04,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
1968,5.65244760337187,0.2603039117497325,VA,2023-02-05,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1969,3.78258226784865,0.129197448394159,VA,2023-02-06,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
1970,2.92677850344705,0.1802596615699145,VA,2023-02-07,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1
1971,3.30373915261438,0.1405493109511335,VA,2023-02-08,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1972,1.88512596551239,0.1530511511480315,VA,2023-02-09,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
1973,1.93029500728909,0.1301483981150065,VA,2023-02-10,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1974,4.48550245917589,0.197487376133972,VA,2023-02-11,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
1975,1.87523181966691,0.428335222823172,VT,2023-01-01,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0
1976,2.64737831112346,0.393924936404131,VT,2023-01-02,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0
1977,1.378727563182,0.190991418323579,VT,2023-01-03,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1978,1.19241356517757,0.3483837476456725,VT,2023-01-04,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
1979,0.882627626422794,0.416078130229758,VT,2023-01-05,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
1980,1.98493480255482,0.3327391837846975,VT,2023-01-06,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1981,1.05659438416361,0.2625577345097795,VT,2023-01-07,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1982,0.624277268519165,0.2789937852701425,VT,2023-01-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1983,0.885984948777716,0.307286172248508,VT,2023-01-09,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
1984,4.36927109030491,0.5168016379236,VT,2023-01-10,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
1985,1.60590633651043,0.3871537664822005,VT,2023-01-11,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1986,1.80020297822118,0.4057419050751365,VT,2023-01-12,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
1987,0.959559698700501,0.683233827421615,VT,2023-01-13,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1988,1.89357447180893,0.3998951234285235,VT,2023-01-14,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1989,NA,NA,VT,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,3.21350497192417,0.2939743952267505,VT,2023-01-16,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
1991,2.02328510328262,0.313478258575926,VT,2023-01-17,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1992,1.08101054254061,0.310241713265126,VT,2023-01-18,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
1993,0.618185724627394,0.2541041041460845,VT,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1994,1.18810084896863,0.1983819922776475,VT,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1995,NA,NA,VT,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,1.8465018943028,0.354894607948055,VT,2023-01-22,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1997,2.85314474109579,0.310984397313655,VT,2023-01-23,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0
1998,0.947225929720026,0.273138487610639,VT,2023-01-24,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1999,2.04990028807267,0.218170848604226,VT,2023-01-25,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
2000,1.03057601301848,0.2894384543002275,VT,2023-01-26,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
2001,0.655009375563621,0.2844119675281815,VT,2023-01-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
2002,1.07388265912914,0.442118317539485,VT,2023-01-28,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
2003,0.719076868530294,0.512212274642985,VT,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,1.75276244872947,0.1609587138525285,VT,2023-01-30,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
2005,1.93190530924856,0.3489168593775125,VT,2023-01-31,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
2006,1.22877590117793,0.0581216642661105,VT,2023-02-01,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
2007,0.643789951897237,0.051536924814658,VT,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
2008,1.97666859801654,0.0455927449257074,VT,2023-02-03,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
2009,1.43688326461686,0.126724227045665,VT,2023-02-04,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
2010,0.902811674674769,0.193091979093746,VT,2023-02-05,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
2011,0.590747907646982,0.15286321013574,VT,2023-02-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
2012,1.40849906447591,0.362989949736705,VT,2023-02-07,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
2013,0.218777853295693,0.0239522039237196,VT,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
2014,2.63697042727952,0.441238042322036,VT,2023-02-09,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
2015,1.07462538137067,0.0182850984863216,VT,2023-02-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2016,0.304685700515459,0.099177178026807,VT,2023-02-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
2017,1.70797148113476,0.280736752498906,WA,2023-01-01,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
2018,19.9085557915504,0.286711291858826,WA,2023-01-02,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2019,10.4785462801165,0.2906459640588725,WA,2023-01-03,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2020,13.1302599907277,0.2992246301407875,WA,2023-01-04,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0
2021,4.29602122631554,0.234297184948096,WA,2023-01-05,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2022,15.9085012545597,0.31722996169588,WA,2023-01-06,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2023,6.35230178893805,0.298022730576183,WA,2023-01-07,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0
2024,8.49587909410682,0.3628317563258635,WA,2023-01-08,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2025,18.1446683054215,0.2824613542466005,WA,2023-01-09,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2026,24.3202955448507,0.3037902364052455,WA,2023-01-10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2027,14.4677426205234,0.356274363491851,WA,2023-01-11,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2028,9.45106547746263,0.3234347451304765,WA,2023-01-12,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2029,16.1461454836605,0.3558427870176735,WA,2023-01-13,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
2030,10.0052617916651,0.3596678168987175,WA,2023-01-14,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2031,11.2022691050399,0.402937973403151,WA,2023-01-15,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
2032,15.1265074826705,0.354635239654004,WA,2023-01-16,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2033,25.7691524011,0.333385541744811,WA,2023-01-17,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
2034,24.6237801974103,0.3433867580326255,WA,2023-01-18,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0
2035,26.9869895788197,0.339592366244936,WA,2023-01-19,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2036,17.0566765897331,0.3482848871690555,WA,2023-01-20,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1
2037,11.4070039333064,0.332429463511703,WA,2023-01-21,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
2038,11.4093270173773,0.38979200495335953,WA,2023-01-22,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2039,30.9804014430768,0.3845724313342925,WA,2023-01-23,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2040,34.7287816488092,0.3882918698479565,WA,2023-01-24,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
2041,34.9649126540745,0.3482263936927815,WA,2023-01-25,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0
2042,24.0036447367875,0.4320077511580485,WA,2023-01-26,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
2043,5.4825245744125,0.354550844756952,WA,2023-01-27,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
2044,7.75830076347649,0.334725448329034,WA,2023-01-28,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
2045,15.2750866723166,0.4890874803815175,WA,2023-01-29,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
2046,25.1438299627964,0.3606031539449975,WA,2023-01-30,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1
2047,41.9572349996733,0.407189789067503,WA,2023-01-31,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2048,14.0966387744048,0.462693822742429,WA,2023-02-01,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
2049,21.380372368289,0.3506354489457585,WA,2023-02-02,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
2050,27.8888000176827,0.369273988818959,WA,2023-02-03,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2051,35.1364012016534,0.4143585958695725,WA,2023-02-04,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
2052,27.4411829811585,0.442718639804575,WA,2023-02-05,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
2053,26.5020732074786,0.3530076830103075,WA,2023-02-06,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
2054,20.199770017609,0.283349348725642,WA,2023-02-07,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2055,25.0220863749437,0.3485757362909455,WA,2023-02-08,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2056,17.9599302318696,0.349548652189423,WA,2023-02-09,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
2057,14.4887637095164,0.3140688197341455,WA,2023-02-10,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
2058,14.9520802264153,0.294766838797459,WA,2023-02-11,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
2059,0.710963256589353,0.3676484830032155,WI,2023-01-01,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
2060,3.20610007203983,0.3576094837080575,WI,2023-01-02,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2061,8.17952117707715,0.35256996521067,WI,2023-01-03,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
2062,3.03932044741824,0.1881990953989175,WI,2023-01-04,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0
2063,3.19780729315326,0.352967503075622,WI,2023-01-05,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2064,1.55277293940943,0.2664752289653065,WI,2023-01-06,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0
2065,1.28200763555308,0.285411004722058,WI,2023-01-07,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
2066,1.09902698941635,0.2690865671490185,WI,2023-01-08,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
2067,1.59253876517654,0.3272846136348505,WI,2023-01-09,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
2068,0.838175276660006,0.348216269260638,WI,2023-01-10,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
2069,1.23731526858196,0.1974745573537915,WI,2023-01-11,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
2070,0.451387802607235,0.2451075478405525,WI,2023-01-12,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
2071,1.13455449662845,0.3306032996833495,WI,2023-01-13,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0
2072,1.80665899607452,0.2985554028825255,WI,2023-01-14,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
2073,2.12561793694542,0.373408671902732,WI,2023-01-15,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
2074,2.80083265974321,0.392000909513368,WI,2023-01-16,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
2075,3.1908666619694,0.398292370881287,WI,2023-01-17,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0
2076,2.12482107343798,0.4298365356584585,WI,2023-01-18,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
2077,0.975384369700937,0.3322867523272155,WI,2023-01-19,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2078,4.37372794542437,0.312901373412933,WI,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
2079,2.46282993022589,0.305915170677903,WI,2023-01-21,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
