...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI,X22B_95_CI
972,3.43188280884178,0.283333267305528,MN,2022-10-14,0,1,1,1,1,0,0,0,0,1,0,1,0,0
973,2.66614788322214,0.1347168282272375,MN,2022-10-15,1,1,1,0,1,1,0,1,0,0,0,1,1,0
974,5.87174802771247,0.097497620318596,MN,2022-10-16,0,0,1,0,1,1,0,0,0,0,0,1,1,0
975,4.7654711747858,0.144606449531294,MN,2022-10-17,1,0,1,0,1,1,0,1,0,0,0,1,1,0
976,4.32578464527381,0.1574545226129295,MN,2022-10-18,1,1,1,0,0,1,0,1,0,0,0,0,1,0
977,9.47094008032126,0.1673818204049185,MN,2022-10-19,0,0,1,0,1,1,0,0,0,0,0,0,1,0
978,6.5765353103688,0.1396132405444965,MN,2022-10-20,1,0,1,0,0,1,0,1,1,0,0,0,1,0
979,4.27286776801956,0.1909591218498485,MN,2022-10-21,0,0,1,0,1,1,0,0,0,0,1,1,1,0
980,4.21289789822498,0.2040825242946235,MN,2022-10-22,0,1,0,0,1,1,0,0,0,1,0,0,1,0
981,3.77173891407055,0.2167230822343685,MN,2022-10-23,0,1,1,0,1,1,0,0,0,1,0,1,1,0
982,9.90258651942938,0.188469523703573,MN,2022-10-24,1,1,1,0,1,1,0,1,1,0,0,1,1,0
983,3.95702002114668,0.253624108159142,MN,2022-10-25,0,1,0,0,0,1,1,0,0,0,0,0,1,0
984,6.06345029329679,0.208975828972993,MN,2022-10-26,1,1,0,0,1,1,0,1,0,0,0,1,1,0
985,5.7524771674005,0.223220518105558,MN,2022-10-27,1,1,1,0,1,1,0,1,0,1,0,0,1,0
986,5.66179040769966,0.254330970145806,MN,2022-10-28,0,0,1,0,1,1,0,0,0,1,0,1,1,0
987,4.79169509029937,0.246053916616547,MN,2022-10-29,1,1,0,0,1,1,0,1,0,0,0,1,1,0
988,7.42495283056689,0.212641757105918,MN,2022-10-30,1,1,1,0,1,1,0,1,0,0,0,0,1,0
989,9.26797275422269,0.248191882530244,MN,2022-10-31,1,1,1,0,1,1,0,1,0,1,0,0,1,0
990,12.1552341339423,0.3382129168168765,MN,2022-11-01,1,1,1,0,0,1,1,1,0,0,0,0,1,0
991,7.29414386085671,0.2887506859403155,MN,2022-11-02,1,0,0,0,1,0,0,1,0,0,0,0,0,0
992,19.3581339056652,0.2959356901724705,MN,2022-11-03,1,1,1,0,0,1,0,1,0,1,0,0,1,0
993,16.8971787185705,0.288188584521572,MN,2022-11-04,0,1,1,0,1,1,0,0,0,1,0,0,1,0
994,8.92342141779577,0.296021876229952,MN,2022-11-05,1,1,0,0,1,1,0,1,0,0,0,1,1,0
995,2.75417520693565,0.312932938434131,MN,2022-11-06,1,1,1,0,1,1,0,1,1,0,0,0,1,0
996,14.0651599635564,0.315117792604259,MN,2022-11-07,1,1,0,0,0,1,0,1,0,0,0,0,1,0
997,16.4330867384585,0.325080680147954,MN,2022-11-08,1,1,1,0,1,1,0,1,0,1,0,0,1,0
998,12.7729072336782,0.3109946322390945,MN,2022-11-09,1,1,1,0,1,1,0,1,0,0,0,1,1,0
999,16.7007960971056,0.390392044660023,MN,2022-11-10,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1000,15.9748823880431,0.3619273125776965,MN,2022-11-11,1,1,1,0,1,1,0,1,1,0,0,0,1,0
1001,21.6256679666227,0.3484970343200335,MN,2022-11-12,1,1,0,0,0,1,0,1,0,0,0,0,1,0
1002,15.3383833612863,0.367866027676499,MN,2022-11-13,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1003,19.6841949340222,0.3765823132112175,MN,2022-11-14,1,1,0,0,1,0,0,1,1,0,0,0,0,0
1004,9.69861047408544,0.34029926139456,MN,2022-11-15,0,1,1,0,1,1,0,0,0,0,0,0,1,0
1005,16.2979870825163,0.3723567906792115,MN,2022-11-16,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1006,10.140354574587,0.331328365787245,MN,2022-11-17,0,1,1,0,1,1,0,0,0,1,0,0,1,0
1007,16.3718823008377,0.3678618993180385,MN,2022-11-18,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1008,1.5164902510406,0.2752954417998205,MN,2022-11-19,0,1,1,1,1,1,1,0,0,0,0,1,1,0
1009,0.913828047665331,0.168854874581951,MO,2022-10-09,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1010,0.975665446834763,0.1851882267436965,MO,2022-10-10,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1011,1.12094547893591,0.1637402778294715,MO,2022-10-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1012,1.43895161704209,0.2302653466626595,MO,2022-10-12,1,0,1,1,1,1,1,1,0,0,0,1,1,0
1013,1.7281897125585,0.22229473188729101,MO,2022-10-13,1,0,1,0,1,1,1,1,1,0,0,1,1,1
1014,4.32839669813494,0.3853551807253705,MO,2022-10-14,1,0,1,0,1,0,0,1,0,1,0,1,0,0
1015,1.85170345389758,0.0887014040323825,MO,2022-10-15,1,1,1,0,1,1,0,1,1,0,0,1,1,0
1016,0.198292850780682,0.0439814034311504,MO,2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1017,0.882472785625467,0.1784785813195215,MO,2022-10-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1018,1.73707448094579,0.279211967176529,MO,2022-10-18,1,1,1,0,1,1,1,1,0,1,0,0,1,0
1019,1.2940958425307,0.246149243903039,MO,2022-10-19,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1020,3.18475955187087,0.0935858377406115,MO,2022-10-20,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1021,0.988207322571382,0.2113411345687725,MO,2022-10-21,1,1,1,1,1,1,1,1,0,0,0,0,1,0
1022,2.61544799134658,0.2399411650288435,MO,2022-10-22,1,0,1,0,1,1,1,1,0,0,0,1,1,1
1023,1.47131769282156,0.321041348236978,MO,2022-10-23,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1024,2.82094732099442,0.199270784212638,MO,2022-10-24,1,0,0,0,1,1,0,1,0,0,0,1,1,0
1025,2.83954074606018,0.100443961380213,MO,2022-10-25,1,1,1,0,1,1,0,1,1,0,0,1,1,0
1026,4.37574473934754,0.1477244880965445,MO,2022-10-26,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1027,3.47170927754901,0.246451832209878,MO,2022-10-27,1,0,1,0,1,1,0,1,0,0,0,1,1,0
1028,3.44812879218839,0.198043962490747,MO,2022-10-28,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1029,3.54254251180735,0.2546058815162905,MO,2022-10-29,1,1,1,0,1,1,0,1,0,0,0,1,1,0
1030,3.02056035664561,0.2546071410764975,MO,2022-10-30,1,1,1,0,1,1,0,1,1,0,0,1,1,1
1031,0.897529202076718,0.210628155969289,MO,2022-10-31,1,1,1,1,1,1,0,1,1,1,0,0,1,0
1032,6.02765742878646,0.2542361422877835,MO,2022-11-01,1,1,1,0,1,0,0,1,1,0,0,1,0,0
1033,5.50621413344058,0.209036091445926,MO,2022-11-02,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1034,3.33837048766493,0.3153355513855955,MO,2022-11-03,0,1,1,0,1,1,0,0,1,1,0,1,1,0
1035,6.57076578184336,0.312798648845493,MO,2022-11-04,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1036,1.12295693060998,0.2936986425199725,MO,2022-11-05,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1037,4.03268896542454,0.2754717937524665,MO,2022-11-06,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1038,10.0265874983671,0.3633888955785445,MO,2022-11-07,0,1,0,0,1,1,0,0,0,0,0,1,1,0
1039,8.28589138607779,0.4226559880546475,MO,2022-11-08,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1040,6.07200144259312,0.3842252053087435,MO,2022-11-09,1,0,1,0,1,1,1,1,0,1,0,0,1,0
1041,3.75351155502061,0.2968057468443465,MO,2022-11-10,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1042,5.86803019737025,0.403075458050375,MO,2022-11-11,1,1,0,0,1,1,0,1,1,0,0,1,1,0
1043,0.300347817674503,0.275927991770229,MO,2022-11-12,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1044,1.33392397826352,0.444028033627093,MO,2022-11-13,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1045,1.67894536038038,0.3129333261026495,MO,2022-11-14,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1046,4.36229059252905,0.3579824538875915,MO,2022-11-15,1,0,0,0,1,1,0,1,0,0,0,0,1,0
1047,13.6391819741014,0.4486886063286235,MO,2022-11-16,1,0,1,0,0,1,0,1,0,0,0,1,1,0
1048,7.7032833302354,0.4399734292607225,MO,2022-11-17,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1049,1.792659548522,0.374400598238038,MO,2022-11-18,1,0,1,0,1,1,0,1,0,0,0,1,1,0
1050,3.95333833498707,0.4677529487965625,MO,2022-11-19,1,1,0,0,1,1,0,1,1,0,0,1,1,0
1051,0.0397059407440837,0.0268995544484309,MS,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1052,0.820374704810984,0.3860352778067195,MS,2022-10-10,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1053,0.14485296700265,0.0303662685329336,MS,2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1054,NA,NA,MS,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,0.159954553025324,0.03483154405959795,MS,2022-10-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1056,0.640872549115492,0.264605812778215,MS,2022-10-14,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1057,0.185579347724889,0.040553979546525,MS,2022-10-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1058,NA,NA,MS,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,NA,NA,MS,2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,0.455207896088079,0.2440408966195175,MS,2022-10-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1061,NA,NA,MS,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1062,3.54037193504469,0.489454234864833,MS,2022-10-20,1,1,0,0,1,1,0,1,0,1,0,1,1,0
1063,0.823642461962369,0.269582943404443,MS,2022-10-21,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1064,0.105486288507185,0.075393958461597,MS,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1065,NA,NA,MS,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,1.27673192312158,0.2958504845688065,MS,2022-10-24,1,1,1,0,1,1,1,1,0,1,0,1,1,0
1067,0.994718858075024,0.70141791350514,MS,2022-10-25,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1068,1.12345860700088,0.1105327188555425,MS,2022-10-26,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1069,0.64415791508904,0.441198904658241,MS,2022-10-27,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1070,0.530613098336965,0.2285148793000865,MS,2022-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1071,0.20888082795892501,0.1466160562810275,MS,2022-10-29,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1072,NA,NA,MS,2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,0.645675316933106,0.175772856802438,MS,2022-10-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1074,NA,NA,MS,2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,NA,NA,MS,2022-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,0.31193639457765,0.2271462577963935,MS,2022-11-03,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1077,0.381115818819181,0.263822557529446,MS,2022-11-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1078,NA,NA,MS,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,0.555304873373253,0.2742536828402295,MS,2022-11-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1081,0.610740263069426,0.2831286723899865,MS,2022-11-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1082,0.485820980715969,0.352395365204422,MS,2022-11-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1083,1.04237703861139,0.1579777050081125,MS,2022-11-10,1,1,1,0,1,1,1,1,1,0,0,1,1,1
1084,0.558931041853148,0.398053122243615,MS,2022-11-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1085,0.195882522407957,0.13078990667062,MS,2022-11-12,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1086,0.620342960250134,0.281397103612274,MS,2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1087,2.22034417001361,0.466811622579942,MS,2022-11-14,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1088,0.737252623329373,0.097745595824875,MS,2022-11-15,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1089,0.128222175678669,0.088675705672319,MS,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1090,0.359882336193022,0.1936066562776095,MS,2022-11-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1091,0.34451682621178,0.2334030070532535,MS,2022-11-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1092,0.806756624466387,0.57406749504178,MS,2022-11-19,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1093,NA,NA,MT,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,0.0596556716235006,0.040553979546525,MT,2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1100,0.200666250652961,0.0439814034311504,MT,2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1101,0.212301813812514,0.0478433289715061,MT,2022-10-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1102,NA,NA,MT,2022-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2022-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,0.153963606081298,0.1105327188555425,MT,2022-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1111,NA,NA,MT,2022-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,0.181688725565632,0.1335860408167675,MT,2022-10-28,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1113,NA,NA,MT,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2022-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2022-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2022-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2022-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2022-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2022-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,1.38654571492758,0.169566387514309,NC,2022-10-09,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1136,8.01656193012231,0.2415532519661225,NC,2022-10-10,1,0,1,0,1,1,0,1,0,0,0,1,1,0
1137,3.6447611041624,0.1682805310497635,NC,2022-10-11,1,0,0,0,1,1,1,1,0,1,0,1,1,1
1138,15.1884974488144,0.265581040021343,NC,2022-10-12,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1139,8.67716780533609,0.278746825843408,NC,2022-10-13,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1140,2.35638648959341,0.213166808773871,NC,2022-10-14,1,1,1,1,1,0,1,1,0,0,0,1,0,0
1141,3.37620807450885,0.1480257730972885,NC,2022-10-15,1,1,1,0,1,0,0,1,0,0,0,1,0,0
1142,3.30438858945157,0.25842890575864,NC,2022-10-16,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1143,5.20506845497245,0.2452737474029865,NC,2022-10-17,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1144,2.21743101172978,0.2343843550441645,NC,2022-10-18,1,0,1,1,1,1,1,1,0,0,0,1,1,0
1145,4.18729683818119,0.233437813571016,NC,2022-10-19,0,0,0,0,1,1,1,0,0,1,0,1,1,0
1146,5.78432792722638,0.2327418196573805,NC,2022-10-20,1,0,0,0,0,1,1,1,0,1,0,0,1,0
1147,2.0396548299148902,0.22934661069545,NC,2022-10-21,1,0,1,1,1,1,1,1,1,0,1,1,1,0
1148,1.26317869245408,0.236873252930907,NC,2022-10-22,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1149,2.62760996514683,0.2434255666906465,NC,2022-10-23,1,0,1,0,1,1,1,1,0,0,1,0,1,0
1150,7.11290628728464,0.283109313667384,NC,2022-10-24,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1151,4.58381228072669,0.296863623666388,NC,2022-10-25,1,0,1,0,1,1,1,1,0,0,0,1,1,0
1152,3.99639383945481,0.2730453163633695,NC,2022-10-26,0,0,1,0,1,1,1,0,0,0,0,0,1,0
1153,6.91580733858274,0.2760141884376625,NC,2022-10-27,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1154,14.356398797278,0.228236586875449,NC,2022-10-28,1,0,0,0,1,1,0,1,0,0,0,0,1,0
1155,7.03088132352042,0.323620735445987,NC,2022-10-29,1,0,1,0,1,1,1,1,0,1,0,1,1,0
1156,5.09690156793724,0.2924481527414605,NC,2022-10-30,0,0,1,0,1,1,0,0,0,0,0,1,1,0
1157,11.6354510710437,0.314050498033463,NC,2022-10-31,1,0,1,0,1,0,0,1,0,1,0,1,0,0
1158,15.8238026346785,0.3036509002015095,NC,2022-11-01,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1159,15.4710999741067,0.306231017640284,NC,2022-11-02,1,0,1,0,0,1,0,1,0,0,0,1,1,0
1160,15.5414355146372,0.294696107734048,NC,2022-11-03,1,1,1,0,1,1,0,1,1,1,0,0,1,0
1161,14.1875162001702,0.3325506434049425,NC,2022-11-04,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1162,3.98845660584376,0.2897050561702805,NC,2022-11-05,1,1,1,0,1,1,0,1,0,1,0,0,1,0
1163,2.88536752243148,0.30974848882934,NC,2022-11-06,1,1,1,0,1,0,0,1,1,0,0,1,0,0
1164,19.7841936679148,0.349096773332645,NC,2022-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,13.6725579165104,0.327523230423757,NC,2022-11-08,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1166,8.04236799141586,0.333787353103467,NC,2022-11-09,1,0,1,0,1,1,0,1,1,0,0,1,1,0
1167,10.7902574173034,0.387339848250809,NC,2022-11-10,1,0,0,0,0,1,0,1,0,0,0,1,1,0
1168,7.1338568859285,0.3784953798557455,NC,2022-11-11,1,0,0,0,1,1,0,1,0,0,0,0,1,0
1169,3.46579631461616,0.3394914505017225,NC,2022-11-12,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1170,10.1436371680118,0.4079250545031,NC,2022-11-13,1,0,1,0,1,0,0,1,0,1,0,0,0,0
1171,20.6386550052078,0.3455479636529885,NC,2022-11-14,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1172,15.1085578988697,0.310370367727442,NC,2022-11-15,1,1,0,0,0,1,0,1,1,0,0,0,1,0
1173,8.78721198528392,0.352903283645631,NC,2022-11-16,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1174,24.540144556131,0.406582891004223,NC,2022-11-17,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1175,8.62372702495999,0.365886080697545,NC,2022-11-18,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1176,11.7798668087733,0.4235210975599965,NC,2022-11-19,1,1,0,0,0,1,0,1,0,0,0,0,1,0
1177,NA,NA,ND,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,NA,NA,ND,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,1.50005303879829,0.216204533590175,ND,2022-10-11,1,1,0,1,1,1,1,1,0,0,0,1,1,0
1180,0.97050912997735606,0.127017783306516,ND,2022-10-12,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1181,0.476531696925512,0.03483154405959795,ND,2022-10-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1182,NA,NA,ND,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,1.05299358570553,0.0478433289715061,ND,2022-10-17,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1186,0.87399154889903,0.0521864276727395,ND,2022-10-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1187,0.705218058183275,0.057060208601511,ND,2022-10-19,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1188,0.732028356584551,0.06251662661034,ND,2022-10-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1189,1.61812263317269,0.0686095338080645,ND,2022-10-21,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1190,NA,NA,ND,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,0.973116151653477,0.091257739498946,ND,2022-10-24,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1193,0.712984292025893,0.100443961380213,ND,2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1194,0.772293704358892,0.1105327188555425,ND,2022-10-26,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1195,1.26205336387625,0.235126137431634,ND,2022-10-27,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1196,0.513990218780658,0.1335860408167675,ND,2022-10-28,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1197,NA,NA,ND,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,0.213168355783542,0.1606761280808145,ND,2022-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1199,0.23985786082107,0.175772856802438,ND,2022-10-31,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1200,0.269038672753886,0.1918997436991835,ND,2022-11-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1201,2.77269930003518,0.2743957624782455,ND,2022-11-02,1,1,0,0,1,1,0,1,0,0,0,1,1,0
1202,1.3121658348533,0.2271462577963935,ND,2022-11-03,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1203,2.40641108217042,0.248699789095475,ND,2022-11-04,1,1,1,0,1,1,0,1,1,1,0,0,1,0
1204,NA,NA,ND,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,7.13580709187068,0.3002770380847355,ND,2022-11-07,1,1,1,0,1,1,0,1,1,0,0,1,1,0
1207,4.44826712534903,0.3300092079785985,ND,2022-11-08,1,1,1,0,1,1,0,1,1,0,0,1,1,0
1208,0.247432105817304,0.173152887586527,ND,2022-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1209,0.512537341673674,0.37511938367273,ND,2022-11-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0
