...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
942,NA,NA,MI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,0.744707005531493,0.2950089272487335,MI,2024-05-09,1,1,1,1,1,1,1,0,0,0,1,1,1,0
944,0.681379278596974,0.234430639868046,MI,2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
945,1.65374483480154,0.3114022505539175,MI,2024-05-11,0,1,1,1,1,1,0,0,0,1,1,1,1,1
946,0.486278591319403,0.2641979323370875,MI,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
947,1.3093133051443,0.422382954188949,MI,2024-05-13,0,1,1,0,1,1,1,0,0,1,1,1,1,0
948,0.785126289246761,0.3041954952575095,MI,2024-05-14,1,1,1,1,1,1,1,1,0,0,0,0,1,0
949,0.635989130504408,0.3708916615095975,MI,2024-05-15,1,0,1,1,1,1,1,0,0,1,1,1,1,0
950,2.05135501381207,0.263057783855616,MI,2024-05-16,0,1,1,1,1,1,1,0,1,1,0,1,1,1
951,0.83859912454327,0.275420909335846,MI,2024-05-17,1,1,1,1,1,1,1,0,0,1,1,1,1,0
952,1.60868790921509,0.306593816214241,MI,2024-05-18,0,1,1,1,1,1,0,1,1,0,1,1,1,0
953,0.792973939445031,0.57422259672866,MI,2024-05-19,1,1,1,0,1,1,1,0,1,1,0,1,1,1
954,1.30904921806386,0.2868277262337605,MI,2024-05-20,1,1,1,1,1,1,0,0,1,0,1,1,1,0
955,1.3078025556259,0.3141077621011605,MI,2024-05-21,1,1,1,1,1,1,0,1,1,0,1,1,1,0
956,0.833766390816684,0.308110773930527,MI,2024-05-22,1,1,1,1,1,1,1,0,0,0,1,1,1,0
957,1.85320647863754,0.371078875141878,MI,2024-05-23,0,1,1,1,1,1,0,0,1,0,1,1,1,0
958,0.849765266292093,0.316966289540019,MI,2024-05-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
959,0.989329633490606,0.3799211384142,MI,2024-05-25,1,1,1,1,1,1,1,0,0,0,0,1,1,0
960,0.73798375828343,0.52874324543186,MI,2024-05-26,1,1,1,0,1,1,1,1,1,1,1,1,1,1
961,0.436934060297505,0.3072265034976885,MI,2024-05-27,1,1,1,1,1,1,1,1,1,0,1,1,1,0
962,3.76666960952864,0.4228136765352385,MI,2024-05-28,0,1,1,1,1,1,0,0,0,1,0,1,1,0
963,1.80707605750018,0.50871345956399,MI,2024-05-29,0,1,1,1,1,0,0,0,1,1,0,1,0,0
964,2.89903139208092,0.4682789662145075,MI,2024-05-30,0,0,1,1,1,0,0,0,0,0,0,1,0,0
965,2.86787418647817,0.360135528843032,MI,2024-05-31,1,1,1,1,1,1,0,0,0,0,1,1,1,0
966,1.4975825845001,0.476877358691661,MI,2024-06-01,0,1,1,1,1,1,0,1,1,0,1,1,1,0
967,1.11005228540737,0.375148838559759,MN,2024-04-21,1,1,0,1,1,1,1,1,1,0,1,1,1,0
968,0.0769214231667662,0.0546390650657595,MN,2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
969,0.778278733006426,0.267765524383103,MN,2024-04-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0
970,0.282229484751824,0.064697128069495,MN,2024-04-24,1,1,1,1,1,1,1,0,1,1,1,1,1,0
971,0.535306349193611,0.0702867267221465,MN,2024-04-25,1,1,1,1,1,1,1,0,0,1,1,1,1,0
972,1.4302747844778,0.0762698252025025,MN,2024-04-26,0,1,1,1,1,1,0,0,0,1,1,1,1,0
973,0.616321409674504,0.2568296089985635,MN,2024-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
974,0.349291489611222,0.0894679508899635,MN,2024-04-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0
975,0.280948074434877,0.2266278806164025,MN,2024-04-29,1,1,1,1,1,1,1,1,0,1,1,1,1,0
976,2.3689194592203,0.137676390670675,MN,2024-04-30,0,1,1,1,1,1,0,0,1,0,1,1,1,0
977,0.867714273916533,0.303452944620836,MN,2024-05-01,1,0,1,1,1,1,1,0,0,1,1,1,1,0
978,0.825847237432904,0.1210446430884405,MN,2024-05-02,1,1,1,1,1,1,0,0,1,1,1,0,1,0
979,0.952018051337195,0.668189006144765,MN,2024-05-03,1,0,1,1,1,1,1,1,0,1,1,1,1,0
980,0.924817041042532,0.1394773409706045,MN,2024-05-04,1,1,1,1,1,1,0,1,1,1,1,1,1,1
981,1.70810278362108,0.23302139581048,MN,2024-05-05,0,1,1,1,1,1,0,0,1,0,1,1,1,0
982,NA,NA,MN,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
983,0.895968369644214,0.635219895356445,MN,2024-05-07,1,0,1,1,1,1,1,1,0,1,1,1,1,0
984,0.795130062972072,0.3945683858543315,MN,2024-05-08,1,1,1,0,1,1,1,0,1,1,0,1,1,1
985,0.273290873278224,0.264921034425872,MN,2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
986,0.267235565611719,0.264273196968588,MN,2024-05-10,1,1,1,1,1,1,1,0,0,1,1,1,1,1
987,0.415792365230907,0.2482420980840575,MN,2024-05-11,1,1,1,1,1,1,1,0,0,1,0,0,1,0
988,0.314600574926119,0.229007761188674,MN,2024-05-12,1,1,1,1,1,1,1,0,1,1,1,1,1,0
989,0.407777647683929,0.28794592841238,MN,2024-05-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
990,0.272838712819845,0.265734308749343,MN,2024-05-14,1,1,1,1,1,1,1,1,0,1,1,1,1,0
991,2.0450163796156,0.267299310031586,MN,2024-05-15,0,1,1,1,1,1,0,0,1,1,1,1,1,0
992,1.63988672237335,0.2737589882108805,MN,2024-05-16,1,1,1,1,1,1,0,1,1,1,0,1,1,0
993,0.407758485082787,0.293457458009381,MN,2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
994,1.60207690685413,0.306593816214241,MN,2024-05-18,0,1,1,1,1,1,0,0,0,1,1,1,1,0
995,0.86269674529409,0.43767092176485,MN,2024-05-19,1,0,1,1,1,1,1,1,0,0,1,1,1,0
996,1.09987465082412,0.349032159768593,MN,2024-05-20,1,0,1,1,1,1,1,1,0,0,1,1,1,0
997,0.786242806368973,0.2193435897388215,MN,2024-05-21,0,1,1,1,1,1,1,0,1,1,0,1,1,1
998,2.54799778268638,0.46785242822588,MN,2024-05-22,0,0,1,1,1,1,1,0,0,0,1,1,1,0
999,1.1710400936823,0.306189925178236,MN,2024-05-23,1,1,1,1,1,1,0,0,0,0,1,1,1,0
1000,1.05546614036148,0.510135606130425,MN,2024-05-24,1,1,1,1,0,1,1,0,1,0,1,0,1,0
1001,0.664046628181697,0.3681050193605435,MN,2024-05-25,1,1,1,0,1,1,1,0,1,0,0,1,1,1
1002,1.05055441787397,0.4423298365673755,MN,2024-05-26,1,1,1,1,0,1,1,1,1,0,0,0,1,0
1003,0.934770731898998,0.469251551463729,MN,2024-05-27,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1004,1.93010212215024,0.438936861796085,MN,2024-05-28,0,1,1,1,0,1,0,0,0,1,1,0,1,0
1005,0.629202168239517,0.4407516876437365,MN,2024-05-29,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1006,2.0279851604109,0.445345492554981,MN,2024-05-30,0,0,1,1,1,1,1,0,0,0,0,1,1,1
1007,0.660930259102218,0.281588110529595,MN,2024-05-31,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1008,0.725220282932252,0.502229412393735,MN,2024-06-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
1009,NA,NA,MO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,NA,NA,MO,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,NA,NA,MO,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,NA,NA,MO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,NA,NA,MO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,NA,NA,MO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,NA,NA,MO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,NA,NA,MO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,NA,NA,MO,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,NA,NA,MO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,NA,NA,MO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,NA,NA,MO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,0.944806778392039,0.668189006144765,MO,2024-05-03,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1022,0.580443238319885,0.408595133867553,MO,2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1023,NA,NA,MO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,NA,NA,MO,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,NA,NA,MO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,NA,NA,MO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,NA,NA,MO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,NA,NA,MO,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,NA,NA,MO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,NA,NA,MO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,NA,NA,MO,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,NA,NA,MO,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,NA,NA,MO,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,NA,NA,MO,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,0.35974495883361,0.248366086325544,MO,2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1036,0.425032354212729,0.306593816214241,MO,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1037,NA,NA,MO,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,NA,NA,MO,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,NA,NA,MO,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,NA,NA,MO,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,NA,NA,MO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,NA,NA,MO,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,NA,NA,MO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,NA,NA,MO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,NA,NA,MO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,NA,NA,MO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,NA,NA,MO,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,NA,NA,MO,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,NA,NA,MO,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,NA,NA,MO,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,NA,NA,MS,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,NA,NA,MS,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,NA,NA,MS,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,NA,NA,MS,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,NA,NA,MS,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,NA,NA,MS,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,NA,NA,MS,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,MS,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,NA,NA,MS,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,NA,NA,MS,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,NA,NA,MS,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1062,NA,NA,MS,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,NA,NA,MS,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,NA,NA,MS,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,MS,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,NA,NA,MS,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,NA,NA,MS,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,NA,NA,MS,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,NA,NA,MS,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,0.27563262732608,0.2045880827675045,MS,2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1071,NA,NA,MS,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,NA,NA,MS,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,NA,NA,MS,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,NA,NA,MS,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,NA,NA,MS,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,NA,NA,MS,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,NA,NA,MS,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,NA,NA,MS,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,NA,NA,MS,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,NA,NA,MS,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,NA,NA,MS,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,NA,NA,MS,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,NA,NA,MS,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,NA,NA,MS,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,NA,NA,MS,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,NA,NA,MS,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,NA,NA,MS,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,NA,NA,MS,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,NA,NA,MS,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,NA,NA,NC,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,NA,NA,NC,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,0.831498927151742,0.580184139088155,NC,2024-04-23,0,1,1,1,1,1,1,0,1,1,1,0,1,1
1138,1.08975963805831,0.768306344071835,NC,2024-04-24,1,1,0,1,1,1,1,1,1,0,1,1,1,0
1139,0.886659660781894,0.403991360893906,NC,2024-04-25,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1140,NA,NA,NC,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141,NA,NA,NC,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,NA,NA,NC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,NA,NA,NC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1144,0.14221410767933,0.1043764120294045,NC,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1145,NA,NA,NC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,NA,NA,NC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1147,0.185563600014614,0.13004211919906,NC,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1148,NA,NA,NC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,NA,NA,NC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,NA,NA,NC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1151,0.239420897109178,0.170313864934083,NC,2024-05-07,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1152,0.998793301913913,0.338177326109469,NC,2024-05-08,1,1,1,0,1,1,1,0,1,1,0,1,1,1
1153,0.860954970445908,0.418507660892408,NC,2024-05-09,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1154,0.868151481828862,0.612302882965545,NC,2024-05-10,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1155,NA,NA,NC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,NA,NA,NC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,NA,NA,NC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1158,0.39508065447182,0.2771020966145105,NC,2024-05-14,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1159,0.383338453403483,0.266879129027288,NC,2024-05-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1160,0.395544771074339,0.280344344737197,NC,2024-05-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1161,NA,NA,NC,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1162,NA,NA,NC,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1163,NA,NA,NC,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,NA,NA,NC,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1165,0.731220890454637,0.382431474273608,NC,2024-05-21,1,0,1,1,1,1,1,0,0,1,0,1,1,0
1166,1.29475103658226,0.4238715997826895,NC,2024-05-22,0,1,1,1,1,1,0,0,1,1,0,1,1,0
1167,0.530665381619872,0.371078875141878,NC,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1168,NA,NA,NC,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1169,NA,NA,NC,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,NA,NA,NC,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,NA,NA,NC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1172,0.280282179683836,0.193822590531655,NC,2024-05-28,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1173,NA,NA,NC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1174,NA,NA,NC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
