...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI,X22B_95_CI
971,5.68498376828545,0.133563974722806,MN,2022-10-20,1,0,1,0,0,1,0,1,1,0,0,0,1,0
972,3.4821821045157,0.1840218116586525,MN,2022-10-21,0,0,1,0,1,1,0,0,0,0,0,1,1,1
973,3.30187607827091,0.19926096946405,MN,2022-10-22,0,1,1,0,0,1,0,0,0,0,0,0,1,0
974,2.95741188570556,0.2094594014480045,MN,2022-10-23,0,1,1,0,1,1,1,0,0,1,0,1,1,0
975,7.58839389624431,0.179475752299745,MN,2022-10-24,1,1,1,0,1,1,0,1,0,0,0,0,1,0
976,2.93427559111831,0.2500057165296015,MN,2022-10-25,0,1,0,1,0,1,1,0,0,0,0,0,1,0
977,4.19368256674259,0.202827952564827,MN,2022-10-26,1,1,0,1,1,1,0,1,0,0,0,0,1,0
978,3.5824559941213,0.215179911506447,MN,2022-10-27,1,1,1,1,1,1,0,1,0,0,0,0,1,1
979,3.71961760410199,0.242934158532057,MN,2022-10-28,0,1,1,0,1,1,0,0,0,0,0,0,1,0
980,2.93598334409714,0.23853120873646,MN,2022-10-29,1,1,0,1,1,1,0,1,0,0,0,0,1,0
981,5.51891853605121,0.1939584491339325,MN,2022-10-30,1,1,0,0,1,1,0,1,1,0,0,1,1,0
982,5.67520443268536,0.235285154712157,MN,2022-10-31,1,0,1,0,1,1,0,1,0,1,0,1,1,0
983,9.86926996198262,0.3285329293600045,MN,2022-11-01,1,1,1,0,0,1,1,1,1,0,0,0,1,0
984,4.26151286018962,0.2741094353140985,MN,2022-11-02,1,1,0,0,1,0,0,1,0,0,0,1,0,0
985,15.0596230975053,0.261774166839895,MN,2022-11-03,1,1,1,0,0,1,0,1,0,1,0,0,1,0
986,11.620287430012,0.262672599861563,MN,2022-11-04,0,1,0,0,1,1,0,0,0,0,0,0,1,0
987,5.55922865443081,0.27354286071379,MN,2022-11-05,1,1,0,0,1,1,0,1,1,0,1,1,1,0
988,1.67058236120012,0.2916191043856045,MN,2022-11-06,1,1,1,0,1,1,1,1,0,0,1,1,1,1
989,10.0510647417212,0.280187886264516,MN,2022-11-07,1,1,1,0,1,1,0,1,0,0,0,1,1,0
990,11.4635981544034,0.2901684667961745,MN,2022-11-08,1,1,1,0,1,1,0,1,1,0,0,0,1,0
991,7.11576097291993,0.288520759887441,MN,2022-11-09,1,1,1,0,1,1,0,1,0,0,0,0,1,0
992,12.8315871023998,0.341425684089021,MN,2022-11-10,1,0,1,0,1,1,0,1,0,1,0,1,1,0
993,12.9106995343912,0.307366651470164,MN,2022-11-11,1,0,0,0,0,1,0,1,0,1,0,0,1,0
994,17.3486738013969,0.2918835180535165,MN,2022-11-12,1,0,0,0,1,1,0,1,1,0,0,0,1,0
995,11.3724385030221,0.3246668672091295,MN,2022-11-13,1,0,0,0,1,1,0,1,0,0,0,0,1,0
996,15.1015785967954,0.3303969740932515,MN,2022-11-14,1,1,0,0,1,0,0,1,1,0,0,1,0,0
997,5.47128194956036,0.317718400762554,MN,2022-11-15,0,1,1,0,1,1,0,0,0,0,0,1,1,0
998,12.0859485070615,0.3323345574982485,MN,2022-11-16,1,0,0,0,1,1,0,1,1,0,0,0,1,0
999,5.883614143447,0.3109289731124905,MN,2022-11-17,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1000,11.732597688182,0.335422105632585,MN,2022-11-18,1,0,1,0,1,1,0,1,1,1,0,0,1,0
1001,1.484391219605,0.275241518491482,MN,2022-11-19,0,1,1,1,1,1,1,0,1,0,0,0,1,0
1002,6.65930130443904,0.321912946672217,MN,2022-11-20,1,1,1,0,1,1,0,1,0,0,0,0,1,0
1003,4.69186974365269,0.294920629346748,MN,2022-11-21,1,0,1,0,0,0,0,1,1,1,0,0,0,0
1004,23.405202428637,0.3767212502620375,MN,2022-11-22,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1005,7.53342302316651,0.2783390724798585,MN,2022-11-23,0,1,0,0,1,1,0,0,0,0,1,1,1,0
1006,1.55711941722312,0.312612602991769,MN,2022-11-24,1,1,1,0,1,0,0,1,1,0,0,1,0,0
1007,17.9629914223534,0.3693934504025665,MN,2022-11-25,0,1,0,0,1,1,0,0,0,1,0,0,1,0
1008,8.86374949077172,0.3382590151881625,MN,2022-11-26,1,1,1,0,1,0,0,1,1,1,0,0,0,0
1009,0.18032127482782,0.03911782644681115,MO,2022-10-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1010,0.871467563899858,0.177609525551031,MO,2022-10-17,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1011,1.95552611406394,0.284962199343305,MO,2022-10-18,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1012,1.22699792213843,0.245349075332504,MO,2022-10-19,1,1,1,1,0,1,1,1,0,0,0,0,1,0
1013,2.87910794168465,0.0864066779095235,MO,2022-10-20,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1014,0.840988950269245,0.208856584299131,MO,2022-10-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1015,2.25893614643219,0.2318460545889035,MO,2022-10-22,1,0,1,0,1,1,1,1,0,0,0,1,1,0
1016,1.3979774101734599,0.3138336970194955,MO,2022-10-23,1,0,1,1,1,1,1,1,0,1,0,1,1,0
1017,2.28593878774784,0.192814986214543,MO,2022-10-24,1,0,0,1,1,1,0,1,0,0,0,1,1,0
1018,2.46269020693041,0.079152531715472,MO,2022-10-25,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1019,3.6815936463912,0.132165547751819,MO,2022-10-26,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1020,2.93418854916003,0.22654139350378,MO,2022-10-27,1,0,1,0,1,1,1,1,0,1,0,1,1,0
1021,2.63910866711588,0.1802819937677225,MO,2022-10-28,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1022,2.57682614814973,0.237002391977823,MO,2022-10-29,1,1,1,0,1,1,0,1,0,0,1,1,1,0
1023,2.28599913619604,0.2309895102206345,MO,2022-10-30,1,1,1,0,1,1,0,1,0,1,0,1,1,1
1024,0.692339711617395,0.190181012583591,MO,2022-10-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1025,4.64980935883461,0.2237076772481405,MO,2022-11-01,1,1,1,0,1,0,0,1,0,0,0,1,0,0
1026,4.75251352762933,0.1563014245122695,MO,2022-11-02,1,1,1,0,1,1,0,1,0,0,0,1,1,0
1027,2.63398388643623,0.2813622657775445,MO,2022-11-03,0,1,1,0,1,1,0,0,1,0,0,1,1,0
1028,5.07741007805445,0.273900939690964,MO,2022-11-04,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1029,0.801716943658958,0.2836490635864095,MO,2022-11-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1030,3.1542450076223,0.2300044869072865,MO,2022-11-06,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1031,8.03655294891088,0.311766056917044,MO,2022-11-07,0,1,0,0,1,1,0,0,1,0,0,1,1,0
1032,6.8948275612283,0.3782540894086785,MO,2022-11-08,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1033,4.76578668286101,0.364863409801633,MO,2022-11-09,1,0,1,0,1,1,1,1,0,0,0,0,1,0
1034,1.99964177831522,0.2826464852674285,MO,2022-11-10,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1035,4.68006176639539,0.345808733324422,MO,2022-11-11,1,1,0,0,1,1,0,1,1,0,0,1,1,0
1036,0.233679577965832,0.2587774706319765,MO,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1037,1.13309963424114,0.345398466518228,MO,2022-11-13,1,1,1,0,1,1,0,1,1,0,0,1,1,0
1038,1.19382946595778,0.279036671269685,MO,2022-11-14,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1039,2.68758061309776,0.3353309055192675,MO,2022-11-15,1,0,0,0,1,1,1,1,0,0,0,0,1,0
1040,11.166598464614,0.389899810642186,MO,2022-11-16,1,0,1,0,1,1,0,1,0,0,0,1,1,0
1041,6.05972667779206,0.389596597374751,MO,2022-11-17,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1042,1.31079479207336,0.342956518160984,MO,2022-11-18,1,0,1,0,1,1,1,1,0,0,0,1,1,0
1043,3.25931813706621,0.409317735155086,MO,2022-11-19,1,1,1,0,1,1,0,1,0,0,0,0,1,0
1044,0.38855146046732,0.2936594641997875,MO,2022-11-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1045,0.792353258689707,0.2999524243852885,MO,2022-11-21,1,0,1,1,1,1,1,1,0,1,0,1,1,0
1046,18.9985037285187,0.4804793085150595,MO,2022-11-22,1,1,0,0,1,0,0,1,0,0,0,0,0,0
1047,12.1830741355444,0.3932495776289535,MO,2022-11-23,1,1,1,0,1,1,0,1,1,0,0,1,1,0
1048,1.48056818795793,0.66455948323558,MO,2022-11-24,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1049,12.3716807202837,0.388067409339531,MO,2022-11-25,1,1,1,0,1,1,0,1,0,0,0,1,1,0
1050,21.6617234658344,0.56810940216651,MO,2022-11-26,1,0,1,0,1,0,0,1,0,1,0,0,0,0
1051,NA,NA,MS,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,NA,NA,MS,2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,0.49741900467742,0.2499822155464785,MS,2022-10-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1054,NA,NA,MS,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,3.7772200803942,0.50833400755759,MS,2022-10-20,1,1,0,0,1,1,0,1,0,0,0,1,1,0
1056,0.939463725915036,0.2792917264667245,MS,2022-10-21,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1057,0.0906869112779388,0.0615876535192705,MS,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1058,NA,NA,MS,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,1.59311416159024,0.305335743352066,MS,2022-10-24,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1060,1.00464775451737,0.7156269203245,MS,2022-10-25,1,1,0,1,1,1,1,1,1,0,1,1,1,0
1061,0.96889873485466,0.086210423292874,MS,2022-10-26,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1062,0.712509614281677,0.503211518183485,MS,2022-10-27,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1063,0.552559035792763,0.2293342059334705,MS,2022-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1064,0.154114969357069,0.1115516540231445,MS,2022-10-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1065,NA,NA,MS,2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,0.530787122307499,0.1322708167033565,MS,2022-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1067,NA,NA,MS,2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,NA,NA,MS,2022-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,0.250800621101235,0.1695963458075595,MS,2022-11-03,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1070,0.463896583419464,0.339299322463141,MS,2022-11-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1071,NA,NA,MS,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,0.418352596874349,0.24750124156582,MS,2022-11-07,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1074,0.445100054536964,0.2528443234752355,MS,2022-11-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1075,0.375111902419817,0.266800394768141,MS,2022-11-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1076,1.30927935641524,0.2254643681227425,MS,2022-11-10,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1077,0.432585994143345,0.305035306716969,MS,2022-11-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1078,0.279307998679556,0.1925653757888965,MS,2022-11-12,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1079,0.451457676083126,0.261346789955583,MS,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1080,1.91056096434477,0.36617724913362,MS,2022-11-14,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1081,0.949084661132456,0.149244281811787,MS,2022-11-15,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1082,0.185122110827508,0.136487434646297,MS,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1083,0.411920069014671,0.2008905061914815,MS,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1084,0.278190861695976,0.226062086904757,MS,2022-11-18,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1085,0.676443109650023,0.472441377001056,MS,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1086,NA,NA,MS,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,0.436868997991307,0.170951098713671,MS,2022-11-21,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1088,2.24947797511451,0.528980483007305,MS,2022-11-22,1,0,1,0,1,0,1,1,0,1,0,1,0,1
1089,0.80243767282051,0.55493310532297,MS,2022-11-23,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1090,0.0888001665428425,0.063280652272967,MS,2022-11-24,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1091,1.07644166367269,0.76270019467732,MS,2022-11-25,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1092,NA,NA,MS,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,0.177423794345456,0.03911782644681115,MT,2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1094,0.19572748887065,0.0419373547401602,MT,2022-10-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1095,NA,NA,MT,2022-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2022-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,0.122621112154564,0.086210423292874,MT,2022-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1104,NA,NA,MT,2022-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,0.144160829211905,0.1023724148627925,MT,2022-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1106,NA,NA,MT,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2022-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2022-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2022-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2022-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2022-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2022-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,0.430229468662966,0.299728177174927,MT,2022-11-21,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1130,0.767530455607961,0.534848887339915,MT,2022-11-22,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1131,NA,NA,MT,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,0.0716873622017926,0.0518878913498385,MT,2022-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1135,3.14711481143893,0.257836668447651,NC,2022-10-16,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1136,5.12869041646343,0.245398936872033,NC,2022-10-17,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1137,2.04127449636696,0.234027145278833,NC,2022-10-18,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1138,3.63360511336485,0.2299641029866325,NC,2022-10-19,0,0,0,0,1,1,1,0,0,0,0,1,1,0
1139,4.97927539325697,0.2286777924646545,NC,2022-10-20,1,0,0,0,0,1,1,1,0,0,0,0,1,1
1140,1.7601059738524,0.228276484759025,NC,2022-10-21,1,0,1,1,1,1,1,1,0,0,0,1,1,0
1141,1.24024396374831,0.236711092133754,NC,2022-10-22,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1142,1.95878111780599,0.239466603520928,NC,2022-10-23,1,1,1,0,0,1,1,1,0,1,0,0,1,1
1143,6.38402536419715,0.281496232563826,NC,2022-10-24,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1144,4.27011100737746,0.295447460943039,NC,2022-10-25,1,0,1,1,1,1,0,1,0,1,0,1,1,0
1145,2.82364075434022,0.2699104709767885,NC,2022-10-26,0,0,1,1,1,1,1,0,0,0,0,0,1,0
1146,5.27887846958286,0.2687787763450525,NC,2022-10-27,1,0,0,0,1,0,1,1,0,0,0,1,0,0
1147,11.0765017879146,0.210141384410242,NC,2022-10-28,1,0,0,0,1,1,0,1,1,0,0,0,1,0
1148,6.17949801601463,0.314880379414324,NC,2022-10-29,1,0,1,0,1,1,1,1,0,0,0,1,1,0
1149,3.69789073257223,0.279411065087255,NC,2022-10-30,0,0,1,0,1,1,1,0,0,0,0,1,1,0
1150,7.86080649638428,0.3039457522955775,NC,2022-10-31,1,0,1,0,1,0,1,1,0,0,0,1,0,1
1151,10.5928414098083,0.289447176803252,NC,2022-11-01,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1152,10.8781594505934,0.2856399747176515,NC,2022-11-02,1,0,0,0,1,1,0,1,0,0,0,0,1,0
1153,10.1325690137704,0.273190126182791,NC,2022-11-03,1,1,1,0,0,1,0,1,0,0,0,0,1,0
1154,9.60161489553595,0.311805670643905,NC,2022-11-04,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1155,2.31386977824089,0.271110859213146,NC,2022-11-05,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1156,1.63959838611409,0.3036038182251775,NC,2022-11-06,1,1,1,1,1,0,1,1,0,0,0,0,0,0
1157,14.09454705451,0.316126466349784,NC,2022-11-07,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1158,8.27493855214109,0.3009344716600145,NC,2022-11-08,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1159,3.88526085108332,0.31661321695244,NC,2022-11-09,1,0,1,0,1,1,1,1,0,1,0,1,1,0
1160,7.5439669338265,0.362022296191191,NC,2022-11-10,1,0,0,0,1,1,1,1,0,0,0,1,1,0
1161,4.72856939756967,0.35929111675449,NC,2022-11-11,1,0,0,0,1,1,1,1,0,0,0,1,1,0
1162,2.54717623037253,0.3300368344887725,NC,2022-11-12,1,0,1,1,1,1,1,1,0,0,0,0,1,0
1163,7.48992080343842,0.3682249340886775,NC,2022-11-13,1,1,1,0,0,0,0,1,0,1,0,0,0,0
1164,13.4371334345373,0.3139970661952365,NC,2022-11-14,1,1,1,0,0,1,0,1,0,1,0,0,1,0
1165,10.0570182415273,0.2816736583561895,NC,2022-11-15,1,0,0,0,1,1,0,1,0,0,0,0,1,0
1166,5.30285283508319,0.330239808879449,NC,2022-11-16,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1167,20.2410697273407,0.354320176431293,NC,2022-11-17,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1168,6.03947170990706,0.336097208972807,NC,2022-11-18,1,0,1,0,1,0,0,1,0,1,0,1,0,0
1169,9.38834769729597,0.3756219787252205,NC,2022-11-19,1,1,0,0,1,1,0,1,1,0,0,1,1,0
1170,1.0960173672574,0.257101808841864,NC,2022-11-20,1,1,1,1,1,1,1,1,0,0,0,0,1,0
1171,15.9107364073779,0.3873683549716015,NC,2022-11-21,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1172,13.3714213634526,0.3386351853327095,NC,2022-11-22,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1173,22.0385988556859,0.402683874186706,NC,2022-11-23,1,1,1,0,1,0,0,1,1,0,0,0,0,0
1174,0.0818630530426805,0.063280652272967,NC,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1175,20.7299126258827,0.350534289164054,NC,2022-11-25,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1176,9.69601363781653,0.319759571913055,NC,2022-11-26,1,1,1,0,0,1,0,1,1,0,0,0,1,0
1177,NA,NA,ND,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,0.991116572385018,0.0419373547401602,ND,2022-10-17,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1179,0.827810853939651,0.04508177319586465,ND,2022-10-18,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1180,0.632652751893137,0.0485835377520308,ND,2022-10-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1181,0.673479554895628,0.0524771804070255,ND,2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1182,1.47546679611977,0.0567991622811685,ND,2022-10-21,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1183,NA,NA,ND,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,0.84620617817438,0.072723485034201,ND,2022-10-24,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1186,0.612895919907149,0.079152531715472,ND,2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1187,0.643760191134938,0.086210423292874,ND,2022-10-26,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1188,1.10602080766946,0.2157890957759635,ND,2022-10-27,1,1,0,1,1,1,1,1,0,0,1,1,1,0
1189,0.424386273321905,0.1023724148627925,ND,2022-10-28,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1190,NA,NA,ND,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,0.180552390824479,0.1215082149302495,ND,2022-10-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1192,0.183790077212309,0.1322708167033565,ND,2022-10-31,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1193,0.205418903869602,0.143862857903539,ND,2022-11-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1194,2.273167003951,0.230116642608969,ND,2022-11-02,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1195,1.09093687608788,0.1695963458075595,ND,2022-11-03,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1196,1.90787738202429,0.2059707636201115,ND,2022-11-04,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1197,NA,NA,ND,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,5.9439049031441,0.234991074009727,ND,2022-11-07,1,1,1,0,1,1,0,1,0,0,0,1,1,0
1200,3.82049367734959,0.2486562998536945,ND,2022-11-08,1,1,1,0,1,1,0,1,0,1,0,0,1,0
1201,0.341327514211331,0.24301149322384,ND,2022-11-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1202,0.405832057533911,0.2856148301919235,ND,2022-11-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1203,0.444313020698942,0.305035306716969,ND,2022-11-11,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1204,NA,NA,ND,2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,4.11717432327319,0.36617724913362,ND,2022-11-14,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1207,5.17940231328749,0.424049980326774,ND,2022-11-15,1,1,1,0,1,1,0,1,1,0,0,1,1,0
1208,NA,NA,ND,2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
