...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,recombinant_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,recombinant_95_CI,other_95_CI,X23A_95_CI
200,3.36541374118148,0.446311654440054,CA,2023-06-21,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1
201,3.18525993666116,0.435684558489924,CA,2023-06-22,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
202,5.31375706856887,0.4301196754586435,CA,2023-06-23,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
203,1.84421573399271,0.428046859805721,CA,2023-06-24,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
204,1.62098549009942,0.383365869462344,CA,2023-06-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
205,1.80168738878761,0.397472411601108,CA,2023-06-26,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
206,2.25800254480837,0.4086638160004925,CA,2023-06-27,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0
207,4.23561138137808,0.4903891540572565,CA,2023-06-28,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
208,2.30658052854976,0.3845577226834515,CA,2023-06-29,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1
209,2.94245529200367,0.400874621354603,CA,2023-06-30,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
210,1.67563885307386,0.4813440265852945,CA,2023-07-01,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
211,0.164536549497228,0.113815981733553,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,1.5754045226864,0.4643689908426585,CO,2023-05-22,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
213,0.490659127281291,0.1254599105673895,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
214,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.724420106728412,0.503909426244675,CO,2023-05-26,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.212057038459873,0.158245291137757,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,0.23200744817499,0.1654150826368165,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,0.247808512872723,0.1727798046040835,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
221,0.674100391491561,0.1803337882185835,CO,2023-05-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
222,0.264717953308865,0.1880705155785765,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.877936284058389,0.622602785735235,CO,2023-06-06,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
228,0.332980062098134,0.237859520199618,CO,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,0.760155731060834,0.397542231174439,CO,2023-06-08,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,1.18133365885867,0.3808988959277245,CO,2023-06-09,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0
231,0.618768100620735,0.4342460984773025,CO,2023-06-10,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
232,NA,NA,CO,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.419491465562114,0.2917166533766745,CO,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235,0.431063494321991,0.3008911976887505,CO,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
236,0.429180921511187,0.3100840276746515,CO,2023-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,0.420143658450874,0.304290659084026,CO,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,0.468288353012488,0.3284653659305515,CO,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.995496637602847,0.4819216801813545,CO,2023-06-20,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
242,0.477644106323227,0.3190167715824605,CO,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
243,1.30633805375067,0.3569795305998875,CO,2023-06-22,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
244,NA,NA,CO,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1.31006839623045,0.425128786838784,CO,2023-06-26,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
248,0.80234492634387,0.4215017594149765,CO,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
249,NA,NA,CO,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,0.867464626688276,0.60997031632997,CO,2023-06-29,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
251,0.316016768496372,0.2324699649717685,CO,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
252,NA,NA,CO,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.536010777506373,0.325871646308274,CT,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
254,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,1.06430402795969,0.26447048174125,CT,2023-05-24,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
257,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,1.09262913220929,0.535096735325045,CT,2023-05-30,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
263,0.869873555765143,0.315215573342328,CT,2023-05-31,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,0.898623598008956,0.635173393951505,CT,2023-06-01,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
265,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,0.543027340096233,0.331833050810722,CT,2023-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.645068315045008,0.450981696825138,CT,2023-06-05,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
269,0.870720497898744,0.4270362514940085,CT,2023-06-06,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
270,0.826335025813002,0.3813531371973705,CT,2023-06-07,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1
271,0.872474449886969,0.6187195925667,CT,2023-06-08,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
272,1.1916640275616,0.4586178412242905,CT,2023-06-09,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
273,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.912712377447364,0.4483862130579955,CT,2023-06-13,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
277,0.839924104465238,0.589240654823655,CT,2023-06-14,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
278,NA,NA,CT,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,CT,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.730980700119097,0.521031018504465,CT,2023-06-17,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
281,NA,NA,CT,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.493438500736661,0.346742655827158,CT,2023-06-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
283,NA,NA,CT,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,1.33705779547247,0.430280345345972,CT,2023-06-21,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
285,0.52597665567705,0.3737117577814035,CT,2023-06-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
286,NA,NA,CT,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.00366761593095,0.4497470117461815,CT,2023-06-27,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
291,0.327043462347885,0.2398506525942165,CT,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
292,0.612981195350034,0.432735624462592,CT,2023-06-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
293,NA,NA,CT,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,0.185771008556737,0.131599317624729,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
299,0.192927805992753,0.1379495151374365,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.684789076810535,0.4881911293267105,DC,2023-05-26,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
301,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.228825114106452,0.158245291137757,DC,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,0.465220164560073,0.3118902119599085,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
304,0.648760259886123,0.1727798046040835,DC,2023-05-30,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0
305,1.12374406338075,0.538504033044725,DC,2023-05-31,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
306,1.78326736328193,0.635173393951505,DC,2023-06-01,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
307,0.592958703041866,0.419724377455254,DC,2023-06-02,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
308,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.795857789608978,0.56536857049385,DC,2023-06-04,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
310,0.620435232980085,0.2777958869150125,DC,2023-06-05,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
311,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,1.05520584297521,0.3566619375486355,DC,2023-06-10,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
316,NA,NA,DC,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.609651372916137,0.4295185670665735,DC,2023-06-12,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
318,0.648943942023985,0.376646440960764,DC,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
319,NA,NA,DC,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.42471094599272,0.3112069770395165,DC,2023-06-15,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
321,0.461346954444198,0.319280352248134,DC,2023-06-16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
322,NA,NA,DC,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.605036101128299,0.4215129117306185,DC,2023-06-19,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
325,0.470015001368304,0.317386818314422,DC,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,0.597081955948301,0.4214819407606175,DC,2023-06-21,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
327,1.72618537899407,0.441130795125833,DC,2023-06-22,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
328,0.877128768209179,0.618433000822055,DC,2023-06-23,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
329,NA,NA,DC,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.71918439124165,0.50710090486504,DC,2023-06-26,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
332,NA,NA,DC,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.620450717832194,0.432735624462592,DC,2023-06-29,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
335,NA,NA,DC,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.170994555727477,0.1195321024047835,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,0.682355724377785,0.4799302968306495,DE,2023-05-30,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
347,0.78872075895942,0.4013848928387845,DE,2023-05-31,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
348,0.270719267554943,0.1880705155785765,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.6358599179786,0.455159076536333,DE,2023-06-04,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
352,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.54290686710334,0.3381430108653415,DE,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,0.521797513087605,0.3743175671417325,DE,2023-06-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
355,0.356515305233994,0.2466246857356565,DE,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
356,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.976454857979306,0.4776074869244625,DE,2023-06-11,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
359,NA,NA,DE,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,0.750781358746822,0.52854898002227,DE,2023-06-14,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
362,NA,NA,DE,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,1.37227851609722,0.52495014979081,DE,2023-06-19,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1
367,NA,NA,DE,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,0.379994135429061,0.273233303049506,DE,2023-06-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
369,0.598133763148465,0.4218043150480545,DE,2023-06-22,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
370,0.534390476830234,0.3825272969105395,DE,2023-06-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
371,0.35729561177593,0.2574789466369425,DE,2023-06-24,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
372,NA,NA,DE,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,1.84148426587695,0.376054705893547,FL,2023-05-21,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
380,2.83126084598795,0.307188914155425,FL,2023-05-22,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
381,1.77742924444327,0.2999136501357005,FL,2023-05-23,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
382,3.31170308390688,0.2276589152273635,FL,2023-05-24,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
383,2.5436726239913,0.327634206057154,FL,2023-05-25,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
384,1.77754356606415,0.32724948108249,FL,2023-05-26,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
385,0.671568060902784,0.4781944585451505,FL,2023-05-27,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
386,2.05136937978737,0.44220593656193,FL,2023-05-28,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
387,0.54712239176912,0.263065168852211,FL,2023-05-29,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
388,3.1198940162271,0.3429454984513365,FL,2023-05-30,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
389,4.55623732140832,0.31078646436903,FL,2023-05-31,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
390,4.73713450546393,0.461092035050316,FL,2023-06-01,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0
391,1.50575422218318,0.295499464417647,FL,2023-06-02,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
392,1.24469079388306,0.3502373237417925,FL,2023-06-03,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
393,1.51041739585586,0.3888339955971195,FL,2023-06-04,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0
394,2.60920529419681,0.314419947368841,FL,2023-06-05,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
395,4.13012973922029,0.373093145070978,FL,2023-06-06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
396,3.92418013242555,0.332300314955301,FL,2023-06-07,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
397,3.82333357833805,0.4027027497312885,FL,2023-06-08,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0
398,2.31650596585234,0.366583803526504,FL,2023-06-09,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
399,0.939520421436119,0.3249915348028385,FL,2023-06-10,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
400,0.689326759408621,0.3864248299730545,FL,2023-06-11,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
401,1.64681354170645,0.4000173233412395,FL,2023-06-12,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
402,2.29776550231036,0.405896310244652,FL,2023-06-13,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
403,1.37425756470008,0.417224708005743,FL,2023-06-14,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
