...1,es_score,brier_score,location,target_date,X22A_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,other_95_CI,X22B_95_CI
1702,1.40047607916727,0.138919902394003,RI,2022-09-18,0,1,0,0,1,0
1703,2.45224222652736,0.1385108247301455,RI,2022-09-19,1,0,0,0,0,0
1704,1.68852056215623,0.1339281370571495,RI,2022-09-20,1,0,0,0,0,0
1705,1.87856306327992,0.1311874929974495,RI,2022-09-21,0,1,0,0,1,0
1706,3.03164781448492,0.205148982088989,RI,2022-09-22,0,1,0,0,1,0
1707,4.38096971375908,0.3719716452747865,RI,2022-09-23,0,0,0,0,0,0
1708,3.7255958159612,0.2334094322532655,RI,2022-09-24,0,0,0,0,0,0
1709,0.282063504159183,0.071017946611568,RI,2022-09-25,1,1,1,1,1,1
1710,1.1952166928161,0.112133578791118,RI,2022-09-26,0,1,0,0,1,0
1711,2.7328106005962,0.143465822762291,RI,2022-09-27,1,0,0,0,0,0
1712,0.347744786219761,0.050182532422829,RI,2022-09-28,1,1,1,1,1,1
1713,0.338362263615226,0.050149509791653,RI,2022-09-29,1,1,1,0,1,0
1714,0.910483164568013,0.004715251818720425,RI,2022-09-30,1,1,1,0,1,0
1715,0.330457840507738,0.00458944125508117,RI,2022-10-01,1,1,1,1,1,1
1716,1.75163320988624,0.2519898464168605,RI,2022-10-02,0,1,0,0,1,0
1717,4.4027748744323,0.209741582606237,RI,2022-10-03,0,0,0,0,0,0
1718,1.81990391883624,0.16155927263809,RI,2022-10-04,1,0,0,0,0,0
1719,1.07655966342535,0.1286401569449145,RI,2022-10-05,0,1,0,0,1,0
1720,1.45042092155617,0.185000182601356,RI,2022-10-06,1,0,0,0,0,0
1721,0.352578933476497,0.0436774568343357,RI,2022-10-07,1,1,1,0,1,0
1722,3.267366168561,0.1797197466842915,RI,2022-10-08,1,0,0,1,0,0
1723,4.42130351190162,0.1508849697585745,SC,2022-08-28,0,1,0,0,1,0
1724,0.69732998936673,0.0950715056792445,SC,2022-08-29,1,1,1,0,0,0
1725,1.71762011303419,0.161629815269164,SC,2022-08-30,0,1,0,0,0,0
1726,0.320633176870696,0.0716830314862675,SC,2022-08-31,1,1,1,0,1,0
1727,5.43427706594173,0.2941813762721005,SC,2022-09-01,0,0,0,0,0,0
1728,0.10331026747079,0.0100268456794421,SC,2022-09-02,1,1,1,1,1,1
1729,10.5844547352762,0.200818065677643,SC,2022-09-03,0,1,0,0,1,0
1730,3.09067478969225,0.1505810491762665,SC,2022-09-04,1,0,0,0,0,0
1731,0.100534655877711,0.00924545336078295,SC,2022-09-05,1,1,1,1,1,1
1732,6.573933474883,0.1362257067138615,SC,2022-09-06,0,0,0,0,0,0
1733,1.13006604235024,0.1893873638871545,SC,2022-09-07,0,1,0,0,1,0
1734,0.286066400411879,0.0900596955254015,SC,2022-09-08,1,1,1,0,1,0
1735,2.79961583307534,0.3587839379610175,SC,2022-09-09,0,1,0,0,1,0
1736,7.25122530853988,0.178316282766063,SC,2022-09-10,0,1,0,0,1,0
1737,10.0879557833105,0.263222672078656,SC,2022-09-11,0,0,0,0,0,0
1738,9.93334048126812,0.170485480778213,SC,2022-09-12,0,1,0,0,1,0
1739,6.15672662954014,0.181590597146173,SC,2022-09-13,0,0,0,0,0,0
1740,1.31361326974043,0.117874622743883,SC,2022-09-14,0,1,1,1,1,1
1741,8.80352058847452,0.1885720001425195,SC,2022-09-15,0,1,0,0,1,0
1742,0.682563502577111,0.0931683408097455,SC,2022-09-16,1,1,1,1,1,1
1743,2.20825944177872,0.21578677357539,SC,2022-09-17,0,1,0,1,1,1
1744,4.72551772032244,0.214443775656799,SC,2022-09-18,0,0,0,0,0,0
1745,1.21144187583217,0.0977251073397225,SC,2022-09-19,1,1,1,0,1,0
1746,5.96408090932001,0.1642076792149495,SC,2022-09-20,0,1,0,0,1,0
1747,2.75770205619835,0.2220572308927415,SC,2022-09-21,0,0,0,0,0,0
1748,8.55067513609193,0.231306789464381,SC,2022-09-22,0,0,0,0,0,0
1749,2.33717740488475,0.140705365477685,SC,2022-09-23,0,0,0,0,0,1
1750,1.04601982224881,0.431085187654419,SC,2022-09-24,0,1,0,0,1,0
1751,0.0300094436799093,0.0053967458137829,SC,2022-09-25,1,1,1,1,1,1
1752,2.79012180256899,0.3439236688787335,SC,2022-09-26,1,0,0,0,0,0
1753,0.127250521678316,0.0051132836901635,SC,2022-09-27,1,1,1,0,1,0
1754,7.59557511922166,0.259467029176938,SC,2022-09-28,0,1,0,0,1,0
1755,6.11702920772189,0.269839994713811,SC,2022-09-29,0,0,0,0,0,0
1756,3.8667953752159,0.444599188895766,SC,2022-09-30,0,0,0,0,0,0
1757,0.0246015108589745,0.00458944125508117,SC,2022-10-01,1,1,1,1,1,1
1758,0.931468186690298,0.293243668258386,SC,2022-10-02,0,1,0,0,1,0
1759,6.14761188813724,0.4438896738962465,SC,2022-10-03,0,0,0,0,0,0
1760,2.4300799297393,0.2716887983908495,SC,2022-10-04,0,0,0,0,0,0
1761,1.06213337186484,0.1286401569449145,SC,2022-10-05,0,1,0,0,1,0
1762,3.16968130864732,0.241120488501926,SC,2022-10-06,0,0,0,0,0,0
1763,7.52815340640322,0.479896301151566,SC,2022-10-07,0,0,0,0,0,0
1764,1.10203800774746,0.442183472943726,SC,2022-10-08,0,1,0,0,1,0
1765,0.0154826827782094,0.0114889993662016,SD,2022-08-28,1,1,1,1,1,1
1766,0.113291636566059,0.0111791199306435,SD,2022-08-29,1,1,1,1,1,1
1767,NA,NA,SD,2022-08-30,NA,NA,NA,NA,NA,NA
1768,0.470824695112444,0.169437943069511,SD,2022-08-31,1,1,1,0,1,0
1769,NA,NA,SD,2022-09-01,NA,NA,NA,NA,NA,NA
1770,0.611455625990924,0.209966572401196,SD,2022-09-02,1,1,1,1,1,1
1771,0.756029599093001,0.27724170357266,SD,2022-09-03,1,1,1,1,1,1
1772,0.0466294090014541,0.0094985938448684,SD,2022-09-04,1,1,1,1,1,1
1773,0.777905072301762,0.2784822353884385,SD,2022-09-05,1,1,1,0,1,0
1774,1.03499391465764,0.1093455374582125,SD,2022-09-06,1,0,1,0,0,0
1775,1.76064462532298,0.333889328229339,SD,2022-09-07,0,1,0,1,1,1
1776,0.042289257708864,0.00852704893178485,SD,2022-09-08,1,1,1,1,1,1
1777,0.559742650855018,0.1718594450647775,SD,2022-09-09,1,1,1,1,1,1
1778,0.0107413903974272,0.00808010286261005,SD,2022-09-10,1,1,1,1,1,1
1779,1.17214019443839,0.830495430471935,SD,2022-09-11,0,1,0,0,1,0
1780,1.22650149472929,0.190989820601046,SD,2022-09-12,0,1,0,0,1,0
1781,0.482495132708402,0.0074537520615472,SD,2022-09-13,1,1,1,0,1,0
1782,1.21449758479523,0.4641569972689025,SD,2022-09-14,1,0,0,1,0,0
1783,0.036760708021055,0.00706353242957975,SD,2022-09-15,1,1,1,1,1,1
1784,0.833025809769042,0.2849287676175175,SD,2022-09-16,0,1,0,0,1,0
1785,0.00899458209289723,0.00669371841368825,SD,2022-09-17,1,1,1,1,1,1
1786,NA,NA,SD,2022-09-18,NA,NA,NA,NA,NA,NA
1787,1.11133772306776,0.159200235607415,SD,2022-09-19,0,1,0,0,1,0
1788,0.00874859378625698,0.0061747658587892,SD,2022-09-20,1,1,1,0,1,0
1789,0.00957892099358762,0.00601079274192505,SD,2022-09-21,1,1,1,1,1,1
1790,0.0303332726962171,0.00585111929678565,SD,2022-09-22,1,1,1,1,1,1
1791,0.00817925969168896,0.005695628447401,SD,2022-09-23,1,1,1,0,1,0
1792,0.00810417909379824,0.0055442070768473,SD,2022-09-24,1,1,1,0,1,0
1793,0.028259246565288,0.0053967458137829,SD,2022-09-25,1,1,1,1,1,1
1794,0.0590835197878345,0.0052531388361118,SD,2022-09-26,1,1,1,1,1,1
1795,0.0927775682000281,0.0051132836901635,SD,2022-09-27,1,1,1,0,1,0
1796,0.0907639196953539,0.004977081123941595,SD,2022-09-28,1,1,1,1,1,1
1797,0.0855868050156965,0.004844434933135675,SD,2022-09-29,1,1,1,1,1,1
1798,NA,NA,SD,2022-09-30,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2022-10-01,NA,NA,NA,NA,NA,NA
1800,0.0239082703337403,0.00446691536770871,SD,2022-10-02,1,1,1,0,1,0
1801,0.0232200453347819,0.00434758881959903,SD,2022-10-03,1,1,1,0,1,0
1802,0.0774390223356347,0.004231378705576935,SD,2022-10-04,1,1,1,0,1,0
1803,NA,NA,SD,2022-10-05,NA,NA,NA,NA,NA,NA
1804,0.84480776549385,0.2223536830896925,SD,2022-10-06,0,1,0,1,1,1
1805,2.05735341936257,0.353936531643843,SD,2022-10-07,0,1,0,0,1,0
1806,0.00461900534168694,0.003796124266887785,SD,2022-10-08,1,1,1,1,1,1
1807,1.49058865462966,0.154341068198055,TN,2022-08-28,0,1,0,0,1,0
1808,0.689625900542502,0.142610524270118,TN,2022-08-29,1,1,1,0,1,0
1809,0.742225766196759,0.01087830918982415,TN,2022-08-30,1,1,1,1,1,1
1810,0.176724554529227,0.01058621174674075,TN,2022-08-31,1,1,1,0,1,0
1811,1.65268364523816,0.329114266689282,TN,2022-09-01,0,1,0,0,1,0
1812,0.762975537472363,0.1190848784367625,TN,2022-09-02,1,1,1,0,1,0
1813,2.7219285129289,0.223745157046148,TN,2022-09-03,0,1,0,0,1,0
1814,0.282937231216184,0.090008428738202,TN,2022-09-04,1,1,1,0,1,0
1815,NA,NA,TN,2022-09-05,NA,NA,NA,NA,NA,NA
1816,0.357915163397355,0.0630183107562795,TN,2022-09-06,1,1,1,1,1,1
1817,0.945903878450423,0.4151716831718175,TN,2022-09-07,0,1,0,0,1,0
1818,0.343677807240305,0.1104428571738055,TN,2022-09-08,1,1,1,1,1,1
1819,0.459236507058935,0.1445996231840755,TN,2022-09-09,1,1,1,0,1,0
1820,2.18696010316047,0.2317788847192135,TN,2022-09-10,0,1,0,0,1,0
1821,0.35423231284819,0.1106943511315755,TN,2022-09-11,1,1,1,0,1,0
1822,3.00609687489843,0.17265652852416,TN,2022-09-12,0,1,0,0,1,0
1823,0.319026075456214,0.0626093868733755,TN,2022-09-13,1,1,1,1,1,1
1824,0.599916399325424,0.173183926121363,TN,2022-09-14,1,1,1,1,1,1
1825,1.10576457327124,0.1414432974997305,TN,2022-09-15,1,0,1,0,0,1
1826,2.08256429655025,0.151947080331258,TN,2022-09-16,0,1,0,0,1,0
1827,1.0506236826993,0.159593756626231,TN,2022-09-17,1,0,1,1,0,0
1828,0.394348262504858,0.1113357770248345,TN,2022-09-18,1,1,1,0,1,0
1829,4.75404756743394,0.174485943176679,TN,2022-09-19,0,1,0,0,1,0
1830,1.46411018785684,0.1392551139481875,TN,2022-09-20,0,1,0,0,1,0
1831,3.54925251059657,0.1720310657697525,TN,2022-09-21,0,0,0,0,0,0
1832,1.01850018033408,0.0990097174276005,TN,2022-09-22,1,0,1,0,0,0
1833,2.58914859390678,0.2604142865279735,TN,2022-09-23,0,1,0,0,1,0
1834,1.40455903174079,0.2028990287309045,TN,2022-09-24,1,0,0,1,0,0
1835,0.58230012530057,0.1475760142089845,TN,2022-09-25,1,1,1,0,1,0
1836,1.28488164146165,0.051611156853635,TN,2022-09-26,0,0,1,0,0,0
1837,0.688550928443398,0.10033395655136,TN,2022-09-27,1,1,1,0,1,0
1838,3.82595780869083,0.2347013991036065,TN,2022-09-28,0,0,0,0,0,0
1839,0.674509576065182,0.177003719395501,TN,2022-09-29,1,1,1,1,1,1
1840,1.13833994738033,0.237484424634458,TN,2022-09-30,1,0,1,0,0,1
1841,NA,NA,TN,2022-10-01,NA,NA,NA,NA,NA,NA
1842,NA,NA,TN,2022-10-02,NA,NA,NA,NA,NA,NA
1843,0.0496803859748007,0.004347588819599035,TN,2022-10-03,1,1,1,1,1,1
1844,0.165131834854853,0.004231378705576935,TN,2022-10-04,1,1,1,0,1,0
1845,0.0734138985378244,0.004118204453838,TN,2022-10-05,1,1,1,1,1,1
1846,0.0223785838598351,0.00400798773407025,TN,2022-10-06,1,1,1,1,1,1
1847,0.0688277886060882,0.003900652371578395,TN,2022-10-07,1,1,1,1,1,1
1848,0.968502973844692,0.2960543567181135,TN,2022-10-08,0,1,0,0,1,0
1849,5.20441938230381,0.108942622548193,TX,2022-08-28,1,0,0,0,0,0
1850,1.38883007181746,0.099506156379527,TX,2022-08-29,1,1,1,0,0,0
1851,7.65601772251785,0.154344290758579,TX,2022-08-30,0,0,0,0,0,0
1852,2.17063334489694,0.1090645526186385,TX,2022-08-31,1,0,1,0,0,0
1853,2.84671543426226,0.119591656272012,TX,2022-09-01,0,0,0,0,0,0
1854,4.53454536365002,0.126496589400852,TX,2022-09-02,0,1,0,0,1,0
1855,18.0280156406715,0.132624328930354,TX,2022-09-03,0,0,0,0,0,0
1856,8.91581280286526,0.1117049850538765,TX,2022-09-04,0,0,0,0,0,0
1857,0.29481955770803,0.0989910473700015,TX,2022-09-05,1,1,1,0,1,0
1858,1.4569644106026,0.094697186239187,TX,2022-09-06,1,0,1,0,0,0
1859,4.55882757786142,0.1383074261583815,TX,2022-09-07,0,0,0,0,0,0
1860,2.10107343206889,0.0844785570582235,TX,2022-09-08,1,0,1,1,0,0
1861,2.28893019953654,0.117339801303374,TX,2022-09-09,0,1,0,0,1,0
1862,18.2693435246152,0.1435785220492365,TX,2022-09-10,0,0,0,0,0,0
1863,8.95779028089392,0.116028774382426,TX,2022-09-11,0,0,0,0,0,0
1864,21.6922332866045,0.132840056248091,TX,2022-09-12,0,0,0,0,0,0
1865,14.1001564973827,0.120968207187792,TX,2022-09-13,0,0,0,0,0,0
1866,5.27410726111268,0.1848160341227675,TX,2022-09-14,0,0,0,0,0,0
1867,7.77752476025353,0.1260782648962115,TX,2022-09-15,1,0,0,0,0,0
1868,12.5008497551757,0.1413033657855185,TX,2022-09-16,0,0,0,0,0,0
1869,14.9090437240988,0.2087238188758485,TX,2022-09-17,0,0,0,0,0,0
1870,3.72528561281358,0.1224828740596975,TX,2022-09-18,0,0,0,0,0,0
1871,11.1488662165192,0.1282504434716735,TX,2022-09-19,0,0,0,0,0,0
1872,3.6326883740769,0.137283553235752,TX,2022-09-20,0,1,0,0,1,0
1873,2.27422252348616,0.0941747557822765,TX,2022-09-21,1,0,0,1,0,0
1874,14.5205561770527,0.141021685629135,TX,2022-09-22,0,0,0,0,0,0
1875,12.6179874882191,0.1446983498453465,TX,2022-09-23,0,0,0,0,0,0
1876,9.58074864140603,0.1601378656189275,TX,2022-09-24,0,0,0,0,0,0
1877,11.3056232118822,0.1708067451801485,TX,2022-09-25,0,0,0,0,0,0
1878,3.57931815064707,0.099841828991579007,TX,2022-09-26,1,0,0,0,0,0
1879,6.18885320418009,0.160456485455359,TX,2022-09-27,0,0,0,0,0,0
1880,7.83590577189654,0.166462895324592,TX,2022-09-28,0,0,0,0,0,0
1881,2.94087135133642,0.0915016492910255,TX,2022-09-29,1,0,1,1,0,0
1882,1.07793933563606,0.0888776845131405,TX,2022-09-30,1,1,1,0,1,0
1883,5.4758823829935,0.127527870528657,TX,2022-10-01,0,0,0,0,0,0
1884,7.11842008861438,0.146076616315482,TX,2022-10-02,1,0,0,0,0,0
1885,14.6043910409218,0.251673244512393,TX,2022-10-03,0,0,0,0,0,0
1886,2.70589025021846,0.168292481062924,TX,2022-10-04,1,0,0,0,0,0
1887,6.15952390703739,0.150160142632588,TX,2022-10-05,0,0,0,0,0,0
1888,13.178670295276,0.2001837817285865,TX,2022-10-06,1,0,0,0,0,0
1889,6.86890469657359,0.136401511229756,TX,2022-10-07,1,0,0,1,0,0
1890,8.71799738419724,0.1841517973840925,TX,2022-10-08,1,0,0,0,0,0
1891,NA,NA,UT,2022-08-28,NA,NA,NA,NA,NA,NA
1892,0.443841588881578,0.0111791199306435,UT,2022-08-29,1,1,1,1,1,1
1893,0.111870525039384,0.01087830918982415,UT,2022-08-30,1,1,1,0,1,0
1894,0.282521055467175,0.090012077408126,UT,2022-08-31,1,1,1,1,1,1
1895,0.314861239146703,0.1099311734536075,UT,2022-09-01,1,1,1,1,1,1
1896,1.24182569513615,0.0100268456794421,UT,2022-09-02,0,1,0,0,1,0
1897,0.283596082698317,0.0827088071126165,UT,2022-09-03,1,1,1,0,1,0
1898,NA,NA,UT,2022-09-04,NA,NA,NA,NA,NA,NA
1899,NA,NA,UT,2022-09-05,NA,NA,NA,NA,NA,NA
1900,1.00738953695305,0.099178314981742,UT,2022-09-06,1,0,1,0,0,0
1901,0.451611097635508,0.008759908459424,UT,2022-09-07,1,1,1,1,1,1
1902,0.0903736357141705,0.00852704893178485,UT,2022-09-08,1,1,1,0,1,0
1903,0.277818797571816,0.00830051378056725,UT,2022-09-09,1,1,1,1,1,1
1904,0.0399071534025213,0.00808010286261005,UT,2022-09-10,1,1,1,0,1,0
1905,1.77643984205227,0.336917547495689,UT,2022-09-11,0,1,0,1,1,1
1906,0.402163451937446,0.1255137774693095,UT,2022-09-12,1,1,1,0,1,0
1907,0.430149647689866,0.082665981350404,UT,2022-09-13,1,1,1,1,1,1
1908,0.24612905596095,0.0072560159889235,UT,2022-09-14,1,1,1,1,1,1
1909,0.240290411913195,0.00706353242957975,UT,2022-09-15,1,1,1,0,1,0
1910,0.0100864115293237,0.00687614874624785,UT,2022-09-16,1,1,1,1,1,1
1911,1.03242448750053,0.137750894024439,UT,2022-09-17,1,0,1,1,0,0
1912,0.0343821750684186,0.0065161006219934,UT,2022-09-18,1,1,1,1,1,1
1913,0.356831759843155,0.00634315991477465,UT,2022-09-19,1,1,1,1,1,1
1914,1.44720882166186,0.2168853170003365,UT,2022-09-20,0,1,0,0,1,0
1915,1.63102874449805,0.3004870522358395,UT,2022-09-21,1,0,0,1,0,0
1916,0.372494717449962,0.0999639989486595,UT,2022-09-22,1,1,1,0,1,0
1917,0.266034286563901,0.005695628447401,UT,2022-09-23,1,1,1,0,1,0
1918,0.768615768419902,0.218314697365633,UT,2022-09-24,1,1,1,1,1,1
1919,0.00740299786892379,0.0053967458137829,UT,2022-09-25,1,1,1,1,1,1
1920,0.869907305244675,0.0052531388361118,UT,2022-09-26,1,1,1,1,1,1
1921,2.10222095662734,0.1738699276043245,UT,2022-09-27,1,0,0,0,0,1
1922,0.287741088536,0.004977081123941595,UT,2022-09-28,1,1,1,1,1,1
1923,1.34908814150544,0.177003719395501,UT,2022-09-29,0,1,0,0,1,0
1924,2.09024952907211,0.2090542180878405,UT,2022-09-30,0,0,0,0,0,0
1925,0.165538770733609,0.00458944125508117,UT,2022-10-01,1,1,1,1,1,1
1926,0.00620708231503538,0.00446691536770871,UT,2022-10-02,1,1,1,1,1,1
1927,0.0837911163476672,0.00434758881959903,UT,2022-10-03,1,1,1,1,1,1
1928,2.04697537863557,0.352192207074339,UT,2022-10-04,0,1,0,0,1,0
1929,0.247682281145938,0.004118204453838,UT,2022-10-05,1,1,1,1,1,1
1930,1.12158102708208,0.191315821184144,UT,2022-10-06,1,0,1,0,0,0
1931,0.414518884387447,0.0914096221896445,UT,2022-10-07,1,1,1,0,1,0
1932,1.15792232291066,0.238360954156759,UT,2022-10-08,1,0,0,1,0,0
1933,10.3644317150794,0.162392782343048,VA,2022-08-28,0,0,0,0,0,0
1934,32.8154321329637,0.195001398012444,VA,2022-08-29,0,0,0,0,0,0
1935,27.1571499240569,0.1991024711479365,VA,2022-08-30,0,0,0,0,0,0
1936,34.3837700904686,0.238193977847418,VA,2022-08-31,0,1,0,0,0,0
1937,25.6179345845094,0.2465528180433515,VA,2022-09-01,0,0,0,0,0,0
1938,12.1050701183021,0.2197996737153805,VA,2022-09-02,0,1,0,0,1,0
1939,14.986308924886,0.188209097265952,VA,2022-09-03,0,0,0,0,0,0
1940,10.0015922260873,0.170442171528745,VA,2022-09-04,0,0,0,0,0,0
1941,12.2922731489736,0.2584207934358845,VA,2022-09-05,0,0,0,0,0,0
1942,24.3561081950806,0.1849239679568545,VA,2022-09-06,0,0,0,0,0,0
1943,3.76188881474808,0.126405422191959,VA,2022-09-07,0,1,0,0,1,0
1944,4.91761184545191,0.1332134105898305,VA,2022-09-08,0,0,0,0,0,0
1945,10.0000871901087,0.2088916559215795,VA,2022-09-09,0,1,0,0,1,0
1946,6.99960738966945,0.2189960971845505,VA,2022-09-10,0,1,0,0,1,0
1947,12.9816503059894,0.2167874807395655,VA,2022-09-11,0,1,0,0,1,0
1948,23.3866330868683,0.1909156864360225,VA,2022-09-12,0,0,0,0,0,0
1949,12.9452359749527,0.1570605809608755,VA,2022-09-13,0,0,0,0,0,0
1950,7.68641940802395,0.180356654262098,VA,2022-09-14,0,0,0,0,0,0
1951,9.39077353239155,0.2067173765254745,VA,2022-09-15,0,0,0,0,0,0
1952,23.9554977820438,0.218656206905442,VA,2022-09-16,0,0,0,0,0,0
1953,5.67503097092426,0.142674020613936,VA,2022-09-17,0,0,0,0,0,0
1954,6.92713468411766,0.224430873471413,VA,2022-09-18,0,0,0,0,0,0
1955,12.9284812520065,0.2069766301523155,VA,2022-09-19,0,0,0,0,0,0
1956,30.7712519873086,0.234893179490247,VA,2022-09-20,0,0,0,0,0,0
1957,24.1958909470117,0.2743720620031105,VA,2022-09-21,0,0,0,0,0,0
1958,9.30664205169899,0.1841702596898095,VA,2022-09-22,0,1,0,0,1,0
1959,20.0584908603992,0.231884498410194,VA,2022-09-23,0,0,0,0,0,0
1960,13.5934913513676,0.189681519528574,VA,2022-09-24,0,0,0,0,0,0
1961,3.95146066517623,0.1934178186860895,VA,2022-09-25,0,0,0,0,0,0
1962,9.95816506756916,0.1596647703513565,VA,2022-09-26,0,0,0,0,0,0
1963,8.70499258023104,0.1614890078597375,VA,2022-09-27,0,0,0,0,0,0
1964,17.0841316108955,0.259283241486347,VA,2022-09-28,0,0,0,0,0,0
1965,21.6490478245033,0.248576080160159,VA,2022-09-29,0,0,0,0,0,0
1966,18.0264636452128,0.263927164133096,VA,2022-09-30,0,0,0,0,0,0
1967,7.11152584159952,0.2244673952276085,VA,2022-10-01,0,0,0,0,0,0
1968,2.13910125269651,0.134573115399224,VA,2022-10-02,1,0,0,0,0,0
1969,8.58621575682169,0.217659762218309,VA,2022-10-03,0,0,0,0,0,0
1970,9.46754677989582,0.2611662927161555,VA,2022-10-04,0,0,0,0,0,0
1971,8.45228184359076,0.2282577189377755,VA,2022-10-05,0,1,0,0,1,0
1972,9.67993999492435,0.2243421776567085,VA,2022-10-06,0,0,0,0,0,0
1973,12.7327960537217,0.2396536910923845,VA,2022-10-07,0,0,0,0,0,0
1974,14.8829640926994,0.311429901141345,VA,2022-10-08,0,0,0,0,0,0
1975,NA,NA,VT,2022-08-28,NA,NA,NA,NA,NA,NA
1976,0.0541607589279637,0.0111791199306435,VT,2022-08-29,1,1,1,1,1,1
1977,0.729415675119415,0.2746934448286685,VT,2022-08-30,1,1,1,0,1,0
1978,0.745829407313684,0.275339097284691,VT,2022-08-31,1,1,1,1,1,1
1979,NA,NA,VT,2022-09-01,NA,NA,NA,NA,NA,NA
1980,NA,NA,VT,2022-09-02,NA,NA,NA,NA,NA,NA
1981,NA,NA,VT,2022-09-03,NA,NA,NA,NA,NA,NA
1982,NA,NA,VT,2022-09-04,NA,NA,NA,NA,NA,NA
1983,NA,NA,VT,2022-09-05,NA,NA,NA,NA,NA,NA
1984,0.011329731522391,0.00899930276300075,VT,2022-09-06,1,1,1,1,1,1
1985,0.0125011246138133,0.008759908459424,VT,2022-09-07,1,1,1,1,1,1
1986,NA,NA,VT,2022-09-08,NA,NA,NA,NA,NA,NA
1987,1.20561809662092,0.4619664071404235,VT,2022-09-09,1,0,0,1,0,0
1988,NA,NA,VT,2022-09-10,NA,NA,NA,NA,NA,NA
1989,NA,NA,VT,2022-09-11,NA,NA,NA,NA,NA,NA
1990,0.0107416449558135,0.0076568998321838,VT,2022-09-12,1,1,1,1,1,1
1991,NA,NA,VT,2022-09-13,NA,NA,NA,NA,NA,NA
1992,0.00933781172351968,0.0072560159889235,VT,2022-09-14,1,1,1,1,1,1
1993,NA,NA,VT,2022-09-15,NA,NA,NA,NA,NA,NA
1994,1.19062409298101,0.841034005360055,VT,2022-09-16,0,1,0,0,1,0
1995,NA,NA,VT,2022-09-17,NA,NA,NA,NA,NA,NA
1996,NA,NA,VT,2022-09-18,NA,NA,NA,NA,NA,NA
1997,NA,NA,VT,2022-09-19,NA,NA,NA,NA,NA,NA
1998,NA,NA,VT,2022-09-20,NA,NA,NA,NA,NA,NA
1999,0.00807214715665298,0.00601079274192505,VT,2022-09-21,1,1,1,0,1,0
2000,1.31167415540267,0.9288485669154,VT,2022-09-22,1,0,0,0,0,1
2001,NA,NA,VT,2022-09-23,NA,NA,NA,NA,NA,NA
2002,0.0078179281271864,0.0055442070768473,VT,2022-09-24,1,1,1,1,1,1
2003,NA,NA,VT,2022-09-25,NA,NA,NA,NA,NA,NA
2004,NA,NA,VT,2022-09-26,NA,NA,NA,NA,NA,NA
2005,0.00696934342325291,0.0051132836901635,VT,2022-09-27,1,1,1,1,1,1
2006,NA,NA,VT,2022-09-28,NA,NA,NA,NA,NA,NA
2007,NA,NA,VT,2022-09-29,NA,NA,NA,NA,NA,NA
2008,0.0246257092674847,0.004715251818720425,VT,2022-09-30,1,1,1,1,1,1
2009,0.0517402952013398,0.00458944125508117,VT,2022-10-01,1,1,1,0,1,0
2010,NA,NA,VT,2022-10-02,NA,NA,NA,NA,NA,NA
2011,0.94032050312863,0.2937234890077635,VT,2022-10-03,0,1,0,0,1,0
2012,0.00699912676083311,0.004231378705576935,VT,2022-10-04,1,1,1,1,1,1
2013,NA,NA,VT,2022-10-05,NA,NA,NA,NA,NA,NA
2014,NA,NA,VT,2022-10-06,NA,NA,NA,NA,NA,NA
2015,NA,NA,VT,2022-10-07,NA,NA,NA,NA,NA,NA
2016,0.0054538297472686,0.003796124266887785,VT,2022-10-08,1,1,1,1,1,1
2017,1.77031225819195,0.051780608523904,WA,2022-08-28,0,1,0,0,1,0
2018,2.74382060830186,0.0681456067226705,WA,2022-08-29,0,0,0,0,0,0
2019,0.872377922460756,0.116404363445362,WA,2022-08-30,1,1,1,1,0,0
2020,3.50629483517139,0.03895259234009255,WA,2022-08-31,0,1,0,0,1,0
2021,3.80432856778986,0.082811035820255,WA,2022-09-01,0,0,1,0,0,1
2022,3.81112567922126,0.074716586669097,WA,2022-09-02,0,0,0,0,0,0
2023,4.25486957580301,0.069665751465731,WA,2022-09-03,0,0,1,0,0,0
2024,1.73077995501975,0.072891456140579,WA,2022-09-04,0,0,1,0,0,0
2025,0.423172795356042,0.0861702482258275,WA,2022-09-05,1,1,1,0,1,0
2026,8.24624385948511,0.0845211037304885,WA,2022-09-06,0,0,1,0,0,0
2027,2.89779763976963,0.112740705731931,WA,2022-09-07,1,0,0,1,0,0
2028,2.52837454068071,0.0734811427966265,WA,2022-09-08,0,0,1,0,0,0
2029,0.655345419468286,0.061061459356119,WA,2022-09-09,1,1,1,0,1,0
2030,0.287401521991284,0.071174631078575,WA,2022-09-10,1,1,1,0,1,0
2031,2.50215438981503,0.05909143260171,WA,2022-09-11,0,0,1,0,0,0
2032,5.27843771257051,0.117578300525206,WA,2022-09-12,1,0,0,1,0,0
2033,2.85013484503774,0.0656580668650965,WA,2022-09-13,0,0,1,0,0,0
2034,2.84516412142549,0.095982949226315,WA,2022-09-14,1,0,1,0,0,0
2035,2.39094160597471,0.00706353242957975,WA,2022-09-15,0,1,0,0,1,0
2036,4.5343652066865,0.132501877979744,WA,2022-09-16,1,0,0,0,0,0
2037,1.68983169155179,0.04338972758469845,WA,2022-09-17,0,0,1,0,0,0
2038,2.55506879879335,0.0409693392723971,WA,2022-09-18,0,0,0,0,0,0
2039,9.69230861611083,0.080496046661438,WA,2022-09-19,0,0,1,0,0,0
