"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","other_50_CI","X22E_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","other_95_CI","X22E_95_CI"
"755",NA,NA,"KY",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",NA,NA,"KY",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",1.18596621416873,0.918529944644424,"LA",2023-03-05,1,0,1,1,0,1,1,0,1,1,0,1
"758",0.0289657607692395,0.0101264396449856,"LA",2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"759",0.022849013960453,0.00934437428374304,"LA",2023-03-07,1,1,1,1,1,1,1,0,1,1,1,0
"760",NA,NA,"LA",2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",1.11200176963721,0.888482799484881,"LA",2023-03-09,1,0,1,1,1,0,1,0,1,1,1,0
"762",0.0429931634430087,0.00753620162052043,"LA",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"763",1.13021452741459,0.896557121802655,"LA",2023-03-11,1,0,1,1,1,0,1,0,1,1,1,0
"764",0.00475382231327809,0.00670940013463376,"LA",2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"765",2.20214977586898,1.85701937969687,"LA",2023-03-13,0,0,0,1,1,1,0,0,0,1,1,1
"766",NA,NA,"LA",2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",2.29836764013377,0.908817024810405,"LA",2023-03-15,1,0,1,1,1,0,1,0,1,1,1,0
"768",1.16841715771616,0.626750569826065,"LA",2023-03-16,1,0,1,1,0,1,1,0,1,1,0,1
"769",NA,NA,"LA",2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",0.0322884840555716,0.00569396603537566,"LA",2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"771",NA,NA,"LA",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",0.00377183484516284,0.00582753918458514,"LA",2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
"773",0.0378657603043457,0.00599599548180747,"LA",2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"774",0.0647759359121673,0.00624187467411668,"LA",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"775",0.00471657192748129,0.00657540282850381,"LA",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"776",0.00514404625977231,0.00700975740354862,"LA",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"777",0.0707960163428562,0.00756165456280141,"LA",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"778",0.0211866601226297,0.00825206228458835,"LA",2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"779",1.2078793930448,0.925999893829397,"LA",2023-03-27,1,0,1,1,0,1,1,0,1,1,0,1
"780",0.00771139541130524,0.0101588467207265,"LA",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"781",NA,NA,"LA",2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",NA,NA,"LA",2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",0.0107907040156875,0.014935485402533,"LA",2023-03-31,1,1,1,1,1,1,1,0,0,1,1,1
"784",0.0124437782453778,0.0172650787094384,"LA",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"785",NA,NA,"LA",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",NA,NA,"LA",2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",0.147110241904385,0.0276653709559164,"LA",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
"788",0.260908272987137,0.0326675398525772,"LA",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
"789",0.0302116887196427,0.0386876431820123,"LA",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"790",0.0353712206238082,0.0459097427792995,"LA",2023-04-07,1,1,1,1,1,1,1,0,0,1,1,1
"791",0.0384556204006406,0.0545415739160681,"LA",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
"792",0.0472655627759235,0.0648140168845063,"LA",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"793",0.057194133936793,0.07697919139798,"LA",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
"794",0.0678390466944589,0.091306857343423,"LA",2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1
"795",0.0821811803940466,0.108078860214875,"LA",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
"796",NA,NA,"LA",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",NA,NA,"LA",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",NA,NA,"LA",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",1.31300165580909,0.311441343109193,"MA",2023-03-05,0,1,1,0,1,1,0,0,1,0,1,1
"800",0.821966961801243,0.113863051046247,"MA",2023-03-06,1,1,1,1,1,1,0,0,1,0,1,0
"801",0.914207691174538,0.0654570728104529,"MA",2023-03-07,1,1,1,1,1,1,1,0,1,1,1,0
"802",1.04285352678566,0.092063634310576,"MA",2023-03-08,1,1,1,1,0,1,0,0,1,0,0,0
"803",1.33932976035123,0.00805698799489955,"MA",2023-03-09,1,0,1,1,1,1,1,0,1,1,1,0
"804",4.27973134161529,0.349091697471023,"MA",2023-03-10,0,0,1,1,0,1,0,0,1,1,0,0
"805",0.256651762695945,0.00708874770168243,"MA",2023-03-11,1,1,1,1,1,1,1,0,1,1,1,0
"806",0.752675102884161,0.304508421909999,"MA",2023-03-12,1,1,1,1,1,0,1,1,1,1,1,1
"807",0.835694721540546,0.152112499301827,"MA",2023-03-13,1,1,0,1,1,1,1,1,0,0,1,1
"808",0.852164151444593,0.13008899459864,"MA",2023-03-14,1,1,1,1,0,1,1,0,1,1,0,1
"809",1.08728795019575,0.170101243505079,"MA",2023-03-15,1,1,1,1,1,0,1,0,1,1,1,0
"810",0.874587912067683,0.103846818817656,"MA",2023-03-16,1,1,1,1,0,1,1,0,1,1,0,1
"811",0.356739248390655,0.00571928974557298,"MA",2023-03-17,1,1,1,1,1,1,1,0,0,0,1,1
"812",0.14665940081615,0.00569396603537566,"MA",2023-03-18,1,1,1,1,1,1,1,0,1,0,1,1
"813",1.68558927079527,0.612404976554266,"MA",2023-03-19,1,0,1,0,1,0,1,0,1,0,1,0
"814",17.5171063720324,0.856351352575263,"MA",2023-03-20,1,0,1,1,0,0,1,0,1,0,0,0
"815",0.5542299447081,0.112706005363471,"MA",2023-03-21,1,1,1,1,1,1,1,0,1,0,1,1
"816",0.908843409180911,0.21276288223138,"MA",2023-03-22,1,1,1,1,0,1,1,0,1,1,0,1
"817",0.703171834336346,0.0976603285992968,"MA",2023-03-23,1,1,1,1,1,1,1,0,1,0,1,1
"818",0.358768989717145,0.00700975740354862,"MA",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"819",0.231700807957775,0.00756165456280141,"MA",2023-03-25,1,1,1,1,1,1,1,0,0,1,1,1
"820",1.21770512429633,0.928599186266132,"MA",2023-03-26,1,0,1,1,0,1,1,0,1,1,0,1
"821",1.14217255951051,0.897995997458258,"MA",2023-03-27,1,0,1,0,1,1,1,0,1,0,1,1
"822",0.0577383455066449,0.0101588467207265,"MA",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"823",0.0627870383406313,0.0114469630263526,"MA",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"824",0.11596085865,0.0130196577235649,"MA",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"825",1.23003393988503,1.74730460425725,"MA",2023-03-31,1,0,1,0,1,1,1,0,1,0,1,1
"826",0.0912632670226682,0.0172650787094384,"MA",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"827",0.178146709853463,0.0200930866252604,"MA",2023-04-02,1,1,1,1,1,1,1,0,1,0,1,1
"828",0.202537386909921,0.0235202268956314,"MA",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"829",0.0735724341789011,0.0276653709559164,"MA",2023-04-04,1,1,1,1,1,1,1,0,0,1,1,1
"830",1.00678721384014,0.85326511141202,"MA",2023-04-05,1,1,1,0,1,1,1,0,1,0,1,1
"831",1.02163338860658,0.249432694645775,"MA",2023-04-06,1,1,1,1,0,1,1,0,1,1,0,1
"832",0.113523639817117,0.0459097427792995,"MA",2023-04-07,1,1,1,1,1,1,1,0,0,1,1,1
"833",0.956770142702886,0.835955415095776,"MA",2023-04-08,1,1,1,0,1,1,1,0,1,0,1,1
"834",1.17369831832461,1.66801797005243,"MA",2023-04-09,1,0,1,1,0,1,1,0,1,1,0,1
"835",0.329503574020174,0.07697919139798,"MA",2023-04-10,1,1,1,1,1,1,1,0,0,1,1,1
"836",1.11507185470569,0.345812055204827,"MA",2023-04-11,1,1,1,1,1,0,1,0,0,0,1,0
"837",0.3264812705649,0.324001222658971,"MA",2023-04-12,1,1,1,1,1,1,1,0,0,1,1,1
"838",0.518810055191027,0.127581467453034,"MA",2023-04-13,1,1,1,1,1,1,1,0,0,1,1,1
"839",1.98992818525559,0.746173551483443,"MA",2023-04-14,0,1,0,0,0,1,0,0,0,0,0,1
"840",0.134180907968656,0.175885226485247,"MA",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
"841",0.775744456044802,0.0110128633112369,"MD",2023-03-05,1,1,1,1,1,1,1,0,1,1,0,0
"842",3.45368266222057,0.397492590640863,"MD",2023-03-06,0,0,1,1,1,1,0,0,1,1,1,0
"843",0.950573253758991,0.0877945654277408,"MD",2023-03-07,1,1,1,1,1,1,1,0,1,0,1,1
"844",1.63999310194993,0.225127299777801,"MD",2023-03-08,0,1,1,1,1,1,0,0,1,1,1,0
"845",0.617959246412053,0.150986858190612,"MD",2023-03-09,1,1,1,1,1,1,0,0,1,0,1,0
"846",3.00187765466787,0.301060626426928,"MD",2023-03-10,0,0,1,1,1,1,0,0,1,0,0,1
"847",1.36250226697331,0.312374464015954,"MD",2023-03-11,0,0,1,0,1,1,0,0,1,0,1,1
"848",1.22095070242217,0.28672344156434,"MD",2023-03-12,1,0,1,1,0,1,1,0,1,1,0,0
"849",0.842278910347343,0.141432448088189,"MD",2023-03-13,0,1,1,1,1,1,0,1,1,0,1,0
"850",0.626071271116714,0.107420725443591,"MD",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"851",0.494229069519635,0.106261608083631,"MD",2023-03-15,1,1,1,1,1,1,1,1,1,0,1,0
"852",0.835169198678399,0.160682881362935,"MD",2023-03-16,0,1,1,1,1,1,0,1,0,1,1,1
"853",0.553509672725046,0.092127252965109,"MD",2023-03-17,1,1,1,1,1,1,1,1,0,1,1,0
"854",2.5442088118451,0.43427533145454,"MD",2023-03-18,1,0,0,1,0,1,1,1,0,0,0,1
"855",0.586850434901849,0.127080289525914,"MD",2023-03-19,1,1,1,1,1,1,1,1,1,0,1,0
"856",2.69000130190155,0.275655225286334,"MD",2023-03-20,0,0,1,0,1,1,0,0,1,0,1,1
"857",2.19313269496369,0.313621778662007,"MD",2023-03-21,0,0,1,1,1,1,0,0,1,0,1,0
"858",1.1012365145587,0.22183653030933,"MD",2023-03-22,0,1,1,1,1,1,0,1,1,0,1,1
"859",0.894314966273565,0.219432193776692,"MD",2023-03-23,1,1,1,1,1,1,1,0,0,1,1,1
"860",1.36667232037122,0.312656116082737,"MD",2023-03-24,0,0,1,1,1,0,0,1,0,1,1,1
"861",2.59366700112278,0.556036125582307,"MD",2023-03-25,1,0,1,1,0,1,0,0,1,1,0,1
"862",0.56832075807804,0.169917718241175,"MD",2023-03-26,1,1,1,1,1,1,1,0,0,1,1,1
"863",0.591084073803071,0.127625582976777,"MD",2023-03-27,1,1,1,1,1,1,1,0,0,1,1,0
"864",0.478307301833942,0.0101588467207265,"MD",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"865",2.05613247094575,0.60006326936748,"MD",2023-03-29,0,0,1,0,1,1,0,0,0,0,1,1
"866",1.45055053454562,0.411667966121183,"MD",2023-03-30,0,0,1,1,1,0,0,0,0,1,1,0
"867",0.697671804041531,0.262416788096064,"MD",2023-03-31,1,1,1,0,1,1,1,1,0,0,1,1
"868",1.63444229048773,0.71637063257283,"MD",2023-04-01,0,0,1,0,1,1,0,0,0,0,1,1
"869",1.47082945111239,0.594968175704918,"MD",2023-04-02,1,0,1,0,1,0,1,1,0,0,1,1
"870",2.47216101094423,0.671025525061874,"MD",2023-04-03,1,0,1,0,0,1,1,0,1,0,0,1
"871",0.918540207519376,0.300640958437636,"MD",2023-04-04,0,1,1,1,1,1,0,0,0,1,1,0
"872",0.262734086921005,0.0326675398525772,"MD",2023-04-05,1,1,1,1,1,1,1,0,1,0,1,1
"873",0.773666053903159,0.308230396360115,"MD",2023-04-06,1,1,1,0,1,1,1,0,1,0,1,1
"874",4.85914263823985,0.76916624390099,"MD",2023-04-07,1,0,0,0,1,1,1,0,0,0,1,1
"875",0.796444464347098,0.367107110387951,"MD",2023-04-08,1,1,1,0,1,1,1,1,0,0,1,1
"876",0.816913364109754,0.447857032765161,"MD",2023-04-09,1,1,1,0,1,1,1,1,0,0,1,1
"877",1.55563385782319,0.442361028344385,"MD",2023-04-10,1,1,1,1,0,0,1,0,1,1,0,0
"878",1.55789967618788,0.261932882815213,"MD",2023-04-11,1,1,0,1,0,1,1,1,0,1,0,1
"879",3.75628492663725,0.108078860214875,"MD",2023-04-12,1,0,0,1,1,1,1,0,1,1,1,0
"880",1.64693773180119,0.309653168473967,"MD",2023-04-13,0,1,0,1,1,1,0,0,1,1,1,1
"881",1.45817075597859,0.15009560612828,"MD",2023-04-14,1,0,0,1,1,1,1,1,1,1,1,1
"882",1.12047302489095,0.518457033055853,"MD",2023-04-15,1,1,1,1,0,1,1,1,0,1,0,1
"883",NA,NA,"ME",2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",0.00690536439457876,0.0101264396449856,"ME",2023-03-06,1,1,1,1,1,1,1,0,1,1,1,0
"885",0.0252389096325063,0.00934437428374304,"ME",2023-03-07,1,1,1,1,1,1,1,0,1,0,1,1
"886",0.00600716907973702,0.008657309344594,"ME",2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"887",NA,NA,"ME",2023-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",0.00571613807073308,0.00753620162052043,"ME",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"889",0.0202339832607582,0.00708874770168243,"ME",2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"890",0.0659403331307709,0.00670940013463376,"ME",2023-03-12,1,1,1,1,1,1,1,0,1,1,1,0
"891",1.03352742834185,0.604353080993642,"ME",2023-03-13,1,0,1,1,1,0,1,0,1,1,1,0
"892",0.057436102287664,0.00613892705744629,"ME",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"893",0.032232184069858,0.00594218099278461,"ME",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"894",0.080402116808491,0.00580236550357956,"ME",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
"895",0.0038973745829237,0.00571928974557298,"ME",2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
"896",NA,NA,"ME",2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",NA,NA,"ME",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",0.0547510664793483,0.00582753918458514,"ME",2023-03-20,1,1,1,1,1,1,1,0,1,1,1,0
"899",0.914137093472939,0.368810029079464,"ME",2023-03-21,1,1,1,0,1,1,1,0,1,0,1,1
"900",0.0610818655228963,0.00624187467411668,"ME",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"901",0.0164712172561867,0.00657540282850381,"ME",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"902",0.0054016311168044,0.00700975740354862,"ME",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"903",0.00570165652318945,0.00756165456280141,"ME",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"904",1.28760852563722,1.82109737348197,"ME",2023-03-26,1,0,1,1,1,0,1,0,1,1,1,0
"905",1.13560369991384,0.620368948443576,"ME",2023-03-27,1,0,1,1,0,1,1,0,1,1,0,1
"906",NA,NA,"ME",2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",0.00832534794400357,0.0114469630263526,"ME",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"908",NA,NA,"ME",2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",NA,NA,"ME",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",0.288332787360893,0.0172650787094384,"ME",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"911",0.939311692229184,0.290227184162952,"ME",2023-04-02,1,1,0,1,1,1,1,0,0,1,1,1
"912",0.618582009472641,0.420115415426201,"ME",2023-04-03,1,1,1,1,1,1,1,1,0,0,1,1
"913",0.652862504453898,0.0276653709559164,"ME",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
"914",0.95768047873013,0.354162089203592,"ME",2023-04-05,1,1,1,1,0,1,1,0,0,1,0,1
"915",0.0259899076877395,0.0386876431820123,"ME",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"916",1.01937323914886,1.45454284874966,"ME",2023-04-07,1,0,0,1,1,1,1,0,0,1,1,1
"917",0.0372882153890491,0.0545415739160681,"ME",2023-04-08,1,1,1,1,1,1,1,0,0,1,1,1
"918",NA,NA,"ME",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",0.829515892161631,0.45176516346954,"ME",2023-04-10,1,1,1,0,1,1,1,0,0,0,1,0
"920",0.590938422648532,0.091306857343423,"ME",2023-04-11,1,1,1,1,1,1,1,0,0,1,1,1
"921",0.550278040840516,0.262309119103515,"ME",2023-04-12,1,1,1,1,1,1,1,0,1,0,1,1
"922",2.7245992622874,0.127581467453034,"ME",2023-04-13,1,0,0,1,1,1,1,0,0,1,1,1
"923",NA,NA,"ME",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",0.132948237002509,0.175885226485247,"ME",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
"925",4.6754052388035,0.483433248463679,"MI",2023-03-05,1,0,1,1,0,0,1,0,1,0,0,0
"926",6.51712539330192,0.359158250845785,"MI",2023-03-06,0,0,0,1,0,0,0,0,0,0,0,0
"927",6.03562449625188,0.430628454345282,"MI",2023-03-07,0,0,1,1,0,0,0,0,1,0,0,0
"928",5.21091900772197,0.38255091247043,"MI",2023-03-08,1,0,1,1,0,0,1,0,0,1,0,0
"929",2.86720712508007,0.285675932155302,"MI",2023-03-09,1,0,1,1,0,0,0,0,1,1,0,0
"930",1.20978149546023,0.199889021954893,"MI",2023-03-10,1,1,1,1,0,1,1,0,1,0,0,0
"931",0.808487037464544,0.00708874770168243,"MI",2023-03-11,1,0,1,1,1,1,1,0,1,0,1,0
"932",2.48961500524618,0.364068226265073,"MI",2023-03-12,1,0,1,1,1,0,1,0,1,1,1,0
"933",3.63376059580847,0.216148574032249,"MI",2023-03-13,1,0,1,1,1,0,1,0,0,0,1,0
"934",1.31067652706621,0.189948933112009,"MI",2023-03-14,0,1,1,1,0,1,0,1,1,0,0,0
"935",3.9777589664774,0.395992075071299,"MI",2023-03-15,0,0,1,0,1,0,0,0,1,0,1,0
"936",4.49258930354061,0.405346245346016,"MI",2023-03-16,0,0,1,0,1,0,0,0,0,0,1,0
"937",0.580352115505844,0.0846135170329754,"MI",2023-03-17,1,1,1,1,1,1,1,0,1,0,1,1
"938",1.01645319834843,0.316372937652464,"MI",2023-03-18,1,1,1,1,0,1,1,0,1,1,0,1
"939",0.432840548575952,0.00572875207630501,"MI",2023-03-19,1,1,1,1,1,1,1,0,1,0,1,1
"940",1.26613535518159,0.143162086743086,"MI",2023-03-20,0,1,1,1,1,1,0,0,1,0,1,1
"941",1.18916797761426,0.113215286479164,"MI",2023-03-21,1,1,1,1,1,0,1,0,0,0,1,0
"942",0.686747818668106,0.0758627446091129,"MI",2023-03-22,1,1,1,1,1,1,1,0,0,0,1,0
"943",4.48559545991418,0.301546620368436,"MI",2023-03-23,1,0,1,1,1,0,1,0,1,0,1,0
"944",1.89127262269449,0.309202461517929,"MI",2023-03-24,1,0,1,1,1,0,1,0,1,0,1,0
"945",0.702398225997383,0.137336278107652,"MI",2023-03-25,1,1,1,1,1,0,0,0,1,0,1,0
"946",0.619784153744626,0.205843419564862,"MI",2023-03-26,1,1,1,1,1,1,1,0,0,1,1,1
"947",3.47866102695866,0.347614550090368,"MI",2023-03-27,0,0,1,0,1,0,0,0,0,0,1,0
"948",3.08338589852719,0.340592017984932,"MI",2023-03-28,0,0,1,1,1,0,0,0,0,1,1,0
"949",1.23847858324892,0.223813137684871,"MI",2023-03-29,1,1,1,1,0,0,1,0,1,1,0,1
"950",1.37024438484942,0.262404480103972,"MI",2023-03-30,1,1,1,0,1,1,0,1,0,0,1,1
"951",1.99614711416335,0.327585270917778,"MI",2023-03-31,0,1,1,1,1,1,0,0,0,0,1,1
"952",1.80000650621027,0.363737167278038,"MI",2023-04-01,1,0,1,0,1,0,1,0,1,0,1,0
"953",2.13826252048358,0.422551444744707,"MI",2023-04-02,1,0,1,1,0,1,1,0,1,1,0,1
"954",2.41236719897708,0.252133585204004,"MI",2023-04-03,0,1,0,1,1,1,0,0,0,0,1,1
"955",1.6127980684358,0.276550294155991,"MI",2023-04-04,1,1,1,1,1,0,1,0,0,1,1,0
"956",3.32925201199123,0.528032072727329,"MI",2023-04-05,1,0,1,0,0,0,1,0,1,0,0,0
"957",3.50323523649654,0.368150057884841,"MI",2023-04-06,1,1,0,0,0,0,1,0,0,0,0,0
"958",3.02132159214701,0.163773765184316,"MI",2023-04-07,1,0,0,1,1,1,1,1,0,0,1,1
"959",1.87051465202751,0.125748629313965,"MI",2023-04-08,1,0,1,1,1,1,1,0,0,1,1,0
"960",1.38012729743499,0.0648140168845063,"MI",2023-04-09,1,0,0,1,1,1,1,0,0,1,1,1
"961",3.24122166717727,0.188496153102683,"MI",2023-04-10,1,0,0,1,1,0,1,0,0,0,1,0
"962",3.74499015051685,0.418512544021353,"MI",2023-04-11,1,1,0,0,0,0,1,0,0,0,0,0
"963",2.40225675208705,0.442678584283686,"MI",2023-04-12,1,1,0,0,0,1,1,1,0,0,0,1
"964",2.83522539188336,0.239725024547722,"MI",2023-04-13,1,0,0,1,0,1,1,1,0,1,0,1
"965",2.94177307081559,0.573896660188503,"MI",2023-04-14,1,1,0,0,0,1,1,0,0,0,0,1
"966",3.25863629771435,0.491473578209349,"MI",2023-04-15,0,1,0,1,1,0,0,0,0,1,1,0
"967",1.02374341893097,0.11797417880379,"MN",2023-03-05,1,1,1,1,0,1,1,0,1,1,0,1
"968",1.18115533038312,0.14440730164592,"MN",2023-03-06,1,1,1,1,1,1,0,0,0,0,1,0
"969",5.89962536877172,0.336360721005923,"MN",2023-03-07,1,0,1,1,0,0,0,0,1,0,0,0
"970",8.03542274830919,0.422796967601408,"MN",2023-03-08,1,0,1,0,0,1,1,0,1,0,0,0
"971",1.17965022132573,0.0543951885996354,"MN",2023-03-09,1,0,1,1,1,1,1,0,1,1,1,0
"972",4.52361495091847,0.392451934582514,"MN",2023-03-10,1,0,0,0,1,1,1,0,0,0,1,0
"973",1.7247142827468,0.323332933634537,"MN",2023-03-11,1,0,1,1,1,0,1,0,0,1,1,0
"974",0.460646535854624,0.100751196484749,"MN",2023-03-12,1,1,1,1,1,1,1,1,1,0,1,0
"975",6.06896655746809,0.319736128974341,"MN",2023-03-13,1,0,1,1,0,0,1,0,0,1,0,0
"976",3.70985876539627,0.273903253313211,"MN",2023-03-14,1,0,1,1,0,0,0,1,1,1,0,1
"977",2.58680198083899,0.285887754558441,"MN",2023-03-15,1,0,1,1,0,0,1,0,1,1,0,0
"978",3.52636552350741,0.563890496063432,"MN",2023-03-16,1,0,1,1,1,0,1,0,1,0,1,0
"979",0.642313705190574,0.00571928974557298,"MN",2023-03-17,1,1,1,1,1,1,1,0,1,0,1,1
"980",2.89292375448134,0.790777618825986,"MN",2023-03-18,0,0,1,1,1,0,0,0,1,1,1,0
"981",0.627555110645703,0.157377442503275,"MN",2023-03-19,1,1,1,0,1,1,1,0,1,0,1,1
"982",3.76449736712192,0.389389456220934,"MN",2023-03-20,1,0,1,1,1,0,1,0,1,0,1,0
"983",2.66448218985307,0.254549158355352,"MN",2023-03-21,1,0,1,1,0,0,0,0,1,0,0,0
"984",1.68387723652393,0.126157298417044,"MN",2023-03-22,1,1,1,1,0,1,1,0,1,0,0,0
"985",1.45330835959483,0.195071476448871,"MN",2023-03-23,1,1,1,0,0,1,1,0,1,0,0,1
"986",0.523584678716849,0.00700975740354862,"MN",2023-03-24,1,1,1,1,1,1,1,0,1,0,1,1
"987",2.56023864758596,0.366263699988016,"MN",2023-03-25,1,0,1,0,1,1,1,0,1,0,1,1
"988",3.03903630432145,0.354882070930076,"MN",2023-03-26,1,0,1,1,0,0,1,0,1,0,0,0
"989",1.02566538730667,0.00910705767193407,"MN",2023-03-27,1,0,1,1,1,1,1,0,1,0,1,1
"990",0.997374816375327,0.142440942429197,"MN",2023-03-28,1,1,1,1,0,1,1,0,0,0,0,1
"991",0.822689089657695,0.0951439982949825,"MN",2023-03-29,1,1,1,1,1,1,1,0,1,0,1,1
"992",3.54086074889181,0.381042218157412,"MN",2023-03-30,1,0,0,0,0,0,0,0,1,0,0,0
"993",0.912911547962003,0.014935485402533,"MN",2023-03-31,1,0,1,1,1,1,1,0,0,0,1,1
"994",1.82295875332495,0.360635207306401,"MN",2023-04-01,1,0,1,0,0,1,1,0,0,0,0,1
"995",1.80711261362382,0.267586030244157,"MN",2023-04-02,1,1,0,1,1,0,1,0,0,0,1,0
"996",2.25123901470524,0.0876832096965754,"MN",2023-04-03,1,0,0,1,1,0,1,0,0,0,1,0
"997",2.7030277241013,0.399279426158876,"MN",2023-04-04,1,0,1,0,0,0,1,1,0,0,0,0
"998",2.49201570844754,0.0957904299725344,"MN",2023-04-05,1,0,0,1,1,1,1,0,1,0,1,1
"999",2.38213420619166,0.170816320413161,"MN",2023-04-06,1,0,0,1,0,1,0,0,0,0,0,1
"1000",1.58652335063481,0.300347867005348,"MN",2023-04-07,0,1,0,1,1,0,0,0,0,1,1,0
"1001",1.41108509771635,0.202012275800176,"MN",2023-04-08,1,1,0,1,1,0,1,0,1,1,1,0
"1002",1.20166368616778,0.0648140168845063,"MN",2023-04-09,1,0,1,1,1,1,1,0,0,1,1,1
"1003",3.64705344434447,0.151328236220279,"MN",2023-04-10,1,0,0,1,1,0,1,0,0,1,1,0
"1004",2.05320817306021,0.267408213835812,"MN",2023-04-11,1,0,0,1,1,1,1,0,1,0,1,1
"1005",3.12167960112657,0.197197004653967,"MN",2023-04-12,1,0,0,1,1,1,1,0,0,0,1,1
"1006",4.16480362380402,0.331142054655431,"MN",2023-04-13,1,0,0,1,0,0,1,0,0,1,0,1
"1007",4.11935019360284,0.373969089748732,"MN",2023-04-14,1,0,0,0,1,1,1,0,0,0,1,1
