...1,es_score,brier_score,location,target_date,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_50_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI,X22B_95_CI
1856,10.1656521043611,0.3056930521930945,TX,2023-01-15,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
1857,17.8875241748395,0.314660048778872,TX,2023-01-16,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1858,18.13520537739,0.3061383063435535,TX,2023-01-17,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
1859,11.4398819079511,0.3042951630078175,TX,2023-01-18,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
1860,11.7062053071706,0.321389614785929,TX,2023-01-19,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0
1861,15.9677747876514,0.320506176632102,TX,2023-01-20,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1862,13.5545770098714,0.3332315045122615,TX,2023-01-21,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0
1863,10.5480039002794,0.309697002721816,TX,2023-01-22,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0
1864,35.0544928241217,0.3456250339598965,TX,2023-01-23,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1865,7.17328887501476,0.3336707967468575,TX,2023-01-24,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
1866,3.9034589877646,0.3245619495845825,TX,2023-01-25,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1
1867,5.2187693547654,0.293859511760004,TX,2023-01-26,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0
1868,2.4051277493195,0.2973679014546905,TX,2023-01-27,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0
1869,10.0795931394736,0.2845810773430355,TX,2023-01-28,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
1870,8.33100828357746,0.3146067718299365,TX,2023-01-29,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
1871,19.2021339071596,0.3219236879605685,TX,2023-01-30,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
1872,12.9435559157176,0.3950729756760405,TX,2023-01-31,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
1873,2.9326011480711,0.419032761191386,TX,2023-02-01,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
1874,9.65349326514187,0.2948925643599285,TX,2023-02-02,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1
1875,9.8519224997741,0.2623299793308335,TX,2023-02-03,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1
1876,16.0601574138147,0.3848941775764615,TX,2023-02-04,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
1877,0.875554726119333,0.1621947448111055,TX,2023-02-05,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1878,17.4407664262351,0.374914795939579,TX,2023-02-06,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1879,6.68599029471286,0.2680996118816315,TX,2023-02-07,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
1880,2.56369286312877,0.3326510487422625,TX,2023-02-08,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
1881,2.20874577404613,0.1824828206714665,TX,2023-02-09,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1
1882,12.1577470711158,0.3083365678913695,TX,2023-02-10,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
1883,0.459059717254165,0.1676946283220955,TX,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1884,2.70680965581553,0.1906405894021015,TX,2023-02-12,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1885,4.11299865258253,0.2253501908703555,TX,2023-02-13,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
1886,2.64405350370629,0.182890379418866,TX,2023-02-14,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1887,3.97253755528978,0.309420060173238,TX,2023-02-15,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
1888,5.04410262761601,0.2086542224712565,TX,2023-02-16,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0
1889,0.879898229105017,0.07343267773315,TX,2023-02-17,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1
1890,7.64066862976467,0.2238768415873705,TX,2023-02-18,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
1891,0.532800392498951,0.137109871664537,UT,2023-01-08,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1892,0.931649837377088,0.3539458155940015,UT,2023-01-09,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1893,1.47431033805333,0.25836082171895,UT,2023-01-10,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1
1894,1.87687967064408,0.512394066708505,UT,2023-01-11,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0
1895,0.251449735751963,0.261205807512372,UT,2023-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1896,1.89342881475514,0.404207132684021,UT,2023-01-13,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0
1897,0.30763963193572,0.215830971524716,UT,2023-01-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1898,1.18414139811399,0.378307072253835,UT,2023-01-15,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1
1899,2.40552444354933,0.29397360463319,UT,2023-01-16,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
1900,1.22458678921059,0.3507979940772795,UT,2023-01-17,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1901,2.80117121827812,0.2785832703433685,UT,2023-01-18,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1902,0.564915022927486,0.2732695064258605,UT,2023-01-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1903,1.93572633311818,0.3571217860040645,UT,2023-01-20,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0
1904,0.86487401935043,0.3474124742460855,UT,2023-01-21,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
1905,1.33620416668035,0.3188314776173235,UT,2023-01-22,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1906,2.40662508895303,0.361562354701384,UT,2023-01-23,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1907,2.60437637427572,0.421658293271347,UT,2023-01-24,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
1908,0.553626933752747,0.179880935114027,UT,2023-01-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1909,1.41966129456628,0.349750767471334,UT,2023-01-26,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1
1910,0.432741655717161,0.2244066406377495,UT,2023-01-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1911,1.30890920836388,0.388277482410425,UT,2023-01-28,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
1912,1.61647889380263,0.350766049604643,UT,2023-01-29,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1913,0.863414856871123,0.2659473706436925,UT,2023-01-30,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
1914,0.973581133535015,0.0574062762031745,UT,2023-01-31,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
1915,0.897427131118653,0.213482450614048,UT,2023-02-01,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1916,1.16028594049593,0.3810211734131115,UT,2023-02-02,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1917,2.73240801025511,0.4732279070641555,UT,2023-02-03,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
1918,0.308160470671729,0.0344178550473037,UT,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1919,0.663325305013479,0.3576841689656705,UT,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1920,3.28535110378642,0.3789615263271025,UT,2023-02-06,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
1921,2.06348618978856,0.2892433221617165,UT,2023-02-07,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
1922,0.767513668463307,0.379642828053309,UT,2023-02-08,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1923,0.939058190775243,0.1872744390890125,UT,2023-02-09,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1924,1.34572383955423,0.337863395083297,UT,2023-02-10,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
1925,0.019277894568789,0.0130126372124286,UT,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1926,2.27469775187068,0.4363899722964415,UT,2023-02-12,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
1927,1.35350702813452,0.176475864179156,UT,2023-02-13,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1
1928,1.65093599094737,0.2643691837628825,UT,2023-02-14,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1
1929,0.494565253386707,0.145763768682742,UT,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1930,0.0718766530844574,0.0062194528856445,UT,2023-02-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1931,0.513773572350307,0.127467178184878,UT,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1932,2.7920874760678,0.4472222040943615,UT,2023-02-18,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
1933,6.59162174329811,0.3755929188494585,VA,2023-01-08,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
1934,17.101080453409,0.3855701878782875,VA,2023-01-09,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1935,19.7790179135606,0.3545794184288585,VA,2023-01-10,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0
1936,32.1004696334328,0.369833136362193,VA,2023-01-11,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1937,11.3513024226237,0.3263447027209655,VA,2023-01-12,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0
1938,3.47526782280935,0.29359561430276,VA,2023-01-13,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1
1939,6.6625100065343,0.320669700951063,VA,2023-01-14,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1940,4.89194501625273,0.3519834902268155,VA,2023-01-15,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
1941,15.3773237931857,0.2877886095301515,VA,2023-01-16,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1942,4.98229217733294,0.323343547054402,VA,2023-01-17,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
1943,6.28782119904455,0.3160157043615105,VA,2023-01-18,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1944,5.52573508931703,0.3298395386079355,VA,2023-01-19,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0
1945,5.39933224740044,0.297539665912992,VA,2023-01-20,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
1946,2.97259244229306,0.25600730074267,VA,2023-01-21,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0
1947,3.12424170479543,0.260038320952478,VA,2023-01-22,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0
1948,8.49647789619456,0.3076992382270695,VA,2023-01-23,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1949,5.32511737220543,0.280903241233704,VA,2023-01-24,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
1950,12.7507006157425,0.2717510581820715,VA,2023-01-25,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1951,2.98399312068282,0.2614907711197915,VA,2023-01-26,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1952,3.52381204162714,0.2506837447030005,VA,2023-01-27,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0
1953,4.1002507749228,0.25367767296048,VA,2023-01-28,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
1954,4.02295158422101,0.171466503268609,VA,2023-01-29,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
1955,6.52244407871459,0.2395723816126585,VA,2023-01-30,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1956,4.38777968194496,0.2268203698220095,VA,2023-01-31,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0
1957,3.3487143644254602,0.181918310284037,VA,2023-02-01,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1958,2.78225498870225,0.1730881840182645,VA,2023-02-02,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
1959,2.42394193914946,0.1592992700164825,VA,2023-02-03,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
1960,2.48331830209712,0.185196454989948,VA,2023-02-04,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
1961,6.01055971020991,0.261861730093446,VA,2023-02-05,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
1962,2.85920630277608,0.1279648781720585,VA,2023-02-06,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
1963,3.47340514352508,0.1809588830447955,VA,2023-02-07,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1964,2.93508891945751,0.139991576888592,VA,2023-02-08,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1965,2.37180259028223,0.1538259487348255,VA,2023-02-09,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
1966,1.81013116194685,0.129967994486452,VA,2023-02-10,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
1967,5.16433685829208,0.199415962444551,VA,2023-02-11,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0
1968,1.08007484290038,0.085655603667929,VA,2023-02-12,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
1969,1.8434463551595,0.1349648765357285,VA,2023-02-13,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0
1970,5.0506495087065,0.2125855710249815,VA,2023-02-14,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0
1971,7.27346607450338,0.202480898699139,VA,2023-02-15,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1972,1.4536704535233,0.112401691243707,VA,2023-02-16,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1
1973,5.5081249346545,0.190133999843071,VA,2023-02-17,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1974,1.71927141475847,0.130229386107254,VA,2023-02-18,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1
1975,0.607977361581443,0.2775019962369665,VT,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1976,0.889652319856125,0.3083030045524385,VT,2023-01-09,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1
1977,4.25544429258087,0.508706743287935,VT,2023-01-10,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
1978,1.5278266073993,0.380170251336581,VT,2023-01-11,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1
1979,1.73664144733098,0.403459161807431,VT,2023-01-12,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1980,0.958874851640245,0.67907100117028,VT,2023-01-13,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1981,1.81410527636928,0.388814968172597,VT,2023-01-14,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1982,NA,NA,VT,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,3.02196440764286,0.2876977872064395,VT,2023-01-16,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
1984,1.9281882610324,0.3056150939298115,VT,2023-01-17,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1985,1.03528018396114,0.3072922597051865,VT,2023-01-18,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
1986,0.664234782229002,0.255586782141463,VT,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1987,1.15179324820375,0.185682842047201,VT,2023-01-20,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1988,NA,NA,VT,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,1.89635801840758,0.373631296984789,VT,2023-01-22,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
1990,2.68903673811983,0.3050906866134065,VT,2023-01-23,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1991,0.98317263177071,0.274014086424765,VT,2023-01-24,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1992,1.84761130397828,0.213366106164124,VT,2023-01-25,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1
1993,1.1139686542852,0.292101952009315,VT,2023-01-26,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
1994,0.684817462482697,0.2906735703277225,VT,2023-01-27,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1995,1.10116757204518,0.44885309056993,VT,2023-01-28,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
1996,0.744591812640289,0.535922059234755,VT,2023-01-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1997,1.62764722398212,0.1543680935634615,VT,2023-01-30,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
1998,1.96860335826892,0.3513946990881915,VT,2023-01-31,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
1999,1.10790399670601,0.050695973325738,VT,2023-02-01,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
2000,0.586751700325044,0.04465962742038035,VT,2023-02-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2001,1.80334938031198,0.03924957560523955,VT,2023-02-03,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
2002,1.3314885463494,0.1226408973561015,VT,2023-02-04,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
2003,0.897804011156394,0.192687458004496,VT,2023-02-05,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
2004,0.646235173180403,0.1533771465618065,VT,2023-02-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2005,1.47410420037694,0.372500606501826,VT,2023-02-07,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
2006,0.195450118579993,0.0199464929965009,VT,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,2.68497354134107,0.4444829528654575,VT,2023-02-09,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
2008,0.945551541824125,0.0150263112868596,VT,2023-02-10,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
2009,0.304591093136538,0.098947076717799,VT,2023-02-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2010,0.484495241650954,0.169114119146512,VT,2023-02-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2011,0.439066455940042,0.1437544278111645,VT,2023-02-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2012,NA,NA,VT,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,0.0103400648698494,0.00722504113117875,VT,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,1.01505557618971,0.4279378946508825,VT,2023-02-16,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2015,NA,NA,VT,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,VT,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,9.18276489703379,0.3678791337111025,WA,2023-01-08,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
2018,20.5219650109055,0.2842191340619175,WA,2023-01-09,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
2019,25.0712810800706,0.3063412037284765,WA,2023-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14.573664416487,0.3565820090464755,WA,2023-01-11,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
2021,9.87953914563942,0.325239763320799,WA,2023-01-12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,16.8973313889097,0.3556470984072385,WA,2023-01-13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,10.2230068027623,0.363017488763654,WA,2023-01-14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2024,11.3880882310705,0.4062854653506555,WA,2023-01-15,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
2025,15.8560649868992,0.3582410274842025,WA,2023-01-16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2026,27.0909801402198,0.3383399364345145,WA,2023-01-17,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
2027,26.0648587554793,0.349131188910401,WA,2023-01-18,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2028,28.4400295405329,0.34619677726959053,WA,2023-01-19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2029,17.8017021782727,0.3564002198753745,WA,2023-01-20,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2030,12.0931070545315,0.3404414087267365,WA,2023-01-21,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0
2031,12.0591084358483,0.396458202789961,WA,2023-01-22,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2032,32.6645021729648,0.3925947433448965,WA,2023-01-23,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2033,36.3529517038437,0.3983436977559095,WA,2023-01-24,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
2034,36.8560933763068,0.3578300111001365,WA,2023-01-25,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0
2035,24.783107500295,0.4472555123512915,WA,2023-01-26,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0
2036,5.71847894715156,0.367135412277691,WA,2023-01-27,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
2037,8.46795570731094,0.3426550972828965,WA,2023-01-28,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
2038,15.6741383478119,0.50626231499557,WA,2023-01-29,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
2039,26.5581607235694,0.3697403273452865,WA,2023-01-30,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
2040,43.7814060115725,0.419233721017065,WA,2023-01-31,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
2041,14.6141663588679,0.476886502666563,WA,2023-02-01,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
2042,22.8393033583988,0.3580528313730445,WA,2023-02-02,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
2043,30.637278212049,0.379644280890141,WA,2023-02-03,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2044,36.4987099426659,0.4259597522260755,WA,2023-02-04,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
2045,28.341787454744,0.453215720046374,WA,2023-02-05,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2046,27.9630232011114,0.3605697891942745,WA,2023-02-06,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
2047,21.840950562081,0.288527346355683,WA,2023-02-07,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
2048,26.4158218427725,0.354748079119006,WA,2023-02-08,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2049,18.8380372672444,0.357061526932829,WA,2023-02-09,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0
2050,15.3416883643324,0.318938908370215,WA,2023-02-10,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
2051,15.8712252197311,0.2997202126326785,WA,2023-02-11,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
2052,11.7604247174229,0.358006001746877,WA,2023-02-12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2053,12.8353367010526,0.2285050567905805,WA,2023-02-13,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
2054,24.3404473804416,0.315164617440896,WA,2023-02-14,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
2055,20.5251576678773,0.283985813397693,WA,2023-02-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2056,8.12884845458918,0.1876590249246025,WA,2023-02-16,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2057,20.5894808237553,0.246252256864955,WA,2023-02-17,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1
2058,11.118587865676,0.2596581063462035,WA,2023-02-18,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
2059,1.12649683724544,0.2726702873454605,WI,2023-01-08,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
2060,1.63286825708421,0.3283246716110745,WI,2023-01-09,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
2061,0.848834918954287,0.3491388742119535,WI,2023-01-10,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
2062,1.31502800731467,0.2027666825982315,WI,2023-01-11,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2063,0.468536789387817,0.2460606899793195,WI,2023-01-12,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
2064,1.14450821540979,0.331161605893372,WI,2023-01-13,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
2065,1.87432394869572,0.3058106768438315,WI,2023-01-14,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
2066,2.17499873923991,0.3755069431826505,WI,2023-01-15,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
2067,2.92552311009731,0.395814778301789,WI,2023-01-16,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1
2068,3.28080221710299,0.402325873884495,WI,2023-01-17,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
2069,2.12245251104221,0.4302130670292865,WI,2023-01-18,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2070,1.01370795786077,0.335805953256318,WI,2023-01-19,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
2071,4.51884221466449,0.329683224178747,WI,2023-01-20,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
2072,2.67015309528929,0.311546411622401,WI,2023-01-21,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
2073,3.53135490090497,0.4313656592763895,WI,2023-01-22,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
2074,4.97281892751152,0.366921517807353,WI,2023-01-23,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
2075,4.99656662803727,0.3715788765829385,WI,2023-01-24,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
2076,6.6546120723071,0.431228696213601,WI,2023-01-25,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0
2077,3.28683035852333,0.3946490971189835,WI,2023-01-26,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
2078,3.34638737505286,0.3172461016984035,WI,2023-01-27,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
2079,2.0499168825098,0.350019834604219,WI,2023-01-28,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
