...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
1669,NA,NA,PR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,PR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,0.0725997562259162,0.057231412931029,PR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1673,NA,NA,PR,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,RI,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,0.106674569355832,0.00389202746635032,RI,2023-03-20,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1683,0.105046814751373,0.003931639736801905,RI,2023-03-21,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1684,0.0464251589031538,0.003998635829325,RI,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1685,0.00627178257647362,0.00409400217850433,RI,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1686,0.883838008392333,0.1186570257089925,RI,2023-03-24,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1687,0.0064258470020184,0.00437593984029121,RI,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1688,NA,NA,RI,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,0.0272397694970622,0.00479451033824277,RI,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1690,0.0944766144881871,0.0050627734610632,RI,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1691,0.100617665487421,0.0053757955800332,RI,2023-03-29,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1692,0.264187203752889,0.00573862370214195,RI,2023-03-30,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1693,NA,NA,RI,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,0.00921937132911016,0.00663848667746625,RI,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1695,0.0398898974913322,0.00719059453330005,RI,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1696,1.45144237572235,0.257434183004627,RI,2023-04-03,1,0,0,1,1,0,1,1,0,0,1,1,0,1
1697,1.15894513709051,0.452788050628115,RI,2023-04-04,1,0,1,1,1,0,1,1,0,1,1,1,0,1
1698,0.0438205141487039,0.00937370041379725,RI,2023-04-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1699,0.986086852564078,0.2298912640206985,RI,2023-04-06,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1700,0.017456005658897,0.011399470986778,RI,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1701,0.0170077141025749,0.0126335963314898,RI,2023-04-08,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1702,NA,NA,RI,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,NA,NA,RI,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1704,0.02354491628499,0.0174901976586833,RI,2023-04-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1705,NA,NA,RI,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,0.0272948449626129,0.0219771008325028,RI,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1707,0.0335902307708691,0.02470053381140615,RI,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1708,0.0363488098853791,0.02780002460697815,RI,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1709,0.132333388057967,0.0313229044644435,RI,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1710,0.0431647252800662,0.035320756364023403,RI,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1711,1.95259436497638,0.424907821548304,RI,2023-04-18,0,0,1,1,1,1,1,0,0,0,1,1,1,1
1712,NA,NA,RI,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,0.0703907546427196,0.0507402360568785,RI,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1714,NA,NA,RI,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,NA,NA,RI,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,NA,NA,RI,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,0.313000488693659,0.0816982018649325,RI,2023-04-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1718,0.955795074442664,0.4227200441863105,RI,2023-04-25,0,1,1,1,1,1,1,0,1,1,1,0,1,1
1719,0.951915839875195,0.42465802250183,RI,2023-04-26,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1720,0.41960997174762,0.1150355651146715,RI,2023-04-27,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1721,0.152756065695276,0.1283866961152065,RI,2023-04-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1722,0.76712974177022,0.3934055622156225,RI,2023-04-29,1,1,1,1,0,1,1,1,1,0,1,0,1,1
1723,2.16622966113459,0.309567932304734,SC,2023-03-19,0,0,1,1,1,1,1,0,0,1,1,0,1,1
1724,0.110568945511994,0.00389202746635032,SC,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1725,0.18602351865688,0.0039316397368019,SC,2023-03-21,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1726,0.114653582932734,0.003998635829325,SC,2023-03-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1727,2.44795272097923,0.390618471344564,SC,2023-03-23,1,0,1,1,0,0,0,1,0,0,1,0,0,0
1728,1.11715687535988,0.445330154215348,SC,2023-03-24,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1729,0.0228912382680537,0.00437593984029121,SC,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1730,0.0513230948883414,0.00456675060996616,SC,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1731,0.583532243293016,0.00479451033824277,SC,2023-03-27,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1732,1.65457592333328,0.2225970340603915,SC,2023-03-28,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1733,0.198551474061416,0.0053757955800332,SC,2023-03-29,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1734,1.41257856203302,0.227833586434214,SC,2023-03-30,1,0,0,1,1,1,0,1,1,1,1,0,1,0
1735,1.27670878572534,0.89977181509458,SC,2023-03-31,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1736,0.0707896470908909,0.00663848667746625,SC,2023-04-01,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1737,NA,NA,SC,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1738,0.266950371917288,0.00782294761953335,SC,2023-04-03,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1739,0.871613497913252,0.287129517845056,SC,2023-04-04,1,1,1,1,0,1,1,1,1,0,1,0,1,1
1740,0.895613478272835,0.288352882503961,SC,2023-04-05,1,1,0,1,1,1,1,1,0,0,1,1,1,1
1741,NA,NA,SC,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1742,0.532833954365373,0.127797272870308,SC,2023-04-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1743,0.815570278401225,0.280829711390292,SC,2023-04-08,1,1,0,1,1,1,1,1,0,0,1,1,1,1
1744,0.0191710931542552,0.01404318357256625,SC,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1745,0.906611223142069,0.157672653669528,SC,2023-04-10,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1746,0.596419514066506,0.0174901976586833,SC,2023-04-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1747,0.410090076688353,0.01958663813105545,SC,2023-04-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1748,2.98307716847778,0.374423782715523,SC,2023-04-13,1,0,1,1,1,1,0,1,0,0,1,0,1,0
1749,1.81519201228356,0.787090528252175,SC,2023-04-14,1,0,0,1,1,1,0,1,0,0,1,1,1,0
1750,0.0338600202925975,0.02780002460697815,SC,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1751,0.137343151757597,0.0313229044644435,SC,2023-04-16,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1752,0.286816357723579,0.035320756364023403,SC,2023-04-17,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1753,0.817452816032705,0.387618076976811,SC,2023-04-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1754,1.92817831945729,0.422507639817859,SC,2023-04-19,1,0,1,1,1,1,0,1,0,1,1,1,1,0
1755,0.8526438775948,0.145822349220153,SC,2023-04-20,1,1,1,1,1,1,1,1,0,0,0,0,1,1
1756,0.235697735299461,0.057231412931029,SC,2023-04-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1757,0.473061646131345,0.06450930655278,SC,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1758,0.965752131575202,0.420909063148386,SC,2023-04-23,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1759,1.40227805226785,0.2809852453281265,SC,2023-04-24,1,1,0,1,0,1,1,1,1,1,1,1,1,1
1760,1.37314807668923,0.202068323900823,SC,2023-04-25,0,1,0,1,1,1,1,0,0,0,1,0,1,1
1761,1.38297016077527,0.182904795181879,SC,2023-04-26,1,1,0,1,1,1,1,1,0,0,0,0,1,1
1762,1.52055031198004,0.21923871056754549,SC,2023-04-27,1,1,0,1,1,0,1,1,0,0,1,0,0,1
1763,0.596734843749423,0.188157511167223,SC,2023-04-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1764,1.97329085271599,0.563083364058305,SC,2023-04-29,1,0,1,1,0,1,1,1,0,0,1,0,1,1
1765,NA,NA,SD,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,SD,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,NA,NA,SD,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,NA,NA,SD,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,NA,NA,SD,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,NA,NA,SD,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,NA,NA,SD,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,NA,NA,SD,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,SD,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,NA,NA,SD,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,NA,NA,SD,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,NA,NA,SD,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,NA,NA,SD,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,SD,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,SD,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,SD,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,NA,NA,SD,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,NA,NA,SD,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,1.2061350034464,0.848619485791005,SD,2023-04-13,1,0,1,1,1,0,1,1,0,1,1,1,0,1
1791,NA,NA,SD,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,SD,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,SD,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,SD,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,SD,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,NA,NA,SD,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,0.166412447240785,0.1283866961152065,SD,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1806,0.17907964297131,0.142926499186246,SD,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1807,0.818213228928192,0.095529257256123,TN,2023-03-19,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1808,0.538794307757725,0.050715540706816,TN,2023-03-20,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1809,1.17337866769785,0.1266395742223365,TN,2023-03-21,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1810,2.67020475174345,0.164398539155247,TN,2023-03-22,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1811,4.57302094855169,0.215420556619418,TN,2023-03-23,0,0,0,1,1,1,1,0,0,0,1,1,1,0
1812,1.92222827660061,0.194687238758368,TN,2023-03-24,1,0,1,1,0,1,0,1,0,0,1,0,1,0
1813,0.0794644950042847,0.00437593984029121,TN,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1814,0.0265230239115714,0.00456675060996616,TN,2023-03-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1815,0.880582886013179,0.1548845800458105,TN,2023-03-27,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1816,0.0068734031667381,0.0050627734610632,TN,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1817,1.03648493629897,0.300713979455557,TN,2023-03-29,1,0,0,1,1,1,1,1,1,1,1,1,1,1
1818,0.0304016418674484,0.00573862370214195,TN,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1819,0.00852865528427132,0.00615720089135915,TN,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1820,0.0707423531822034,0.00663848667746625,TN,2023-04-01,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1821,0.0101486227739593,0.00719059453330005,TN,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1822,0.0399563299197214,0.00782294761953335,TN,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1823,0.935397812032755,0.185683638525598,TN,2023-04-04,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1824,1.8209745637305501,0.4493120596185395,TN,2023-04-05,1,0,1,1,1,0,0,1,0,0,1,1,0,0
1825,0.958256625170972,0.228147927164554,TN,2023-04-06,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1826,0.180087424071451,0.011399470986778,TN,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1827,1.09893349491659,0.442708732165764,TN,2023-04-08,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1828,NA,NA,TN,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829,0.0199074600130151,0.01565279503311365,TN,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1830,0.254041923190143,0.0174901976586833,TN,2023-04-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1831,0.661638148322976,0.01958663813105545,TN,2023-04-12,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1832,0.0309429361219542,0.0219771008325028,TN,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1833,0.479888975029974,0.02470053381140615,TN,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1834,0.721392725688413,0.272960181326685,TN,2023-04-15,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1835,0.14310883410127,0.0313229044644435,TN,2023-04-16,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1836,0.627409459704114,0.035320756364023403,TN,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1837,0.83720373399485,0.3037959016203405,TN,2023-04-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1838,NA,NA,TN,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1839,0.209157508220364,0.0507402360568785,TN,2023-04-20,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1840,0.421094862194349,0.057231412931029,TN,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1841,0.688754684875308,0.2755003119238345,TN,2023-04-22,1,1,1,1,0,1,1,1,1,0,1,0,1,1
1842,0.0890492095540759,0.072642315699359,TN,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1843,1.12430214510097,0.0816982018649325,TN,2023-04-24,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1844,0.118495950195756,0.091742463758079,TN,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1845,0.127785084698821,0.1028364945337275,TN,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1846,1.0508390100208,0.739734660157715,TN,2023-04-27,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1847,1.45987699353589,0.4848088731385995,TN,2023-04-28,1,0,1,1,1,0,1,1,0,1,1,0,0,1
1848,0.494959082088458,0.142926499186246,TN,2023-04-29,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1849,1.93674702680689,0.163501951141351,TX,2023-03-19,0,0,1,1,1,1,0,0,0,1,1,1,1,0
1850,1.81080235720876,0.1142821201921355,TX,2023-03-20,1,0,1,0,1,0,0,1,0,1,1,0,0,0
1851,0.964065647639718,0.055495331292337,TX,2023-03-21,1,1,1,0,1,1,1,1,0,0,1,1,1,0
1852,1.13914773313773,0.0922130607493955,TX,2023-03-22,1,1,1,1,1,0,1,1,0,0,0,1,0,0
1853,2.75465034399959,0.125125253641794,TX,2023-03-23,1,0,0,1,1,1,1,1,0,0,0,0,0,1
1854,2.24157714627217,0.0988128468327425,TX,2023-03-24,1,1,0,0,0,1,1,1,0,0,0,0,1,0
1855,3.04201851192571,0.2187576790617445,TX,2023-03-25,1,0,0,1,1,0,1,1,0,0,1,1,0,0
1856,1.90381939518566,0.229175638270953,TX,2023-03-26,1,0,0,1,1,1,1,1,1,0,0,1,1,1
1857,1.77898348794334,0.0277373092429515,TX,2023-03-27,1,0,1,1,0,1,1,1,0,1,1,0,1,0
1858,1.04612049042344,0.095842133991523,TX,2023-03-28,0,1,1,1,1,1,1,0,0,0,1,0,1,1
1859,2.19438355061647,0.0272733105421734,TX,2023-03-29,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1860,3.29384308917306,0.228836513786583,TX,2023-03-30,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1861,0.653616714095579,0.068043458038474,TX,2023-03-31,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1862,0.721771899872529,0.0472465757698954,TX,2023-04-01,1,1,1,1,1,1,1,1,0,0,1,0,1,0
1863,1.69398572950165,0.1410069677200825,TX,2023-04-02,1,1,1,1,0,1,1,1,1,0,1,0,1,1
1864,1.73165693150844,0.0794685659565685,TX,2023-04-03,1,1,0,1,0,1,1,1,0,1,1,0,1,0
1865,4.00607934831445,0.2296122642300575,TX,2023-04-04,0,0,1,1,0,1,0,0,0,0,1,0,1,0
1866,1.33712991318861,0.1015097771226825,TX,2023-04-05,1,1,1,1,0,1,1,1,0,0,1,0,1,1
1867,1.48494563479107,0.170062553419987,TX,2023-04-06,1,0,1,1,1,0,1,1,0,0,1,0,0,1
1868,1.84359225910311,0.218889432358169,TX,2023-04-07,1,0,0,1,1,0,1,1,0,0,1,0,0,1
1869,0.907936378105584,0.0126335963314898,TX,2023-04-08,1,0,1,1,1,1,1,1,0,0,1,0,1,1
1870,0.0193705962610274,0.01404318357256625,TX,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1871,4.39631654779031,0.232326550081562,TX,2023-04-10,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1872,1.58222051897804,0.1320631510915015,TX,2023-04-11,0,1,0,1,1,0,1,0,1,0,1,1,0,1
1873,1.8290280811798,0.116995474547466,TX,2023-04-12,0,1,0,1,1,1,0,0,0,0,1,0,1,0
1874,2.38540825619623,0.0706633964308385,TX,2023-04-13,1,0,1,1,0,1,1,1,0,0,1,0,1,1
1875,1.4875239931792,0.1050555636898715,TX,2023-04-14,1,1,1,0,0,1,1,1,0,0,0,1,1,1
1876,1.70529171839543,0.085406372027182,TX,2023-04-15,1,0,0,1,1,0,1,1,0,0,1,0,0,1
1877,1.44888003714627,0.1324676847613145,TX,2023-04-16,0,1,0,1,1,1,1,0,0,0,1,0,1,0
1878,3.891025344053,0.2037258367350945,TX,2023-04-17,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1879,3.06972966980739,0.113238283605983,TX,2023-04-18,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1880,1.87778691311495,0.1247025048329755,TX,2023-04-19,0,0,1,1,0,1,1,0,0,1,1,0,1,1
1881,1.8855584099619,0.174631659143728,TX,2023-04-20,0,1,0,1,1,0,1,0,1,0,1,1,0,1
1882,2.45956248129908,0.171866381066483,TX,2023-04-21,1,1,0,1,0,1,1,1,0,0,1,0,1,1
1883,3.37806078290497,0.06450930655278,TX,2023-04-22,1,0,0,1,1,1,1,1,0,0,1,0,1,1
1884,1.42674996202491,0.226571970250582,TX,2023-04-23,1,1,0,1,0,1,1,1,0,0,1,0,1,1
1885,3.98297933836871,0.1567064640583565,TX,2023-04-24,1,0,0,1,1,0,1,1,0,0,1,0,0,1
1886,1.55459737954057,0.2747855655576115,TX,2023-04-25,1,1,1,1,0,1,1,1,0,0,1,1,1,1
1887,4.22165349944127,0.1959193886587875,TX,2023-04-26,1,0,0,1,1,0,1,1,0,0,1,0,0,1
1888,1.30911208285342,0.202935125327561,TX,2023-04-27,1,1,0,1,1,1,1,1,0,0,1,0,1,1
1889,5.78904938565253,0.2232931655169245,TX,2023-04-28,0,0,0,1,1,1,1,0,0,0,1,0,1,1
1890,1.21781721063221,0.2759396095251405,TX,2023-04-29,1,1,1,1,1,0,1,1,0,0,1,0,0,1
1891,0.104697368222943,0.003879206192829845,UT,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1892,0.11322894027021,0.00389202746635032,UT,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1893,1.1183657834399101,0.44803336274934,UT,2023-03-21,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1894,0.0756949883152857,0.003998635829325,UT,2023-03-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1895,0.0449735441275121,0.00409400217850433,UT,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1896,1.38650085673671,0.22726055546951,UT,2023-03-24,1,0,1,1,1,1,0,1,0,0,1,0,1,0
1897,NA,NA,UT,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,0.0492341091990066,0.00456675060996616,UT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1899,0.951026495365536,0.296002693048154,UT,2023-03-27,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1900,0.182573601197259,0.0050627734610632,UT,2023-03-28,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1901,0.145309483544849,0.0053757955800332,UT,2023-03-29,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1902,0.00764085443867681,0.00573862370214195,UT,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1903,NA,NA,UT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,NA,NA,UT,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
