...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1288,NA,NA,NH,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,NA,NA,NH,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,NA,NA,NH,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,0.00195605535121282,0.00130449439122272,NH,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1294,NA,NA,NH,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,7.4505013327175e-4,6.2071740065572e-4,NH,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1299,NA,NA,NH,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,1.37724539760036,0.973842638727,NH,2024-02-03,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
1303,1.87847631211052,0.300682080470114,NJ,2023-12-24,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0
1304,1.24879077064634,0.3039851001367745,NJ,2023-12-25,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0
1305,5.36941988716946,0.212978683910298,NJ,2023-12-26,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
1306,2.74221746911391,0.245130982405537,NJ,2023-12-27,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
1307,2.84521321111201,0.243379619512748,NJ,2023-12-28,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
1308,3.13357098590946,0.208199437993954,NJ,2023-12-29,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1
1309,2.47887276005618,0.1755372889883275,NJ,2023-12-30,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
1310,2.27214113464914,0.0417286520914031,NJ,2023-12-31,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1311,3.03213937782609,0.11332823112013,NJ,2024-01-01,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1312,2.40780663432756,0.1852829946694485,NJ,2024-01-02,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1313,2.71021691691692,0.1548639627586605,NJ,2024-01-03,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
1314,2.08158491056382,0.168216505520042,NJ,2024-01-04,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1315,1.40575344273954,0.0947514619683625,NJ,2024-01-05,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0
1316,1.33789524287983,0.1580959910186155,NJ,2024-01-06,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
1317,0.588439860050492,0.0797463877082515,NJ,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
1318,3.19557001254911,0.1048699387352395,NJ,2024-01-08,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1319,2.22219087670791,0.092338806234032,NJ,2024-01-09,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
1320,1.5324103219765,0.080742790366926,NJ,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1321,1.82003884031541,0.115993891468185,NJ,2024-01-11,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0
1322,0.861616316519116,0.075976817749111,NJ,2024-01-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
1323,1.54366202785852,0.1224051504381485,NJ,2024-01-13,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
1324,0.425186489250835,0.0835331551198225,NJ,2024-01-14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1325,1.1337330893876,0.081787478679408,NJ,2024-01-15,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0
1326,1.23129512398064,0.1092648585733895,NJ,2024-01-16,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1327,1.13995524575605,0.053661469312538,NJ,2024-01-17,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1328,1.31160859996046,0.0868830729545475,NJ,2024-01-18,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
1329,0.241362439151715,0.00315273329738869,NJ,2024-01-19,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1330,0.947718052878805,0.002724391303643185,NJ,2024-01-20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1331,0.3299211237247,0.002353090870631965,NJ,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1332,1.53911268878663,0.002031508829036,NJ,2024-01-22,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0
1333,1.74198553271997,0.0169505175405277,NJ,2024-01-23,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0
1334,1.12093135061046,0.00151251560801107,NJ,2024-01-24,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0
1335,0.873274923897515,0.0310888038678969,NJ,2024-01-25,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1336,0.0222344102562481,0.001124806772690085,NJ,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1337,0.884336770964682,0.0692897035010255,NJ,2024-01-27,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
1338,1.15548840120438,0.161283148384557,NJ,2024-01-28,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
1339,4.72471430959137,0.116581911097636,NJ,2024-01-29,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
1340,0.97433507635392,0.0175971549029557,NJ,2024-01-30,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1341,0.689845608179134,5.3486312101576e-4,NJ,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1342,0.941695287170464,0.08772190210693,NJ,2024-02-01,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
1343,0.10217365146407,3.97108056016185e-4,NJ,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1344,1.91464129040979,0.1619254611489815,NJ,2024-02-03,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0
1345,0.737418780001738,0.517810955192985,NM,2023-12-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1346,NA,NA,NM,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1347,2.46075141478453,0.722464263059035,NM,2023-12-26,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0
1348,1.42246119283586,0.652532089356585,NM,2023-12-27,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0
1349,NA,NA,NM,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,1.87394397082583,0.519492672904315,NM,2023-12-29,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
1351,0.064963342395961,0.0470210545420831,NM,2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1352,2.75369568786398,0.3930048720452275,NM,2023-12-31,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0
1353,2.5043623147582,0.432202751192962,NM,2024-01-01,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
1354,1.80421747694463,0.27767192646432,NM,2024-01-02,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
1355,2.09559236305731,0.58767979219988,NM,2024-01-03,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
1356,2.35914552291577,0.3451313270799475,NM,2024-01-04,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0
1357,1.18646337448928,0.201007776197218,NM,2024-01-05,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0
1358,1.21401220869603,0.330188456954477,NM,2024-01-06,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0
1359,0.405784243348902,0.1110819250772585,NM,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1360,3.42423388094946,0.356365948816794,NM,2024-01-08,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
1361,1.67161977569639,0.28860892997528,NM,2024-01-09,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0
1362,1.83931640004355,0.2463313830115445,NM,2024-01-10,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
1363,1.06589614247742,0.196877523406537,NM,2024-01-11,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1364,3.09184952907619,0.502384956014255,NM,2024-01-12,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
1365,0.187887161692453,0.0074679666756921,NM,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1366,1.30374592758124,0.224344138506525,NM,2024-01-14,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0
1367,1.76806648725085,0.365723495126577,NM,2024-01-15,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1
1368,NA,NA,NM,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1369,NA,NA,NM,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1370,NA,NA,NM,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1371,NA,NA,NM,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1372,0.0033987794513225,0.002724391303643185,NM,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1373,0.0449323171332838,0.002353090870631965,NM,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1374,2.07511675172786,0.263467094775452,NM,2024-01-22,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
1375,0.0078631358679894,0.001753202293677775,NM,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1376,1.12768042023911,0.310439517689356,NM,2024-01-24,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
1377,NA,NA,NM,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1378,1.33942754503506,0.938081541121435,NM,2024-01-26,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
1379,0.00131712780483691,9.69671710649715e-4,NM,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1380,0.00115850961137952,8.35794153747455e-4,NM,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1381,8.4748162180067e-4,7.20306707080975e-4,NM,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1382,0.00330507217376903,6.2071740065572e-4,NM,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1383,0.00319977179957233,5.3486312101576e-4,NM,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1384,NA,NA,NM,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,NA,NA,NM,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,NA,NA,NM,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1387,0.552185620088613,0.17653714758503,NV,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1388,0.361982324961702,0.2340673385510085,NV,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1389,1.15690070624766,0.1867823017922265,NV,2023-12-26,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1390,0.530943194664774,0.066291333775755,NV,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1391,1.86276927453501,0.2772715680074865,NV,2023-12-28,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0
1392,1.62936469591223,0.1226990249430185,NV,2023-12-29,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0
1393,NA,NA,NV,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,NA,NA,NV,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,NA,NA,NV,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,0.971870781375677,0.689564516295995,NV,2024-01-02,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
1397,0.552175508629969,0.02878121498519325,NV,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1398,0.994094385984032,0.2075376549298995,NV,2024-01-04,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1399,0.797573344873807,0.380689505294227,NV,2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1400,1.39471660051842,0.4076983125794765,NV,2024-01-06,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0
1401,0.593603349029551,0.01707531297023705,NV,2024-01-07,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1402,0.869507612128502,0.192938833001805,NV,2024-01-08,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1403,NA,NA,NV,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,0.401113294470386,0.100017102124984,NV,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1405,0.496540400390673,0.00988588161918755,NV,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1406,0.415465329842607,0.0835344865877885,NV,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1407,0.0376941872339862,0.0074679666756921,NV,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1408,0.00987338853034331,0.00648104831085435,NV,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1409,0.820044503997893,0.220150811536734,NV,2024-01-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1410,1.529762660241,0.1977584412151225,NV,2024-01-16,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
1411,0.15277896066905,0.0042148411492971,NV,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1412,0.438211267072518,0.0669236479689325,NV,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1413,0.118745159850574,0.00315273329738869,NV,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1414,0.00363435914575505,0.002724391303643185,NV,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1415,0.00332649899672589,0.002353090870631965,NV,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1416,0.882719555118197,0.08050611491664,NV,2024-01-22,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
1417,1.11012173169505,0.190924682435492,NV,2024-01-23,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
1418,0.100872793058466,0.00151251560801107,NV,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1419,2.29008845836089,0.2387679742311885,NV,2024-01-25,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
1420,0.0348187321395419,0.001124806772690085,NV,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1421,NA,NA,NV,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,NA,NA,NV,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,0.0144912017973867,7.20306707080975e-4,NV,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1424,0.0282245721827689,6.2071740065572e-4,NV,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1425,0.0163622954721378,5.3486312101576e-4,NV,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1426,0.0625324248846598,4.60868250288505e-4,NV,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1427,0.00220250168744206,3.97108056016185e-4,NV,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1428,0.00405001993109395,3.42176385806425e-4,NV,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1429,7.90377449719845,0.2302990067594925,NY,2023-12-24,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1430,13.2742257660783,0.165494389275326,NY,2023-12-25,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1431,33.7645157357704,0.200683115719895,NY,2023-12-26,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1432,33.2831177794789,0.168451325556968,NY,2023-12-27,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1433,12.9045276602806,0.2006692350923005,NY,2023-12-28,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1434,7.2581071676449,0.1888846213706605,NY,2023-12-29,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1435,13.4019958690873,0.1244701859863335,NY,2023-12-30,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
1436,7.223147864158,0.1601487533819755,NY,2023-12-31,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1437,12.6877946135404,0.1365749996525705,NY,2024-01-01,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1438,17.1936650627644,0.1443840464213865,NY,2024-01-02,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
1439,15.8428969671095,0.107610264994018,NY,2024-01-03,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1440,15.3507326041004,0.107426497850925,NY,2024-01-04,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1441,11.8558098285651,0.0821708406949345,NY,2024-01-05,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1442,3.82689202944797,0.114563825087592,NY,2024-01-06,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1443,2.1921343719075,0.1270441141654085,NY,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1444,10.1834244274111,0.094461883420828,NY,2024-01-08,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1445,4.20893531514136,0.100150224841087,NY,2024-01-09,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0
1446,5.96438749862176,0.086018268549378,NY,2024-01-10,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1447,5.35662799620749,0.0842312251553905,NY,2024-01-11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,5.0301679570488,0.0486764803575456,NY,2024-01-12,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0
1449,4.8569437914578,0.04676370066923275,NY,2024-01-13,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1450,2.48364793295053,0.1125105526750235,NY,2024-01-14,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0
1451,2.21000549094529,0.081448080651419,NY,2024-01-15,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0
1452,3.075023847347,0.0641725916867375,NY,2024-01-16,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
1453,7.73688757181115,0.0213323130657751,NY,2024-01-17,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1454,4.07398956051158,0.04054589410336275,NY,2024-01-18,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
1455,1.26874323278052,0.0471197382240945,NY,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1
1456,2.4013868983305,0.0314143772816088,NY,2024-01-20,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0
1457,1.00889053537427,0.061818891530221,NY,2024-01-21,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1458,2.20306825433711,0.0458371814480291,NY,2024-01-22,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
1459,1.65838822057629,0.04587923384579035,NY,2024-01-23,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
1460,2.42978471300559,0.02814229657342885,NY,2024-01-24,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0
1461,2.35060037769603,0.03776651490139555,NY,2024-01-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
1462,0.97544858179568,0.001124806772690085,NY,2024-01-26,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1
1463,0.760918771498614,0.0290745738935987,NY,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1464,1.36142504119765,0.0567958514686025,NY,2024-01-28,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0
1465,2.26256778275755,0.02308713953320785,NY,2024-01-29,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0
1466,2.0226533948367,0.02969106996500375,NY,2024-01-30,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0
1467,1.63152587052318,0.0330080364167731,NY,2024-01-31,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
1468,1.6637550874807,0.02231086961091475,NY,2024-02-01,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
1469,0.75658086998434,0.02926797971203335,NY,2024-02-02,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
1470,0.458355918570546,0.0164338256327549,NY,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1471,NA,NA,OH,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,NA,NA,OH,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473,2.3181652918154,0.350307380706107,OH,2023-12-26,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
1474,1.74352383053339,0.4872466106025965,OH,2023-12-27,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0
1475,2.26421783955516,0.4492475481658745,OH,2023-12-28,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0
1476,0.743629281891914,0.233111389102199,OH,2023-12-29,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0
1477,0.904091202270651,0.63520066413276,OH,2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1478,NA,NA,OH,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,0.501080425744999,0.2486062065703085,OH,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1480,3.62105906828652,0.496775830800537,OH,2024-01-02,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0
1481,0.950422941261558,0.27132975198327,OH,2024-01-03,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
1482,0.8905782159028,0.2895486498458515,OH,2024-01-04,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1483,0.106734013151865,0.0222456207313326,OH,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1484,NA,NA,OH,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,0.0235129267711207,0.01707531297023705,OH,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1486,0.888488439020927,0.399046061945826,OH,2024-01-08,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1487,0.920396950197828,0.404794016621622,OH,2024-01-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1488,0.114131749046389,0.01135526803791625,OH,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1489,1.74780010946656,0.444553410896182,OH,2024-01-11,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1
1490,0.0425008792298294,0.0085968195055659,OH,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1491,1.15406196052032,0.451671868577246,OH,2024-01-13,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
1492,NA,NA,OH,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
