...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X22E_95_CI
764,NA,NA,LA,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,0.00571987159289093,0.004124738174178825,LA,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
766,0.0478861133041347,0.004237541696251065,LA,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
767,0.077720393478717,0.004387469266720115,LA,2023-03-22,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
768,0.00594204454318652,0.004577819835820255,LA,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
769,0.007207383839835,0.004812774521115045,LA,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
770,0.0918582718774095,0.00509753147370335,LA,2023-03-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
771,0.0256777141770747,0.005438468250729,LA,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
772,1.17790454906113,0.456590060626087,LA,2023-03-27,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1
773,0.00829157652285764,0.0063214865485405,LA,2023-03-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
774,NA,NA,LA,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,NA,NA,LA,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,0.0116107781719959,0.00831916654903705,LA,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
777,0.0127417671821452,0.00922638747910015,LA,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
778,NA,NA,LA,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,NA,NA,LA,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,0.127286112779729,0.0129880922545506,LA,2023-04-04,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
781,0.226534128104977,0.01469167313412645,LA,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
782,0.0225684301045027,0.0166845662905735,LA,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
783,0.0279118804801094,0.01901449512776855,LA,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
784,0.0313512761449589,0.0217360029897763,LA,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
785,0.0349714507287307,0.02491092028666485,LA,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
786,0.0396691004835724,0.02860868774380235,LA,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
787,0.0459165020272835,0.0329064679267255,LA,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
788,0.0541970759835069,0.037888967875498,LA,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
789,NA,NA,LA,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,NA,NA,LA,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,NA,NA,LA,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,0.0971253306572112,0.0665803613962305,LA,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
793,NA,NA,LA,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,0.117609351432296,0.087615997313408,LA,2023-04-18,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
795,1.06457023175773,0.74756814667589,LA,2023-04-19,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
796,NA,NA,LA,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
797,0.175738704853395,0.129679711300238,LA,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
798,NA,NA,LA,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,0.741863848230995,0.151453854817681,MA,2023-03-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
800,0.866985353271995,0.0761773212993905,MA,2023-03-13,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
801,0.851581865058721,0.065287188606392,MA,2023-03-14,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
802,1.097214655653,0.0850616592924785,MA,2023-03-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
803,0.867584634398614,0.052157495742492,MA,2023-03-16,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
804,0.443166529704817,0.00398712858291758,MA,2023-03-17,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
805,0.194880127816649,0.004001073662193295,MA,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
806,1.60215325176532,0.30170414697074,MA,2023-03-19,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0
807,16.9788654661428,0.423172978701007,MA,2023-03-20,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0
808,0.534734052738316,0.0562617333826465,MA,2023-03-21,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
809,0.88171085051912,0.1061550280995675,MA,2023-03-22,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0
810,0.777184432270091,0.04947768274524555,MA,2023-03-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
811,0.460633134494842,0.004812774521115045,MA,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
812,0.29308639961042,0.00509753147370335,MA,2023-03-25,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
813,1.18487606706165,0.457657852302651,MA,2023-03-26,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
814,1.07716865611621,0.4377909033560965,MA,2023-03-27,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
815,0.0668666102217668,0.0063214865485405,MA,2023-03-28,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
816,0.0711704783861102,0.00688414566948335,MA,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
817,0.134767802792197,0.0075447214668456,MA,2023-03-30,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
818,1.21277670190498,0.849933602716105,MA,2023-03-31,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0
819,0.093278523053301,0.00922638747910015,MA,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
820,0.171904467370575,0.01028870541558275,MA,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
821,0.193045738273526,0.0115323658634498,MA,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
822,0.064347536420514,0.0129880922545506,MA,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
823,0.97809365326813,0.415213014109738,MA,2023-04-05,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
824,0.938936221568223,0.122416580123355,MA,2023-04-06,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1
825,0.0907406958881755,0.01901449512776855,MA,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
826,0.922012839558561,0.4058816382501535,MA,2023-04-08,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
827,1.18616828783857,0.837712996784255,MA,2023-04-09,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
828,0.265326444638267,0.02860868774380235,MA,2023-04-10,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
829,0.959940681917401,0.163788094726092,MA,2023-04-11,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
830,0.370807579394165,0.163737002041607,MA,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831,0.378884763923842,0.043647890183905,MA,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
832,1.75418837449185,0.35885971483403,MA,2023-04-14,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
833,0.0828471901215106,0.057890248791752,MA,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
834,0.946058009863274,0.417126447758927,MA,2023-04-16,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
835,0.959789522087487,0.3065867883925355,MA,2023-04-17,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
836,0.12358009037955,0.087615997313408,MA,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
837,0.986583184443513,0.68231976726765,MA,2023-04-19,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
838,34.9861922542364,0.690740159478355,MA,2023-04-20,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
839,0.903127326080425,0.129679711300238,MA,2023-04-21,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
840,0.57423571704784,0.146776403130594,MA,2023-04-22,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
841,1.1396431753788001,0.142622634045849,MD,2023-03-12,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0
842,0.867881765001044,0.070847187687046,MD,2023-03-13,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
843,0.617929959664606,0.0537435025285045,MD,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
844,0.579837853329547,0.0535577256039415,MD,2023-03-15,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
845,0.807092448113689,0.080287500489624,MD,2023-03-16,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
846,0.66246696077725,0.046608821178766,MD,2023-03-17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
847,2.06031441072928,0.2149552752631955,MD,2023-03-18,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
848,0.611634524029976,0.0638822267929865,MD,2023-03-19,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
849,2.29368723120981,0.136525076301685,MD,2023-03-20,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
850,2.03991341548241,0.1557466903310825,MD,2023-03-21,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
851,0.984407213839205,0.109982219270205,MD,2023-03-22,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
852,0.813356182702507,0.109076508774,MD,2023-03-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
853,1.29383395429655,0.155403257707165,MD,2023-03-24,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
854,2.18117269887185,0.275640534322394,MD,2023-03-25,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
855,0.637152291575497,0.08574559451513,MD,2023-03-26,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
856,0.51501798647635,0.0634363446065065,MD,2023-03-27,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
857,0.544275545033922,0.0063214865485405,MD,2023-03-28,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
858,1.98203259378868,0.2971129975394615,MD,2023-03-29,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0
859,1.40055669638704,0.204590389496165,MD,2023-03-30,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
860,0.597392656488357,0.1285498002871895,MD,2023-03-31,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
861,1.56480667154936,0.35231992591067,MD,2023-04-01,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1
862,1.40075430340495,0.2928538886343085,MD,2023-04-02,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0
863,2.03421194664574,0.331089665899802,MD,2023-04-03,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1
864,0.953922609961864,0.151171007035317,MD,2023-04-04,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
865,0.232356855815664,0.01469167313412645,MD,2023-04-05,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
866,0.621242523282172,0.1485006750390245,MD,2023-04-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
867,4.6196345091878,0.373555784260627,MD,2023-04-07,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
868,0.647312872263356,0.175394257093927,MD,2023-04-08,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
869,0.69893656707816,0.213852478132534,MD,2023-04-09,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
870,2.03365904838859,0.22536325381464,MD,2023-04-10,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0
871,1.19781352588581,0.1198057846251815,MD,2023-04-11,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
872,3.01113675067244,0.037888967875498,MD,2023-04-12,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
873,1.30156906939866,0.1385979477111155,MD,2023-04-13,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
874,1.33874535811397,0.0502809305131745,MD,2023-04-14,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
875,0.937659800591489,0.23770929636782,MD,2023-04-15,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
876,0.886541999193771,0.1952464387605545,MD,2023-04-16,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
877,1.51533075885927,0.174982038755166,MD,2023-04-17,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
878,1.3466091041945,0.2911173583808265,MD,2023-04-18,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
879,0.704215880124331,0.260449207346057,MD,2023-04-19,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
880,1.47330577137064,0.311889086256989,MD,2023-04-20,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
881,2.22623384161251,0.205011117502792,MD,2023-04-21,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
882,0.982060828158137,0.146776403130594,MD,2023-04-22,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
883,0.0775133697773635,0.00438334434212824,ME,2023-03-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
884,1.00210494229417,0.299471496852752,ME,2023-03-13,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0
885,0.0789647189309492,0.004130030973628685,ME,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
886,0.0467616531597586,0.00405154409338309,ME,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
887,0.110868705467286,0.00400401065984823,ME,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
888,0.00638839862599314,0.00398712858291758,ME,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
889,NA,NA,ME,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,0.0802903002757059,0.004124738174178825,ME,2023-03-20,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
892,0.843457708406598,0.181119793429996,ME,2023-03-21,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
893,0.0811396115845359,0.004387469266720115,ME,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
894,0.0227576529921265,0.004577819835820255,ME,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
895,0.00647144124618818,0.004812774521115045,ME,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
896,0.0067796549494322,0.00509753147370335,ME,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
897,1.27171782807326,0.89957000553919,ME,2023-03-26,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
898,1.09186513746556,0.3063411522734275,ME,2023-03-27,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
899,NA,NA,ME,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,0.00962986095530241,0.00688414566948335,ME,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
901,NA,NA,ME,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,0.317398169661415,0.00922638747910015,ME,2023-04-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
904,1.11550748157605,0.1475639167955645,ME,2023-04-02,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
905,0.696774469852711,0.2142924132685635,ME,2023-04-03,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
906,0.581058077885238,0.0129880922545506,ME,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
907,1.00104602862718,0.178343104285917,ME,2023-04-05,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
908,0.0222514907042344,0.0166845662905735,ME,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
909,1.0718414391265,0.76599884765651,ME,2023-04-07,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
910,0.0298910440751707,0.0217360029897763,ME,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
911,NA,NA,ME,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,0.692411578385208,0.214205515153607,ME,2023-04-10,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
913,0.458831044941304,0.0329064679267255,ME,2023-04-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
914,0.451172034407108,0.12778042085129,ME,2023-04-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
915,2.10439151744964,0.043647890183905,ME,2023-04-13,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
916,NA,NA,ME,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,0.0842648119377458,0.057890248791752,ME,2023-04-15,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
918,0.840090956911734,0.3521630720870835,ME,2023-04-16,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
919,0.331991724010115,0.076455433787308,ME,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
920,0.126268849770953,0.087615997313408,ME,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
921,0.741878741161644,0.3405962269467215,ME,2023-04-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
922,1.95527216764923,0.2036909216082505,ME,2023-04-20,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1
923,0.588630474195794,0.420415902334787,ME,2023-04-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
924,0.217664522544439,0.146776403130594,ME,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
925,2.38715711757318,0.1808679569127915,MI,2023-03-12,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
926,3.37926238019141,0.10769453938785,MI,2023-03-13,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
927,1.22163545202098,0.094790450858083,MI,2023-03-14,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0
928,3.58403309830124,0.1959626371027965,MI,2023-03-15,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0
929,4.10626039751789,0.200617828864277,MI,2023-03-16,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0
930,0.711676129016444,0.0429025870399966,MI,2023-03-17,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
931,0.978034719638892,0.1571583593413695,MI,2023-03-18,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
932,0.544433623997903,0.00404653101207752,MI,2023-03-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
933,1.12093748760019,0.071331420894173,MI,2023-03-20,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
934,1.32392042060322,0.057092385416835,MI,2023-03-21,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1
935,0.76631560355586,0.0383072990991283,MI,2023-03-22,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
936,4.15732220192883,0.149687508302592,MI,2023-03-23,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
937,1.73332952207476,0.1531532077818065,MI,2023-03-24,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0
938,0.733860379359979,0.0690866458107605,MI,2023-03-25,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
939,0.677385747931346,0.103591622573886,MI,2023-03-26,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
940,3.09854385374947,0.1719807840336905,MI,2023-03-27,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
941,2.94593577085874,0.169333798841652,MI,2023-03-28,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0
942,1.15326823120838,0.1115183474270835,MI,2023-03-29,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
943,1.14466116778599,0.128678847426419,MI,2023-03-30,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
944,1.83110451793346,0.162070505658553,MI,2023-03-31,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
945,1.57345601765649,0.1787597547177295,MI,2023-04-01,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0
946,1.97524876815746,0.208376702323241,MI,2023-04-02,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
947,1.97864466411736,0.1240285653263005,MI,2023-04-03,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1
948,1.58268434444609,0.138375815159321,MI,2023-04-04,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
949,3.28195834542763,0.26321969168505,MI,2023-04-05,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0
950,2.78137446135521,0.179865380489534,MI,2023-04-06,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0
951,2.20056693884281,0.0767915940975675,MI,2023-04-07,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0
952,1.56539053569966,0.0600039344517885,MI,2023-04-08,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
953,1.1437249383266,0.02491092028666485,MI,2023-04-09,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
954,2.5008940234044,0.0878081269553985,MI,2023-04-10,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
955,2.73169263316586,0.1983733676710355,MI,2023-04-11,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
956,1.78094758310561,0.207103872634503,MI,2023-04-12,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
957,2.149258033477,0.1020245037820095,MI,2023-04-13,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
958,2.24487743664368,0.2732578012152925,MI,2023-04-14,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1
959,2.59029599244987,0.2254035360943635,MI,2023-04-15,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0
960,3.09625320961798,0.0665803613962305,MI,2023-04-16,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
961,2.74119682004565,0.184268748747729,MI,2023-04-17,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1
962,2.03138213136688,0.3025450332051135,MI,2023-04-18,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
963,2.86723641126141,0.153079222610448,MI,2023-04-19,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
964,1.20877290572271,0.226221013978428,MI,2023-04-20,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
965,2.27493328509151,0.196918370949431,MI,2023-04-21,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
966,2.93291620560169,0.2039977308500725,MI,2023-04-22,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1
967,0.549004789167646,0.050826663439671,MN,2023-03-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
968,5.7282039431111,0.158854802675405,MN,2023-03-13,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
969,2.72168185847157,0.136157934312424,MN,2023-03-14,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
970,2.3722681106332,0.142039259863063,MN,2023-03-15,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0
971,3.34860476226923,0.2787635769705125,MN,2023-03-16,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0
972,0.79952093038906,0.00398712858291758,MN,2023-03-17,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
973,2.77382208525963,0.390971522035992,MN,2023-03-18,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0
974,0.537787891681567,0.0780807192652725,MN,2023-03-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
975,3.62106712924724,0.193224017507526,MN,2023-03-20,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0
976,2.4995060819317,0.1268119205880815,MN,2023-03-21,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
977,1.64352832432858,0.0632551196890705,MN,2023-03-22,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
978,1.1984181222607,0.096622243236398,MN,2023-03-23,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0
979,0.63180013769478,0.00481277452111505,MN,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
980,2.29539824297436,0.179553689740436,MN,2023-03-25,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
981,2.91842150194477,0.1763905381375525,MN,2023-03-26,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0
982,1.19062512554656,0.00584333556810815,MN,2023-03-27,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
983,1.13865759808998,0.0719435050830815,MN,2023-03-28,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
984,0.785816602132421,0.0475385102652332,MN,2023-03-29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
985,2.94090647681252,0.1883652467074145,MN,2023-03-30,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
986,0.953949879211496,0.008319166549037,MN,2023-03-31,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
987,1.58926738578356,0.178447486488412,MN,2023-04-01,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
988,1.60654764644843,0.1323604066517075,MN,2023-04-02,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
989,2.12886525373614,0.0434601833070265,MN,2023-04-03,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1
