...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,X23H_50_CI,other_50_CI,X23B_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,X23H_95_CI,other_95_CI,X23B_95_CI
1299,NA,NA,NH,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,1.93135489616753,0.463663260805678,NJ,2023-10-01,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
1304,5.25232799859185,0.3995518974704585,NJ,2023-10-02,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1305,1.35762035433758,0.3750679787444045,NJ,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
1306,1.88795440355331,0.3622762127830945,NJ,2023-10-04,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
1307,1.77080488069488,0.3088136743670955,NJ,2023-10-05,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1
1308,2.92201417345163,0.4110332139686985,NJ,2023-10-06,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
1309,2.37182154588528,0.243334920763148,NJ,2023-10-07,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1310,0.936355494640059,0.355312527688465,NJ,2023-10-08,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
1311,3.11334182337114,0.362002409070935,NJ,2023-10-09,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1312,2.00336986182932,0.38521923260763,NJ,2023-10-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1
1313,2.03953238367053,0.393441285972375,NJ,2023-10-11,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0
1314,2.00462948019178,0.355934153776279,NJ,2023-10-12,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1315,1.92964911900007,0.319504489901443,NJ,2023-10-13,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1316,1.71648913630139,0.524869524562945,NJ,2023-10-14,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
1317,NA,NA,NJ,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1318,3.01243386835715,0.4569268886138615,NJ,2023-10-16,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
1319,1.51536554716421,0.314313307015942,NJ,2023-10-17,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0
1320,1.87281685971662,0.3411130734352235,NJ,2023-10-18,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
1321,1.52455407249372,0.301945936957025,NJ,2023-10-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1322,1.49550091028366,0.2777759181015915,NJ,2023-10-20,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1
1323,0.868483910680812,0.3109406199627715,NJ,2023-10-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
1324,1.34875362476271,0.5287099042473,NJ,2023-10-22,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1325,3.41473706273456,0.412945185935629,NJ,2023-10-23,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1
1326,2.69950888260665,0.4097453508790715,NJ,2023-10-24,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0
1327,1.16012748002991,0.288362615687631,NJ,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
1328,1.50670714688799,0.3851769214675845,NJ,2023-10-26,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0
1329,2.7153857737062,0.308960537789448,NJ,2023-10-27,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0
1330,0.867129437237647,0.3564253259711585,NJ,2023-10-28,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
1331,1.17104772986061,0.3407193119108935,NJ,2023-10-29,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
1332,2.88997439041995,0.3859038987044095,NJ,2023-10-30,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1333,2.75033205475858,0.319806139727919,NJ,2023-10-31,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1334,3.64628023582349,0.4317213242935235,NJ,2023-11-01,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
1335,1.95314905244457,0.3551851880078785,NJ,2023-11-02,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0
1336,0.858469694543505,0.2443232237989615,NJ,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1337,1.34299957197935,0.24415607851114,NJ,2023-11-04,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1338,0.859002208151355,0.3508764794326235,NJ,2023-11-05,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
1339,2.6644074895498,0.351566656245946,NJ,2023-11-06,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1340,4.20017825651157,0.3311510109084795,NJ,2023-11-07,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0
1341,2.49898719456739,0.3905758526168835,NJ,2023-11-08,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
1342,1.3158586241682,0.3422608753990175,NJ,2023-11-09,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0
1343,2.83701668275637,0.5318345930286,NJ,2023-11-10,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0
1344,0.542691249294259,0.1405625180867115,NJ,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1345,2.01798822531893,0.374015117148544,NM,2023-10-01,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
1346,2.73024633670981,0.441982236130668,NM,2023-10-02,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0
1347,2.39323298270624,0.3635302461734745,NM,2023-10-03,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0
1348,4.62806765799939,0.315465597114893,NM,2023-10-04,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1
1349,6.07640172321476,0.3990567635217585,NM,2023-10-05,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0
1350,3.6021445682701,0.4030237018886675,NM,2023-10-06,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0
1351,1.54553095429761,0.3554281838504115,NM,2023-10-07,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
1352,3.94892478468369,0.401041363236055,NM,2023-10-08,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0
1353,5.69028185004264,0.355377481884417,NM,2023-10-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0
1354,2.30419760876802,0.383023608128955,NM,2023-10-10,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0
1355,5.84143155105112,0.3926488830890845,NM,2023-10-11,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0
1356,1.80781456082399,0.3832689321251795,NM,2023-10-12,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0
1357,3.90152445452061,0.381616857745638,NM,2023-10-13,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
1358,1.21146128198177,0.45883629295799,NM,2023-10-14,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0
1359,1.58595454672084,0.3759413836907015,NM,2023-10-15,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
1360,1.73941070491182,0.3177221621670345,NM,2023-10-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
1361,1.55677869538465,0.363706305508781,NM,2023-10-17,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0
1362,3.69721367160826,0.436701328701951,NM,2023-10-18,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1363,3.01141943095047,0.3559951520454735,NM,2023-10-19,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0
1364,1.40837025555218,0.379970055558581,NM,2023-10-20,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0
1365,2.45265577758352,0.2925926800099,NM,2023-10-21,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0
1366,1.455658864993,0.274169571592945,NM,2023-10-22,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1
1367,2.99357600399466,0.309550715906687,NM,2023-10-23,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1368,2.01989009838704,0.295184358593403,NM,2023-10-24,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0
1369,1.70338683285264,0.3430429766429535,NM,2023-10-25,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
1370,1.34616559022682,0.326619302240035,NM,2023-10-26,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
1371,4.64275280297388,0.393912162855415,NM,2023-10-27,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0
1372,0.757476484442328,0.3769785165330305,NM,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1373,3.75583201247063,0.3742414066425715,NM,2023-10-29,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0
1374,3.01168708192993,0.2966457439850275,NM,2023-10-30,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0
1375,6.15413139787849,0.436569253881345,NM,2023-10-31,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
1376,3.85153721782764,0.301153455111292,NM,2023-11-01,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0
1377,2.68357394540004,0.3355596537192595,NM,2023-11-02,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1378,1.47869138378554,0.3491218347064715,NM,2023-11-03,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0
1379,1.86924191372668,0.3868029699354625,NM,2023-11-04,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1380,1.21824997627392,0.3767458885171345,NM,2023-11-05,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
1381,1.43050365424002,0.3397604098207835,NM,2023-11-06,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1
1382,1.65267658606385,0.3361524403623915,NM,2023-11-07,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0
1383,1.64090373718835,0.3700540710939585,NM,2023-11-08,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
1384,2.30300779682006,0.310540930936023,NM,2023-11-09,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1385,1.1006124041544,0.2946258094839665,NM,2023-11-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1386,1.81697565402924,0.376360160781233,NM,2023-11-11,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
1387,NA,NA,NV,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,1.90986878397787,0.250430291387506,NV,2023-10-02,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1389,1.96892452355782,0.4299204915795285,NV,2023-10-03,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
1390,1.09907000463978,0.53221223760874,NV,2023-10-04,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1391,0.785930607717465,0.3783585971033575,NV,2023-10-05,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
1392,0.92336806622526,0.425238905515437,NV,2023-10-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1393,0.849210820651939,0.59704604162505,NV,2023-10-07,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1394,0.674920510796951,0.477637800054287,NV,2023-10-08,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1395,1.00037030481295,0.386809609581088,NV,2023-10-09,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1396,1.99658851137505,0.3427058761665225,NV,2023-10-10,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
1397,1.13074695235345,0.3420791208148435,NV,2023-10-11,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0
1398,0.951867177614134,0.3294829210774725,NV,2023-10-12,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0
1399,1.40324084318146,0.49154445229087,NV,2023-10-13,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1
1400,NA,NA,NV,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,1.27892769532909,0.512392547798825,NV,2023-10-15,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1
1402,1.01447297119369,0.3235441074741085,NV,2023-10-16,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1403,1.1708395874153,0.283369648680659,NV,2023-10-17,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1404,1.16009144031404,0.229366989314444,NV,2023-10-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1405,0.710806985983012,0.50464881442582,NV,2023-10-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1406,NA,NA,NV,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407,0.630470556377141,0.166954464821164,NV,2023-10-21,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1408,0.627458579292394,0.164751215261963,NV,2023-10-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1409,1.12374343208869,0.39263115443806,NV,2023-10-23,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1410,0.84803502927566,0.59853544835095,NV,2023-10-24,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1411,0.691229117844334,0.366238063340724,NV,2023-10-25,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1412,1.07312430357335,0.4471481830220365,NV,2023-10-26,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
1413,1.54035405877199,0.461813431175534,NV,2023-10-27,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0
1414,1.19022048529827,0.5718215770505,NV,2023-10-28,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1415,NA,NA,NV,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,0.755512850533666,0.532285483268215,NV,2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1417,0.748751276164046,0.376969150099756,NV,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1418,0.800525164113346,0.3943726755027675,NV,2023-11-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
1419,1.47460379214765,0.50054088735659,NV,2023-11-02,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0
1420,1.86945457184194,0.56886455564437,NV,2023-11-03,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0
1421,1.12604193453422,0.454733088671626,NV,2023-11-04,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
1422,NA,NA,NV,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,1.44820910281475,0.3152819508399855,NV,2023-11-06,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1
1424,1.85209828759888,0.4137333028188825,NV,2023-11-07,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1
1425,0.668347884310132,0.2788274096013115,NV,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1426,0.800948770755274,0.237009264810103,NV,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1427,0.190838955982541,0.1406757310538875,NV,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1428,0.596648248056595,0.2698954385267105,NV,2023-11-11,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
1429,4.83860074459849,0.3730334634718365,NY,2023-10-01,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1430,13.9735320421764,0.3973699500473425,NY,2023-10-02,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1431,5.1150636125081,0.3648845417179635,NY,2023-10-03,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1432,9.72861052849694,0.3851067481140375,NY,2023-10-04,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1433,8.43471264967065,0.383998879067475,NY,2023-10-05,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1434,6.4665244990024,0.3817609652528085,NY,2023-10-06,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0
1435,9.49328473357465,0.3384243282293175,NY,2023-10-07,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1436,4.56276443909269,0.3623090652326125,NY,2023-10-08,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0
1437,17.0532903391127,0.352693684017666,NY,2023-10-09,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1438,7.17345286611717,0.3798836136189445,NY,2023-10-10,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,10.5429578673923,0.363720839784498,NY,2023-10-11,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1440,6.78603154789095,0.3331804608589445,NY,2023-10-12,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
1441,8.63207648790252,0.368162071537043,NY,2023-10-13,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1442,2.81136100659572,0.389896386600591,NY,2023-10-14,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0
1443,4.14981694812827,0.33965953336172,NY,2023-10-15,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
1444,4.91338653846817,0.374205138014089,NY,2023-10-16,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1445,5.68529921490434,0.348811655672969,NY,2023-10-17,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1446,8.28724698812713,0.351711934975482,NY,2023-10-18,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
1447,11.5622857391112,0.3593691793313215,NY,2023-10-19,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
1448,4.85628429518801,0.331773166188976,NY,2023-10-20,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
1449,4.65444629949418,0.357690713512679,NY,2023-10-21,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0
1450,4.53798122077066,0.364435232956127,NY,2023-10-22,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1451,7.05367596778123,0.3454848798380735,NY,2023-10-23,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1452,8.63592673190817,0.39755580992642803,NY,2023-10-24,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,12.1217134622101,0.411726528753078,NY,2023-10-25,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1454,7.95602792642678,0.3807200821602745,NY,2023-10-26,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1455,4.37580567015448,0.3614171891868575,NY,2023-10-27,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0
1456,7.19515204685358,0.3869205401543725,NY,2023-10-28,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1457,3.98468993679782,0.36182648627128,NY,2023-10-29,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1458,10.9913732260015,0.349919334721628,NY,2023-10-30,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,7.13493246835904,0.3788405783320885,NY,2023-10-31,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1460,7.09232406417389,0.4029223979638325,NY,2023-11-01,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1461,6.59493946589318,0.3976131893710965,NY,2023-11-02,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1462,5.25043891577816,0.366521254964349,NY,2023-11-03,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1463,8.62642178415605,0.3899269193011785,NY,2023-11-04,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1464,9.3399196407609,0.3957972050106755,NY,2023-11-05,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1465,16.6057663850538,0.3764418690195555,NY,2023-11-06,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0
1466,18.3033028134464,0.380958429486765,NY,2023-11-07,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1467,12.5249463615252,0.4074016639443145,NY,2023-11-08,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,9.12671272106711,0.3526419616986685,NY,2023-11-09,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1469,8.22614019412201,0.3452658384744055,NY,2023-11-10,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1470,4.84563183409671,0.428435833756061,NY,2023-11-11,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1471,2.27622167700361,0.3619713706550175,OH,2023-10-01,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0
1472,0.316156789777186,0.2206228264059055,OH,2023-10-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1473,0.796400641346045,0.402990327898305,OH,2023-10-03,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1474,1.31451521951641,0.3082795402553505,OH,2023-10-04,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1475,0.798327380413778,0.404262798321666,OH,2023-10-05,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1476,1.20246652458504,0.492136054105661,OH,2023-10-06,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1
1477,0.584053570038516,0.4148823139996965,OH,2023-10-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1478,0.792034243959862,0.3981089699403765,OH,2023-10-08,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0
1479,0.975294775641728,0.363849154843561,OH,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
1480,1.57940849359096,0.3779741125322935,OH,2023-10-10,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
1481,1.05433950975137,0.517398067023435,OH,2023-10-11,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0
1482,0.275949142516146,0.1898870084897925,OH,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1483,1.26157334373354,0.471325150738464,OH,2023-10-13,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0
1484,1.06967533406556,0.524270294014105,OH,2023-10-14,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
1485,NA,NA,OH,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,1.10093012535216,0.1790486720481575,OH,2023-10-16,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1487,1.08546285700729,0.404188836467033,OH,2023-10-17,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0
1488,0.770533549680103,0.389573627711555,OH,2023-10-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0
1489,1.26519001291186,0.60436671852431,OH,2023-10-19,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1
1490,2.38014152302661,0.519101141873425,OH,2023-10-20,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1491,NA,NA,OH,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1492,NA,NA,OH,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1493,1.71948221362061,0.55282813695005,OH,2023-10-23,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0
1494,0.806812515122701,0.4024677992960755,OH,2023-10-24,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
