"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23G_50_CI","X23H_50_CI","X24A_50_CI","other_50_CI","X23F_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23G_95_CI","X23H_95_CI","X24A_95_CI","other_95_CI","X23F_95_CI"
"1240",NA,NA,"NE",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241",NA,NA,"NE",2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",NA,NA,"NE",2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",NA,NA,"NE",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",NA,NA,"NE",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245",NA,NA,"NE",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246",NA,NA,"NE",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247",NA,NA,"NE",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248",NA,NA,"NE",2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249",NA,NA,"NE",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250",NA,NA,"NE",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251",NA,NA,"NE",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252",NA,NA,"NE",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253",NA,NA,"NE",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254",NA,NA,"NE",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255",NA,NA,"NE",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256",NA,NA,"NE",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257",NA,NA,"NE",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258",NA,NA,"NE",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259",NA,NA,"NE",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260",NA,NA,"NE",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261",NA,NA,"NH",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262",0.862231682865555,1.22482725820775,"NH",2023-10-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"1263",NA,NA,"NH",2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264",0.233953208075676,0.323840941769823,"NH",2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1265",NA,NA,"NH",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266",NA,NA,"NH",2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",NA,NA,"NH",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268",NA,NA,"NH",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269",0.226514204326091,0.318077979596829,"NH",2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1270",NA,NA,"NH",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271",NA,NA,"NH",2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272",NA,NA,"NH",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273",NA,NA,"NH",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274",NA,NA,"NH",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275",NA,NA,"NH",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276",NA,NA,"NH",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277",NA,NA,"NH",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278",NA,NA,"NH",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279",NA,NA,"NH",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280",NA,NA,"NH",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281",NA,NA,"NH",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",0.595301347917472,0.835438259701416,"NH",2023-11-19,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"1283",0.750986476286185,1.07040218775726,"NH",2023-11-20,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"1284",0.864883149526411,1.22595285024031,"NH",2023-11-21,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"1285",NA,NA,"NH",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286",NA,NA,"NH",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",NA,NA,"NH",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288",NA,NA,"NH",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",0.427607326034884,0.593827686018079,"NH",2023-11-26,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"1290",1.21813394119257,0.803592084538338,"NH",2023-11-27,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0
"1291",0.839912493685886,1.18609943945484,"NH",2023-11-28,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1292",0.511575181443827,0.721122258998835,"NH",2023-11-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1293",NA,NA,"NH",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294",NA,NA,"NH",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295",NA,NA,"NH",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",NA,NA,"NH",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",NA,NA,"NH",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298",0.134313759163224,0.187267061891853,"NH",2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1299",0.792528433936703,1.09175122310541,"NH",2023-12-06,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"1300",1.0570353301793,1.4902976378988,"NH",2023-12-07,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"1301",NA,NA,"NH",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302",NA,NA,"NH",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303",1.14373090869607,0.673815674639414,"NJ",2023-10-29,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1304",2.81698592657244,0.771217959116167,"NJ",2023-10-30,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0
"1305",2.72710954280098,0.637614256079087,"NJ",2023-10-31,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"1306",3.29312261633267,0.858276759383456,"NJ",2023-11-01,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"1307",1.85204169376999,0.70291621999389,"NJ",2023-11-02,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0
"1308",0.896560265731584,0.498506784119726,"NJ",2023-11-03,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
"1309",1.42104266660422,0.501753015488343,"NJ",2023-11-04,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0
"1310",0.832941946850941,0.69619238693581,"NJ",2023-11-05,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"1311",2.47301212795584,0.699487629381116,"NJ",2023-11-06,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1
"1312",3.95903346594106,0.652389823071901,"NJ",2023-11-07,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"1313",1.92226767768479,0.773434024103313,"NJ",2023-11-08,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
"1314",1.26520450333006,0.680359893434757,"NJ",2023-11-09,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0
"1315",2.23964293794959,1.01653817986336,"NJ",2023-11-10,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
"1316",0.62925101137445,0.32693721664878,"NJ",2023-11-11,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"1317",0.749171769823973,0.76697897563176,"NJ",2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1318",3.64690416870875,0.824348791319987,"NJ",2023-11-13,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
"1319",2.07480909121737,0.741305398059865,"NJ",2023-11-14,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0
"1320",1.91957919698778,0.740901259338,"NJ",2023-11-15,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
"1321",1.82169440375249,0.661150319461275,"NJ",2023-11-16,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
"1322",1.89327233659697,0.618726294870318,"NJ",2023-11-17,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
"1323",3.02722970893245,0.733728048446906,"NJ",2023-11-18,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0
"1324",2.29450471848692,0.721078868711302,"NJ",2023-11-19,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
"1325",5.24436573035265,0.651674948627793,"NJ",2023-11-20,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
"1326",4.60090325916321,0.748602383807476,"NJ",2023-11-21,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1327",1.97233358350392,0.774581503461064,"NJ",2023-11-22,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"1328",1.07552931520317,0.662558586134683,"NJ",2023-11-23,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
"1329",1.38242977847088,0.828666858381828,"NJ",2023-11-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0
"1330",5.04976173009161,0.65387149567717,"NJ",2023-11-25,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0
"1331",2.07241538927887,0.849639572056311,"NJ",2023-11-26,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0
"1332",17.0132536613362,0.739564190641553,"NJ",2023-11-27,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"1333",9.12966490777481,0.782830875923194,"NJ",2023-11-28,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"1334",9.84256175178755,0.782372612277114,"NJ",2023-11-29,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"1335",1.28130044925837,0.538330572476813,"NJ",2023-11-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"1336",1.18129999816665,0.483366552014331,"NJ",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"1337",2.7228647728322,0.822596990420584,"NJ",2023-12-02,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0
"1338",2.16419238193607,0.972033452720829,"NJ",2023-12-03,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0
"1339",12.0377567888773,0.756684811360233,"NJ",2023-12-04,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"1340",10.6158265625373,0.857835025944794,"NJ",2023-12-05,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"1341",10.8441782628888,0.847550058235991,"NJ",2023-12-06,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"1342",12.8349028220569,0.966587967976277,"NJ",2023-12-07,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1343",4.92442046812042,0.866986458990807,"NJ",2023-12-08,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
"1344",1.27784483235287,0.968418426129695,"NJ",2023-12-09,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
"1345",3.59218168946127,0.741362981234307,"NM",2023-10-29,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
"1346",3.14049304370196,0.595478564726889,"NM",2023-10-30,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1
"1347",5.76618508054324,0.859112286175457,"NM",2023-10-31,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
"1348",4.06635675341767,0.606459452738543,"NM",2023-11-01,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0
"1349",2.51358968163395,0.663985144165005,"NM",2023-11-02,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
"1350",1.3714470930289,0.691088237913614,"NM",2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
"1351",1.66612990107141,0.75591764922127,"NM",2023-11-04,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"1352",1.21444297380836,0.754339667974468,"NM",2023-11-05,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"1353",1.34518582408426,0.673372633361776,"NM",2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0
"1354",1.71701451032644,0.674829403852539,"NM",2023-11-07,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"1355",1.64545498362373,0.739281051514667,"NM",2023-11-08,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"1356",2.36006270109832,0.621201763813837,"NM",2023-11-09,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1
"1357",1.13481366275806,0.593167995324256,"NM",2023-11-10,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"1358",1.75735722704391,0.742035547652648,"NM",2023-11-11,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"1359",3.33852912707067,0.849250182910542,"NM",2023-11-12,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
"1360",3.07856337535348,0.808614686932047,"NM",2023-11-13,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
"1361",2.51935375534097,0.786740749030756,"NM",2023-11-14,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0
"1362",2.24287217535623,0.90789299160871,"NM",2023-11-15,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0
"1363",2.79639367872896,0.864815392335036,"NM",2023-11-16,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
"1364",3.76899598723812,0.922801634735157,"NM",2023-11-17,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0
"1365",1.98152372561457,0.876451968126339,"NM",2023-11-18,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0
"1366",1.2269342785284,0.75464638058536,"NM",2023-11-19,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0
"1367",1.68224935059844,0.696199518369814,"NM",2023-11-20,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
"1368",3.46369085782014,0.814417429162191,"NM",2023-11-21,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1
"1369",4.68539236308408,0.61098685744561,"NM",2023-11-22,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0
"1370",1.8497614996315,0.81666102264482,"NM",2023-11-23,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0
"1371",3.7429829545639,0.866362011787214,"NM",2023-11-24,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0
"1372",2.32101628794843,0.830715742594664,"NM",2023-11-25,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0
"1373",3.3686974433399,0.820297647500679,"NM",2023-11-26,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0
"1374",2.41178523895189,0.815987824609483,"NM",2023-11-27,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
"1375",1.10557872383903,0.675762467245476,"NM",2023-11-28,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"1376",1.40928573250936,1.07528223003242,"NM",2023-11-29,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1
"1377",NA,NA,"NM",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378",0.586328261761807,0.819423062252874,"NM",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1379",0.891888179660673,1.27101613569375,"NM",2023-12-02,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"1380",1.35952597190564,1.28092436051029,"NM",2023-12-03,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1
"1381",0.702742107878458,0.980438572321999,"NM",2023-12-04,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"1382",1.00616418741924,1.42641473936441,"NM",2023-12-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"1383",4.67283663083528,0.953906334062202,"NM",2023-12-06,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0
"1384",7.25882327595711,1.26697123803655,"NM",2023-12-07,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0
"1385",3.92113639122725,1.17594100525022,"NM",2023-12-08,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0
"1386",3.73605528110013,1.18636204353599,"NM",2023-12-09,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
"1387",NA,NA,"NV",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388",0.72883334400189,1.01966385902261,"NV",2023-10-30,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"1389",0.772382241758348,0.757278504443097,"NV",2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1390",0.767720707551709,0.775119753639762,"NV",2023-11-01,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0
"1391",1.43675730868537,0.960788722766026,"NV",2023-11-02,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1392",1.76612172862256,1.09193154088012,"NV",2023-11-03,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1
"1393",1.02745334416182,0.883886917446447,"NV",2023-11-04,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"1394",NA,NA,"NV",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395",1.56196871197058,0.646205267407545,"NV",2023-11-06,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0
"1396",1.55264497529844,0.789779824446856,"NV",2023-11-07,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0
"1397",0.67628601004525,0.562033637288258,"NV",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"1398",0.974188478138198,0.521059402630436,"NV",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1399",0.225314541107509,0.323535339558479,"NV",2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1400",0.646788932352125,0.551887579373937,"NV",2023-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1401",NA,NA,"NV",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402",1.95162152567269,0.540162356715536,"NV",2023-11-13,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0
"1403",1.52059174188722,0.583060239091719,"NV",2023-11-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"1404",0.251206401460109,0.352227069629058,"NV",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1405",1.34979682488646,0.806129132970058,"NV",2023-11-16,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"1406",1.48116526005014,0.900250022158186,"NV",2023-11-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"1407",NA,NA,"NV",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408",0.985944434924511,0.670731176623914,"NV",2023-11-19,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1409",1.68959575703023,1.02162100663063,"NV",2023-11-20,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1
"1410",0.854022490947948,0.836196169660993,"NV",2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1411",NA,NA,"NV",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412",NA,NA,"NV",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",1.54286854827227,0.906668502145703,"NV",2023-11-24,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0
"1414",0.944624688807834,0.733034362405208,"NV",2023-11-25,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
"1415",3.25545221203999,0.914482106755927,"NV",2023-11-26,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0
"1416",1.29787878726572,0.834731202243941,"NV",2023-11-27,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
"1417",1.74490651167172,0.750064005024691,"NV",2023-11-28,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0
"1418",2.02352172100071,0.655743034378985,"NV",2023-11-29,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"1419",2.77905219233053,0.808535626116901,"NV",2023-11-30,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0
"1420",1.64874414066422,0.883305593793126,"NV",2023-12-01,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0
"1421",2.44858847397437,0.951088108515806,"NV",2023-12-02,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0
"1422",3.12965151511123,1.13142534089947,"NV",2023-12-03,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0
"1423",6.57246427975363,1.10571222173708,"NV",2023-12-04,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0
"1424",2.08053491714342,0.81740438354363,"NV",2023-12-05,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0
