...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,other_50_CI,X22C_50_CI,X22A_95_CI,X22B_95_CI,other_95_CI,X22C_95_CI
1853,4.1964673552368,0.117035369584306,TX,2022-08-04,0,1,0,1,0,0,0,0
1854,4.12570577925404,0.1442525175947285,TX,2022-08-05,0,0,0,0,0,0,0,0
1855,1.32059352306077,0.10530720855661,TX,2022-08-06,1,1,1,1,0,0,1,0
1856,2.90734657094429,0.1630786303997925,TX,2022-08-07,0,0,0,1,0,0,0,0
1857,6.77078746862284,0.180616621292345,TX,2022-08-08,0,0,0,1,0,0,0,1
1858,1.67724358699782,0.114115229237666,TX,2022-08-09,1,1,1,1,0,0,1,1
1859,1.35101193761962,0.097945244395689,TX,2022-08-10,1,1,1,1,0,0,1,0
1860,7.52790261927281,0.04227814350215905,TX,2022-08-11,0,0,0,1,0,0,0,0
1861,10.6835451745129,0.1184130267353595,TX,2022-08-12,0,0,0,0,0,0,0,0
1862,4.43380218871651,0.107216490973743,TX,2022-08-13,0,0,0,1,0,0,0,1
1863,1.5796177752177,0.1193351120865335,TX,2022-08-14,1,1,0,1,0,0,0,0
1864,2.61254535802366,0.0976568848825605,TX,2022-08-15,1,1,0,0,0,0,0,1
1865,2.55841209423337,0.107599988640365,TX,2022-08-16,0,0,0,1,0,0,0,1
1866,2.64481644596538,0.1073282386765735,TX,2022-08-17,0,0,1,1,0,0,1,1
1867,2.94445684452918,0.0911166376287635,TX,2022-08-18,0,1,0,0,0,0,0,0
1868,15.6907348335232,0.120548856601332,TX,2022-08-19,0,0,0,0,0,0,0,0
1869,8.2827114809541,0.1106500291629055,TX,2022-08-20,0,0,0,1,0,0,0,1
1870,0.896110493641488,0.056865094507644,TX,2022-08-21,1,1,1,1,0,0,1,1
1871,1.15783955202109,0.0738581912365215,TX,2022-08-22,1,1,1,1,0,0,1,0
1872,1.12094200656129,0.083839061305425,TX,2022-08-23,1,1,1,1,0,0,1,0
1873,1.34177454664019,0.0566659057055365,TX,2022-08-24,1,1,1,1,0,0,1,0
1874,13.2903163785689,0.1535025326881225,TX,2022-08-25,0,0,0,0,0,0,0,0
1875,11.9111807254164,0.1372890722675555,TX,2022-08-26,0,0,0,0,0,0,0,0
1876,34.9718871684407,0.127938599120157,TX,2022-08-27,0,0,0,1,0,0,0,0
1877,18.5848061994311,0.1108478160043475,TX,2022-08-28,0,0,0,0,0,0,0,0
1878,5.80212469251877,0.1010791510224465,TX,2022-08-29,0,0,0,1,0,0,0,0
1879,13.2588567127741,0.161098028602719,TX,2022-08-30,0,0,0,1,0,0,0,1
1880,6.71993681436882,0.111341459779844,TX,2022-08-31,0,0,0,1,0,0,0,1
1881,7.81435246175837,0.123238638313265,TX,2022-09-01,0,0,1,0,0,0,1,0
1882,10.1005090217446,0.1313386587519025,TX,2022-09-02,0,0,1,1,0,0,1,1
1883,36.2540290376375,0.137462099423072,TX,2022-09-03,0,0,0,1,0,0,0,0
1884,27.1519943241147,0.1147227615761425,TX,2022-09-04,0,0,0,0,0,0,0,0
1885,0.481999606678366,0.101530305227696,TX,2022-09-05,1,1,1,1,0,0,1,1
1886,5.77750629184672,0.0965673822821,TX,2022-09-06,0,0,0,1,0,0,0,1
1887,8.72539584996585,0.1440669591896375,TX,2022-09-07,0,0,0,1,0,0,0,1
1888,3.16485867294956,0.085043876013562,TX,2022-09-08,1,0,0,1,0,0,0,0
1889,5.4145765210498,0.1219014855937305,TX,2022-09-09,0,0,1,1,0,0,1,1
1890,30.8149346848586,0.149488659667335,TX,2022-09-10,0,0,0,0,0,0,0,0
1891,0.281188140542872,0.01778301023287085,UT,2022-07-31,1,1,1,1,1,0,1,0
1892,0.548319697819676,0.0740782773996285,UT,2022-08-01,1,1,1,1,1,1,1,1
1893,0.742911725896992,0.146086490222512,UT,2022-08-02,1,1,1,1,1,1,1,1
1894,0.534738513455924,0.094784092828795,UT,2022-08-03,1,1,1,1,0,0,1,1
1895,0.330294702432298,0.01453108421569435,UT,2022-08-04,1,1,1,1,1,1,1,1
1896,0.333018412023685,0.01383521642120965,UT,2022-08-05,1,1,1,1,0,0,1,1
1897,0.215444662143309,0.013179105423774,UT,2022-08-06,1,1,1,1,1,1,1,1
1898,1.20711128884306,0.234639366212846,UT,2022-08-07,0,0,1,1,0,0,1,1
1899,0.283851955006606,0.0119746123968137,UT,2022-08-08,1,1,1,1,0,0,1,1
1900,0.89289628362869,0.094549549228608,UT,2022-08-09,1,1,1,0,1,0,1,0
1901,0.315214981812272,0.109914359357636,UT,2022-08-10,1,1,1,1,0,0,1,1
1902,0.623664486672562,0.0104006310841516,UT,2022-08-11,1,1,1,1,0,0,1,1
1903,0.609282329301333,0.0099297846309103,UT,2022-08-12,1,1,1,1,0,0,1,1
1904,1.3699226966956,0.239719827554882,UT,2022-08-13,0,0,1,1,0,0,1,1
1905,0.385217008112398,0.00905852662500185,UT,2022-08-14,1,1,1,1,1,1,1,1
1906,0.386821579128141,0.124994106767465,UT,2022-08-15,1,1,1,1,1,1,1,1
1907,0.287062610460825,0.0826790416076505,UT,2022-08-16,1,1,1,1,0,0,1,1
1908,0.284557108147441,0.00790664002193915,UT,2022-08-17,1,1,1,1,1,1,1,1
1909,0.358347703830244,0.110858464402,UT,2022-08-18,1,1,1,1,1,1,1,1
1910,0.130731440639844,0.0072281727451657,UT,2022-08-19,1,1,1,1,0,0,1,1
1911,2.29624594914837,0.2343462950990915,UT,2022-08-20,0,0,1,1,0,0,1,1
1912,0.285705780864691,0.0710390398305205,UT,2022-08-21,1,1,1,1,0,0,0,1
1913,1.10103645997808,0.2359351490341795,UT,2022-08-22,1,1,0,1,1,0,0,1
1914,0.277286365748096,0.0060514996476904,UT,2022-08-23,1,1,1,1,0,0,1,1
1915,0.379902771543817,0.1000044060693015,UT,2022-08-24,1,1,1,1,1,1,1,1
1916,0.206070026599236,0.00554086040973185,UT,2022-08-25,1,1,1,1,1,1,1,1
1917,0.423959412056612,0.00530265171721295,UT,2022-08-26,1,1,1,1,0,0,1,1
1918,1.57069054493648,0.219473592231992,UT,2022-08-27,0,0,1,1,0,0,1,1
1919,NA,NA,UT,2022-08-28,NA,NA,NA,NA,NA,NA,NA,NA
1920,0.219292255894597,0.00464977804516492,UT,2022-08-29,1,1,1,1,1,1,1,1
1921,0.0491411723120835,0.00445107702786081,UT,2022-08-30,1,1,1,1,1,1,1,1
1922,0.399407613731156,0.0912097048015925,UT,2022-08-31,1,1,1,1,1,1,1,1
1923,0.504835812478558,0.1131161935066385,UT,2022-09-01,1,1,1,1,1,1,1,1
1924,0.627255432746869,0.00390557487923092,UT,2022-09-02,1,1,1,1,1,1,1,1
1925,0.391355260525695,0.0835325629184335,UT,2022-09-03,1,1,1,1,1,1,1,1
1926,NA,NA,UT,2022-09-04,NA,NA,NA,NA,NA,NA,NA,NA
1927,NA,NA,UT,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA
1928,1.11186243881314,0.099470791079477,UT,2022-09-06,1,1,0,1,1,0,0,1
1929,0.200027257242296,0.003142857347383895,UT,2022-09-07,1,1,1,1,0,0,1,1
1930,0.0355786904627961,0.003009383034355585,UT,2022-09-08,1,1,1,1,1,1,1,1
1931,0.112564835676905,0.00288160957989818,UT,2022-09-09,1,1,1,1,1,1,1,1
1932,0.014024866060649,0.002759284253087725,UT,2022-09-10,1,1,1,1,1,1,1,1
1933,12.8970405037721,0.191532898403319,VA,2022-07-31,0,0,0,0,0,0,0,0
1934,8.86596350578283,0.153274492175979,VA,2022-08-01,0,0,1,1,0,0,0,0
1935,18.9450991476405,0.190182084618529,VA,2022-08-02,0,0,0,0,0,0,0,0
1936,10.6056883089383,0.1731785470024745,VA,2022-08-03,0,0,0,0,0,0,1,0
1937,3.3315619138437,0.154297505861822,VA,2022-08-04,0,0,1,1,0,0,1,0
1938,0.934155824028051,0.1208434286749645,VA,2022-08-05,1,1,1,1,0,0,1,0
1939,8.1377879433888,0.206189203787366,VA,2022-08-06,0,0,1,1,0,0,1,1
1940,10.6207748900421,0.1777787792258585,VA,2022-08-07,0,0,0,1,0,0,0,0
1941,31.5565002716605,0.2417245148021795,VA,2022-08-08,0,0,0,0,0,0,1,0
1942,8.11733890718276,0.186550672302733,VA,2022-08-09,0,0,0,0,0,0,0,0
1943,2.06171672141907,0.1192043891655255,VA,2022-08-10,1,1,1,1,0,1,1,0
1944,1.48716597258026,0.094276899017583,VA,2022-08-11,1,1,1,1,0,0,1,0
1945,7.2314182318116,0.1378088648234185,VA,2022-08-12,0,0,1,1,0,0,1,1
1946,5.08567093972248,0.150135648692312,VA,2022-08-13,0,0,1,0,0,0,1,0
1947,24.0639441540647,0.208295583834741,VA,2022-08-14,0,0,0,0,0,0,0,0
1948,7.31272654193588,0.135201004712398,VA,2022-08-15,0,0,1,1,0,0,1,0
1949,16.4316855081358,0.151966304278232,VA,2022-08-16,0,0,0,1,0,0,0,0
1950,18.0490820051832,0.155864945855447,VA,2022-08-17,0,0,0,1,0,0,0,1
1951,15.8229335511431,0.17045368481344,VA,2022-08-18,0,0,0,1,0,0,0,0
1952,14.4043803212262,0.169588103234815,VA,2022-08-19,0,0,0,1,0,0,0,0
1953,4.92279132875365,0.1264205851518095,VA,2022-08-20,0,0,0,1,0,0,0,1
1954,6.05207387332424,0.1140625519486695,VA,2022-08-21,0,0,1,1,0,0,1,0
1955,25.2544130704186,0.1626809850571345,VA,2022-08-22,0,0,0,1,0,0,0,1
1956,25.7829980346743,0.1759915733738215,VA,2022-08-23,0,0,1,1,0,0,1,1
1957,19.2141632284748,0.1830327417564575,VA,2022-08-24,0,0,1,1,0,0,1,0
1958,21.8761240672618,0.1871829442859385,VA,2022-08-25,0,0,0,1,0,0,0,1
1959,13.8763023212841,0.1694219060370295,VA,2022-08-26,0,0,1,0,0,0,1,0
1960,25.8817284263936,0.1864033588910425,VA,2022-08-27,0,0,0,1,0,0,0,1
1961,17.1137663979751,0.1691012713309755,VA,2022-08-28,0,0,0,1,0,0,0,0
1962,44.9564270203093,0.205152764672949,VA,2022-08-29,0,0,0,0,0,0,0,0
1963,36.9007475788342,0.2097850131681335,VA,2022-08-30,0,0,0,1,0,0,0,0
1964,42.68670722609,0.253123110593775,VA,2022-08-31,0,0,0,1,0,0,0,1
1965,31.5650321350513,0.262213691409806,VA,2022-09-01,0,0,0,1,0,0,0,1
1966,15.7056832205279,0.233424396979955,VA,2022-09-02,0,0,1,1,0,0,1,1
1967,21.1656800197683,0.1980951802890715,VA,2022-09-03,0,0,0,0,0,0,0,0
1968,14.9636469026758,0.1773808650489555,VA,2022-09-04,0,0,0,0,0,0,0,0
1969,15.1438548922271,0.2748918990535595,VA,2022-09-05,0,0,0,1,0,0,0,1
1970,33.8896074234581,0.194736264915981,VA,2022-09-06,0,0,0,0,0,0,0,0
1971,7.95428229398087,0.1316534807979615,VA,2022-09-07,0,0,1,1,0,0,1,1
1972,9.72208352387039,0.138201817437699,VA,2022-09-08,0,0,0,1,0,0,0,1
1973,13.0690876714519,0.2218332682845895,VA,2022-09-09,0,0,1,1,0,0,1,1
1974,9.11007008447782,0.2328895653310065,VA,2022-09-10,0,0,1,1,0,0,1,1
1975,NA,NA,VT,2022-07-31,NA,NA,NA,NA,NA,NA,NA,NA
1976,0.495752410737792,0.0168917065231692,VT,2022-08-01,1,1,1,1,1,1,1,1
1977,0.973740040554174,0.2965779561406545,VT,2022-08-02,1,1,1,0,1,0,1,0
1978,NA,NA,VT,2022-08-03,NA,NA,NA,NA,NA,NA,NA,NA
1979,0.553475966703061,0.01453108421569435,VT,2022-08-04,1,1,1,1,0,0,1,0
1980,0.0721312891149223,0.01383521642120965,VT,2022-08-05,1,1,1,1,1,1,1,1
1981,0.0678459647198811,0.013179105423774,VT,2022-08-06,1,1,1,1,1,1,1,1
1982,NA,NA,VT,2022-08-07,NA,NA,NA,NA,NA,NA,NA,NA
1983,0.372880516615622,0.0119746123968137,VT,2022-08-08,1,1,1,1,1,1,1,1
1984,0.702441899152049,0.2738616101904575,VT,2022-08-09,1,1,1,1,0,0,1,1
1985,NA,NA,VT,2022-08-10,NA,NA,NA,NA,NA,NA,NA,NA
1986,0.724834114534812,0.0104006310841516,VT,2022-08-11,1,1,1,1,1,1,1,1
1987,0.105020321209881,0.0099297846309103,VT,2022-08-12,1,1,1,1,1,1,1,1
1988,0.051342277556288,0.0094829258711509,VT,2022-08-13,1,1,1,1,1,1,1,1
1989,0.0913651173478358,0.00905852662500185,VT,2022-08-14,1,1,1,1,1,1,1,1
1990,0.220424475349881,0.0086551862093579,VT,2022-08-15,1,1,1,1,0,0,1,1
1991,0.0454884769650104,0.0082716184263476,VT,2022-08-16,1,1,1,1,1,1,1,1
1992,0.0124153808444496,0.00790664002193915,VT,2022-08-17,1,1,1,1,1,1,1,1
1993,0.501039152317883,0.0075591604435951,VT,2022-08-18,1,1,1,1,0,0,1,1
1994,0.00989362593582178,0.0072281727451657,VT,2022-08-19,1,1,1,1,1,1,1,1
1995,0.00894297743883241,0.00691274550459745,VT,2022-08-20,1,1,1,1,1,1,1,1
1996,NA,NA,VT,2022-08-21,NA,NA,NA,NA,NA,NA,NA,NA
1997,0.0323565229216999,0.00632518198856765,VT,2022-08-22,1,1,1,1,1,1,1,1
1998,1.12455015302686,0.1596061668162055,VT,2022-08-23,0,0,1,1,0,0,1,1
1999,0.0084199164121531,0.0057902748437253,VT,2022-08-24,1,1,1,1,1,1,1,1
2000,1.92395684720302,0.3460308586403585,VT,2022-08-25,0,0,1,1,0,0,1,1
2001,0.0973525290428722,0.00530265171721295,VT,2022-08-26,1,1,1,1,1,1,1,1
2002,NA,NA,VT,2022-08-27,NA,NA,NA,NA,NA,NA,NA,NA
2003,NA,NA,VT,2022-08-28,NA,NA,NA,NA,NA,NA,NA,NA
2004,0.0248306358467059,0.004649778045164915,VT,2022-08-29,1,1,1,1,1,1,1,1
2005,0.929871890404649,0.2933223740547835,VT,2022-08-30,0,0,1,1,1,1,1,1
2006,0.953236550758951,0.2940898256005885,VT,2022-08-31,0,0,1,1,0,0,1,1
2007,NA,NA,VT,2022-09-01,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,NA,VT,2022-09-02,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,NA,VT,2022-09-03,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,NA,VT,2022-09-04,NA,NA,NA,NA,NA,NA,NA,NA
2011,NA,NA,VT,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA
2012,0.00516117239316179,0.003282298593420805,VT,2022-09-06,1,1,1,1,1,1,1,1
2013,0.00448329740846361,0.003142857347383895,VT,2022-09-07,1,1,1,1,1,1,1,1
2014,NA,NA,VT,2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA
2015,1.2741432234710801,0.4753992742225155,VT,2022-09-09,1,0,1,0,0,1,1,0
2016,NA,NA,VT,2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA
2017,1.33301112856559,0.161765572829215,WA,2022-07-31,1,1,1,0,0,0,1,0
2018,8.11460808033297,0.0863273901866805,WA,2022-08-01,0,0,0,0,0,0,0,0
2019,2.15784966165053,0.1193949984525865,WA,2022-08-02,1,1,0,1,0,0,1,0
2020,1.09276527740509,0.12105840085369,WA,2022-08-03,1,1,1,1,0,0,1,1
2021,8.98148741244938,0.0825550864404365,WA,2022-08-04,0,0,0,1,0,0,0,0
2022,1.00483595718691,0.140537499256916,WA,2022-08-05,1,1,0,1,0,0,0,0
2023,1.43158156736224,0.1258921241254365,WA,2022-08-06,1,1,1,0,0,0,1,0
2024,0.749578338407534,0.094378585089957,WA,2022-08-07,1,1,1,1,0,0,1,1
2025,3.87025765068147,0.091645999307046,WA,2022-08-08,0,1,0,1,0,0,0,0
2026,5.74202015274079,0.0711957139862365,WA,2022-08-09,0,0,1,1,0,0,1,1
2027,4.44465588211065,0.0977982530306335,WA,2022-08-10,0,1,0,0,0,0,0,0
2028,8.08942971236551,0.1067393271291115,WA,2022-08-11,0,1,0,1,1,0,0,0
2029,2.14350637849321,0.1108428701335845,WA,2022-08-12,1,1,1,0,0,0,1,0
2030,2.72811555805293,0.1151650113103545,WA,2022-08-13,1,1,0,1,0,1,0,1
2031,2.63523500557371,0.081892969263691,WA,2022-08-14,0,1,0,1,0,0,0,0
2032,3.85249419295432,0.112353103306042,WA,2022-08-15,1,0,0,0,1,0,0,0
2033,5.26586956312366,0.101902698152271,WA,2022-08-16,0,1,0,0,0,0,0,1
2034,2.02104155357702,0.0728398850762815,WA,2022-08-17,1,1,1,1,0,0,1,0
2035,2.69540377239574,0.057001562338216,WA,2022-08-18,0,0,1,1,0,0,1,0
2036,4.20973270648661,0.1173888420941875,WA,2022-08-19,0,0,0,1,0,0,0,1
2037,3.38935679468005,0.1022448442314125,WA,2022-08-20,1,0,0,1,0,0,0,0
2038,3.09464010237147,0.0938373570438455,WA,2022-08-21,1,1,0,1,0,0,0,0
2039,9.68051262050174,0.118741281766933,WA,2022-08-22,1,0,0,1,0,0,0,0
2040,7.389332981565,0.106525021936901,WA,2022-08-23,0,0,0,1,0,0,0,1
2041,5.0155293410317,0.089553767405828,WA,2022-08-24,0,1,0,1,0,0,0,1
2042,7.53563234186135,0.1211935632890145,WA,2022-08-25,0,0,0,1,0,0,0,1
2043,0.818571553835559,0.0829796078696275,WA,2022-08-26,1,1,1,1,1,1,1,1
2044,3.77316082747219,0.0833496591986465,WA,2022-08-27,1,1,0,1,1,0,0,0
2045,0.542510961414685,0.052672609517906,WA,2022-08-28,1,1,1,1,0,0,1,1
2046,1.13374778970318,0.066415934542457,WA,2022-08-29,1,1,0,1,0,1,0,1
2047,1.96321561156543,0.11999959583863,WA,2022-08-30,0,0,1,1,0,0,1,1
2048,1.31264267939982,0.0353141613161547,WA,2022-08-31,1,1,1,1,0,1,1,0
2049,3.00264763280552,0.082133441749035,WA,2022-09-01,1,0,0,1,0,0,0,1
2050,2.27634437399374,0.074040768678854,WA,2022-09-02,1,1,0,1,0,1,0,1
2051,2.72289682988624,0.066217529617927,WA,2022-09-03,0,1,0,0,0,0,0,0
2052,1.23527107243899,0.0722095584669255,WA,2022-09-04,1,1,0,1,0,0,0,1
2053,0.74293134340602,0.0875156883525445,WA,2022-09-05,1,1,1,1,0,0,1,1
2054,7.52525375681726,0.0845947730276715,WA,2022-09-06,1,0,0,1,0,0,0,0
2055,4.82114264336279,0.114891111518974,WA,2022-09-07,0,0,0,1,0,0,0,1
2056,1.93693930160475,0.0722534058715605,WA,2022-09-08,1,1,0,1,0,0,0,1
2057,0.492702324069712,0.0604718721672365,WA,2022-09-09,1,1,1,1,0,0,1,1
2058,0.376171288594184,0.0716016760285335,WA,2022-09-10,1,1,1,1,0,0,1,1
2059,3.67390279162379,0.1954564886758225,WI,2022-07-31,0,0,0,1,0,0,0,0
2060,1.86388677727148,0.137069376965222,WI,2022-08-01,1,1,1,1,0,0,1,0
2061,1.13787353366203,0.1172158263852825,WI,2022-08-02,1,1,1,1,0,0,1,0
2062,1.50682993842292,0.137973448797768,WI,2022-08-03,1,1,0,1,1,0,0,1
2063,3.53438357606928,0.1921210591746005,WI,2022-08-04,0,0,1,1,0,0,1,1
2064,1.27442320161531,0.1250361473399645,WI,2022-08-05,1,1,1,0,0,0,1,0
2065,1.3387870593375,0.0467460790522248,WI,2022-08-06,1,0,1,1,1,0,1,0
2066,0.595374476493206,0.061139702063439,WI,2022-08-07,1,1,1,1,0,0,1,1
2067,3.48205691566,0.197916591084717,WI,2022-08-08,0,0,0,1,0,0,0,1
2068,1.26751693720747,0.18641326216959,WI,2022-08-09,1,0,1,0,0,0,1,0
2069,1.97504470701187,0.1776629861518145,WI,2022-08-10,0,0,1,1,1,1,1,1
2070,0.993190936300979,0.0602021651696265,WI,2022-08-11,1,1,1,1,0,0,1,1
2071,1.47107114703994,0.03855073980287825,WI,2022-08-12,0,0,1,1,0,0,1,1
2072,0.845024698549414,0.04611152386628995,WI,2022-08-13,1,1,1,1,0,0,1,1
2073,0.878300947061934,0.107259289743124,WI,2022-08-14,1,1,1,1,1,0,1,0
2074,1.49989299436293,0.1356246761153165,WI,2022-08-15,1,1,0,0,0,0,0,0
2075,0.966925536094132,0.082948431224562,WI,2022-08-16,1,1,1,0,0,1,1,0
2076,1.39678197800218,0.1155460132638045,WI,2022-08-17,1,1,0,1,0,0,0,0
2077,3.10457443061884,0.0510129239642065,WI,2022-08-18,0,0,0,1,0,0,0,0
2078,0.962478215760873,0.0580570557458095,WI,2022-08-19,1,1,1,1,1,1,1,1
2079,1.9506850043601,0.0382833277445377,WI,2022-08-20,0,1,1,0,0,1,1,0
2080,1.73542723742428,0.1437772493253995,WI,2022-08-21,1,0,0,1,0,0,0,1
2081,5.23340666159231,0.0250161360632539,WI,2022-08-22,0,0,1,1,0,0,1,1
2082,0.539377840585984,0.0727265524971775,WI,2022-08-23,1,1,1,1,0,0,1,1
2083,2.14577300551564,0.14711147168209,WI,2022-08-24,0,0,1,1,1,1,1,1
2084,2.72034757174763,0.160144118265592,WI,2022-08-25,0,0,0,1,0,1,0,1
2085,1.02869050150905,0.1038926345260465,WI,2022-08-26,1,1,1,1,0,0,1,1
2086,0.33147572232301,0.0527191961913865,WI,2022-08-27,1,1,1,1,0,0,1,0
2087,0.69714581622665,0.03559582907420645,WI,2022-08-28,1,1,1,1,0,0,1,1
2088,0.80209199828665,0.04390776398492045,WI,2022-08-29,1,1,1,1,0,0,1,0
2089,2.18922031571722,0.1205073931693785,WI,2022-08-30,1,0,0,1,0,0,0,1
2090,1.03355490824305,0.085197802013939,WI,2022-08-31,1,1,1,0,0,0,1,0
2091,0.452992263222124,0.053924779212223,WI,2022-09-01,1,1,1,1,0,0,1,1
2092,4.43506421307363,0.160121322407019,WI,2022-09-02,0,0,0,1,1,0,0,1
2093,2.63485794098341,0.1441754392706625,WI,2022-09-03,0,0,1,1,0,0,1,1
2094,1.02842580098711,0.0758493440104515,WI,2022-09-04,1,1,0,1,0,0,0,1
2095,0.0638007519359536,0.00342798710163352,WI,2022-09-05,1,1,1,1,1,1,1,1
2096,3.34667599299368,0.1092949950963355,WI,2022-09-06,0,0,0,1,0,0,0,1
2097,8.86977450174195,0.180721173388182,WI,2022-09-07,0,0,1,1,0,0,1,1
2098,0.34851652438333,0.0386212357909119,WI,2022-09-08,1,1,1,1,0,0,1,1
2099,1.13971664797396,0.449206144631769,WI,2022-09-09,0,0,1,1,0,0,1,1
2100,3.51812437162824,0.19117004069115,WI,2022-09-10,0,0,1,1,0,0,1,1
2101,3.09750870864911,0.452195594364515,WV,2022-07-31,0,0,1,0,0,0,1,0
2102,9.05833096753107,0.343524984273273,WV,2022-08-01,0,0,1,0,0,0,1,0
2103,3.85121975809576,0.2206255506506185,WV,2022-08-02,1,0,0,0,0,0,0,0
2104,0.912163663139274,0.099615120943769,WV,2022-08-03,1,1,1,1,1,0,1,0
2105,0.475711306934579,0.1096685708008225,WV,2022-08-04,1,1,1,1,0,0,1,1
2106,0.47505041532468,0.099018516704217,WV,2022-08-05,1,1,1,1,0,0,1,1
2107,7.74370336622423,0.4325249589308365,WV,2022-08-06,0,0,1,0,0,0,1,0
2108,4.60851384522541,0.271652627898053,WV,2022-08-07,0,0,1,1,0,0,1,0
2109,1.96573762952754,0.0380536195816089,WV,2022-08-08,0,0,1,1,0,0,1,1
2110,1.84176105451462,0.2261451587370265,WV,2022-08-09,0,0,1,1,0,0,1,1
2111,3.5326401416349,0.245509138013187,WV,2022-08-10,0,0,1,0,0,0,1,0
2112,3.6331847762555,0.1934282896376215,WV,2022-08-11,0,0,0,1,0,0,0,0
2113,1.19806304486977,0.0099297846309103,WV,2022-08-12,0,0,1,1,1,1,1,1
2114,1.15265077578341,0.143787785186661,WV,2022-08-13,0,1,1,1,0,0,1,1
2115,1.01683409178561,0.171089785769903,WV,2022-08-14,0,1,1,1,1,1,1,1
2116,1.06664523621399,0.113735501552164,WV,2022-08-15,1,1,1,1,0,0,1,1
2117,1.59916173038989,0.139228683225441,WV,2022-08-16,0,0,1,1,0,0,1,1
2118,0.838247242550426,0.1107176113579815,WV,2022-08-17,1,1,1,1,0,0,1,1
2119,0.907729991149613,0.1093844905560215,WV,2022-08-18,1,1,1,0,0,0,1,0
2120,3.55477695926774,0.2048960510810025,WV,2022-08-19,0,0,1,1,0,0,1,1
2121,0.59722210407001,0.1736973485405595,WV,2022-08-20,1,1,1,1,0,0,1,1
2122,1.08421372670592,0.158894072823556,WV,2022-08-21,0,0,1,1,0,0,1,1
2123,3.72782275087171,0.164030106993733,WV,2022-08-22,0,0,1,1,0,0,1,1
2124,1.77689792170026,0.1644047501652215,WV,2022-08-23,0,0,1,1,0,0,1,1
2125,1.87304529016378,0.131409116477827,WV,2022-08-24,0,0,1,1,0,0,1,1
2126,1.1938894737622,0.116570207658849,WV,2022-08-25,0,0,1,1,0,0,1,1
2127,0.488924712133216,0.079602348906479,WV,2022-08-26,1,1,1,1,0,0,1,1
2128,0.0951720865263719,0.005075083036928,WV,2022-08-27,1,1,1,1,1,1,1,1
2129,2.42935201990161,0.2200250578661625,WV,2022-08-28,0,0,1,1,0,0,1,1
2130,1.14615188260528,0.091017347112627,WV,2022-08-29,1,1,1,1,0,0,1,1
2131,2.20783043676147,0.1328383201509375,WV,2022-08-30,0,0,1,1,0,0,1,1
2132,0.295022299073537,0.0663672410302865,WV,2022-08-31,1,1,1,1,1,1,1,1
2133,1.31017442385063,0.108754720874418,WV,2022-09-01,0,0,1,1,1,1,1,1
2134,1.85732208771207,0.142069865814864,WV,2022-09-02,0,0,1,1,1,1,1,1
2135,0.416802062965625,0.091511888754253,WV,2022-09-03,1,1,1,1,1,1,1,1
2136,2.20523770264918,0.443756277045194,WV,2022-09-04,0,0,1,1,0,0,1,1
2137,0.770182693369201,0.180012159728546,WV,2022-09-05,1,1,1,1,0,0,1,1
2138,9.81527886763571,0.1836483915593685,WV,2022-09-06,0,0,1,1,0,0,1,1
2139,1.32746853559273,0.0982740980835255,WV,2022-09-07,0,0,1,1,0,0,1,1
2140,1.90386788337992,0.257379759866901,WV,2022-09-08,0,0,1,1,0,0,1,1
2141,1.08091344900877,0.137886656620646,WV,2022-09-09,1,1,1,0,0,1,1,0
2142,1.53420336353522,0.1654776648132325,WV,2022-09-10,0,0,1,1,0,0,1,1
2143,NA,NA,WY,2022-07-31,NA,NA,NA,NA,NA,NA,NA,NA
2144,NA,NA,WY,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA
2145,NA,NA,WY,2022-08-02,NA,NA,NA,NA,NA,NA,NA,NA
2146,NA,NA,WY,2022-08-03,NA,NA,NA,NA,NA,NA,NA,NA
2147,NA,NA,WY,2022-08-04,NA,NA,NA,NA,NA,NA,NA,NA
2148,0.0201946160840522,0.01383521642120965,WY,2022-08-05,1,1,1,1,0,0,1,1
2149,NA,NA,WY,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA
2150,NA,NA,WY,2022-08-07,NA,NA,NA,NA,NA,NA,NA,NA
2151,NA,NA,WY,2022-08-08,NA,NA,NA,NA,NA,NA,NA,NA
2152,0.907413707739914,0.4050818516873935,WY,2022-08-09,0,0,1,1,0,0,1,1
2153,0.0144661460692906,0.01089713558152855,WY,2022-08-10,1,1,1,1,1,1,1,1
2154,NA,NA,WY,2022-08-11,NA,NA,NA,NA,NA,NA,NA,NA
2155,NA,NA,WY,2022-08-12,NA,NA,NA,NA,NA,NA,NA,NA
2156,NA,NA,WY,2022-08-13,NA,NA,NA,NA,NA,NA,NA,NA
2157,NA,NA,WY,2022-08-14,NA,NA,NA,NA,NA,NA,NA,NA
2158,NA,NA,WY,2022-08-15,NA,NA,NA,NA,NA,NA,NA,NA
