...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI,X22B_95_CI
1565,3.57597181128858,0.344333909461806,OR,2022-11-09,0,1,0,1,1,1,0,1,0,1,1,0
1566,1.41004171246088,0.294338433538685,OR,2022-11-10,1,1,1,1,1,1,1,1,0,1,1,0
1567,2.1791548758394,0.3457173271681555,OR,2022-11-11,1,0,0,1,1,0,1,0,0,1,1,0
1568,2.48248185493991,0.418690572169165,OR,2022-11-12,0,1,0,0,1,1,0,1,0,0,1,1
1569,5.20758245750202,0.4357381924662285,OR,2022-11-13,0,1,0,1,0,0,0,1,0,1,0,0
1570,1.76117550079206,0.2859438598876385,OR,2022-11-14,1,1,1,1,1,0,1,1,0,0,1,0
1571,1.14846342927015,0.2923950379551225,OR,2022-11-15,1,1,1,1,1,1,0,0,1,1,1,1
1572,3.06863686304724,0.3028844097425535,OR,2022-11-16,1,1,0,1,1,0,1,1,0,1,1,0
1573,3.03201186107558,0.324138220999847,OR,2022-11-17,1,1,0,1,1,0,0,1,0,1,1,0
1574,4.91693404311356,0.4067003559198685,OR,2022-11-18,1,1,0,0,1,0,0,0,0,0,1,0
1575,2.14805708900335,0.31191561373975,OR,2022-11-19,1,1,0,1,1,0,0,1,0,0,1,0
1576,0.86321816715703,0.236341435289232,OR,2022-11-20,1,1,1,1,1,1,1,0,0,0,1,0
1577,2.59486586334141,0.298592421200691,OR,2022-11-21,1,1,0,1,1,0,1,0,0,0,1,0
1578,12.6309492632768,0.383278441864752,OR,2022-11-22,1,1,0,1,1,0,1,1,0,0,1,0
1579,3.20619117744797,0.451339734211477,OR,2022-11-23,1,0,0,1,1,0,0,0,0,1,1,0
1580,0.423490614717859,0.301935067959646,OR,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1
1581,4.93607322916371,0.370773210123188,OR,2022-11-25,1,0,0,1,1,0,0,0,0,0,1,0
1582,1.92083280278079,0.330776320108137,OR,2022-11-26,1,1,0,1,1,0,0,1,0,0,1,0
1583,5.37990317817788,0.384933688392141,OR,2022-11-27,1,1,0,1,1,0,0,1,0,0,1,0
1584,12.7981362001133,0.386776050499426,OR,2022-11-28,1,1,0,0,1,0,0,0,0,0,1,0
1585,4.15026380517052,0.370302267588452,OR,2022-11-29,1,0,0,1,1,0,1,0,0,0,1,0
1586,4.33256553964121,0.3321463529422915,OR,2022-11-30,0,0,0,1,0,1,0,0,0,0,0,0
1587,1.59398430525353,0.2849982626251955,OR,2022-12-01,1,0,1,1,1,1,1,0,0,1,1,1
1588,19.6669438794064,0.429352565871548,OR,2022-12-02,1,1,0,1,1,0,0,0,0,1,1,0
1589,1.97353175321891,0.3329743299418575,OR,2022-12-03,1,0,0,1,1,0,0,0,0,0,1,0
1590,0.29982437727478,0.0324754790643389,OR,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1
1591,6.60349134696847,0.4197085593768425,OR,2022-12-05,1,0,0,1,1,0,1,0,0,0,1,0
1592,1.06393935242122,0.196110565445405,OR,2022-12-06,1,1,1,0,1,1,1,0,1,0,1,0
1593,3.05987475037936,0.3632630477217415,OR,2022-12-07,0,1,0,1,1,0,0,1,0,1,1,0
1594,0.79701142847152,0.192792754106568,OR,2022-12-08,1,1,1,1,1,1,1,1,0,0,1,0
1595,5.21981705604848,0.388615899972452,OR,2022-12-09,1,1,0,1,1,0,1,1,0,1,1,0
1596,2.16119323217529,0.2998292977431695,OR,2022-12-10,1,1,0,1,1,0,1,1,0,0,1,0
1597,4.71170035315852,0.3263474349102085,PA,2022-10-30,0,1,1,1,0,0,0,1,0,0,0,0
1598,3.61799504720465,0.291121075048637,PA,2022-10-31,1,1,1,0,0,1,0,1,0,0,0,0
1599,5.20754101138603,0.284162304496973,PA,2022-11-01,0,1,0,0,1,1,0,0,0,0,1,0
1600,2.6620097370493,0.3281820355961365,PA,2022-11-02,1,1,1,1,1,0,0,0,0,0,1,0
1601,7.99880332367666,0.2611081517967265,PA,2022-11-03,1,0,0,1,1,0,0,0,0,0,1,0
1602,3.97632042185632,0.27379517588368,PA,2022-11-04,1,1,0,1,1,0,0,0,0,0,1,0
1603,4.17308561585324,0.3062036879408535,PA,2022-11-05,0,0,1,1,1,0,0,0,0,0,1,0
1604,4.3820489484098,0.2939259911049315,PA,2022-11-06,1,1,0,1,0,0,0,0,0,1,0,0
1605,3.26798895634434,0.308237587208415,PA,2022-11-07,0,0,1,1,1,1,0,0,0,0,1,0
1606,4.41935152218002,0.358039417074983,PA,2022-11-08,0,1,0,1,0,1,0,1,0,0,0,0
1607,2.7716267734115,0.298936733984706,PA,2022-11-09,0,1,1,0,1,1,1,0,0,1,1,0
1608,9.79119532984489,0.2919786904295175,PA,2022-11-10,1,1,0,1,1,0,1,0,0,0,1,0
1609,4.74112259527668,0.2579107102535045,PA,2022-11-11,0,0,1,1,1,0,0,1,0,1,1,0
1610,1.41271698951289,0.302014465769758,PA,2022-11-12,1,1,1,1,1,1,1,0,0,1,1,0
1611,3.37450927969457,0.308839848164137,PA,2022-11-13,0,1,0,0,1,1,0,0,0,0,1,0
1612,3.25315440730714,0.2939614618466315,PA,2022-11-14,0,0,1,1,1,1,1,0,0,0,1,1
1613,6.68060157282804,0.309021358793529,PA,2022-11-15,1,1,0,1,1,0,0,0,0,0,1,0
1614,5.57984004562082,0.3366160077485205,PA,2022-11-16,0,0,0,1,1,1,1,0,0,1,1,0
1615,9.55291440345943,0.3261215084644295,PA,2022-11-17,1,1,0,1,0,0,0,0,0,0,0,0
1616,10.1398407908234,0.345037568252032,PA,2022-11-18,0,0,0,0,0,0,0,0,0,0,0,0
1617,3.14834911109508,0.320464540088954,PA,2022-11-19,0,1,0,1,1,1,0,0,0,1,1,0
1618,6.30492334572383,0.347056395882989,PA,2022-11-20,1,1,0,1,0,0,0,0,0,0,0,0
1619,14.686781472915,0.3176628606332915,PA,2022-11-21,0,1,0,0,1,0,0,0,0,0,1,0
1620,4.85437578408792,0.2789164270087035,PA,2022-11-22,1,1,0,0,1,0,0,1,0,0,1,0
1621,10.6066088655983,0.3364105960998765,PA,2022-11-23,1,1,0,1,0,0,0,0,0,0,0,0
1622,0.124292882293599,0.0829470256807025,PA,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1
1623,5.12455993730105,0.3036884059729045,PA,2022-11-25,1,1,0,0,0,0,0,1,0,0,0,0
1624,8.02679224974206,0.341192931883978,PA,2022-11-26,1,0,0,0,1,0,0,0,0,1,1,0
1625,4.43847309512831,0.295450963120142,PA,2022-11-27,1,1,0,1,1,0,0,0,0,1,1,0
1626,12.0792690932194,0.3217726104048405,PA,2022-11-28,0,0,0,1,0,1,0,0,0,1,0,0
1627,13.7078129397502,0.2965623561911835,PA,2022-11-29,1,0,0,0,0,0,0,0,0,0,0,0
1628,14.6245279798391,0.329825208699682,PA,2022-11-30,1,1,0,0,0,0,0,0,0,0,0,0
1629,7.08945632808532,0.321925629300861,PA,2022-12-01,0,0,0,1,0,0,1,1,0,1,0,0
1630,6.85845551622927,0.3045035343938795,PA,2022-12-02,0,0,0,1,0,1,0,0,0,0,0,0
1631,14.9330027015903,0.3184676553880895,PA,2022-12-03,1,1,0,0,0,0,0,0,0,0,0,0
1632,20.9536759509838,0.3478606517443035,PA,2022-12-04,1,1,0,1,0,0,0,0,0,0,0,0
1633,24.8742586979994,0.294700297240299,PA,2022-12-05,1,1,0,1,0,0,0,0,0,1,0,0
1634,13.5672333259789,0.2895713137375725,PA,2022-12-06,0,1,0,1,0,0,0,0,0,0,0,0
1635,17.2513987120824,0.275524236149496,PA,2022-12-07,1,1,0,1,0,0,0,0,0,0,0,0
1636,5.09293328039872,0.2609724817581115,PA,2022-12-08,1,1,0,1,0,1,0,1,1,0,0,0
1637,16.1060704492962,0.3044061843373565,PA,2022-12-09,1,0,0,1,0,0,0,0,0,0,0,0
1638,15.189003623527,0.386984903996655,PA,2022-12-10,1,0,0,1,0,0,0,0,0,0,0,0
1639,NA,NA,PR,2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,0.635941857548136,0.450933598023266,PR,2022-10-31,1,1,1,1,1,1,1,1,0,1,1,0
1641,NA,NA,PR,2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,NA,NA,PR,2022-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1643,NA,NA,PR,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,0.247107416524348,0.1625011831524845,PR,2022-11-04,1,1,1,1,1,1,1,1,1,1,1,1
1645,NA,NA,PR,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,NA,NA,PR,2022-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,NA,NA,PR,2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,NA,NA,PR,2022-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,NA,NA,PR,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,NA,NA,PR,2022-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,NA,NA,PR,2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,NA,NA,PR,2022-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,NA,NA,PR,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,NA,NA,PR,2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,NA,NA,PR,2022-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,NA,NA,PR,2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,PR,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,PR,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,0.811531278157913,0.57778323229778,PR,2022-11-27,1,1,1,1,1,0,1,1,1,1,1,1
1668,0.0841699889134608,0.056876097621477,PR,2022-11-28,1,1,1,1,1,1,1,1,0,0,1,1
1669,NA,NA,PR,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,PR,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,0.735503810186948,0.36811821311594,PR,2022-12-05,1,1,1,1,1,0,1,1,0,1,1,0
1676,NA,NA,PR,2022-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2022-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,1.67218862217892,0.2958801379661385,RI,2022-10-30,1,1,0,1,0,1,0,1,0,1,0,0
1682,1.01439501518703,0.2541506687326855,RI,2022-10-31,1,1,1,1,1,1,0,0,0,1,1,1
1683,1.90618006907208,0.3447375571108905,RI,2022-11-01,0,1,1,1,1,1,0,1,0,1,1,0
1684,0.788094770650078,0.319430597281424,RI,2022-11-02,1,0,1,1,1,1,0,0,0,1,1,0
1685,0.744031621031399,0.3028468408298415,RI,2022-11-03,1,1,1,1,1,1,0,0,0,1,1,0
1686,1.33307055143778,0.2742662862497715,RI,2022-11-04,1,1,1,1,1,1,0,0,0,1,1,0
1687,1.34156902784971,0.20501637963526,RI,2022-11-05,1,1,1,1,1,0,0,0,0,1,1,0
1688,3.52188085360871,0.4255401712084735,RI,2022-11-06,0,1,0,0,0,1,0,1,0,0,0,0
1689,0.439621041934223,0.3155491060599015,RI,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
1690,NA,NA,RI,2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,0.332270084454788,0.233953448869336,RI,2022-11-09,1,1,1,1,1,1,1,0,1,1,1,0
1692,0.983417461537569,0.3676983307920915,RI,2022-11-10,1,1,1,1,0,1,1,1,1,1,0,0
1693,4.27077996706038,0.386717169516484,RI,2022-11-11,1,0,0,0,1,0,0,0,0,0,1,0
1694,1.10678521494065,0.315324600163505,RI,2022-11-12,1,1,1,1,0,1,1,1,0,1,0,0
1695,1.31113930118613,0.323729516062799,RI,2022-11-13,0,1,1,1,1,1,0,1,1,1,1,0
1696,2.37488395034766,0.3502217907178615,RI,2022-11-14,0,1,0,1,0,1,0,1,0,0,0,1
1697,0.236442958426243,0.261349059135851,RI,2022-11-15,1,1,1,1,1,1,1,1,1,1,1,1
1698,NA,NA,RI,2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1699,2.17276998616174,0.3252316680400995,RI,2022-11-17,1,1,0,1,1,0,1,0,0,0,1,0
1700,1.07030765253746,0.3310788509360625,RI,2022-11-18,1,1,1,0,1,1,0,1,0,0,1,0
1701,3.06509704049554,0.360564666792412,RI,2022-11-19,1,1,0,1,1,0,0,0,0,1,1,0
1702,0.761025394374732,0.271912318457763,RI,2022-11-20,0,1,1,1,1,1,0,1,1,1,1,0
1703,NA,NA,RI,2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1704,0.990657908379491,0.4308448408896995,RI,2022-11-22,0,1,1,1,1,1,0,1,0,1,1,1
1705,0.394848862971425,0.2961379459772615,RI,2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1
1706,NA,NA,RI,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,1.18290056561366,0.3853548546597435,RI,2022-11-25,1,1,0,1,1,0,1,1,0,1,1,0
1708,1.9661647753204,0.273116899789608,RI,2022-11-26,1,1,1,1,1,0,1,1,0,0,1,0
1709,7.58020783710982,0.4085001059373285,RI,2022-11-27,1,1,0,1,0,0,1,1,0,0,0,0
1710,3.21797386145502,0.3417725657053095,RI,2022-11-28,0,1,0,1,0,1,0,0,0,1,0,0
1711,NA,NA,RI,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,NA,NA,RI,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,2.39140945803666,0.697741929140685,RI,2022-12-01,1,1,0,1,0,0,1,1,0,1,0,0
1714,4.8348712174482404,0.390102347610794,RI,2022-12-02,1,1,0,1,0,0,1,1,0,1,0,0
1715,2.96186320821311,0.337881999967536,RI,2022-12-03,0,1,0,1,0,0,0,1,0,0,0,0
1716,5.96001995206937,0.4299153348591305,RI,2022-12-04,1,1,0,1,0,0,1,1,0,1,0,0
1717,5.81017426993148,0.4332507047092465,RI,2022-12-05,1,1,0,1,0,0,1,1,0,1,0,0
1718,2.33308346013118,0.571208579202675,RI,2022-12-06,0,1,0,1,1,0,0,1,0,1,1,0
1719,2.78554726690575,0.529076965318135,RI,2022-12-07,0,1,0,1,0,0,0,1,0,0,0,0
1720,2.00143232758854,0.4317302975739285,RI,2022-12-08,1,1,0,1,0,1,1,1,1,0,0,0
1721,1.71273565635499,0.297719938979431,RI,2022-12-09,1,0,0,1,1,1,1,1,0,0,1,1
1722,1.65475931968108,0.554929526101705,RI,2022-12-10,1,1,0,0,0,1,1,0,0,0,0,1
1723,0.969515320100105,0.239837713631086,SC,2022-10-30,1,1,1,1,1,1,1,0,0,1,1,0
1724,1.02338987822328,0.291209619015144,SC,2022-10-31,1,1,1,1,1,1,1,1,0,1,0,0
1725,2.14577245088652,0.3371752869542135,SC,2022-11-01,0,1,1,1,0,0,0,1,0,1,0,0
1726,1.49334695358393,0.285859542240821,SC,2022-11-02,1,1,1,0,1,1,0,0,0,1,1,0
1727,2.35457032481367,0.25116701330212,SC,2022-11-03,1,1,0,1,1,0,0,0,0,1,1,0
1728,5.4586207281706,0.23177871332052,SC,2022-11-04,1,1,0,1,1,0,0,0,0,1,1,0
1729,1.28114862953254,0.2673395191352295,SC,2022-11-05,1,1,0,1,1,1,0,0,0,1,1,0
1730,2.63233619930139,0.3361815898669375,SC,2022-11-06,1,1,0,1,1,0,0,1,0,1,1,0
1731,6.13188110556676,0.3137999033379255,SC,2022-11-07,0,1,0,1,1,0,1,1,0,0,1,0
1732,1.72013330176145,0.284278828755875,SC,2022-11-08,1,1,1,1,0,1,0,1,0,0,0,1
1733,1.45952051070925,0.273809218276662,SC,2022-11-09,1,1,1,1,1,1,0,0,0,1,1,0
1734,1.78232801348216,0.31079226170027,SC,2022-11-10,1,1,0,1,1,1,1,1,0,1,1,0
1735,3.93274105072205,0.2600340966114115,SC,2022-11-11,1,1,0,1,1,0,1,1,0,1,1,0
1736,1.21661764971908,0.3469339414827755,SC,2022-11-12,0,1,0,1,1,1,0,1,0,1,1,1
1737,1.99946372685726,0.2699346478594615,SC,2022-11-13,1,1,1,1,1,0,1,0,0,1,1,0
1738,12.0907244191772,0.288797069233215,SC,2022-11-14,0,1,0,1,1,0,0,0,0,1,0,0
1739,2.15703217243453,0.326030394286803,SC,2022-11-15,0,1,0,1,1,1,1,0,0,1,1,0
1740,2.28002180118667,0.2854279979203365,SC,2022-11-16,1,1,1,1,0,0,0,1,0,0,0,0
1741,5.34120720097766,0.3315282320782075,SC,2022-11-17,1,1,0,1,1,0,0,0,0,0,1,0
1742,2.47354926714014,0.279950215099659,SC,2022-11-18,1,1,1,1,1,0,0,0,0,1,1,0
1743,0.959449634934441,0.357721080652961,SC,2022-11-19,1,0,1,1,1,1,1,0,0,1,1,0
1744,2.46352757458442,0.4257544337333165,SC,2022-11-20,1,1,0,1,0,1,1,0,0,1,0,0
1745,2.19126367190993,0.200587730188984,SC,2022-11-21,1,1,0,1,1,0,1,0,0,0,1,0
1746,2.07663517001546,0.1986770096635275,SC,2022-11-22,1,1,0,1,1,1,1,0,0,1,1,0
1747,2.50258843293443,0.3171512673296525,SC,2022-11-23,0,1,0,1,1,0,0,1,1,0,1,0
1748,NA,NA,SC,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1749,6.75579947291615,0.391525923532211,SC,2022-11-25,0,0,0,1,1,0,0,0,0,0,1,0
1750,2.96393294104322,0.296964016080494,SC,2022-11-26,1,1,0,1,1,0,0,1,0,1,1,0
1751,1.72712311957283,0.2252470250760465,SC,2022-11-27,1,1,1,1,1,0,0,0,1,0,1,0
1752,1.4576762299398,0.197460555474693,SC,2022-11-28,1,1,1,1,1,1,1,0,0,0,1,0
1753,7.69737549014813,0.2810283720708485,SC,2022-11-29,0,0,0,0,0,0,0,1,0,0,0,0
1754,6.9978129581141,0.2829741390482765,SC,2022-11-30,0,1,0,0,1,0,0,1,0,0,1,0
1755,9.84572049451511,0.3147439178957385,SC,2022-12-01,1,1,0,0,1,0,1,0,0,0,1,0
1756,2.55041025083597,0.317444700054775,SC,2022-12-02,0,1,0,1,0,0,1,1,0,1,0,0
1757,0.964867256402694,0.677977437396595,SC,2022-12-03,1,1,0,1,1,0,1,1,0,1,1,0
1758,1.58776675348618,0.396266726309289,SC,2022-12-04,1,1,0,1,0,1,1,1,0,1,0,1
1759,5.31623848473997,0.470398201564229,SC,2022-12-05,0,1,0,1,0,0,0,0,0,0,0,0
1760,11.0940973637947,0.347684891663607,SC,2022-12-06,1,1,0,0,0,0,1,0,0,0,0,0
1761,5.47466451654865,0.277136687885964,SC,2022-12-07,1,1,0,1,0,0,1,0,0,1,0,0
1762,8.60623292024737,0.2958718148131405,SC,2022-12-08,0,1,0,0,0,0,0,0,0,0,0,0
1763,7.58444435588481,0.352592542208663,SC,2022-12-09,1,0,0,0,1,0,0,0,0,0,1,0
1764,3.00535634278304,0.580032926267045,SC,2022-12-10,1,1,0,1,1,0,1,1,0,1,1,0
1765,0.75792580704661,0.3809583596132645,SD,2022-10-30,0,1,1,1,1,1,0,1,0,1,1,1
1766,2.48915228950844,0.225006909804858,SD,2022-10-31,0,1,0,1,1,0,0,0,0,0,1,0
1767,0.180025921541355,0.1287121654841305,SD,2022-11-01,1,1,1,1,1,1,1,1,0,1,1,0
1768,3.10678326631975,0.16402892136555,SD,2022-11-02,1,1,0,1,1,0,0,0,0,1,1,0
1769,0.786792379806269,0.1988962729449945,SD,2022-11-03,1,1,1,1,1,1,1,0,1,1,1,0
1770,2.66680240171349,0.2224381518299805,SD,2022-11-04,1,1,0,1,1,0,0,1,0,1,1,0
1771,0.48227492525236,0.264480599949652,SD,2022-11-05,1,1,1,1,1,1,0,1,1,1,1,0
1772,NA,NA,SD,2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,1.03580478754323,0.235255362127574,SD,2022-11-07,1,1,1,1,1,0,1,1,0,1,1,0
1774,0.764780824031013,0.218185860758301,SD,2022-11-08,1,1,1,1,1,0,1,0,1,1,1,0
1775,2.44238367598844,0.233953448869336,SD,2022-11-09,1,1,0,1,1,0,1,0,0,1,1,0
1776,1.42250202720158,0.250409859785276,SD,2022-11-10,1,1,0,1,1,0,1,1,0,1,1,0
1777,1.48057009967262,0.267516505682132,SD,2022-11-11,1,1,0,1,1,0,0,1,0,1,1,0
1778,NA,NA,SD,2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,0.300774728179146,0.2112147349803445,SD,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1
1780,1.70111309014318,0.32224171773812,SD,2022-11-14,1,1,0,1,1,0,1,1,0,1,1,0
1781,0.262120495572672,0.181277707682198,SD,2022-11-15,1,1,1,1,1,1,1,1,1,1,1,1
1782,1.17402428390513,0.360954874685711,SD,2022-11-16,1,1,0,1,1,0,0,1,1,1,1,0
1783,1.89837905175206,0.3807713125284175,SD,2022-11-17,1,1,0,1,1,0,0,1,0,1,1,0
1784,1.2667806688113,0.4007933248860955,SD,2022-11-18,1,1,0,1,1,0,1,1,0,1,1,0
1785,NA,NA,SD,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,SD,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,0.351385560802803,0.2852370469876905,SD,2022-11-21,1,1,1,1,1,1,1,1,0,1,1,0
1788,1.01585213366621,0.3541649260083775,SD,2022-11-22,1,1,1,1,1,0,0,1,1,0,1,0
1789,1.50985560469809,0.50127497411409,SD,2022-11-23,1,1,0,1,1,0,1,1,0,1,1,0
1790,NA,NA,SD,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,0.695295444183453,0.261428810196159,SD,2022-11-25,1,1,1,1,1,1,1,1,0,0,1,1
1792,0.0984982774629819,0.068747781949391,SD,2022-11-26,1,1,1,1,1,1,1,1,0,1,1,0
1793,NA,NA,SD,2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,3.21563202608821,0.4880659112746505,SD,2022-11-28,1,1,0,1,1,0,1,1,0,1,1,0
1795,2.41156493458396,0.557863324769265,SD,2022-11-29,0,1,0,0,1,0,0,1,0,1,1,0
1796,0.58439274829688,0.3387555115813315,SD,2022-11-30,1,1,1,1,1,1,1,1,0,1,1,0
1797,1.22972690190634,0.344864954783523,SD,2022-12-01,1,1,1,1,1,0,1,1,0,1,1,0
1798,2.2325703274568802,0.55515754859688,SD,2022-12-02,1,1,0,0,1,1,1,1,0,0,1,0
1799,0.493786406323141,0.0355703268048042,SD,2022-12-03,1,1,1,1,1,1,1,1,0,1,1,0
1800,NA,NA,SD,2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,1.08191403378446,0.774197637479735,SD,2022-12-05,1,1,0,0,1,1,1,1,0,0,1,1
1802,0.131112549385492,0.0272060605323659,SD,2022-12-06,1,1,1,1,1,1,1,1,0,1,1,0
1803,3.20175839898106,0.3787618020900615,SD,2022-12-07,1,1,0,1,1,0,1,1,0,0,1,0
1804,1.87760942621876,0.8289536898529,SD,2022-12-08,1,0,0,1,0,1,1,0,0,1,0,1
1805,0.213110312103194,0.02120876812615495,SD,2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1
1806,0.850246714583002,0.3932305072511285,SD,2022-12-10,1,1,1,1,1,0,1,1,0,1,1,0
1807,2.73342094739046,0.167782594236974,TN,2022-10-30,1,1,0,1,1,0,1,1,0,0,1,0
1808,4.3598900773608,0.2145681102348415,TN,2022-10-31,1,1,0,1,1,0,0,0,0,0,1,0
1809,2.97287584157418,0.3099808614183695,TN,2022-11-01,0,1,0,0,1,1,0,0,0,0,0,1
1810,1.79207485521357,0.380579886261965,TN,2022-11-02,0,1,1,0,1,1,0,0,0,0,1,0
1811,2.67298907157177,0.2591240302279095,TN,2022-11-03,1,1,0,1,1,0,0,1,0,1,1,0
1812,1.33058197318981,0.323682871661582,TN,2022-11-04,0,1,1,1,1,1,0,0,0,1,1,0
1813,0.857276903309941,0.2781316955459805,TN,2022-11-05,1,1,1,1,1,1,0,1,0,1,1,0
1814,1.21426202770589,0.2959819508831695,TN,2022-11-06,1,1,1,0,1,1,0,1,0,0,1,0
1815,1.38652509043343,0.2967240835994875,TN,2022-11-07,1,1,1,1,0,1,0,0,1,0,0,0
1816,2.00312688776487,0.2396667258151845,TN,2022-11-08,1,1,1,1,1,0,0,0,0,1,1,0
1817,1.16524342597765,0.2854518845633985,TN,2022-11-09,1,1,1,0,1,1,1,1,0,0,1,1
1818,0.819006685639963,0.321855302993637,TN,2022-11-10,1,0,1,1,1,1,1,0,0,1,1,1
1819,0.704277716549504,0.3342413974413415,TN,2022-11-11,0,1,1,1,1,1,0,1,1,1,1,0
1820,2.17000075391932,0.2755566646582795,TN,2022-11-12,1,1,0,1,1,0,0,1,0,0,1,0
1821,1.44642315529193,0.266579224266369,TN,2022-11-13,1,1,1,1,1,0,0,1,1,1,1,0
1822,4.00874932528486,0.411761264967315,TN,2022-11-14,1,0,0,1,1,1,1,0,0,0,1,1
