...1,es_score,brier_score,location,target_date,X23F_50_CI,X23I_50_CI,X24B_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X23F_95_CI,X23I_95_CI,X24B_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1770,NA,NA,SD,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,1.37712470861499,0.974131148332015,SD,2024-03-03,0,1,1,1,1,0,0,1,1,1,1,0
1773,4.4533585198845e-4,3.9268359275151e-4,SD,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1774,1.37119017353289,0.972376893168795,SD,2024-03-05,1,1,1,0,1,0,1,1,1,0,1,0
1775,1.34189256245802,0.486919750833702,SD,2024-03-06,0,1,1,1,1,0,0,1,1,1,1,0
1776,NA,NA,SD,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,7.4333893457252e-4,6.05625597050455e-4,SD,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1780,2.29429902989089,0.646653472096955,SD,2024-03-11,1,1,1,0,0,0,1,1,1,0,0,0
1781,1.37185696108569,0.967637299132575,SD,2024-03-12,1,1,1,0,1,0,1,1,1,0,1,0
1782,NA,NA,SD,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,NA,NA,SD,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,NA,NA,SD,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,SD,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,SD,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,SD,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,NA,NA,SD,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,NA,NA,SD,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,NA,NA,SD,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,SD,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,SD,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,SD,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,SD,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,NA,NA,SD,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,1.29984848744749,0.89751499756153,SD,2024-04-06,0,1,1,1,1,0,0,1,1,1,1,0
1807,0.0019651916136233,3.35829263009785e-4,TN,2024-02-25,1,1,1,1,1,1,1,0,1,1,1,0
1808,0.0270609981776457,3.32317467029735e-4,TN,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1809,0.0341584168864636,3.316846179002e-4,TN,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1810,0.0461221632510508,3.3395081439693e-4,TN,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1811,1.15157630769784,0.108662108527507,TN,2024-02-29,1,0,1,1,1,0,1,0,1,1,1,0
1812,0.0318113004190111,3.4748449492504e-4,TN,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1813,0.00179362078233559,3.5902090962448e-4,TN,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1814,0.00416051601154056,3.73999269196715e-4,TN,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1815,0.00810984892755376,3.9268359275151e-4,TN,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1816,1.25717338201831,0.195210455807316,TN,2024-03-05,1,0,1,1,1,0,1,0,1,1,1,0
1817,0.024962993631674,4.42527447178955e-4,TN,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1818,0.00836043709778218,4.7453358304493e-4,TN,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1819,0.00566173806755098,5.11952809291105e-4,TN,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1820,NA,NA,TN,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,0.00265865636271578,6.05625597050455e-4,TN,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1822,0.00789173631779393,6.6343054086445e-4,TN,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1823,6.9586378505735e-4,7.29775286765415e-4,TN,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1824,NA,NA,TN,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1825,0.0314636618122683,8.925799476822e-4,TN,2024-03-14,1,1,1,1,1,1,1,1,0,1,1,0
1826,0.0365292464290286,9.91683859785235e-4,TN,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1827,1.19705087475518,0.161675587661352,TN,2024-03-16,1,1,1,1,0,0,1,1,1,1,0,0
1828,1.36487914651704,0.96293321507431,TN,2024-03-17,1,1,1,1,0,0,1,1,1,1,0,0
1829,0.022569505818096,0.001379649235945495,TN,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1830,0.0140774481074391,0.00154602009823878,TN,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1831,NA,NA,TN,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1832,0.00191771602060306,0.001949503278414395,TN,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1833,NA,NA,TN,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1834,0.00241093714310044,0.00246854508882347,TN,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1835,0.00276881802760585,0.002780830455959855,TN,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1836,0.00262243278162066,0.00313421025997216,TN,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1837,0.0455242888063773,0.003533749538588155,TN,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1838,0.0125317257735223,0.003985065187914055,TN,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1839,NA,NA,TN,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1840,0.0168595127968999,0.0050685098708583,TN,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1841,NA,NA,TN,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1842,1.33268318883498,0.92319244750492,TN,2024-03-31,1,1,1,0,1,0,1,1,1,0,1,0
1843,0.00667790229248055,0.00725886576223565,TN,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1844,NA,NA,TN,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1845,0.00884239857111643,0.00920111684430795,TN,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1846,NA,NA,TN,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1847,0.0724462607397786,0.0116298495366644,TN,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1848,NA,NA,TN,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1849,4.8500454274126e-4,3.35829263009785e-4,TX,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1850,0.0197820614743969,3.32317467029735e-4,TX,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1851,0.0199221283633199,3.316846179002e-4,TX,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1852,0.00409199157835803,3.3395081439693e-4,TX,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1853,1.31099164683459,0.324569981577709,TX,2024-02-29,1,1,1,0,1,0,1,1,1,0,1,0
1854,0.00179575064512506,3.4748449492504e-4,TX,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1855,NA,NA,TX,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,NA,NA,TX,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,0.00442394854975317,3.9268359275151e-4,TX,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1858,0.00507401188145995,4.1539705726306e-4,TX,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1859,0.00522103013916789,4.42527447178955e-4,TX,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1860,1.34807278005314,0.4870493372605055,TX,2024-03-07,1,1,1,1,0,0,1,1,1,1,0,0
1861,0.00489862033292646,5.11952809291105e-4,TX,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1862,NA,NA,TX,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863,7.4647848857954e-4,6.05625597050455e-4,TX,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1864,0.00288806868440479,6.6343054086445e-4,TX,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1865,7.8753310833437e-4,7.29775286765415e-4,TX,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1866,NA,NA,TX,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867,9.2915245478822e-4,8.925799476822e-4,TX,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1868,1.26908245391336,0.469724879450986,TX,2024-03-15,1,1,0,1,1,0,1,1,0,0,1,1
1869,NA,NA,TX,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1870,NA,NA,TX,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,0.00555016870360071,0.001379649235945495,TX,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1872,NA,NA,TX,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873,0.0071719044896153,0.001735000067502045,TX,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1874,0.0161301978989634,0.001949503278414395,TX,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1875,0.00772969825240195,0.002192798541367995,TX,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1876,NA,NA,TX,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,NA,NA,TX,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,1.16999634641633,0.447202343715793,TX,2024-03-25,1,1,0,1,1,0,1,1,0,1,1,0
1879,NA,NA,TX,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1880,0.014608280745557,0.003985065187914055,TX,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1881,NA,NA,TX,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1882,0.0165906805529421,0.0050685098708583,TX,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1883,NA,NA,TX,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,NA,NA,TX,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,0.00618301239964501,0.00725886576223565,TX,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1886,0.00636831680257498,0.00817499490421305,TX,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
1887,0.194043939219973,0.00920111684430795,TX,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1888,0.0084843762667357,0.0103486514278437,TX,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1889,0.0733845896713898,0.0116298495366644,TX,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1890,NA,NA,TX,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,NA,NA,UT,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,0.00422990364479404,3.32317467029735e-4,UT,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1893,4.8911990414956e-4,3.316846179002e-4,UT,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1894,NA,NA,UT,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,NA,NA,UT,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,0.00185968313284726,3.4748449492504e-4,UT,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1897,NA,NA,UT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,NA,NA,UT,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,NA,NA,UT,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,NA,NA,UT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,NA,NA,UT,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,7.1836392299132e-4,5.11952809291105e-4,UT,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1904,NA,NA,UT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,0.00278035364245231,6.05625597050455e-4,UT,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1906,NA,NA,UT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,NA,NA,UT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,7.7940138032266e-4,8.0574594946807e-4,UT,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1909,9.3099093241912e-4,8.925799476822e-4,UT,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1910,0.00390652795337522,9.91683859785235e-4,UT,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1911,NA,NA,UT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,NA,NA,UT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,NA,NA,UT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,UT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,NA,NA,UT,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,NA,NA,UT,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,NA,NA,UT,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,0.0120663262577482,0.00313421025997216,UT,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1921,NA,NA,UT,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,NA,NA,UT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,NA,NA,UT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,0.0172037722608099,0.0050685098708583,UT,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1925,NA,NA,UT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,0.023061949187196,0.00725886576223565,UT,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1928,NA,NA,UT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,NA,UT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,UT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,0.0096766007234996,0.0116298495366644,UT,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1932,NA,NA,UT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,1.30700039621721,0.3248419079234585,VA,2024-02-25,1,1,1,1,0,0,1,1,1,1,0,0
1934,1.07066254776943,0.088704392718325,VA,2024-02-26,1,1,1,0,1,0,1,1,1,0,1,0
1935,2.04886597273314,0.1948806718555385,VA,2024-02-27,0,1,1,0,1,0,0,1,1,0,1,0
1936,0.860853428550581,0.057228026257382,VA,2024-02-28,1,1,0,1,1,1,1,1,0,1,1,0
1937,0.0250650470625531,3.39180622783785e-4,VA,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1938,2.63138309825987,0.4831899215426615,VA,2024-03-01,1,1,0,1,1,0,1,1,0,1,1,0
1939,1.36298759344941,0.96509102085702,VA,2024-03-02,1,1,0,1,1,0,1,1,0,1,1,0
1940,NA,NA,VA,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,0.00720537848889972,3.9268359275151e-4,VA,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1942,1.19423828494882,0.1394615715984335,VA,2024-03-05,0,1,1,1,1,0,0,1,1,1,1,0
1943,0.00835610503477928,4.42527447178955e-4,VA,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1944,0.00570354934597521,4.7453358304493e-4,VA,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1945,2.25000264448594,0.4826318301754315,VA,2024-03-08,1,1,0,1,0,0,1,1,0,1,0,0
1946,7.1625674471137e-4,5.5540963080854e-4,VA,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1947,NA,NA,VA,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948,0.00289445278580931,6.6343054086445e-4,VA,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1949,7.5936197417478e-4,7.29775286765415e-4,VA,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1950,9.830339916536e-4,8.0574594946807e-4,VA,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1951,0.00391096740809527,8.925799476822e-4,VA,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1952,0.0225804450287097,9.91683859785235e-4,VA,2024-03-15,1,1,1,1,1,1,1,1,0,1,1,0
1953,0.00122436953642353,0.001104653246246135,VA,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1954,0.00147933809999112,0.00123329455766466,VA,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1955,0.00156498287343526,0.001379649235945495,VA,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1956,NA,NA,VA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,0.00719786051166482,0.001735000067502045,VA,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1958,1.12958343387892,0.3059098230414305,VA,2024-03-21,1,1,0,1,1,0,1,1,0,1,1,0
1959,0.00847768029702153,0.002192798541367995,VA,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1960,NA,NA,VA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,0.00293580836448093,0.002780830455959855,VA,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1962,NA,NA,VA,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,1.34488049797209,0.94203723252428,VA,2024-03-26,1,1,1,1,0,0,1,1,1,1,0,0
1964,0.00398457499676266,0.003985065187914055,VA,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1965,0.0153277995803259,0.004494368902812365,VA,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1966,0.0366707612064007,0.0050685098708583,VA,2024-03-29,1,1,1,1,1,1,1,1,0,1,1,0
1967,0.00571001453259869,0.0057150163059203,VA,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1968,NA,NA,VA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,0.024315486284941,0.00725886576223565,VA,2024-04-01,1,1,1,1,1,1,1,1,0,1,0,0
1970,1.05718292575679,0.159312654892976,VA,2024-04-02,1,1,1,0,1,1,1,1,1,0,1,0
1971,0.0287311706719755,0.00920111684430795,VA,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1972,0.155827044453308,0.0103486514278437,VA,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1973,0.0342333610920924,0.0116298495366644,VA,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1974,NA,NA,VA,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,NA,NA,VT,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,0.0137760262430817,3.32317467029735e-4,VT,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1977,0.0142035268473339,3.316846179002e-4,VT,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1978,0.00171039711285959,3.3395081439693e-4,VT,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1979,0.00381616642643907,3.39180622783785e-4,VT,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1980,4.2374081092212e-4,3.4748449492504e-4,VT,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1981,1.34846578139236,0.4877332594758125,VT,2024-03-02,1,1,1,1,0,0,1,1,1,1,0,0
1982,0.00369494142181746,3.73999269196715e-4,VT,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1983,4.0917441114446e-4,3.9268359275151e-4,VT,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1984,0.014486207350149,4.1539705726306e-4,VT,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1985,0.00904656782769497,4.42527447178955e-4,VT,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1986,5.0300748109948e-4,4.7453358304493e-4,VT,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1987,6.1696481030505e-4,5.11952809291105e-4,VT,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1988,0.0198522194187448,5.5540963080854e-4,VT,2024-03-09,1,1,1,1,1,1,1,1,0,1,1,0
1989,0.0026907590198461,6.05625597050455e-4,VT,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1990,0.00245037522046489,6.6343054086445e-4,VT,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1991,0.00652237746672081,7.29775286765415e-4,VT,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1992,0.00381135724083075,8.0574594946807e-4,VT,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1993,0.00842212376191115,8.925799476822e-4,VT,2024-03-14,1,1,1,1,1,1,1,1,0,1,1,0
1994,NA,NA,VT,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,NA,NA,VT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,0.0010651290890132,0.00123329455766466,VT,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1997,NA,NA,VT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,0.0131778714613051,0.00154602009823878,VT,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1999,NA,NA,VT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,0.00684215431049139,0.001949503278414395,VT,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
2001,0.0301090179595072,0.002192798541367995,VT,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
2002,0.00232157298803098,0.00246854508882347,VT,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
2003,0.0216517895317484,0.002780830455959855,VT,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
2004,0.0118973459908592,0.00313421025997216,VT,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
2005,NA,NA,VT,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,0.0037130177093443,0.003985065187914055,VT,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
2007,0.00402226378804972,0.004494368902812365,VT,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
2008,0.00452507327661786,0.0050685098708583,VT,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
2009,0.00490163592064367,0.0057150163059203,VT,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
2010,1.22394962546161,0.84595970728675,VT,2024-03-31,1,1,0,1,1,0,1,1,0,1,1,0
2011,NA,NA,VT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,0.00646479445139801,0.00817499490421305,VT,2024-04-02,1,1,1,1,1,1,1,1,0,1,1,0
2013,0.00759121555102418,0.00920111684430795,VT,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
2014,0.00812909753611762,0.0103486514278437,VT,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
2015,0.0357639035540684,0.0116298495366644,VT,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
2016,0.0388520296787177,0.01305778698136835,VT,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
2017,0.0196853286718645,3.35829263009785e-4,WA,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
2018,0.0638689151431225,3.32317467029735e-4,WA,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
2019,1.0798746157755,0.0887964432148085,WA,2024-02-27,0,1,1,1,1,0,0,1,1,1,1,0
