"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","X23H_50_CI","recombinant_50_CI","other_50_CI","X23B_50_CI","X22F_95_CI","X23A_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","X23H_95_CI","recombinant_95_CI","other_95_CI","X23B_95_CI"
"1323",2.46849724034499,0.844232714300943,"NJ",2023-09-23,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
"1324",3.05691060634905,0.904630412616173,"NJ",2023-09-24,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
"1325",2.77757805730443,0.867638575781889,"NJ",2023-09-25,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0
"1326",2.46243783738785,0.726030852585221,"NJ",2023-09-26,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0
"1327",3.13402787992848,0.72676688001155,"NJ",2023-09-27,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
"1328",2.2078524692539,0.706255924102537,"NJ",2023-09-28,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0
"1329",2.64776351299977,0.702052328507823,"NJ",2023-09-29,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
"1330",1.70357097770882,0.711211279573641,"NJ",2023-09-30,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0
"1331",2.07418579254777,0.947678789325816,"NJ",2023-10-01,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
"1332",5.60602036824099,0.806579113594974,"NJ",2023-10-02,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
"1333",1.32570626415976,0.750094577883223,"NJ",2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"1334",1.60130259811525,0.71473680051604,"NJ",2023-10-04,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"1335",1.67462288911712,0.612571582876196,"NJ",2023-10-05,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
"1336",3.07038799606258,0.82978230076717,"NJ",2023-10-06,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0
"1337",2.15718477510319,0.455610791462135,"NJ",2023-10-07,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0
"1338",1.03635773309459,0.726604132639853,"NJ",2023-10-08,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"1339",2.75088297511129,0.719035478588334,"NJ",2023-10-09,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
"1340",2.70225377549528,0.778569520240707,"NJ",2023-10-10,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
"1341",2.63129715892452,0.795390186068259,"NJ",2023-10-11,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0
"1342",1.62421097765297,0.695926429974167,"NJ",2023-10-12,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0
"1343",1.90791104066256,0.638444786190449,"NJ",2023-10-13,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0
"1344",1.75876498914362,1.08331481303034,"NJ",2023-10-14,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"1345",3.69600261923421,0.796052559268376,"NM",2023-09-03,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"1346",2.01413289857988,0.935871585500935,"NM",2023-09-04,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0
"1347",1.32210217061743,0.835052079042406,"NM",2023-09-05,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"1348",3.29759424800776,0.805384501799647,"NM",2023-09-06,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"1349",3.47188881687964,0.843579395718018,"NM",2023-09-07,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
"1350",1.73664521483408,0.764783342408735,"NM",2023-09-08,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"1351",1.51071762266502,0.8836343000434,"NM",2023-09-09,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0
"1352",1.87724847829404,0.689052628957117,"NM",2023-09-10,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"1353",1.70367699808343,0.795599684829462,"NM",2023-09-11,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0
"1354",2.08049126367669,0.742815512983967,"NM",2023-09-12,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
"1355",2.82892599293963,0.903217654042701,"NM",2023-09-13,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
"1356",1.61580245211384,0.759224338430529,"NM",2023-09-14,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
"1357",1.4389881647415,0.777029314158075,"NM",2023-09-15,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"1358",1.19677821669325,0.919903090221503,"NM",2023-09-16,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0
"1359",1.17836081341138,1.1395545187281,"NM",2023-09-17,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
"1360",3.51420767153543,0.650680239484862,"NM",2023-09-18,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"1361",3.24136275452439,0.877466198887334,"NM",2023-09-19,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0
"1362",1.79871375702058,0.760005670321838,"NM",2023-09-20,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
"1363",3.47270712977251,0.633770019872998,"NM",2023-09-21,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
"1364",2.37124529598027,0.668378681087037,"NM",2023-09-22,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0
"1365",4.02174471548358,0.720682187372139,"NM",2023-09-23,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
"1366",0.31892624419709,0.453844788758086,"NM",2023-09-24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1367",2.25059950633807,0.788728800153913,"NM",2023-09-25,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
"1368",2.61564845048796,0.829211025815865,"NM",2023-09-26,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
"1369",3.34837772478092,0.918629711578522,"NM",2023-09-27,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
"1370",2.12751163402917,0.906312373189507,"NM",2023-09-28,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
"1371",1.53502110829239,0.862132589716849,"NM",2023-09-29,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0
"1372",1.37105174313453,0.874653326871975,"NM",2023-09-30,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
"1373",2.17213399008891,0.763541822191154,"NM",2023-10-01,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0
"1374",3.02390277641136,0.9039116340201,"NM",2023-10-02,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"1375",2.50235011078277,0.728856474057705,"NM",2023-10-03,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0
"1376",4.0775295070661,0.618471977393771,"NM",2023-10-04,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1
"1377",6.51520437307359,0.823940475851253,"NM",2023-10-05,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
"1378",4.08963881682611,0.830098051971464,"NM",2023-10-06,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0
"1379",1.69415912240405,0.719423590878602,"NM",2023-10-07,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0
"1380",4.35801815057578,0.825459363385965,"NM",2023-10-08,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"1381",6.35359516933341,0.727516258479733,"NM",2023-10-09,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0
"1382",2.65671149237839,0.777702671821977,"NM",2023-10-10,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0
"1383",6.61856926448708,0.809236935328123,"NM",2023-10-11,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0
"1384",2.03271177793882,0.773571042734346,"NM",2023-10-12,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0
"1385",4.60817786578586,0.790393833560126,"NM",2023-10-13,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
"1386",1.30743610768468,0.937933917819826,"NM",2023-10-14,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
"1387",NA,NA,"NV",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388",0.719564758219594,1.01647843455422,"NV",2023-09-04,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1389",1.4470199738419,0.670215158977479,"NV",2023-09-05,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"1390",0.923646930277529,0.65971665987168,"NV",2023-09-06,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
"1391",2.3258297889189,0.740199705377667,"NV",2023-09-07,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0
"1392",1.17196183707241,0.805037884706693,"NV",2023-09-08,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"1393",0.95955036486755,0.577563339993684,"NV",2023-09-09,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"1394",1.00939601240049,0.995720247513876,"NV",2023-09-10,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"1395",1.4788503703926,0.673562429923219,"NV",2023-09-11,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0
"1396",2.76146311435398,0.902620123917931,"NV",2023-09-12,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0
"1397",1.80338138277211,1.0016213630146,"NV",2023-09-13,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0
"1398",1.19099420356867,0.611806819602848,"NV",2023-09-14,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"1399",1.1691264940448,0.732335881961872,"NV",2023-09-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
"1400",NA,NA,"NV",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401",NA,NA,"NV",2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402",0.903337818769656,0.847118047825731,"NV",2023-09-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"1403",0.79445982121361,0.708978759580303,"NV",2023-09-19,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"1404",2.06003735432533,0.996996006110656,"NV",2023-09-20,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0
"1405",2.35585509482564,0.597039923232253,"NV",2023-09-21,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0
"1406",1.01888306318862,0.700640695485615,"NV",2023-09-22,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0
"1407",NA,NA,"NV",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408",0.821420944377009,1.16956893790728,"NV",2023-09-24,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"1409",0.917583041686097,0.659759693372114,"NV",2023-09-25,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"1410",1.62961553370885,0.640627212379762,"NV",2023-09-26,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
"1411",1.05907973595239,0.787216376277755,"NV",2023-09-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"1412",1.08671496027758,0.740938103714214,"NV",2023-09-28,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
"1413",1.38937827635811,0.6186690596941,"NV",2023-09-29,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0
"1414",0.741034285066251,0.688536948578015,"NV",2023-09-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"1415",NA,NA,"NV",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416",1.69354724838862,0.469841395652691,"NV",2023-10-02,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
"1417",2.24670193115527,0.893377080141476,"NV",2023-10-03,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
"1418",1.1420990809715,1.09803212651218,"NV",2023-10-04,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"1419",0.811677590674247,0.760675103814474,"NV",2023-10-05,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1420",0.9661049683661,0.864926345435925,"NV",2023-10-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"1421",0.869177281653617,1.22588993940866,"NV",2023-10-07,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"1422",0.721519582998938,1.01585231927505,"NV",2023-10-08,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1423",1.12462151365267,0.791252702038901,"NV",2023-10-09,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0
"1424",1.66089802706943,0.664441746984095,"NV",2023-10-10,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"1425",1.15798244219853,0.684734740108941,"NV",2023-10-11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
"1426",0.893360406783166,0.63439370967676,"NV",2023-10-12,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"1427",1.34534694022192,0.970003481913687,"NV",2023-10-13,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
"1428",NA,NA,"NV",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",13.4098716368826,0.818224262013221,"NY",2023-09-03,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"1430",13.6544068945257,0.784437141796516,"NY",2023-09-04,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"1431",23.2102116730776,0.80321366910313,"NY",2023-09-05,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"1432",27.9577422780889,0.835141514972872,"NY",2023-09-06,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"1433",11.3811961580762,0.780887540378663,"NY",2023-09-07,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
"1434",22.8764260214412,0.788877934516352,"NY",2023-09-08,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1435",17.2025540394496,0.808481434942299,"NY",2023-09-09,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1436",16.4600735823088,0.808758706956166,"NY",2023-09-10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"1437",20.9725822725183,0.780387385471229,"NY",2023-09-11,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"1438",23.1599381973393,0.80628526111901,"NY",2023-09-12,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"1439",32.4195023252119,0.803465426307598,"NY",2023-09-13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1440",9.69335585761734,0.794030448884729,"NY",2023-09-14,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"1441",7.01717245126185,0.797695331499635,"NY",2023-09-15,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"1442",6.93166849193249,0.747293083021488,"NY",2023-09-16,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
"1443",9.2149735626359,0.776648799055709,"NY",2023-09-17,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"1444",8.24976147064497,0.765543916828716,"NY",2023-09-18,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1445",25.9633298975995,0.787484076457187,"NY",2023-09-19,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1446",23.1738339767196,0.770817879922568,"NY",2023-09-20,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"1447",14.4041736844693,0.797782712606491,"NY",2023-09-21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1448",20.6026688942126,0.801570856122319,"NY",2023-09-22,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
"1449",19.8267027536852,0.856359233323138,"NY",2023-09-23,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1450",13.3873372622506,0.788731272718856,"NY",2023-09-24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1451",10.3910653261328,0.731719112898261,"NY",2023-09-25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"1452",22.9171633579443,0.794038524857006,"NY",2023-09-26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1453",16.6843679067374,0.79612303877119,"NY",2023-09-27,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"1454",19.7974106972807,0.796406892225468,"NY",2023-09-28,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"1455",13.0095496965908,0.814877147225149,"NY",2023-09-29,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1456",9.24948165625871,0.818562588710361,"NY",2023-09-30,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
"1457",4.50661754829044,0.744978422930621,"NY",2023-10-01,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1458",18.7071355391697,0.802578176726694,"NY",2023-10-02,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1459",4.81893678894645,0.729199855919695,"NY",2023-10-03,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0
"1460",11.1410070171188,0.773246301267241,"NY",2023-10-04,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1461",8.20194107129871,0.767539605783097,"NY",2023-10-05,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
"1462",6.93016771463964,0.765179424790635,"NY",2023-10-06,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
"1463",7.72411035088911,0.66259733799717,"NY",2023-10-07,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1464",4.52140921319809,0.724820305287956,"NY",2023-10-08,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
"1465",13.1007904557134,0.696902316310626,"NY",2023-10-09,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1466",5.99262081933615,0.758104501915737,"NY",2023-10-10,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1467",12.8677723990775,0.736320078401795,"NY",2023-10-11,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
"1468",5.61136749577544,0.653380042102611,"NY",2023-10-12,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
"1469",6.37792097199857,0.727566822612078,"NY",2023-10-13,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"1470",3.89891571145198,0.792877609728579,"NY",2023-10-14,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0
"1471",0.491848981369273,0.67562124977266,"OH",2023-09-03,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"1472",NA,NA,"OH",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473",1.24712318921172,0.79534578729753,"OH",2023-09-05,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0
"1474",1.44318228691092,0.825376070878673,"OH",2023-09-06,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1
"1475",1.29500017610904,0.815698232727619,"OH",2023-09-07,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"1476",1.63380694797858,0.804824525222384,"OH",2023-09-08,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1477",NA,NA,"OH",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478",0.951066285191811,0.569017972597159,"OH",2023-09-10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1479",2.06301228073212,0.884328445588359,"OH",2023-09-11,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0
"1480",0.904280722251097,0.759009101905043,"OH",2023-09-12,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"1481",0.467580855580566,0.632530687556498,"OH",2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1482",2.15436967117616,0.688514965885642,"OH",2023-09-14,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
"1483",1.19286742113135,0.836324061865674,"OH",2023-09-15,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
"1484",0.367272577373727,0.518362252084572,"OH",2023-09-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1485",0.752876869430111,0.820424504696978,"OH",2023-09-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"1486",1.32859238086281,0.774227983141597,"OH",2023-09-18,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
"1487",1.13433938779755,0.784448319079001,"OH",2023-09-19,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0
"1488",2.27295806087176,0.98209877092193,"OH",2023-09-20,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
"1489",1.11215158059636,0.929540050565293,"OH",2023-09-21,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"1490",0.778563181564224,0.70781218501777,"OH",2023-09-22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
"1491",0.66458289253978,0.92831663389076,"OH",2023-09-23,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1492",NA,NA,"OH",2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493",1.40643456979444,0.879732253727798,"OH",2023-09-25,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0
"1494",0.903109919790217,0.718606803452782,"OH",2023-09-26,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"1495",2.38268220137782,0.806784339429941,"OH",2023-09-27,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
"1496",0.790295863620194,0.686317424294494,"OH",2023-09-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
"1497",0.678976489436135,0.962106794359097,"OH",2023-09-29,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"1498",0.843285972939324,1.19030335220545,"OH",2023-09-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"1499",2.39165726520177,0.748554013512532,"OH",2023-10-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1500",0.275178749678267,0.395343006173029,"OH",2023-10-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1501",0.793115450201476,0.798673212631501,"OH",2023-10-03,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"1502",1.23025626467918,0.589798137612728,"OH",2023-10-04,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"1503",0.780411885272177,0.791739494164451,"OH",2023-10-05,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
"1504",1.27495191745386,1.02269405121958,"OH",2023-10-06,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"1505",0.629939383653855,0.87914883425913,"OH",2023-10-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"1506",0.742556449419085,0.764355807983568,"OH",2023-10-08,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"1507",1.03615227710236,0.734152003624728,"OH",2023-10-09,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
"1508",1.70664470335054,0.772549045572453,"OH",2023-10-10,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0
"1509",1.10333331793379,1.06888048204764,"OH",2023-10-11,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"1510",0.231130296352294,0.335674868346046,"OH",2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1511",1.32886936393713,0.959017585069299,"OH",2023-10-13,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"1512",1.14076605001008,1.09248467494647,"OH",2023-10-14,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"1513",0.786313460482774,1.1086079235857,"OK",2023-09-03,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"1514",0.509000635519867,0.650022111348761,"OK",2023-09-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
