...1,es_score,brier_score,location,target_date,X21K_50_CI,X21L_50_CI,X22B_50_CI,X22C_50_CI,X22D_50_CI,X22E_50_CI,X23B_50_CI,X23D_50_CI,other_50_CI,X23A_50_CI,X21K_95_CI,X21L_95_CI,X22B_95_CI,X22C_95_CI,X22D_95_CI,X22E_95_CI,X23B_95_CI,X23D_95_CI,other_95_CI,X23A_95_CI
731,0.0205319767212482,0.0139984466922687,KY,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
732,NA,NA,KY,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,0.0823251233958547,0.0167213465594549,KY,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
734,NA,NA,KY,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,0.0300950019548858,0.0220541581928527,KY,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
737,0.349800412679983,0.02423810918235965,KY,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738,NA,NA,KY,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,NA,NA,KY,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,NA,NA,KY,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,NA,NA,KY,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,0.0655177848300644,0.04767872200727335,KY,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
745,0.071982395435894,0.0525426745148155,KY,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
746,0.709974936602997,0.0578842756815675,KY,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
747,0.090343667508863,0.0637389839992425,KY,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
748,0.101712940453568,0.0701424914501795,KY,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
749,NA,NA,KY,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,0.647782445707265,0.084736797577104,KY,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
751,0.357213759507283,0.2348997582935185,KY,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
752,1.44584452374633,0.1019368667728575,KY,2023-05-02,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
753,NA,NA,KY,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,0.335192178990696,0.2335228221203505,KY,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
755,0.684510475612591,0.365863754493398,KY,2023-05-05,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
756,NA,NA,KY,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,0.0272749448329573,0.004867037649982825,LA,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
758,1.1802105634498,0.4569604315437675,LA,2023-03-27,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
759,0.00678270965144236,0.0052786313813489,LA,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
760,NA,NA,LA,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,NA,NA,LA,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,0.00948757693027477,0.0061665636434096,LA,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
763,0.00843899414520595,0.00654655206503665,LA,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
764,NA,NA,LA,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,NA,NA,LA,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,0.0824792225643372,0.00799553537679725,LA,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
767,0.15284436129486,0.00859900863463145,LA,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
768,0.0128416955140393,0.00927318298180755,LA,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
769,0.0136913267363395,0.0100255130138566,LA,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
770,0.0173645343264162,0.0108643443231522,LA,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
771,0.0155176845542243,0.01179899663456235,LA,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
772,0.016560355927479,0.01283985192232715,LA,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
773,0.0197372452689113,0.0139984466922687,LA,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
774,0.0221795072346507,0.01528756727348325,LA,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
775,NA,NA,LA,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,NA,NA,LA,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,NA,NA,LA,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,0.0311176904912654,0.0220541581928527,LA,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
779,NA,NA,LA,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,0.0345153527138166,0.0266607661663624,LA,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
781,1.1722410278181,0.826291879507435,LA,2023-04-19,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1
782,NA,NA,LA,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
783,0.0521059915254831,0.03561002458997815,LA,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
784,NA,NA,LA,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,NA,NA,LA,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,0.0691124328608935,0.04767872200727335,LA,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
787,NA,NA,LA,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,NA,NA,LA,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
789,NA,NA,LA,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,NA,NA,LA,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,0.107452639330993,0.0771302283739765,LA,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
792,NA,NA,LA,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,NA,NA,LA,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,NA,NA,LA,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,0.157485195843479,0.1115894955388325,LA,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
796,NA,NA,LA,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
797,NA,NA,LA,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,NA,NA,LA,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,1.18025488532365,0.4572565462165495,MA,2023-03-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
800,1.0869136701807,0.4393829848997045,MA,2023-03-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
801,0.0572006365300639,0.0052786313813489,MA,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
802,0.0592897468881836,0.0055359007078466,MA,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
803,0.111711833155,0.00583085741911615,MA,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
804,1.2180775137536901,0.86018109734315,MA,2023-03-31,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
805,0.0729544731618057,0.00654655206503665,MA,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
806,0.123471041877157,0.00697486884627415,MA,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
807,0.128364305579754,0.00745612199097905,MA,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
808,0.0428723423621894,0.00799553537679725,MA,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
809,1.00373468423772,0.423003724227445,MA,2023-04-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
810,0.90237668392261,0.1199211461022295,MA,2023-04-06,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
811,0.0490924524405031,0.0100255130138566,MA,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
812,0.966671395833289,0.4156629832657475,MA,2023-04-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
813,1.24227763521252,0.87807527139498,MA,2023-04-09,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
814,0.126446677527203,0.01283985192232715,MA,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
815,0.878983098516865,0.1564660686905475,MA,2023-04-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
816,0.619429715033052,0.1741853535014695,MA,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
817,0.164038615060447,0.0167213465594549,MA,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
818,2.25056991484565,0.3661104735152215,MA,2023-04-14,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
819,0.0275970624004052,0.0200867194507132,MA,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
820,1.05358799761841,0.4332104553296505,MA,2023-04-16,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
821,0.965740188095634,0.2968117291058355,MA,2023-04-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
822,0.0356310257921773,0.0266607661663624,MA,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
823,1.05703890818601,0.737404991832655,MA,2023-04-19,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
824,32.4945282311877,0.75749808589294,MA,2023-04-20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
825,0.324716432682358,0.03561002458997815,MA,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
826,0.182102979819538,0.03924555451953815,MA,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
827,1.67045087922803,0.7502357544706,MA,2023-04-23,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0
828,1.25845373523466,0.394864513401099,MA,2023-04-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
829,1.8779412947969,0.4190916371805815,MA,2023-04-25,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
830,0.614780141238327,0.2627994314145565,MA,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
831,NA,NA,MA,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,0.314235014374759,0.0701424914501795,MA,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
833,0.681465617655239,0.3611603354143675,MA,2023-04-29,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
834,NA,NA,MA,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1.10949528675153,0.4519214136035025,MA,2023-05-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
836,0.685968560653198,0.360950450265114,MA,2023-05-02,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
837,0.467430362046225,0.1115894955388325,MA,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
838,1.82031603952681,0.4304693135296525,MA,2023-05-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
839,0.197540404968596,0.133121708108674,MA,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
840,1.00888052397502,0.71569433954198,MA,2023-05-06,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
841,0.736203007982258,0.0866151243746685,MD,2023-03-26,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
842,0.458540195028495,0.0629666287671625,MD,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
843,0.499095334046795,0.0052786313813489,MD,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
844,2.0662840755234,0.300327580136831,MD,2023-03-29,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
845,1.42901152074999,0.205226238151919,MD,2023-03-30,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0
846,0.557778111639214,0.1281686398862295,MD,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
847,1.62056463227607,0.355494705351368,MD,2023-04-01,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
848,1.47382927367331,0.296047191356444,MD,2023-04-02,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0
849,2.46747668198531,0.334879335019888,MD,2023-04-03,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0
850,1.14122794071046,0.15365920391475,MD,2023-04-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
851,0.156225896847244,0.00859900863463145,MD,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
852,0.56611667236834,0.146400719443344,MD,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
853,4.84810889035533,0.3811003056711055,MD,2023-04-07,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0
854,0.598670317029425,0.1727837999001905,MD,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
855,0.6895633889944,0.2124122653882975,MD,2023-04-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0
856,3.61560782434637,0.2394571568287135,MD,2023-04-10,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0
857,0.926097431182589,0.1090764847618885,MD,2023-04-11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
858,1.719265629191,0.01528756727348325,MD,2023-04-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
859,0.928597364888519,0.1221702720241865,MD,2023-04-13,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
860,0.660728572213581,0.0183153601677308,MD,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
861,0.919686671993248,0.227546242302377,MD,2023-04-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
862,0.531845250146767,0.1702581653313535,MD,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
863,0.959446954302722,0.14057202867399,MD,2023-04-17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
864,1.38024081103592,0.2959290587841325,MD,2023-04-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0
865,0.734198276637947,0.2638396053202605,MD,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
866,1.94606006210117,0.3144365901626225,MD,2023-04-20,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1
867,0.528220581229124,0.1580968525647215,MD,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
868,0.343698929749323,0.03924555451953815,MD,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
869,0.50085740329202,0.2263860728374715,MD,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
870,1.1882039450182,0.201983518182307,MD,2023-04-24,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
871,0.871344361553027,0.14246552519944,MD,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
872,0.922866117115969,0.298106292403525,MD,2023-04-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
873,1.88753107882388,0.0637389839992425,MD,2023-04-27,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0
874,1.26784352416231,0.390166831014883,MD,2023-04-28,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
875,2.22640076909512,0.36875141937278,MD,2023-04-29,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0
876,0.940504442257847,0.084736797577104,MD,2023-04-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
877,1.02628895166819,0.306677512123957,MD,2023-05-01,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
878,1.39260394310747,0.360950450265114,MD,2023-05-02,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
879,0.817645671687886,0.1115894955388325,MD,2023-05-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
880,1.91338061596395,0.3768745663130525,MD,2023-05-04,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
881,1.32263236172767,0.3439381360814095,MD,2023-05-05,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0
882,0.54173307237731,0.212451272978109,MD,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
883,1.27672165507211,0.903394096715405,ME,2023-03-26,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0
884,1.08829639558332,0.306325761072974,ME,2023-03-27,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
885,NA,NA,ME,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,0.00785472595535815,0.0055359007078466,ME,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
887,NA,NA,ME,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,0.22786196339604,0.00654655206503665,ME,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
890,1.48075170661929,0.152414304542957,ME,2023-04-02,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
891,0.882869532490116,0.2242594903656405,ME,2023-04-03,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
892,0.413072290693846,0.00799553537679725,ME,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
893,1.26377347297832,0.1830333734035825,ME,2023-04-05,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
894,0.0124486714234816,0.00927318298180755,ME,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
895,1.20264937715904,0.85066751512927,ME,2023-04-07,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
896,0.0172981511418824,0.0108643443231522,ME,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
897,NA,NA,ME,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,0.652753438419883,0.2115702160693855,ME,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
899,0.229840922077845,0.0139984466922687,ME,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
900,0.567669759933743,0.1287859860077595,ME,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
901,1.15368153770372,0.0167213465594549,ME,2023-04-13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
902,NA,NA,ME,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,0.0291529377335637,0.0200867194507132,ME,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
904,1.01955761184647,0.3192331159861315,ME,2023-04-16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
905,0.227621345482385,0.02423810918235965,ME,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
906,0.644009386484247,0.265035656402623,ME,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
907,0.730236063375497,0.2638396053202605,ME,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
908,1.0386183651036,0.144833686467441,ME,2023-04-20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
909,0.993797611121222,0.699224587820785,ME,2023-04-21,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
910,0.0576969858451179,0.03924555451953815,ME,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
911,0.211093162742942,0.04325761499054455,ME,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
912,0.39445828155996,0.04767872200727335,ME,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
913,1.41203652274513,0.297274062008653,ME,2023-04-25,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0
914,0.484735570311753,0.0578842756815675,ME,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
915,0.0914561303224908,0.0637389839992425,ME,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
916,3.24592868562952,0.588322054884595,ME,2023-04-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0
917,0.604582346694348,0.0771302283739765,ME,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
918,1.03041190046025,0.323569702575693,ME,2023-04-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
919,0.391908471966677,0.0929953436008685,ME,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
920,0.598768982507937,0.181192076384769,ME,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
921,NA,NA,ME,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,1.01117825958306,0.32328150646834,ME,2023-05-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
923,0.681022721232727,0.365863754493398,ME,2023-05-05,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
924,0.212810800169362,0.1450364261887175,ME,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
