...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1529,1.03791221086566,0.4317526508431215,OK,2024-01-16,1,1,1,0,1,0,1,1,1,0,1,0
1530,2.26022916479566,0.579470033413675,OK,2024-01-17,1,1,1,0,1,0,1,1,1,0,1,0
1531,1.16633406277822,0.4558207114951565,OK,2024-01-18,1,1,1,0,0,1,1,1,1,0,0,1
1532,1.25206095252881,0.88338853231023,OK,2024-01-19,1,1,1,0,1,0,1,1,1,0,1,0
1533,1.12739343914239,0.4473292115590765,OK,2024-01-20,1,1,1,0,1,0,1,1,1,0,1,0
1534,0.0576617940604199,0.003087448193383125,OK,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
1535,0.0138929811850338,0.00267828065599947,OK,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
1536,2.14984842031286,0.305395831218001,OK,2024-01-23,1,1,1,0,1,0,1,1,1,0,1,0
1537,2.36509924093395,0.459770274577291,OK,2024-01-24,1,1,1,0,1,0,1,1,1,0,1,0
1538,0.00848831746052667,0.001744433616728365,OK,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
1539,NA,NA,OK,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1540,0.00184167375792545,0.00130896796831405,OK,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
1541,2.26748802360868,0.94584008364908,OK,2024-01-28,1,1,1,0,0,0,1,1,1,0,0,0
1542,1.08756696287454,0.137515996166546,OK,2024-01-29,1,1,0,0,1,1,1,1,0,0,1,1
1543,4.15162496435434,0.381735305751661,OK,2024-01-30,1,1,1,0,0,0,1,1,1,0,0,0
1544,2.70539753847636,0.96276459056639,OK,2024-01-31,1,1,1,0,0,1,1,1,1,0,0,0
1545,1.290172155864,0.3233244217086,OK,2024-02-01,1,0,1,0,1,1,1,0,1,0,1,1
1546,0.00271488931030998,5.5152814414122e-4,OK,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
1547,1.33479635363223,0.4852433396251415,OK,2024-02-03,1,1,1,0,0,1,1,1,1,0,0,1
1548,0.0024543346811175,4.13502028848235e-4,OK,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
1549,3.34788228850778,0.1450595177355,OK,2024-02-05,1,1,1,0,1,0,1,1,1,0,1,0
1550,1.3458147334233,0.488082240372943,OK,2024-02-06,1,1,1,0,0,1,1,1,1,0,0,1
1551,3.8052244422921e-4,2.6868665064207e-4,OK,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
1552,0.0012033406686771,2.3280407422521e-4,OK,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
1553,NA,NA,OK,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,2.5778284868653e-4,1.7489493891154e-4,OK,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
1555,1.04475430540395,0.3730317334595645,OR,2023-12-31,1,0,1,1,1,1,1,0,1,0,1,1
1556,0.77663801080688,0.2169751944817035,OR,2024-01-01,1,1,1,1,1,1,1,1,1,0,1,0
1557,0.732832767698145,0.262510217108997,OR,2024-01-02,1,1,1,1,1,1,0,1,1,1,0,1
1558,0.432726768300951,0.197047931027238,OR,2024-01-03,1,1,1,1,1,1,1,1,1,0,1,0
1559,0.401897518169475,0.1423093051614745,OR,2024-01-04,1,1,1,1,1,1,1,1,1,1,0,0
1560,0.38797143396884,0.026880925186856,OR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1
1561,1.71935386534945,0.4048838220058455,OR,2024-01-06,0,1,1,0,0,1,1,1,1,1,0,0
1562,1.01244674363913,0.10225987877789,OR,2024-01-07,1,0,1,1,1,1,0,0,1,0,1,0
1563,0.91435757927677,0.214167749552312,OR,2024-01-08,1,1,0,1,1,1,1,1,0,0,1,1
1564,0.563449128330871,0.2062729487066375,OR,2024-01-09,1,1,1,1,1,1,1,1,1,0,1,0
1565,1.07306507605418,0.437851192082777,OR,2024-01-10,1,0,1,1,1,1,1,0,1,0,1,1
1566,0.0624480919396635,0.0123390007875321,OR,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1
1567,NA,NA,OR,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1568,1.51996491991912,0.298572137822461,OR,2024-01-13,0,1,1,0,0,1,0,1,0,0,0,1
1569,0.997131804876935,0.422702893161271,OR,2024-01-14,1,1,1,0,1,0,1,1,1,0,1,0
1570,0.656885023445308,0.1752294810326975,OR,2024-01-15,1,1,1,1,1,1,1,1,1,0,1,0
1571,0.22404903431244,0.00623393908971205,OR,2024-01-16,1,1,1,1,1,1,1,1,0,0,0,1
1572,0.0271170139704627,0.00542370510449575,OR,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
1573,0.0517856787089586,0.00471538958362041,OR,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
1574,0.0224779827648472,0.004096912842954495,OR,2024-01-19,1,1,1,1,1,1,1,1,1,0,1,0
1575,1.29984724294641,0.918845284587115,OR,2024-01-20,1,1,1,0,0,1,1,1,1,0,0,1
1576,1.21088505080461,0.463680876923586,OR,2024-01-21,1,1,1,0,0,1,1,1,1,0,0,1
1577,1.2450225123062,0.469087694242627,OR,2024-01-22,0,1,1,0,1,1,0,1,1,0,1,1
1578,0.0116277963723152,0.002322391324610175,OR,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
1579,0.00258440457561884,0.002013079075895865,OR,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
1580,0.0347232705676848,0.001744433616728365,OR,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
1581,0.0021118734006416,0.00151125308998438,OR,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
1582,0.015367040668249,0.00130896796831405,OR,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
1583,0.00145951082636876,0.00113357126898716,OR,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
1584,1.24304232689471,0.3196573994154075,OR,2024-01-29,1,1,1,0,0,1,1,1,1,0,0,1
1585,0.0794768542411143,8.4985243765695e-4,OR,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
1586,1.22641654961848,0.241242987488821,OR,2024-01-31,1,1,1,0,0,1,0,1,1,1,0,1
1587,0.00336424820941651,6.37022726841545e-4,OR,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
1588,0.00624371905409396,5.5152814414122e-4,OR,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
1589,6.2955131125448e-4,4.77533796659705e-4,OR,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
1590,0.0176993881688574,4.13502028848235e-4,OR,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
1591,0.0214140358855394,3.58097328149785e-4,OR,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
1592,0.0177272419892928,3.10160622848925e-4,OR,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
1593,0.0116117704591331,2.6868665064207e-4,OR,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
1594,0.0203973861010301,2.3280407422521e-4,OR,2024-02-08,1,1,1,1,1,1,1,0,1,0,1,1
1595,0.00435848273281396,2.0175804473984e-4,OR,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
1596,0.00578316385089878,1.7489493891154e-4,OR,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
1597,1.17301794683037,0.242976223889151,PA,2023-12-31,1,1,1,1,0,1,1,1,0,0,0,0
1598,0.626627986001967,0.2296525952989795,PA,2024-01-01,1,1,1,1,1,1,1,0,1,0,0,0
1599,3.7468345990948,0.241808044438952,PA,2024-01-02,0,1,1,0,1,1,0,1,1,0,0,0
1600,2.02339819559171,0.1569475722482875,PA,2024-01-03,1,1,1,1,1,0,0,0,0,0,1,0
1601,1.16788310354805,0.148271946716055,PA,2024-01-04,1,1,1,1,1,1,0,0,1,1,0,0
1602,0.887272344023807,0.1393427264696625,PA,2024-01-05,0,1,1,1,1,1,0,1,1,0,1,1
1603,1.63043178538516,0.337504825003992,PA,2024-01-06,1,1,1,0,0,0,1,1,1,0,0,0
1604,0.847543550850085,0.2378372786185265,PA,2024-01-07,1,1,1,1,0,1,1,1,1,1,0,0
1605,4.39105231461725,0.2579960210353365,PA,2024-01-08,1,0,0,0,1,0,1,0,0,0,0,0
1606,1.16895179909576,0.1421422246459945,PA,2024-01-09,1,1,1,1,0,1,1,1,1,1,1,1
1607,1.05554381191849,0.127351974137864,PA,2024-01-10,1,1,1,1,1,1,0,0,0,0,1,1
1608,1.59378936418717,0.1055766348862435,PA,2024-01-11,1,1,1,1,1,0,0,1,1,0,1,1
1609,1.36998441115232,0.255483869858095,PA,2024-01-12,1,1,0,0,0,1,1,1,0,0,0,0
1610,0.733856017363523,0.117025820620864,PA,2024-01-13,1,1,1,1,0,1,1,0,1,0,0,0
1611,1.75462382182763,0.2380495544708085,PA,2024-01-14,1,1,1,0,0,0,1,1,1,0,0,0
1612,0.934073676864522,0.0665057199156675,PA,2024-01-15,0,1,1,1,1,1,0,1,1,1,1,0
1613,1.03686801435871,0.110218249546318,PA,2024-01-16,0,1,1,1,1,1,0,0,1,1,0,0
1614,1.20389933821657,0.04310787148165305,PA,2024-01-17,0,1,1,1,1,1,0,1,1,0,1,1
1615,0.6239341251481,0.0409852723012759,PA,2024-01-18,1,1,1,1,1,1,1,1,1,0,0,0
1616,0.903173432535327,0.1345279442055505,PA,2024-01-19,1,1,0,1,1,1,1,1,0,0,1,1
1617,0.0962017535279446,0.00355747434490259,PA,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1
1618,1.23612872710585,0.467023994944897,PA,2024-01-21,0,1,1,0,1,1,0,1,1,0,1,1
1619,1.64479788263302,0.0960381722774305,PA,2024-01-22,1,1,1,1,1,0,0,1,1,0,0,0
1620,0.687868796449494,0.002322391324610175,PA,2024-01-23,1,1,1,1,1,1,1,1,1,0,0,1
1621,0.572048529211886,0.078305944992795,PA,2024-01-24,1,1,1,1,1,1,1,1,0,0,1,1
1622,1.41531881317582,0.1194338257487655,PA,2024-01-25,1,1,0,0,0,1,1,1,0,0,0,1
1623,0.0317622699455845,0.00151125308998438,PA,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
1624,0.0596126078691953,0.00130896796831405,PA,2024-01-27,1,1,1,1,1,1,1,1,1,0,1,0
1625,0.00641774626357437,0.00113357126898716,PA,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
1626,0.29178190984083,9.8155497487081e-4,PA,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
1627,0.200056846186244,8.4985243765695e-4,PA,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
1628,1.61774794267374,0.107780363785484,PA,2024-01-31,0,1,1,0,0,1,1,1,1,0,0,1
1629,0.0495907337759856,6.37022726841545e-4,PA,2024-02-01,1,1,1,1,1,1,1,1,1,0,1,0
1630,0.0437276019835179,5.5152814414122e-4,PA,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
1631,0.00939236261013679,4.77533796659705e-4,PA,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
1632,0.0386501029603741,4.13502028848235e-4,PA,2024-02-04,1,1,1,1,1,1,1,1,1,0,0,1
1633,0.653855456146023,0.0405529363301915,PA,2024-02-05,1,1,1,1,1,1,1,1,1,0,1,0
1634,0.0431121832524769,3.10160622848925e-4,PA,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
1635,0.0525265381963553,2.6868665064207e-4,PA,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
1636,1.8760416636364,0.1221384529940435,PA,2024-02-08,1,1,1,0,0,0,1,1,1,0,0,0
1637,1.81741648164588,0.103042405951521,PA,2024-02-09,1,1,1,0,0,0,1,1,1,0,0,0
1638,0.0129763580897377,1.7489493891154e-4,PA,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
1639,NA,NA,PR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,NA,NA,PR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1641,NA,NA,PR,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,NA,NA,PR,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1643,NA,NA,PR,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,NA,NA,PR,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,NA,NA,PR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,NA,NA,PR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,NA,NA,PR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,NA,NA,PR,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,NA,NA,PR,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,NA,NA,PR,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,NA,NA,PR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,NA,NA,PR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,NA,NA,PR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,NA,NA,PR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,NA,NA,PR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,NA,NA,PR,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,PR,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,PR,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,PR,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,PR,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,PR,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,RI,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,NA,NA,RI,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,3.51037614372179,0.0387889236554911,RI,2024-01-02,1,1,1,0,1,0,1,0,1,0,0,0
1684,2.0271686277685,0.251266393706701,RI,2024-01-03,1,1,1,1,1,0,1,0,0,0,0,0
1685,1.21307560920686,0.298934484540208,RI,2024-01-04,1,1,1,1,1,0,1,0,0,1,1,0
1686,0.248291986928694,0.026880925186856,RI,2024-01-05,1,1,1,1,1,1,1,1,1,0,1,0
1687,0.493923676969471,0.02370045497978435,RI,2024-01-06,1,1,1,1,1,1,0,1,1,0,0,0
1688,0.0289100041254179,0.0208613771236504,RI,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
1689,1.18627742028615,0.083083594652144,RI,2024-01-08,1,1,1,1,1,1,1,1,1,0,0,0
1690,2.19131264162487,0.0442637852341935,RI,2024-01-09,1,1,1,0,1,1,0,1,0,0,1,0
1691,2.77856470568558,0.01409853381294545,RI,2024-01-10,1,1,1,0,1,0,1,1,1,0,1,0
1692,2.1416295117686,0.2854225157942195,RI,2024-01-11,0,1,1,0,1,0,1,1,1,0,0,0
1693,4.52002023014592,0.3151641326413225,RI,2024-01-12,0,1,1,0,0,0,1,0,1,0,0,0
1694,0.0493471326870859,0.00941830485405165,RI,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1
1695,0.145148853180961,0.0082155004510144,RI,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1
1696,0.0366689582156395,0.00715955476569695,RI,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1
1697,0.420629952293436,0.00623393908971205,RI,2024-01-16,1,1,1,1,1,1,1,1,1,0,1,0
1698,0.428517145807474,0.071659819909401,RI,2024-01-17,1,1,1,1,1,1,1,1,0,1,1,0
1699,0.656973969453185,0.00471538958362041,RI,2024-01-18,1,1,1,1,1,1,1,1,1,0,1,0
1700,0.0205856572181105,0.004096912842954495,RI,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
1701,0.0660430775337735,0.00355747434490259,RI,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1
1702,0.0154556960820095,0.003087448193383125,RI,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
1703,0.47134180877001,0.00267828065599947,RI,2024-01-22,1,1,1,1,1,1,1,1,1,0,1,0
1704,0.190344620572929,0.002322391324610175,RI,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
1705,0.08082340330867,0.002013079075895865,RI,2024-01-24,1,1,1,1,1,1,0,1,1,0,1,1
1706,0.320364841817563,0.001744433616728365,RI,2024-01-25,1,1,1,1,1,1,1,1,1,0,0,1
1707,0.265651222894269,0.00151125308998438,RI,2024-01-26,1,1,1,1,1,1,1,1,1,0,1,0
1708,0.0270754695540464,0.00130896796831405,RI,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
1709,0.0621571433168713,0.00113357126898716,RI,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
1710,0.108247923788234,9.8155497487081e-4,RI,2024-01-29,1,1,1,1,1,1,1,1,1,0,0,1
1711,0.162614400644232,8.4985243765695e-4,RI,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
1712,0.0517980012023719,7.35786462964745e-4,RI,2024-01-31,1,1,1,1,1,1,1,1,0,0,1,1
1713,0.110199510191428,6.37022726841545e-4,RI,2024-02-01,1,1,1,1,1,1,1,1,0,0,1,1
1714,0.0228541066863995,5.5152814414122e-4,RI,2024-02-02,1,1,1,1,1,1,1,1,1,0,1,0
1715,0.00999732940487116,4.77533796659705e-4,RI,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
1716,0.0181897839649986,4.13502028848235e-4,RI,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
1717,0.0563230449128372,3.58097328149785e-4,RI,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
1718,0.794684189101796,0.0512134305476885,RI,2024-02-06,1,1,1,1,1,0,1,1,1,0,1,0
1719,0.0165209778954235,2.6868665064207e-4,RI,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
1720,0.00416360188551976,2.3280407422521e-4,RI,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
1721,0.00662996212256721,2.0175804473984e-4,RI,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
1722,0.00202667642948105,1.7489493891154e-4,RI,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
1723,NA,NA,SC,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1724,0.0594197100900873,0.0436563336899303,SC,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1
1725,0.661284760269366,0.353325855143323,SC,2024-01-02,1,1,1,1,1,0,1,1,1,1,1,1
1726,3.57925579914082,0.62142509359104,SC,2024-01-03,1,0,1,0,0,0,1,0,1,0,0,1
1727,3.64342906904775,0.459400615875632,SC,2024-01-04,1,1,1,0,1,0,0,1,1,0,0,0
1728,0.736273474000517,0.2174581929755815,SC,2024-01-05,1,1,1,1,0,1,1,1,1,0,0,1
1729,NA,NA,SC,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,2.11316876910692,0.748497067911785,SC,2024-01-07,1,1,1,0,1,0,1,1,1,0,1,0
1731,0.417064033668472,0.111411741685114,SC,2024-01-08,1,1,1,1,1,1,1,1,1,0,1,0
1732,0.0222606123801773,0.01608827854333365,SC,2024-01-09,1,1,1,1,1,1,1,1,1,0,0,1
1733,2.62468983701281,0.60936170281921,SC,2024-01-10,1,1,1,0,0,0,1,1,1,0,0,0
1734,0.91531155834114,0.407549568418268,SC,2024-01-11,1,1,1,0,1,0,1,1,1,0,1,0
1735,0.951101929747755,0.4128063832143295,SC,2024-01-12,1,1,1,0,1,0,1,1,1,1,1,1
1736,NA,NA,SC,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,NA,NA,SC,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1738,1.20443968668418,0.8475091861007,SC,2024-01-15,1,1,1,0,1,0,1,1,1,0,1,0
1739,0.0655717293448411,0.00623393908971205,SC,2024-01-16,1,1,1,1,1,1,1,1,1,0,1,0
1740,NA,NA,SC,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,0.937851994425611,0.185157518348235,SC,2024-01-18,1,1,1,1,0,1,1,1,1,0,0,1
1742,1.20490395614207,0.4625580965086055,SC,2024-01-19,0,1,1,0,1,1,0,1,1,0,1,1
1743,NA,NA,SC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,0.0305032530593284,0.00267828065599947,SC,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
1746,0.0124494961738066,0.002322391324610175,SC,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
1747,1.32974069124764,0.938624810560865,SC,2024-01-24,1,1,1,0,0,1,1,1,1,0,0,1
1748,0.890952641878904,0.1553090351364635,SC,2024-01-25,1,1,1,1,1,0,1,1,1,0,1,0
1749,0.0304353262403481,0.00151125308998438,SC,2024-01-26,1,1,1,1,1,1,1,1,1,0,1,0
1750,NA,NA,SC,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,1.32413934488347,0.93786380312249,SC,2024-01-28,1,1,1,0,1,0,1,1,1,0,1,0
1752,0.0196836580107344,9.8155497487081e-4,SC,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
1753,0.0101680153102508,8.4985243765695e-4,SC,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
1754,0.00371225460888636,7.35786462964745e-4,SC,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
1755,0.00319963662833046,6.37022726841545e-4,SC,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
1756,1.29306020704095,0.323718437631218,SC,2024-02-02,0,1,1,0,1,1,0,1,1,0,1,1
1757,NA,NA,SC,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,5.3699103331768e-4,4.13502028848235e-4,SC,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
1759,2.57346692797437,0.3862285517477505,SC,2024-02-05,1,1,1,0,1,0,1,1,1,0,1,0
1760,0.00363100108389904,3.10160622848925e-4,SC,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
1761,2.27599566574137,0.486604743762955,SC,2024-02-07,1,1,0,0,1,0,1,1,0,0,1,0
1762,1.22105606391901,0.1945567910097905,SC,2024-02-08,1,1,1,0,1,0,1,1,1,0,1,0
1763,0.00260159453518827,2.0175804473984e-4,SC,2024-02-09,1,1,1,1,1,1,1,1,0,0,1,1
1764,2.7141586748421e-4,1.7489493891154e-4,SC,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
1765,NA,NA,SD,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,0.977787901402068,0.3691497915057665,SD,2024-01-01,1,1,1,1,0,1,1,1,1,1,0,0
1767,0.873490743096532,0.2676984220600375,SD,2024-01-02,0,1,1,1,1,1,0,1,1,1,1,0
1768,0.16379537518847,0.0343925429888488,SD,2024-01-03,1,1,1,1,1,1,1,1,0,0,1,1
1769,0.969841819963419,0.4169178805839355,SD,2024-01-04,1,1,0,1,1,1,1,1,0,0,1,1
1770,NA,NA,SD,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,NA,NA,SD,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,NA,NA,SD,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,SD,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,0.00803515132111159,0.00623393908971205,SD,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1
