...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X23A_50_CI,X22E_95_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI,X23A_95_CI
1868,NA,NA,TX,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1869,NA,NA,TX,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1870,NA,NA,TX,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,3.0259821629811,0.479416399154262,TX,2023-07-10,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
1872,0.678716539759184,0.383414116600488,TX,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1873,0.864120092875356,0.318305287214569,TX,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1874,0.818901678551076,0.585119751712935,TX,2023-07-13,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
1875,0.676306836167527,0.4723979207515705,TX,2023-07-14,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
1876,NA,NA,TX,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,0.817648501462467,0.57770770572651,TX,2023-07-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1878,1.22299103890757,0.4127080696721695,TX,2023-07-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1879,1.57208998923864,0.466177575212026,TX,2023-07-18,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0
1880,1.93205556983624,0.409670698971389,TX,2023-07-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
1881,0.797230936197831,0.35208561372181,TX,2023-07-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1882,0.664645940527652,0.3796691679240335,TX,2023-07-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
1883,0.813760543287029,0.4113378472989475,TX,2023-07-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
1884,0.990036385167713,0.496681621486833,TX,2023-07-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1885,2.356263904573,0.413764955397892,TX,2023-07-24,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0
1886,3.68020257100088,0.4747173240364675,TX,2023-07-25,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
1887,2.05565458838293,0.4377266998419345,TX,2023-07-26,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0
1888,1.78900296440775,0.51095444258805,TX,2023-07-27,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
1889,1.72322869898207,0.3525398193087455,TX,2023-07-28,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0
1890,NA,NA,TX,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,NA,NA,UT,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,NA,NA,UT,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,NA,NA,UT,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,NA,NA,UT,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1.48637931091734,0.394456599841418,UT,2023-06-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
1896,NA,NA,UT,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,NA,NA,UT,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,NA,NA,UT,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,NA,NA,UT,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,NA,NA,UT,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,0.528288951483432,0.3755063915425425,UT,2023-06-29,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1903,NA,NA,UT,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,NA,NA,UT,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,NA,NA,UT,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,NA,NA,UT,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,NA,NA,UT,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,0.976991161750704,0.3961671656114125,UT,2023-07-06,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1910,NA,NA,UT,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,UT,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,NA,NA,UT,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,NA,NA,UT,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,0.932534856532121,0.4025678943322285,UT,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1916,0.654685335139269,0.467245055779067,UT,2023-07-13,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1917,NA,NA,UT,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,NA,NA,UT,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,NA,NA,UT,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,NA,NA,UT,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,NA,NA,UT,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,NA,NA,UT,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,NA,NA,UT,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,NA,NA,UT,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,NA,NA,UT,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,NA,NA,UT,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,2.66283166240335,0.4394099205016495,UT,2023-07-26,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0
1930,NA,NA,UT,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,NA,NA,UT,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,UT,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,0.802324182270198,0.569551035841685,VA,2023-06-18,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1934,1.1592359890839,0.4788450957310155,VA,2023-06-19,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
1935,1.21828659307143,0.348995982297102,VA,2023-06-20,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
1936,1.11815181534374,0.408304442660319,VA,2023-06-21,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0
1937,3.44884095403681,0.448624790738919,VA,2023-06-22,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0
1938,1.09331813740985,0.3955688250872055,VA,2023-06-23,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
1939,1.08471955073571,0.408582623026606,VA,2023-06-24,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0
1940,1.61768937131902,0.299385529329912,VA,2023-06-25,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1941,0.901432805276161,0.423284547094888,VA,2023-06-26,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0
1942,1.096364072559,0.393809864514578,VA,2023-06-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
1943,1.8137637667287,0.4739846035161985,VA,2023-06-28,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0
1944,2.57657917487575,0.4307626304350005,VA,2023-06-29,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
1945,0.930701217674797,0.4743167996870225,VA,2023-06-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1946,0.936145317321547,0.2731839511883315,VA,2023-07-01,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1947,1.53571632932483,0.397160585328093,VA,2023-07-02,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0
1948,2.8880916918558,0.448486722543704,VA,2023-07-03,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
1949,1.24991756962935,0.3001762622815345,VA,2023-07-04,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1950,1.87842305384006,0.46426013520926,VA,2023-07-05,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
1951,1.37248598200268,0.441765725878521,VA,2023-07-06,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
1952,0.36027173943313,0.254073734919698,VA,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1953,1.01568633094951,0.505147427103045,VA,2023-07-08,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1954,NA,NA,VA,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,0.692210007093454,0.491544757553685,VA,2023-07-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1956,1.69999489409119,0.288183388897747,VA,2023-07-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
1957,1.8417877252459,0.37696512935782,VA,2023-07-12,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
1958,1.17839856225481,0.377700317877764,VA,2023-07-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1959,1.2475613427319,0.415880513836243,VA,2023-07-14,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
1960,0.817910320244064,0.3533883308740575,VA,2023-07-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1961,0.35156405883636,0.2388822768197625,VA,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1962,1.13723198099976,0.3985858323417425,VA,2023-07-17,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
1963,1.63545709020544,0.437677227798142,VA,2023-07-18,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
1964,3.7033688132183,0.4728464827443715,VA,2023-07-19,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0
1965,2.39410582843597,0.453171655786273,VA,2023-07-20,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0
1966,1.9012513298136,0.403296414735334,VA,2023-07-21,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0
1967,3.09235729370827,0.4823147160390835,VA,2023-07-22,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1968,1.00205800079885,0.50006833075615,VA,2023-07-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1969,2.84927605831885,0.4621058672552225,VA,2023-07-24,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
1970,3.17073929793678,0.500102587848435,VA,2023-07-25,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
1971,1.96367749034601,0.5108056945233,VA,2023-07-26,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0
1972,3.43950493225882,0.3993156130271595,VA,2023-07-27,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
1973,5.0422829236615,0.4650747929606515,VA,2023-07-28,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
1974,2.39735754792849,0.4628925248658005,VA,2023-07-29,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0
1975,0.616758588085065,0.4348497178689085,VT,2023-06-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1976,2.03045733261249,0.54726991614351,VT,2023-06-19,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0
1977,1.69883911832545,0.341664594434648,VT,2023-06-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0
1978,1.06117742393427,0.4601662715491415,VT,2023-06-21,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
1979,0.840581027470823,0.4162923269048285,VT,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1980,1.34103049686755,0.314440142109151,VT,2023-06-23,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1981,1.81713195352324,0.4040768979981545,VT,2023-06-24,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0
1982,1.16777671432019,0.3856258753007875,VT,2023-06-25,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1983,NA,NA,VT,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,0.495649020066825,0.325006507334199,VT,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1985,1.23622057187204,0.40859295053321,VT,2023-06-28,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1986,NA,NA,VT,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,NA,NA,VT,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,VT,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,0.750814435604988,0.4147746620693095,VT,2023-07-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
1990,1.9869645036735,0.60060299801229,VT,2023-07-03,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0
1991,NA,NA,VT,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,0.799803408203639,0.427326012918331,VT,2023-07-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
1993,0.60262325487456,0.426584071249334,VT,2023-07-06,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1994,NA,NA,VT,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,1.08229535052674,0.470120832757942,VT,2023-07-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
1996,0.751756593068857,0.395595624332287,VT,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1997,0.642373884832916,0.4532903424344225,VT,2023-07-10,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1998,1.12901920875161,0.4650034398160085,VT,2023-07-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1999,0.356028405782868,0.2436304766274305,VT,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2000,0.659868130856696,0.4719316279447305,VT,2023-07-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
2001,1.56156426446788,0.4699666296732825,VT,2023-07-14,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0
2002,0.675042302973568,0.4836683044951685,VT,2023-07-15,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
2003,0.815193624712266,0.57770770572651,VT,2023-07-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
2004,NA,NA,VT,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,1.18047508650985,0.3797012375150385,VT,2023-07-18,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
2006,0.860986496248633,0.60916616091534,VT,2023-07-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2007,1.39409637125809,0.4666720289137205,VT,2023-07-20,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
2008,0.723165558038179,0.51557009768213,VT,2023-07-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
2009,0.3344665703841,0.2378107384454805,VT,2023-07-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,0.661177579461731,0.474988251316468,VT,2023-07-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
2011,0.671690461244588,0.4778696029962415,VT,2023-07-24,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
2012,0.819991768473218,0.58526293809354,VT,2023-07-25,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
2013,1.93549766732579,0.420179893978023,VT,2023-07-26,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
2014,0.840470725047031,0.408400821731478,VT,2023-07-27,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0
2015,1.73794091347519,0.3913782057264935,VT,2023-07-28,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
2016,NA,NA,VT,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,NA,NA,WA,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,0.847228604130327,0.433989734328248,WA,2023-06-19,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
2019,2.23461738661415,0.3050076551223775,WA,2023-06-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
2020,1.12575117333142,0.3331281819488265,WA,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0
2021,1.15868771952996,0.39768332122746203,WA,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
2022,1.35419355190415,0.314440142109151,WA,2023-06-23,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
2023,0.870200148140251,0.445163208343026,WA,2023-06-24,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
2024,0.700082873398152,0.367820537658155,WA,2023-06-25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
2025,2.39886394629586,0.4351024007413995,WA,2023-06-26,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
2026,2.04492048325354,0.3510764097382165,WA,2023-06-27,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
2027,1.16277754675987,0.4561372356685195,WA,2023-06-28,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0
2028,1.83669764384195,0.43388031304007,WA,2023-06-29,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0
2029,1.71690329620443,0.3726726542798315,WA,2023-06-30,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0
2030,1.54764502334182,0.346357665008677,WA,2023-07-01,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
2031,0.871121372109687,0.3235237193317865,WA,2023-07-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
2032,3.13559221942811,0.465670408694428,WA,2023-07-03,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
2033,1.03693146267438,0.377558508604466,WA,2023-07-04,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
2034,1.13215699820231,0.412618090482006,WA,2023-07-05,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0
2035,1.00740069247478,0.4447625100855625,WA,2023-07-06,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
2036,1.31226913039755,0.43228709828462353,WA,2023-07-07,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0
2037,1.07490672333252,0.470292590616427,WA,2023-07-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
2038,1.0441475232667,0.44986024670399,WA,2023-07-09,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
2039,1.78547692097683,0.4514450623283695,WA,2023-07-10,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0
2040,2.52887626288493,0.4216662867596045,WA,2023-07-11,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
2041,2.65408090758443,0.355700372870514,WA,2023-07-12,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
2042,1.34689463598913,0.424859321596981,WA,2023-07-13,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
2043,1.0774275125297,0.418049456075981,WA,2023-07-14,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0
2044,1.58131629428183,0.4721734142722935,WA,2023-07-15,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
2045,1.16641903812466,0.4292381361318575,WA,2023-07-16,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0
2046,4.2129770201936,0.488951312612487,WA,2023-07-17,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0
2047,1.67914620255328,0.428559591830291,WA,2023-07-18,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
2048,3.02692490752824,0.4825712106666435,WA,2023-07-19,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
2049,2.36010560366252,0.4549778133918875,WA,2023-07-20,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0
2050,1.91786247426695,0.4654328302486615,WA,2023-07-21,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1
2051,0.55280442276974,0.3330605906387115,WA,2023-07-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2052,2.93159988483993,0.4881933668862775,WA,2023-07-23,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0
2053,2.42893706696369,0.424354147252283,WA,2023-07-24,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
2054,3.69521746976042,0.4913291447070615,WA,2023-07-25,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0
2055,1.13396217733373,0.347565445444487,WA,2023-07-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0
2056,5.89623734959352,0.4601602788499925,WA,2023-07-27,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
2057,1.52469152158733,0.3552716151717115,WA,2023-07-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
2058,2.37108336799529,0.503395963793345,WA,2023-07-29,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
