...1,es_score,brier_score,location,target_date,X22B_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22E_50_CI,X22B_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22E_95_CI
1304,69.3969761080262,0.2505102476854875,NJ,2023-01-23,1,0,0,1,0,0,0,0,0,0,0,0
1305,32.8638613429822,0.1866789400956465,NJ,2023-01-24,0,0,0,1,1,0,0,0,0,0,0,0
1306,15.3257951383221,0.1957923513009205,NJ,2023-01-25,1,1,0,1,1,0,1,0,0,1,0,0
1307,40.9997431417552,0.1832973565793485,NJ,2023-01-26,1,1,0,0,1,0,0,1,0,0,0,0
1308,39.1009820585581,0.179536235275245,NJ,2023-01-27,1,0,0,1,1,0,0,0,0,0,0,0
1309,17.5832194029643,0.1623734195626795,NJ,2023-01-28,1,1,0,1,1,0,0,0,0,1,1,0
1310,19.6268002880795,0.1580174423331255,NJ,2023-01-29,1,0,0,1,0,0,0,1,0,0,0,0
1311,44.9384509377259,0.1553257006234375,NJ,2023-01-30,1,1,0,1,0,0,0,0,0,0,0,0
1312,12.6515273813373,0.1368010940249555,NJ,2023-01-31,1,1,0,1,1,0,1,0,0,0,1,0
1313,0.883961196912085,0.0779842462555285,NJ,2023-02-01,1,1,0,1,1,1,1,0,0,1,0,1
1314,15.6136217535109,0.1038766231157095,NJ,2023-02-02,1,1,0,1,1,0,0,0,0,1,1,0
1315,17.2722126495215,0.142729164872877,NJ,2023-02-03,1,1,0,1,1,0,0,0,0,0,1,0
1316,8.37898203102902,0.099583092421655,NJ,2023-02-04,1,1,0,1,1,0,1,0,0,1,0,0
1317,6.50491907398896,0.113867592057433,NJ,2023-02-05,1,1,0,1,1,0,0,0,0,0,1,0
1318,9.72662117354877,0.068249423465872,NJ,2023-02-06,1,1,0,1,1,0,1,0,0,0,1,0
1319,10.6558062690443,0.0847215470927585,NJ,2023-02-07,1,1,0,1,0,0,0,0,0,0,0,0
1320,9.25503860934509,0.0929952353401835,NJ,2023-02-08,1,1,0,1,1,0,1,0,0,0,0,0
1321,10.0038169512342,0.0645144492805015,NJ,2023-02-09,1,1,0,1,0,0,1,1,0,1,0,0
1322,11.7202797444727,0.077941137953827,NJ,2023-02-10,1,1,0,1,0,0,1,0,0,0,0,0
1323,3.64270701188307,0.1102909233342295,NJ,2023-02-11,0,1,0,1,0,0,0,0,0,1,0,0
1324,2.74176068915693,0.0635091164348035,NJ,2023-02-12,1,1,0,1,1,0,1,1,0,1,1,0
1325,9.0648236429973,0.0523099479722205,NJ,2023-02-13,1,1,0,1,1,0,1,1,0,1,1,0
1326,3.16558065449567,0.087239005398286,NJ,2023-02-14,0,1,0,1,1,0,0,0,0,0,1,0
1327,3.64264444037924,0.067312170735836,NJ,2023-02-15,1,1,0,1,0,0,1,0,0,0,0,0
1328,8.80538670732144,0.04213601411888565,NJ,2023-02-16,1,1,0,1,0,0,1,0,0,1,0,0
1329,6.08742105616249,0.04686036602286265,NJ,2023-02-17,1,0,0,1,1,0,1,0,0,1,1,0
1330,1.43362797067828,0.068425095849009,NJ,2023-02-18,0,1,1,1,1,0,0,1,1,1,1,0
1331,1.35477212794905,0.0941979832831,NJ,2023-02-19,0,1,1,1,1,1,0,0,0,1,1,1
1332,1.21780398122014,0.100862598887379,NJ,2023-02-20,0,1,1,1,1,1,0,1,0,0,1,0
1333,2.97998077093622,0.0380288112746211,NJ,2023-02-21,1,1,0,1,0,0,1,1,0,1,0,0
1334,4.05136349527912,0.03007362180354195,NJ,2023-02-22,1,1,0,1,1,0,1,0,0,0,1,0
1335,0.999686705168666,0.0810996990227735,NJ,2023-02-23,1,1,1,1,0,1,1,1,0,1,0,0
1336,3.81077228003948,0.1238565391015955,NJ,2023-02-24,0,1,0,1,0,1,0,1,0,0,0,0
1337,1.1914466172595,0.0491308507324734,NJ,2023-02-25,1,1,1,1,0,1,1,1,1,1,0,0
1338,1.50230044968227,0.03087725840932495,NJ,2023-02-26,1,1,1,0,1,0,1,1,0,1,1,0
1339,2.26457885266921,0.090829825968372,NJ,2023-02-27,0,1,0,1,0,1,0,0,0,0,0,1
1340,5.25874206673054,0.131139495426796,NJ,2023-02-28,0,0,0,1,0,1,0,0,0,1,0,0
1341,2.72244771968395,0.0765254377604445,NJ,2023-03-01,0,0,1,1,0,0,0,0,0,1,0,0
1342,4.49849642350839,0.162625529405376,NJ,2023-03-02,1,1,0,0,0,1,1,1,0,0,0,0
1343,1.05569986426052,0.076593861147784,NJ,2023-03-03,1,1,1,1,0,1,1,1,1,0,0,1
1344,0.50047771220933,0.00152367766686422,NJ,2023-03-04,1,1,1,1,1,1,1,1,0,1,1,0
1345,1.39192793849396,0.2963284489753175,NM,2023-01-22,0,1,1,1,1,1,0,0,0,1,0,0
1346,8.89999114021972,0.315318416835503,NM,2023-01-23,1,1,0,1,1,0,1,0,0,1,0,0
1347,3.51076205084742,0.340882752015361,NM,2023-01-24,0,1,0,1,1,0,0,1,0,0,1,0
1348,9.62376443953219,0.3318525186436115,NM,2023-01-25,0,1,0,1,1,0,0,1,0,1,1,0
1349,2.68507672487616,0.35493097614523,NM,2023-01-26,0,1,0,1,1,1,0,0,0,1,1,0
1350,3.3895306292222,0.35219905174616,NM,2023-01-27,0,1,0,1,1,1,0,1,0,0,1,0
1351,3.14488560530431,0.4031272378185085,NM,2023-01-28,0,0,0,1,1,1,0,0,0,1,1,0
1352,1.62007073761978,0.308176795624834,NM,2023-01-29,1,1,0,1,1,0,1,1,0,1,1,0
1353,4.14832367148445,0.3536947794841755,NM,2023-01-30,0,1,0,1,1,0,0,1,0,1,1,0
1354,3.08484469233063,0.396289207206974,NM,2023-01-31,1,0,0,0,1,0,1,0,0,0,1,0
1355,6.3569439454595,0.3561020215490065,NM,2023-02-01,1,1,0,1,1,0,1,1,0,1,1,0
1356,2.56489287884366,0.306420047563133,NM,2023-02-02,0,1,0,1,1,0,1,0,0,1,1,0
1357,5.41712232011635,0.3835799626316585,NM,2023-02-03,0,1,0,1,0,0,0,1,0,1,0,0
1358,5.01588615005267,0.392179983357578,NM,2023-02-04,1,1,0,1,1,0,1,1,0,1,1,0
1359,1.09776090896693,0.2579662274041155,NM,2023-02-05,1,1,1,1,1,0,1,1,0,1,1,0
1360,6.64387082929779,0.466809690214838,NM,2023-02-06,0,0,0,1,1,0,0,0,0,1,1,0
1361,10.1780739447177,0.420983048353833,NM,2023-02-07,1,1,0,1,0,0,1,0,0,1,0,0
1362,0.460311113294074,0.1605929241584385,NM,2023-02-08,1,1,1,1,1,1,1,1,0,1,1,0
1363,2.02174725640447,0.3546524193182935,NM,2023-02-09,1,1,0,1,1,0,1,0,0,1,1,0
1364,1.14370946594671,0.29475753181672,NM,2023-02-10,1,1,0,1,1,0,1,1,1,1,1,1
1365,0.299607464264915,0.122964495506608,NM,2023-02-11,1,1,1,1,1,1,1,1,0,1,1,0
1366,0.338517286685073,0.1630416451164765,NM,2023-02-12,1,1,1,1,1,1,1,1,0,1,1,0
1367,0.508051071414265,0.1399324751997165,NM,2023-02-13,1,1,1,1,1,1,1,1,0,1,1,0
1368,2.2143671568385,0.2285294809891495,NM,2023-02-14,1,1,0,1,1,0,1,1,0,1,1,0
1369,2.70361185879395,0.2670658089494705,NM,2023-02-15,1,1,0,1,1,0,1,1,0,1,1,0
1370,3.4778051316956198,0.317744958802823,NM,2023-02-16,1,1,0,1,0,0,1,1,0,1,0,0
1371,3.16397638322953,0.2972982520857915,NM,2023-02-17,1,1,0,1,1,0,1,1,0,1,1,0
1372,0.313083437381614,0.099021183023017,NM,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
1373,3.8088481731235,0.56427511897244,NM,2023-02-19,1,1,0,1,0,0,1,1,0,1,0,0
1374,3.44383294020597,0.204042486576498,NM,2023-02-20,1,1,0,1,1,0,1,1,0,1,1,0
1375,2.92851130326339,0.215713449131976,NM,2023-02-21,1,1,0,1,1,0,1,1,0,1,1,0
1376,0.477081417313147,0.12687796528976,NM,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1377,1.61088840539761,0.3013536248298145,NM,2023-02-23,1,1,0,1,0,1,1,1,0,1,0,0
1378,1.99554953725362,0.350806035697462,NM,2023-02-24,1,1,0,1,1,0,1,1,0,1,1,0
1379,0.363307841615493,0.0768737000452805,NM,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1380,0.135597986977358,0.003494784361125275,NM,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1381,0.284506668866777,0.003046633086012515,NM,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1382,0.140848414894992,0.00265462606006732,NM,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1383,1.20817640378593,0.3167880378433005,NM,2023-03-01,1,0,0,1,1,1,1,0,0,1,1,1
1384,0.0412114585885496,0.00201273400282922,NM,2023-03-02,1,1,1,1,1,1,1,1,0,1,1,0
1385,0.125663374251367,0.001751528066482465,NM,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1386,2.60737814382709,0.924175684306125,NM,2023-03-04,1,1,0,1,1,0,1,1,0,1,1,0
1387,1.35208626492325,0.3814246568439175,NV,2023-01-22,1,0,1,1,0,0,1,0,1,1,0,0
1388,2.14838998031182,0.357734618633054,NV,2023-01-23,0,1,0,0,0,1,0,1,0,0,0,0
1389,0.963075172088669,0.2641615212406335,NV,2023-01-24,1,1,1,1,1,1,1,0,0,1,1,0
1390,2.55407046124578,0.189584976460558,NV,2023-01-25,1,1,0,1,1,0,0,0,0,1,1,0
1391,2.06508551456366,0.2279641175966875,NV,2023-01-26,1,1,0,1,1,0,1,0,0,1,0,0
1392,0.845415439396537,0.224326819035433,NV,2023-01-27,1,1,1,1,1,1,1,1,0,0,0,1
1393,1.44077995862873,0.286437931019349,NV,2023-01-28,1,1,1,0,1,1,1,1,0,0,0,0
1394,1.37863073497514,0.2198040633795885,NV,2023-01-29,1,1,1,1,0,1,1,0,0,1,0,0
1395,2.0038901938564,0.2579483895093105,NV,2023-01-30,1,1,1,1,1,0,1,0,0,1,1,0
1396,0.691187611104243,0.1903614418765685,NV,2023-01-31,1,1,1,1,1,1,1,1,0,1,1,0
1397,1.55994559506445,0.1767285601470165,NV,2023-02-01,1,1,1,1,0,0,1,1,1,1,0,0
1398,1.62235001674463,0.252384668291653,NV,2023-02-02,1,1,1,1,1,1,1,0,0,1,1,0
1399,1.68735223652443,0.2814582075442055,NV,2023-02-03,1,1,0,0,1,1,1,0,1,0,1,1
1400,1.17156361584962,0.170429701687542,NV,2023-02-04,1,0,1,1,1,1,1,0,0,1,1,1
1401,3.73692217139309,0.3188811640536315,NV,2023-02-05,0,1,0,0,1,0,0,1,0,0,1,0
1402,2.0926622266304,0.2827521150022915,NV,2023-02-06,1,0,1,0,1,1,1,1,0,0,1,0
1403,0.525986970774053,0.140455747431296,NV,2023-02-07,1,1,1,1,1,1,1,1,0,1,1,0
1404,3.91459282608391,0.267070910178693,NV,2023-02-08,0,1,0,1,1,0,0,1,0,1,1,0
1405,1.83088735168242,0.2138251819670605,NV,2023-02-09,0,1,1,1,1,1,0,1,1,1,1,0
1406,0.975981952834233,0.150558431383456,NV,2023-02-10,1,1,1,1,0,1,0,0,0,1,0,0
1407,0.952121830481434,0.193605979705622,NV,2023-02-11,1,1,1,0,1,1,1,1,0,0,1,0
1408,3.77001948795071,0.2708685511882885,NV,2023-02-12,1,1,0,1,1,0,1,1,0,1,0,0
1409,1.9257140600452,0.215528679666215,NV,2023-02-13,0,1,0,1,1,1,0,0,0,1,1,0
1410,0.502490261966697,0.1041867251504835,NV,2023-02-14,1,1,1,1,1,1,1,1,0,1,1,0
1411,3.16997762189956,0.207694099877265,NV,2023-02-15,1,0,0,1,1,0,1,1,0,1,1,0
1412,2.47991512479739,0.220675749011998,NV,2023-02-16,1,0,0,1,0,1,1,0,0,1,0,1
1413,2.17052347891505,0.196485647385068,NV,2023-02-17,1,1,0,1,1,0,1,1,1,1,1,1
1414,2.94045689117744,0.2704312026603085,NV,2023-02-18,1,0,0,0,1,0,1,0,0,0,1,0
1415,0.314056123344685,0.090162087408133,NV,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1416,1.35801376652278,0.127132790227305,NV,2023-02-20,0,1,1,0,1,1,0,1,0,0,1,0
1417,1.35966782027227,0.047933072456888,NV,2023-02-21,1,0,1,1,1,0,1,0,0,1,1,1
1418,2.66557004864937,0.20520059568418,NV,2023-02-22,1,0,0,1,0,1,1,0,0,1,0,0
1419,1.8018498592956,0.1850404645660575,NV,2023-02-23,0,1,0,1,0,1,0,1,1,1,0,0
1420,0.345167493714025,0.076719062714147,NV,2023-02-24,1,1,1,1,1,1,1,1,0,1,1,0
1421,0.968919586941138,0.0755884006272445,NV,2023-02-25,1,1,1,1,0,1,1,1,1,1,0,0
1422,1.0260673220244,0.11383488740039201,NV,2023-02-26,1,1,1,1,1,0,1,1,0,1,1,0
1423,0.983191800495013,0.086217596087641,NV,2023-02-27,0,1,1,1,1,1,0,1,0,1,1,1
1424,0.855404943400731,0.0842747926959935,NV,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1425,0.718036203183342,0.002311994520961545,NV,2023-03-01,1,1,1,1,1,1,1,1,0,1,1,0
1426,1.38621715320373,0.1449542428414415,NV,2023-03-02,1,1,0,0,1,1,1,1,1,0,1,0
1427,0.386335277964275,0.0556957689143645,NV,2023-03-03,1,1,1,1,1,1,1,1,0,1,1,0
1428,0.655891014544526,0.0937888783307905,NV,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1429,67.1916963482277,0.2194438540210085,NY,2023-01-22,1,0,0,0,0,0,0,1,0,0,0,0
1430,81.9639288288064,0.219993582438003,NY,2023-01-23,0,1,0,1,1,0,1,0,0,0,0,0
1431,51.1320186833862,0.2083080677641945,NY,2023-01-24,1,0,0,1,1,0,0,0,0,0,0,0
1432,17.8860205317815,0.210057600434061,NY,2023-01-25,1,1,0,1,1,0,0,0,0,0,0,0
1433,27.4605406265914,0.1599454379659235,NY,2023-01-26,0,0,0,1,1,0,1,0,0,0,0,0
1434,41.1129145820223,0.189722075168533,NY,2023-01-27,1,1,0,1,1,0,0,0,0,0,0,0
1435,28.085982020757,0.156191212432135,NY,2023-01-28,1,1,0,1,1,0,0,0,0,1,1,0
1436,24.1039560215992,0.1583008611827415,NY,2023-01-29,0,0,0,0,1,0,0,0,0,1,0,0
1437,52.1664209185236,0.157375158073333,NY,2023-01-30,1,1,0,0,0,0,0,1,0,0,0,0
1438,20.3167774676911,0.152974957267938,NY,2023-01-31,1,1,0,1,1,0,0,1,0,1,1,0
1439,3.8174693109342,0.104160036871385,NY,2023-02-01,1,1,0,1,1,0,1,0,0,1,1,0
1440,11.3309322725323,0.155592858864936,NY,2023-02-02,1,1,0,1,1,0,0,0,0,1,1,0
1441,18.6176961974888,0.160750814454955,NY,2023-02-03,0,0,0,1,0,0,0,0,0,1,0,0
1442,16.0476857156352,0.102292816681362,NY,2023-02-04,1,1,0,1,1,0,1,0,0,0,0,0
1443,12.2584148538301,0.1366682313214475,NY,2023-02-05,0,0,0,1,1,0,0,0,0,0,1,0
1444,13.6906452243909,0.1395209045663975,NY,2023-02-06,0,0,0,1,0,0,0,0,0,0,0,0
1445,4.63452589285145,0.103174471519811,NY,2023-02-07,0,1,0,1,1,0,0,1,0,1,1,0
1446,3.06239852162821,0.155162364507292,NY,2023-02-08,0,1,1,1,0,0,0,1,0,0,1,0
1447,6.53808874493104,0.1337927929307625,NY,2023-02-09,0,1,0,0,0,0,0,1,0,0,0,0
1448,4.47017733518256,0.139073392789452,NY,2023-02-10,0,1,1,1,1,0,0,1,0,1,0,0
1449,3.06550095282269,0.1009352947775705,NY,2023-02-11,0,1,0,1,1,0,0,1,0,1,1,0
1450,5.15587456569202,0.0930810516361655,NY,2023-02-12,1,1,0,1,1,0,0,1,0,0,0,1
1451,3.3334155990176,0.127291654917197,NY,2023-02-13,0,0,1,1,1,0,0,0,0,0,0,0
1452,4.38711478439634,0.0906243668836435,NY,2023-02-14,1,0,0,1,1,0,1,0,0,1,1,0
1453,4.94373195989468,0.0547137099462505,NY,2023-02-15,1,1,0,1,0,0,1,0,0,0,0,0
1454,2.24721890340511,0.116939308529766,NY,2023-02-16,1,1,1,1,1,1,0,1,0,0,1,0
1455,3.91376204006893,0.147994476891476,NY,2023-02-17,0,1,0,1,1,0,0,0,0,0,1,0
1456,2.9571658960469702,0.069445981915694,NY,2023-02-18,0,1,0,1,1,0,0,1,0,0,1,0
1457,3.70344595743467,0.056327737034162,NY,2023-02-19,1,1,0,1,0,0,1,1,0,0,0,0
1458,4.92790668766891,0.092965150952876,NY,2023-02-20,0,1,1,1,0,0,0,1,0,1,0,0
1459,3.22396493477021,0.0765523164662295,NY,2023-02-21,1,0,1,1,0,0,1,0,0,0,0,0
1460,2.30973933972687,0.0869083615054615,NY,2023-02-22,0,1,1,1,0,1,0,0,0,1,0,0
1461,1.96418806692223,0.057437065732965,NY,2023-02-23,0,1,1,1,1,0,0,0,0,0,1,0
1462,2.57622238862225,0.0890911278549155,NY,2023-02-24,0,1,1,1,0,0,0,0,1,1,0,0
1463,1.82298022792328,0.0955348894857345,NY,2023-02-25,0,0,1,1,0,1,0,1,1,0,0,0
1464,1.73722871219559,0.0500799236947185,NY,2023-02-26,1,1,1,1,0,0,1,0,0,1,0,0
1465,1.9570788325462,0.03427051242183265,NY,2023-02-27,1,1,0,1,1,0,1,0,0,1,1,0
1466,1.18334911695813,0.063932610248903,NY,2023-02-28,0,1,1,1,1,1,0,1,0,1,1,0
1467,5.03634681065455,0.0766855122008195,NY,2023-03-01,1,1,0,0,0,0,1,0,0,0,0,0
1468,2.76501759726482,0.07214790302355,NY,2023-03-02,1,1,0,0,1,1,1,1,0,0,1,1
1469,5.74827928059587,0.151369082695448,NY,2023-03-03,1,0,0,1,0,0,1,0,0,1,0,0
1470,1.87865344523971,0.0849950151474565,NY,2023-03-04,1,1,0,0,0,1,1,1,0,0,1,0
1471,1.47161778223268,0.2151433395633285,OH,2023-01-22,1,1,0,1,1,0,1,1,0,1,1,0
1472,4.37878974285175,0.3692989186983105,OH,2023-01-23,0,1,0,1,0,1,0,1,0,1,0,1
1473,3.4678138892549,0.318576794596625,OH,2023-01-24,0,1,0,1,1,1,0,0,0,0,1,0
1474,1.37803516633951,0.315930225247827,OH,2023-01-25,1,1,1,1,1,1,0,0,0,1,1,0
1475,2.21592009718605,0.3291916053321635,OH,2023-01-26,1,1,0,1,0,1,0,0,0,1,1,1
1476,1.60416783637255,0.293235644905168,OH,2023-01-27,0,1,1,1,1,1,0,1,0,1,1,0
1477,1.11000238438758,0.242811637501421,OH,2023-01-28,1,1,1,1,0,1,1,1,0,1,0,1
1478,2.27722493435864,0.29430830562577,OH,2023-01-29,1,1,1,1,0,0,0,0,0,0,0,0
1479,1.06754821805817,0.2412619780316785,OH,2023-01-30,1,1,1,1,1,1,0,1,0,1,1,0
1480,2.79100413687601,0.321997302393645,OH,2023-01-31,0,1,0,1,1,0,0,0,0,1,1,1
1481,1.44918519567651,0.253428776820709,OH,2023-02-01,1,1,1,1,0,1,0,0,0,1,0,0
1482,5.17549989205126,0.345467356792019,OH,2023-02-02,1,1,0,1,1,0,1,0,0,1,1,0
1483,3.19463172602112,0.283096492473931,OH,2023-02-03,1,1,0,1,0,0,1,0,0,1,0,0
1484,2.22664708176251,0.135384756494569,OH,2023-02-04,0,1,0,1,1,0,0,1,0,1,1,0
1485,1.8904298155417,0.236119464369297,OH,2023-02-05,1,1,1,1,0,1,0,1,0,1,0,1
1486,7.59072087669663,0.30102676081595803,OH,2023-02-06,0,1,0,1,0,0,0,1,0,1,0,0
1487,4.37235122360523,0.281996438666044,OH,2023-02-07,0,1,0,1,0,0,0,0,1,1,0,0
1488,1.10208086816538,0.1505313923335115,OH,2023-02-08,1,1,1,1,1,1,1,0,0,1,1,0
1489,1.07158722225946,0.1616787178998345,OH,2023-02-09,0,1,1,1,1,1,1,1,0,1,1,0
1490,2.37610522792994,0.2119645752482505,OH,2023-02-10,1,1,0,0,0,1,1,0,0,0,0,0
1491,1.88781617852108,0.2055179717052795,OH,2023-02-11,1,1,0,1,1,0,1,1,0,1,1,0
1492,4.05748492550259,0.2234721089589205,OH,2023-02-12,1,1,0,1,1,0,1,1,0,0,0,0
1493,3.23733500960012,0.2100038153081935,OH,2023-02-13,1,1,0,1,0,0,1,1,0,1,0,1
1494,1.41495546629796,0.172902458640273,OH,2023-02-14,1,1,1,1,1,0,1,0,0,0,1,0
1495,4.15586343389627,0.290548576308288,OH,2023-02-15,0,1,0,1,0,0,0,1,0,1,0,1
1496,1.98987141076773,0.165831383750776,OH,2023-02-16,1,1,0,1,0,0,1,0,0,1,0,0
1497,5.53939605095674,0.242740692329208,OH,2023-02-17,0,0,0,1,1,1,0,0,0,1,1,0
1498,4.2935137704645,0.289094194196508,OH,2023-02-18,0,0,0,1,0,0,0,0,1,1,0,0
1499,0.950018885725567,0.1286591659935995,OH,2023-02-19,1,0,1,1,1,1,1,0,0,1,1,1
1500,2.59023258515372,0.178959437997629,OH,2023-02-20,1,1,0,1,0,1,1,1,0,1,0,0
1501,9.56064843338974,0.2792914629473425,OH,2023-02-21,0,1,0,1,1,0,0,1,0,1,1,0
1502,2.42410294511773,0.1342029525136925,OH,2023-02-22,1,1,0,1,1,0,1,0,0,1,1,0
1503,10.5866134402124,0.2828316439689285,OH,2023-02-23,0,0,0,1,1,0,0,0,0,1,1,0
1504,2.19642428286803,0.1577224101080995,OH,2023-02-24,0,1,0,1,1,0,0,1,0,1,1,0
1505,1.1197470430452,0.1326267050548615,OH,2023-02-25,1,1,0,0,1,1,1,1,0,0,1,0
1506,0.92017315835701,0.0810503490440685,OH,2023-02-26,1,0,1,1,1,1,1,0,1,1,1,0
1507,2.4300510283006,0.1474784651020105,OH,2023-02-27,0,1,0,1,1,0,1,1,0,1,1,0
1508,0.924912660556249,0.0548460905443355,OH,2023-02-28,1,0,1,1,1,1,1,1,0,1,1,0
1509,1.89960656983383,0.0986588866504785,OH,2023-03-01,1,1,0,1,0,0,1,1,0,1,0,0
1510,3.98240495769352,0.1660786008586215,OH,2023-03-02,1,0,0,0,0,0,1,0,0,0,0,0
1511,4.39274345845808,0.1545935438021485,OH,2023-03-03,1,1,0,1,1,0,1,1,0,1,1,0
1512,0.581938530371234,0.0784113448868025,OH,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1513,1.04012828078012,0.379507308730519,OK,2023-01-22,1,0,1,1,1,1,1,0,0,1,1,0
1514,4.49186239549729,0.401539719492596,OK,2023-01-23,0,1,0,1,0,1,0,1,0,0,0,0
1515,6.7259133495429,0.4414652958836035,OK,2023-01-24,0,1,0,1,1,0,0,0,0,1,1,0
1516,2.5294004461539,0.3631959824751295,OK,2023-01-25,1,1,0,0,1,0,1,1,0,0,1,1
1517,2.85462996547415,0.3519724357198055,OK,2023-01-26,0,1,0,1,1,0,0,1,0,1,0,0
1518,5.32627765191418,0.345686572391543,OK,2023-01-27,1,1,0,1,1,0,0,0,0,1,1,0
1519,2.42875278546989,0.374650952553004,OK,2023-01-28,1,1,0,1,1,0,1,1,0,1,1,0
1520,0.335402763208694,0.2828290298970905,OK,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1
1521,2.64029745011421,0.404100064206897,OK,2023-01-30,1,1,0,1,1,0,1,1,0,1,1,0
1522,1.59307925638114,0.3590183976644175,OK,2023-01-31,1,0,0,1,1,1,1,0,0,1,1,0
1523,5.34913194653499,0.390687839509966,OK,2023-02-01,0,1,0,1,0,0,1,1,0,1,0,0
1524,3.08265621545945,0.366070382097298,OK,2023-02-02,1,1,0,1,1,0,1,1,0,1,1,0
1525,2.28061527402743,0.3941679092239475,OK,2023-02-03,0,0,0,1,1,1,0,0,0,1,1,1
1526,0.994917257785615,0.320253991772995,OK,2023-02-04,1,1,1,1,1,0,1,1,0,1,1,0
1527,3.92857122210008,0.445617015439129,OK,2023-02-05,1,1,0,1,1,0,1,1,0,1,1,0
1528,0.67890727183046,0.2377150313064185,OK,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1
1529,3.13591301209894,0.3309741319323965,OK,2023-02-07,1,1,0,0,1,0,1,1,0,0,1,0
1530,0.322423940067317,0.1917963489406985,OK,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1
1531,3.28873658860925,0.425268875099514,OK,2023-02-09,0,1,0,1,1,0,0,1,0,1,1,0
1532,NA,NA,OK,2023-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,1.3549856911762,0.4027492032156145,OK,2023-02-11,0,1,0,1,1,1,0,1,0,1,1,1
1534,0.978199958154503,0.1407291132096085,OK,2023-02-12,1,1,1,0,1,1,1,1,0,0,1,0
1535,0.475975105585579,0.122720907351458,OK,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
1536,2.77679750094762,0.629740882055925,OK,2023-02-14,0,1,0,1,1,1,0,1,0,1,1,1
1537,6.12072878793062,0.51600219879356,OK,2023-02-15,1,1,0,1,0,0,1,0,0,1,0,0
1538,5.83664610888793,0.433885789231894,OK,2023-02-16,1,1,0,1,1,0,1,1,0,1,1,0
1539,3.55575266671591,0.360772855045506,OK,2023-02-17,1,1,0,1,1,0,1,1,0,1,1,0
1540,3.48750663309384,0.3298663247581235,OK,2023-02-18,1,1,0,1,1,0,1,1,0,1,1,0
1541,2.51046703226746,0.428868889743262,OK,2023-02-19,0,1,0,1,1,0,0,1,0,1,1,0
1542,3.39258644339998,0.2825156086161935,OK,2023-02-20,1,1,0,1,1,0,1,1,0,1,1,0
1543,2.23508062364051,0.211788606863396,OK,2023-02-21,0,1,0,0,1,1,0,1,0,0,1,0
1544,3.83856910566452,0.2964746493447195,OK,2023-02-22,1,0,0,1,1,0,1,0,0,1,1,0
1545,2.73849011102293,0.443983044431774,OK,2023-02-23,0,1,0,1,1,0,0,1,0,1,1,0
1546,3.64242091399663,0.516329746018145,OK,2023-02-24,0,1,0,1,0,0,0,1,0,1,0,0
1547,3.43840043575431,0.52864913314411,OK,2023-02-25,1,1,0,1,1,0,1,1,0,1,1,0
1548,0.990528363584389,0.2977350591325035,OK,2023-02-26,1,1,0,1,1,0,1,1,0,1,1,0
1549,2.91731284826838,0.231529219402895,OK,2023-02-27,0,1,0,0,1,0,0,1,0,0,1,0
1550,1.56574509572381,0.16589495933192,OK,2023-02-28,1,1,0,1,1,0,1,1,1,1,1,1
1551,4.27255398846677,0.2929775299844625,OK,2023-03-01,0,1,0,1,0,0,0,1,0,1,0,0
1552,0.0109688729274557,0.00201273400282922,OK,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1553,0.0371728479266863,0.001751528066482465,OK,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1554,0.00216817324302272,0.00152367766686422,OK,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1555,0.328935259182666,0.235893590319096,OR,2023-01-22,1,1,1,1,1,1,0,1,0,1,1,1
1556,3.68151482349914,0.3986670212053485,OR,2023-01-23,0,1,0,1,1,1,0,1,0,0,1,0
1557,5.65691470159077,0.402986424129109,OR,2023-01-24,1,0,0,1,1,0,0,0,0,1,1,0
1558,4.47073483874297,0.450665206544269,OR,2023-01-25,1,0,0,1,0,1,0,0,0,1,0,0
1559,2.42139554141736,0.332634571885459,OR,2023-01-26,0,1,0,1,1,0,0,0,0,1,0,0
1560,2.17023634209785,0.3224672966373995,OR,2023-01-27,0,1,0,1,1,0,0,1,0,1,1,0
1561,3.91399488308715,0.344123340142274,OR,2023-01-28,1,1,0,1,1,0,1,0,0,1,1,0
