...1,es_score,brier_score,location,target_date,X22B_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22B_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
963,5.53095576171247,0.2066066523994675,MI,2023-03-15,1,0,0,1,0,1,0,1,0,0,1,0,1,0
964,6.3673161126615,0.21163930240498,MI,2023-03-16,1,0,0,1,0,0,0,1,0,0,1,0,0,0
965,0.596624612389788,0.04214490086761495,MI,2023-03-17,1,1,1,1,1,1,1,1,1,0,1,1,1,0
966,1.24505158603629,0.163174334725664,MI,2023-03-18,0,1,0,1,1,1,1,0,1,0,1,1,1,1
967,5.9437481517609,0.357205102710818,MN,2023-02-05,1,1,0,0,1,1,0,0,0,0,0,1,0,0
968,4.90457889968529,0.2514997036896315,MN,2023-02-06,1,1,0,1,1,1,0,0,1,0,0,1,0,0
969,5.23508724368015,0.277020718758112,MN,2023-02-07,1,0,0,1,1,0,0,0,0,0,1,1,0,0
970,5.58463745088418,0.244815109672504,MN,2023-02-08,1,1,0,1,1,1,0,1,1,0,1,1,1,0
971,4.64124357569779,0.249568051631616,MN,2023-02-09,1,1,0,1,1,1,0,1,1,0,1,1,1,0
972,2.93213526513457,0.2628104113481075,MN,2023-02-10,0,1,0,1,1,0,1,0,1,0,0,0,0,0
973,1.30238634273407,0.187206634633342,MN,2023-02-11,1,1,1,1,1,0,1,1,1,0,1,1,0,0
974,6.43030496114142,0.301570089923747,MN,2023-02-12,0,1,0,1,1,0,0,0,1,0,1,0,1,0
975,2.04804667855362,0.1753135560880875,MN,2023-02-13,1,1,1,1,0,0,1,1,0,0,1,0,0,0
976,10.5712955201333,0.2711479383548315,MN,2023-02-14,0,1,0,1,1,0,0,0,1,0,0,1,0,0
977,3.19814198027612,0.1973325087150215,MN,2023-02-15,0,1,0,1,1,1,0,0,1,0,1,1,1,0
978,5.93478402161576,0.229146875351732,MN,2023-02-16,0,1,0,1,1,1,0,0,1,0,0,1,1,0
979,2.12730242502926,0.1551274528863435,MN,2023-02-17,1,1,0,1,1,0,0,1,0,0,1,1,0,0
980,1.33591238071506,0.067202646888146,MN,2023-02-18,1,0,1,1,1,1,0,1,1,0,1,1,1,0
981,0.964321484081667,0.1341764404244145,MN,2023-02-19,0,1,1,1,1,1,1,0,1,0,1,1,1,0
982,6.83666770580016,0.2261464074843375,MN,2023-02-20,0,1,0,1,0,1,0,0,1,0,0,1,1,0
983,4.03752732696957,0.177482780779112,MN,2023-02-21,1,1,0,1,0,1,0,1,1,0,0,0,1,0
984,3.13740165140488,0.201799663097499,MN,2023-02-22,1,0,0,1,0,0,1,1,0,0,1,0,0,0
985,4.46538551333276,0.284762217818507,MN,2023-02-23,1,1,0,1,1,1,0,0,1,0,1,1,1,0
986,0.818948296511878,0.093703779700808,MN,2023-02-24,1,1,1,0,1,1,1,1,1,0,0,1,1,0
987,0.898773359067432,0.079250881332239,MN,2023-02-25,1,1,1,1,1,0,1,1,1,1,1,1,0,0
988,2.70994655977291,0.169044059068489,MN,2023-02-26,1,1,0,1,1,1,0,1,1,0,1,1,1,0
989,8.71916942682252,0.1936759007581555,MN,2023-02-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0
990,5.93205917779397,0.1672330192910295,MN,2023-02-28,0,1,0,1,1,0,0,0,1,0,1,1,1,0
991,8.67854818069121,0.2601492652078905,MN,2023-03-01,0,1,0,0,1,0,0,0,1,0,0,1,0,0
992,4.92056540011893,0.1268161024343155,MN,2023-03-02,1,1,0,1,1,1,0,1,1,1,1,1,1,1
993,3.96602480528138,0.138593419437578,MN,2023-03-03,0,1,0,1,1,1,0,0,1,0,1,1,1,0
994,1.55791663170425,0.04520128411849845,MN,2023-03-04,1,1,1,1,0,0,0,1,1,0,1,0,0,0
995,0.899100790540787,0.058394287986841,MN,2023-03-05,1,1,1,1,1,0,1,1,1,0,1,1,0,0
996,1.86567014206404,0.0728104349393995,MN,2023-03-06,1,0,0,1,1,1,0,1,0,1,0,1,1,1
997,8.12950775642835,0.1741035547997745,MN,2023-03-07,0,0,0,1,1,0,0,0,0,0,1,1,0,0
998,8.79943087370424,0.218604347149971,MN,2023-03-08,0,1,0,0,0,0,0,0,1,0,0,0,0,0
999,0.401945527250012,0.0257349743565852,MN,2023-03-09,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1000,6.09078489458236,0.2034159464770845,MN,2023-03-10,1,1,0,1,0,0,0,1,1,0,1,0,0,0
1001,2.55171420569152,0.1680888705734675,MN,2023-03-11,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1002,0.520664032570853,0.0505004186432135,MN,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1003,7.99439520303688,0.1658582646844565,MN,2023-03-13,1,1,0,0,1,1,0,1,1,0,0,1,1,0
1004,4.73934801459538,0.141124799020642,MN,2023-03-14,0,1,0,0,1,0,0,0,1,0,1,1,0,0
1005,3.66281861046949,0.1478711254216885,MN,2023-03-15,1,1,0,0,1,1,0,1,1,0,0,1,1,0
1006,4.36162738252432,0.2958855653591875,MN,2023-03-16,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1007,0.143949701934364,4.46760287319425e-4,MN,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1008,3.37752916392182,0.4144043659608715,MN,2023-03-18,1,0,0,1,1,1,0,1,0,0,1,1,1,0
1009,1.47832484762386,0.312452312955484,MO,2023-02-05,0,1,0,1,1,1,1,0,1,0,1,1,0,0
1010,3.48947394146933,0.3251322865611315,MO,2023-02-06,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1011,1.59554874487163,0.2772883809356065,MO,2023-02-07,1,1,0,1,0,0,1,1,1,0,1,0,0,0
1012,1.39549357208343,0.2726608246994645,MO,2023-02-08,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1013,1.54556330149116,0.1933361587346885,MO,2023-02-09,0,1,1,0,1,1,0,0,1,0,0,1,1,0
1014,2.03722720774053,0.03396929442865335,MO,2023-02-10,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1015,0.762188383531402,0.0303297013123274,MO,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1016,2.03982036984019,0.4339946363467655,MO,2023-02-12,0,1,0,1,1,1,1,0,1,0,1,1,1,0
1017,1.42078470910632,0.269581704901875,MO,2023-02-13,0,1,0,1,1,1,1,0,1,0,1,1,1,0
1018,1.62450357374126,0.3025602933401025,MO,2023-02-14,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1019,1.21035642033348,0.2104961895281905,MO,2023-02-15,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1020,2.68170814332499,0.296976650751496,MO,2023-02-16,1,0,0,0,1,1,0,1,1,0,0,1,1,0
1021,1.32103232631145,0.0765895783537405,MO,2023-02-17,1,1,1,1,1,0,0,1,1,0,1,1,0,1
1022,0.623286131531823,0.0132677656979742,MO,2023-02-18,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1023,1.10758656754839,0.218926129573598,MO,2023-02-19,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1024,1.84735856338931,0.197363581850047,MO,2023-02-20,1,1,0,1,0,0,1,1,1,0,1,0,0,1
1025,1.53976299908531,0.1712869867726045,MO,2023-02-21,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1026,0.35086849746825,0.0081094998680086,MO,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1027,1.66873114673789,0.284762217818507,MO,2023-02-23,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1028,1.45289601781825,0.2170704905252415,MO,2023-02-24,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1029,0.998841583898529,0.1581358730690915,MO,2023-02-25,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1030,2.15762297621367,0.2672428893765505,MO,2023-02-26,1,1,0,1,0,1,1,1,1,0,1,0,1,0
1031,1.77253718852297,0.252964316632624,MO,2023-02-27,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1032,4.48485711842402,0.3000126211366995,MO,2023-02-28,1,1,0,1,1,0,0,1,1,0,1,1,0,0
1033,2.48423637819322,0.193172779575862,MO,2023-03-01,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1034,4.13953906613902,0.3005873366260135,MO,2023-03-02,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1035,2.83618164864557,0.227492282783058,MO,2023-03-03,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1036,1.91443158840672,0.371956284735607,MO,2023-03-04,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1037,0.082743413047404707,0.00202075391667219,MO,2023-03-05,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1038,1.05336521841044,0.120738888279488,MO,2023-03-06,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1039,0.161865790771087,0.001567164021791695,MO,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1040,1.05499583005247,0.107751433301771,MO,2023-03-08,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1041,0.0699267913467974,0.00121604573044687,MO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1042,0.859098119417206,0.118067980097858,MO,2023-03-10,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1043,1.17611672305274,0.1616947723188625,MO,2023-03-11,1,1,0,1,1,0,1,1,1,0,1,1,0,1
1044,1.14081096317228,0.236754161099679,MO,2023-03-12,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1045,NA,NA,MO,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,0.0132451939736772,6.4816864948181e-4,MO,2023-03-14,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1047,1.11565651784973,0.191274410898119,MO,2023-03-15,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1048,6.9323334799052e-4,5.0547365101377e-4,MO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1049,0.00538322437522452,4.46760287319425e-4,MO,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1050,0.00467667797198208,3.95119417396915e-4,MO,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1051,0.0867285699557394,0.0585012481590045,MS,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1052,0.340614339645629,0.234304973033837,MS,2023-02-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1053,1.1119058188155,0.3316662646484715,MS,2023-02-07,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1054,0.916270526462279,0.2790656810028525,MS,2023-02-08,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1055,0.174067536627722,0.0379912856514249,MS,2023-02-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1056,1.59099848168514,0.4570651999947535,MS,2023-02-10,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1057,0.367711100502078,0.1940342734203475,MS,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1058,0.0384208873152604,0.0270435316030141,MS,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1059,0.748398845320409,0.3703390820779455,MS,2023-02-13,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1060,0.577016410349026,0.258107059088044,MS,2023-02-14,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1061,1.15680813979937,0.2612855362528255,MS,2023-02-15,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1062,0.311614379941155,0.1229827892718745,MS,2023-02-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1063,6.83836794248903,0.77269782163149,MS,2023-02-17,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1064,0.0180071246884326,0.0132677656979742,MS,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1065,NA,NA,MS,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,1.84952697512541,0.4095877605578605,MS,2023-02-20,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1067,0.663061070467561,0.2118135192857985,MS,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1068,0.011566315304224,0.0081094998680086,MS,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1069,1.03217243875855,0.2318763758594475,MS,2023-02-23,1,1,1,0,1,1,1,1,1,0,0,1,1,1
1070,1.00999190363027,0.427824077130262,MS,2023-02-24,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1071,0.0289357988764739,0.0055712939255862,MS,2023-02-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1072,NA,NA,MS,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,2.13662762128948,0.899710100422635,MS,2023-02-27,1,0,0,1,1,1,0,1,0,0,1,1,1,0
1074,0.00622487311742639,0.003814164062731625,MS,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1075,0.00450661778638013,0.003359876653220525,MS,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1076,0.0806275902684335,0.002959199481291895,MS,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1077,0.0145317106041721,0.00260600202042731,MS,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1078,NA,NA,MS,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,1.08524607142692,0.305910242674465,MS,2023-03-05,1,1,0,1,1,1,0,1,1,1,0,1,1,0
1080,1.18597516584684,0.4603670217287725,MS,2023-03-06,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1081,0.00219177646753523,0.001567164021791695,MS,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1082,NA,NA,MS,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,0.0015670900519897,0.00121604573044687,MS,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1084,1.25797351954232,0.32066013017274547,MS,2023-03-10,1,1,0,0,1,1,1,1,1,0,0,1,1,1
1085,0.00138728693942792,9.44475591119655e-4,MS,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1086,0.00124723737002815,8.3275398815621e-4,MS,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1087,0.00444530710197213,7.34528312141515e-4,MS,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1088,8.6003983801655e-4,6.4816864948181e-4,MS,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1089,7.3884173548797e-4,5.7223870849379e-4,MS,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1090,5.3904164280955e-4,5.0547365101377e-4,MS,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1091,0.0025292837923019,4.46760287319425e-4,MS,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1092,NA,NA,MS,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2023-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2023-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2023-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2023-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,0.0341240539693549,0.0240827751813869,MT,2023-02-13,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1102,NA,NA,MT,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2023-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,2.17496695047681,0.75953314040802,MT,2023-02-16,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1105,NA,NA,MT,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,0.00962361013695696,0.00715910777037895,MT,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1112,NA,NA,MT,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2023-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,8.1286167342169e-4,7.34528312141515e-4,MT,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1130,0.0116297566290649,6.4816864948181e-4,MT,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1131,0.00340465836755977,5.7223870849379e-4,MT,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1132,NA,NA,MT,2023-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,1.44771933579624,0.225627349591766,NC,2023-02-05,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1136,9.79001699768344,0.2750200496576455,NC,2023-02-06,0,1,0,1,1,0,0,0,1,0,0,1,0,0
1137,7.06472583546929,0.249967531678013,NC,2023-02-07,0,1,0,0,1,1,1,0,0,0,0,0,0,0
1138,1.94872297578886,0.207252014183451,NC,2023-02-08,0,1,1,1,1,1,1,0,0,0,0,1,0,0
1139,1.96931611630861,0.1977261549293675,NC,2023-02-09,1,0,1,1,0,1,1,1,0,1,1,0,1,0
1140,5.47484847441572,0.28777990612226,NC,2023-02-10,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1141,4.54912033721456,0.225593363007813,NC,2023-02-11,0,1,0,1,1,1,0,0,0,0,1,1,1,0
1142,3.70743737674378,0.24246966469106,NC,2023-02-12,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1143,2.23254209834085,0.179023029582869,NC,2023-02-13,0,0,1,1,1,1,1,1,0,0,0,1,0,0
1144,3.57391965932606,0.2467434642503135,NC,2023-02-14,0,1,0,1,1,0,0,0,1,0,0,1,1,0
1145,6.21665509091065,0.211454943245948,NC,2023-02-15,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1146,3.78213219093732,0.19328620358582,NC,2023-02-16,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1147,2.0997845198579,0.1734522517307535,NC,2023-02-17,0,1,0,1,1,1,1,0,0,1,1,0,1,1
1148,0.54073144920781,0.0904700802700115,NC,2023-02-18,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1149,0.917717007870759,0.12304621227194,NC,2023-02-19,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1150,1.32493819576931,0.077211682267328,NC,2023-02-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1
1151,1.18004928304871,0.1070725378400695,NC,2023-02-21,0,1,1,1,1,1,1,0,1,1,0,0,1,0
1152,3.59181458932328,0.141914197994554,NC,2023-02-22,0,1,0,1,1,0,1,0,1,0,1,1,0,0
1153,1.77129011644091,0.087196498922695,NC,2023-02-23,0,1,1,1,1,1,1,0,1,0,1,1,1,0
1154,2.3946045950543,0.173396481185755,NC,2023-02-24,1,1,0,0,1,0,1,1,1,0,0,1,0,0
1155,1.74442111665458,0.1468075130270575,NC,2023-02-25,0,1,0,0,1,1,1,0,1,0,1,1,1,1
1156,1.19340370077631,0.0467522090011053,NC,2023-02-26,0,1,1,1,1,1,1,0,1,0,1,1,1,0
1157,1.97252225369166,0.1278297700821925,NC,2023-02-27,1,0,0,1,1,1,1,1,0,1,1,1,1,0
1158,3.23919669732227,0.1202168703898855,NC,2023-02-28,0,1,0,0,1,1,1,0,0,0,0,1,1,0
1159,3.26745321243894,0.1248804397561485,NC,2023-03-01,1,1,0,0,1,0,1,1,1,0,1,1,0,0
1160,0.827475976777178,0.0619348095818515,NC,2023-03-02,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1161,0.944383274916005,0.058010763734278,NC,2023-03-03,1,1,1,1,1,0,1,1,1,0,1,1,0,0
1162,0.459859581362612,0.07197165807429,NC,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1163,0.267633673271796,0.00202075391667219,NC,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1164,1.98869749116583,0.1426094190527025,NC,2023-03-06,1,1,0,0,1,0,1,1,1,0,0,1,0,1
1165,6.40503224336852,0.2796980449903535,NC,2023-03-07,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1166,0.301437916295648,0.00138035943040433,NC,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1167,4.13492425675446,0.240633409480245,NC,2023-03-09,1,1,0,1,0,0,1,1,1,0,1,0,0,0
1168,1.13664620773049,0.076891169925791,NC,2023-03-10,1,0,0,1,1,1,1,1,0,0,1,1,1,0
1169,1.04008196650158,0.097098966063163,NC,2023-03-11,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1170,1.21829997106068,0.194149191001192,NC,2023-03-12,0,1,0,1,1,1,1,0,1,0,1,1,1,1
1171,2.10663985716641,0.097590592029879,NC,2023-03-13,1,1,0,1,1,0,1,1,1,0,1,1,0,1
1172,2.40881236685419,0.1201629180354085,NC,2023-03-14,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1173,0.195693843437184,5.7223870849379e-4,NC,2023-03-15,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1174,0.0784768070308038,5.0547365101377e-4,NC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1175,0.736426629003392,0.0568618916606605,NC,2023-03-17,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1176,1.88591430109882,0.1494904104557645,NC,2023-03-18,1,1,0,1,1,0,0,1,1,0,1,1,0,0
1177,NA,NA,ND,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,0.237944685239628,0.0526503459792475,ND,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1179,0.848377232085774,0.274793344391599,ND,2023-02-07,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1180,0.196766935186189,0.0424253699931719,ND,2023-02-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1181,0.418492817322888,0.24251549276561,ND,2023-02-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1182,0.04752157785645,0.03396929442865335,ND,2023-02-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1183,NA,NA,ND,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,1.06935111397079,0.4363153451304655,ND,2023-02-13,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1186,0.208985646793412,0.0214205788966286,ND,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1187,0.457501234863843,0.20072200000056,ND,2023-02-15,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1188,0.499219182088205,0.202551583163893,ND,2023-02-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1189,NA,NA,ND,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,NA,NA,ND,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,0.925092076849258,0.4095877605578605,ND,2023-02-20,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1193,0.983628957295349,0.187506787632706,ND,2023-02-21,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1194,0.0116951925852793,0.0081094998680086,ND,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1195,NA,NA,ND,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,0.0325296335423666,0.0063169039202208,ND,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1197,NA,NA,ND,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,0.0243799298760384,0.004911787097421965,ND,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
