...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI,X23F_95_CI
1284,0.0379696966105833,0.02907823424980645,NH,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1285,NA,NA,NH,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,NA,NA,NH,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,0.0271229190165276,0.0196378480034698,NH,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1288,NA,NA,NH,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,0.0183311351499241,0.0130691697289638,NH,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1291,0.0163904098818649,0.01137879770687385,NH,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1292,NA,NA,NH,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,0.00773178837038822,0.0055997538439898,NH,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1297,0.00735449033519951,0.004846281580370105,NH,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1298,NA,NA,NH,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,0.0398544116800323,0.00362225105975422,NH,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1300,NA,NA,NH,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,0.829298629840554,0.3555456463930955,NJ,2023-12-10,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
1304,3.07890346098729,0.3983392498189045,NJ,2023-12-11,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
1305,1.23583355938467,0.3323033396623355,NJ,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
1306,6.11029442605905,0.3106485780994075,NJ,2023-12-13,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0
1307,5.11087746096934,0.300221750240089,NJ,2023-12-14,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0
1308,1.55490366296647,0.3335407963830485,NJ,2023-12-15,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1
1309,1.80722058386596,0.2894463135441385,NJ,2023-12-16,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0
1310,1.25416046372726,0.2210071622667685,NJ,2023-12-17,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1
1311,2.99908596639212,0.298519687787393,NJ,2023-12-18,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0
1312,4.97007820805354,0.209753099227781,NJ,2023-12-19,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0
1313,3.75339723279341,0.254795888323124,NJ,2023-12-20,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0
1314,1.75567574986004,0.2705983026820995,NJ,2023-12-21,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0
1315,1.94238454737967,0.263274088889733,NJ,2023-12-22,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
1316,1.72663424002505,0.271716533092339,NJ,2023-12-23,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
1317,1.98713613865151,0.3022080640314595,NJ,2023-12-24,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0
1318,1.31799091553519,0.3064395875618305,NJ,2023-12-25,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0
1319,4.71387034283322,0.212231507406017,NJ,2023-12-26,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1320,2.48930600577573,0.244844976238642,NJ,2023-12-27,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
1321,2.98181209699298,0.243611065258245,NJ,2023-12-28,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
1322,3.01442697694501,0.2079951906433625,NJ,2023-12-29,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
1323,2.28983426251531,0.1747058040117225,NJ,2023-12-30,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1324,2.0919701813216,0.037414181454352,NJ,2023-12-31,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1325,2.7316430806584,0.1112783573829625,NJ,2024-01-01,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0
1326,2.72171645977834,0.185463270098447,NJ,2024-01-02,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0
1327,2.27290890708557,0.154382320760936,NJ,2024-01-03,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
1328,2.50137506018767,0.168460102460677,NJ,2024-01-04,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
1329,1.31507895872905,0.093734867547434,NJ,2024-01-05,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0
1330,1.29048392980533,0.1574605000962505,NJ,2024-01-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1331,0.515986450473352,0.0789864013316455,NJ,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1332,2.60975700753453,0.10429859656466,NJ,2024-01-08,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
1333,2.07239802238966,0.0917852545664295,NJ,2024-01-09,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0
1334,1.41622108045069,0.080483996899347,NJ,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1335,1.89873320220455,0.116289618888188,NJ,2024-01-11,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0
1336,0.851015634547723,0.0755287588093155,NJ,2024-01-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1337,1.38094758521282,0.1229580031846185,NJ,2024-01-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1
1338,0.437189844583864,0.0836700633263955,NJ,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1339,1.18473052022641,0.0818287121783345,NJ,2024-01-15,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
1340,1.34722525891363,0.109528762465709,NJ,2024-01-16,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0
1341,1.06485460751827,0.053568167176445,NJ,2024-01-17,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0
1342,1.50211060464002,0.0871620453659985,NJ,2024-01-18,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0
1343,0.202264089978815,0.002701027678567545,NJ,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1344,0.841191619228995,0.00233071161667568,NJ,2024-01-20,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
1345,4.45366195862831,0.504285448090185,NM,2023-12-10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1346,2.46325917452597,0.508245814035415,NM,2023-12-11,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1
1347,1.22460020929259,0.493256900094721,NM,2023-12-12,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0
1348,0.932334107913405,0.4596357037701775,NM,2023-12-13,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0
1349,0.28029065080304,0.2063997649604465,NM,2023-12-14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
1350,2.6402946084564,0.414301921514119,NM,2023-12-15,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
1351,2.90293803127593,0.521430686363225,NM,2023-12-16,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0
1352,2.17150556384243,0.566636653748465,NM,2023-12-17,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
1353,1.21186457393396,0.4020465062047245,NM,2023-12-18,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
1354,NA,NA,NM,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1355,0.79594036750035,0.391508991580383,NM,2023-12-20,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1356,1.42179923500043,0.4721133885420655,NM,2023-12-21,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0
1357,NA,NA,NM,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1358,NA,NA,NM,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1359,0.760717326192421,0.532839346465665,NM,2023-12-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1360,NA,NA,NM,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,2.50354241213808,0.731273830698295,NM,2023-12-26,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1
1362,1.04685563711785,0.739103035053515,NM,2023-12-27,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1363,NA,NA,NM,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1364,NA,NA,NM,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1365,NA,NA,NM,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1366,NA,NA,NM,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1367,NA,NA,NM,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1368,0.0363250228078101,0.02907823424980645,NM,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1369,NA,NA,NM,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1370,NA,NA,NM,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1371,NA,NA,NM,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1372,NA,NA,NM,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,NA,NA,NM,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1374,NA,NA,NM,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1375,NA,NA,NM,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1376,NA,NA,NM,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1377,NA,NA,NM,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1378,NA,NA,NM,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1379,NA,NA,NM,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,NA,NA,NM,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,NA,NA,NM,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,NA,NA,NM,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1383,NA,NA,NM,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1384,NA,NA,NM,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,NA,NA,NM,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,0.00347451058783677,0.00233071161667568,NM,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1387,0.635724115913311,0.2786369268154455,NV,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1388,0.633494908779364,0.2751204291912705,NV,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1389,1.03832148681088,0.353513361473465,NV,2023-12-12,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1390,1.13935214194294,0.33095050538803,NV,2023-12-13,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
1391,1.21547722150697,0.266886836975919,NV,2023-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1392,3.61311792807421,0.329835994099486,NV,2023-12-15,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0
1393,1.84047185693211,0.2055189525307485,NV,2023-12-16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0
1394,0.229223526353982,0.1630597201636925,NV,2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1395,1.06903262783248,0.366930241714382,NV,2023-12-18,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
1396,0.52572632217842,0.210945948303107,NV,2023-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
1397,4.14691085084177,0.1670932429218845,NV,2023-12-20,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0
1398,2.05193298699527,0.184677773036523,NV,2023-12-21,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0
1399,2.06175700927235,0.1419550558188395,NV,2023-12-22,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
1400,1.49558433206455,0.3758868962012435,NV,2023-12-23,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1
1401,0.512356182154869,0.173668049791036,NV,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1402,0.368884308527161,0.234606615505717,NV,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1403,1.09411321144203,0.1849030732141705,NV,2023-12-26,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
1404,0.483576603444024,0.060277270950391,NV,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1405,1.95835524064332,0.2782613882977535,NV,2023-12-28,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
1406,1.55511297028671,0.120452732468883,NV,2023-12-29,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
1407,NA,NA,NV,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,NA,NA,NV,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,NA,NA,NV,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,0.987619194909282,0.70522162392431,NV,2024-01-02,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1411,0.491156899234839,0.02555820691113215,NV,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1412,1.07406420219698,0.208716550796492,NV,2024-01-04,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1413,0.809459225690727,0.386717907062412,NV,2024-01-05,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0
1414,1.4527217824363,0.414132188572488,NV,2024-01-06,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1415,0.549564744034126,0.01499089048548555,NV,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1416,0.883821073370239,0.19338905855136,NV,2024-01-08,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
1417,NA,NA,NV,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1418,0.403924049006982,0.1000920591219455,NV,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1419,0.438268574182843,0.0085949451175678,NV,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1420,0.415250578445474,0.0835299296554965,NV,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1421,0.0316645414449512,0.0064652320176964,NV,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1422,0.00749060839002656,0.0055997538439898,NV,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1423,0.843256803267769,0.2220251715908585,NV,2024-01-15,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1424,1.64518229164224,0.199303654029025,NV,2024-01-16,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
1425,0.137099011363385,0.00362225105975422,NV,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1426,0.451224546073604,0.067041051957767,NV,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1427,0.098837604869226,0.002701027678567545,NV,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1428,0.00313098397264082,0.00233071161667568,NV,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1429,15.329719308499,0.340066722862064,NY,2023-12-10,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1430,13.8012659616048,0.327052822780159,NY,2023-12-11,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1431,17.386553269052,0.338095679540818,NY,2023-12-12,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1432,36.2458582379324,0.3013173986529845,NY,2023-12-13,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1433,29.0977337567253,0.298331712900398,NY,2023-12-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1434,13.631034653937,0.2803383629913095,NY,2023-12-15,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1435,7.73205240934484,0.303210144460652,NY,2023-12-16,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1436,11.3410382539756,0.2806887872277955,NY,2023-12-17,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0
1437,38.9594248725763,0.2414241486722605,NY,2023-12-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1438,18.4735838558785,0.2710384645511385,NY,2023-12-19,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1439,16.0902020483887,0.2583232303838925,NY,2023-12-20,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1440,9.4667182705022,0.260930340196509,NY,2023-12-21,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1441,19.4160525615073,0.190109277215404,NY,2023-12-22,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0
1442,6.15791165731592,0.2356816593547845,NY,2023-12-23,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1443,6.88223786154072,0.228025299861227,NY,2023-12-24,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1444,12.0164626704244,0.1623529200957695,NY,2023-12-25,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1445,28.5384840655692,0.1987236688844425,NY,2023-12-26,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1446,29.3834649104546,0.1661171990620935,NY,2023-12-27,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1447,10.7504531838688,0.1999247963808355,NY,2023-12-28,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1448,5.64987592254206,0.1880535736764615,NY,2023-12-29,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1449,11.8817291151665,0.1219489677554785,NY,2023-12-30,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0
1450,5.98265952388594,0.159132968234863,NY,2023-12-31,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
1451,10.8407965046905,0.134868875573895,NY,2024-01-01,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
1452,13.5751530002412,0.143499538183834,NY,2024-01-02,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1453,13.3841578078005,0.1063798979677285,NY,2024-01-03,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1454,12.9712384286316,0.1063515390645035,NY,2024-01-04,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
1455,10.4332769032458,0.0808781605346055,NY,2024-01-05,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1456,3.22409577849607,0.114169988372713,NY,2024-01-06,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0
1457,2.29319210616519,0.127059344563694,NY,2024-01-07,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0
1458,8.15188415855353,0.0939024762624545,NY,2024-01-08,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1459,3.39381013428459,0.099896058146689,NY,2024-01-09,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1460,4.56109147422979,0.0857109102085525,NY,2024-01-10,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1461,4.49058916830231,0.0839882403829855,NY,2024-01-11,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1462,4.29722546854004,0.04788954498516245,NY,2024-01-12,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0
1463,4.28390142743626,0.04615524050588525,NY,2024-01-13,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
1464,2.75619248304646,0.112680670401818,NY,2024-01-14,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1
1465,2.38217925738435,0.0814199449755915,NY,2024-01-15,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0
1466,2.87001941410862,0.064090846743104,NY,2024-01-16,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0
1467,6.94647046332896,0.02091705474838285,NY,2024-01-17,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0
1468,3.32910380641157,0.0403853668048999,NY,2024-01-18,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
1469,1.11777393987668,0.04704779368176695,NY,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1470,1.98832979577793,0.03123737657796175,NY,2024-01-20,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0
1471,0.397157526115059,0.28308985867129,OH,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1472,3.52295907840666,0.526951834410125,OH,2023-12-11,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
1473,2.65052130344688,0.4629368486532755,OH,2023-12-12,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0
1474,3.98218479102399,0.459008232197746,OH,2023-12-13,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0
1475,4.06033906617297,0.4888120771868625,OH,2023-12-14,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
